Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,0,39.72,21.6,83.34,-17.18,3.22,-134.38,-45.58,-56.4,30.98,-33.58,44.76,6.52,45.14,16.14,342.18,-84.22,-5.54,57.34,-0.03,0.06,0.96,2,-5.7,-4.7,-14.10416667,-39.29166667,28.97916667,-28.70833333,14.75,-93.47916667,-10.41666667,-81.66666667,-74.02083333,-26.58333333,-1.583333333,58.54166667,-1.958333333,-3.666666667,315.3958333,-91.66666667,-12.10416667,5.25,0.03,0.04,0.98,-1.7,-2.8,-4,-0.02637,-0.02326,-0.04019,-0.19861,-0.12518,0.07124
0.04,0,42.72,26.6,86.34,-16.18,2.22,-134.38,-45.58,-57.4,29.98,-31.58,46.76,-20.48,43.14,19.14,337.18,-82.22,-4.54,60.34,-0.02,0.06,0.97,2.1,-5.8,-4.9,-10.10416667,-35.29166667,29.97916667,-28.70833333,11.75,-110.4791667,-5.416666667,-83.66666667,-71.02083333,-26.58333333,-2.583333333,59.54166667,-1.958333333,-1.666666667,316.3958333,-89.66666667,-14.10416667,-1.75,0.04,0.05,0.98,-1.8,-3.1,-3.8,-0.02637,-0.02326,-0.04019,-0.19861,-0.12518,0.07124
0.06,0,35.72,22.6,81.34,-18.18,2.22,-92.38,-46.58,-58.4,29.98,-35.58,43.76,-4.48,46.14,17.14,336.18,-84.22,-6.54,55.34,-0.02,0.06,0.97,2.1,-5.6,-4.9,-11.10416667,-35.29166667,28.97916667,-28.70833333,13.75,-99.47916667,-17.41666667,-77.66666667,-68.02083333,-25.58333333,-0.583333333,39.54166667,-0.958333333,-2.666666667,321.3958333,-92.66666667,-13.10416667,1.25,0.04,0.05,0.98,-1.7,-3.1,-4,-0.02637,-0.02326,-0.04019,-0.19861,-0.12518,0.07124
0.08,0,42.72,28.6,86.34,-15.18,3.22,-114.38,-47.58,-54.4,31.98,-29.58,46.76,-7.48,44.14,16.14,332.18,-83.22,-6.54,65.34,-0.02,0.06,0.97,2,-5.6,-4.6,-11.10416667,-39.29166667,30.97916667,-35.70833333,10.75,-106.4791667,-8.416666667,-80.66666667,-69.02083333,-27.58333333,0.416666667,48.54166667,0.041666667,-2.666666667,323.3958333,-92.66666667,-13.10416667,1.25,0.04,0.05,0.98,-1.8,-2.9,-4,-0.02637,-0.02326,-0.04019,-0.19861,-0.12518,0.07124
0.1,0,39.72,25.6,85.34,-19.18,2.22,-101.38,-46.58,-57.4,29.98,-33.58,44.76,-22.48,45.14,16.14,329.18,-82.22,-7.54,59.34,-0.02,0.06,0.97,2.1,-5.8,-4.8,-14.10416667,-38.29166667,30.97916667,-29.70833333,12.75,-111.4791667,-10.41666667,-79.66666667,-69.02083333,-27.58333333,0.416666667,52.54166667,1.041666667,-0.666666667,326.3958333,-91.66666667,-12.10416667,3.25,0.04,0.05,0.98,-1.7,-3.1,-4,-0.02637,-0.02326,-0.04019,-0.19861,-0.12518,0.07124
0.12,0,41.72,25.6,84.34,-20.18,4.22,-112.38,-48.58,-59.4,29.98,-36.58,44.76,3.52,42.14,19.14,327.18,-80.22,-5.54,53.34,-0.02,0.06,0.97,2.1,-5.7,-4.7,-9.104166667,-32.29166667,30.97916667,-31.70833333,11.75,-108.4791667,-17.41666667,-78.66666667,-69.02083333,-26.58333333,0.416666667,63.54166667,-1.958333333,-0.666666667,326.3958333,-91.66666667,-12.10416667,0.25,0.04,0.05,0.98,-1.7,-3.1,-4,-0.02637,-0.02326,-0.04019,-0.19861,-0.12518,0.07124
0.14,0,43.72,28.6,87.34,-18.18,2.22,-119.38,-46.58,-59.4,29.98,-34.58,44.76,-9.48,46.14,14.14,326.18,-85.22,-8.54,55.34,-0.02,0.06,0.97,2.1,-5.9,-4.7,-13.10416667,-33.29166667,28.97916667,-32.70833333,12.75,-108.4791667,-10.41666667,-80.66666667,-69.02083333,-28.58333333,-1.583333333,60.54166667,1.041666667,-2.666666667,324.3958333,-92.66666667,-13.10416667,6.25,0.04,0.04,0.98,-1.7,-2.8,-4,-0.02637,-0.02326,-0.04019,-0.19861,-0.12518,0.07124
0.16,0,40.72,27.6,86.34,-18.18,1.22,-94.38,-46.58,-57.4,28.98,-32.58,47.76,-16.48,43.14,17.14,324.18,-82.22,-7.54,50.34,-0.02,0.06,0.96,1.9,-5.7,-4.7,-18.10416667,-42.29166667,30.97916667,-35.70833333,11.75,-109.4791667,-12.41666667,-82.66666667,-69.02083333,-26.58333333,0.416666667,77.54166667,-1.958333333,-1.666666667,322.3958333,-90.66666667,-11.10416667,6.25,0.04,0.05,0.98,-1.7,-2.8,-4,-0.02637,-0.02326,-0.04019,-0.19861,-0.12518,0.07124
0.18,0,37.72,22.6,87.34,-19.18,6.22,-106.38,-48.58,-58.4,30.98,-33.58,45.76,-11.48,45.14,17.14,324.18,-82.22,-8.54,60.34,-0.02,0.06,0.96,2.1,-5.7,-4.7,-9.104166667,-33.29166667,30.97916667,-30.70833333,11.75,-133.4791667,-5.416666667,-81.66666667,-68.02083333,-29.58333333,-0.583333333,67.54166667,0.041666667,-1.666666667,317.3958333,-89.66666667,-12.10416667,6.25,0.04,0.05,0.98,-1.7,-3.3,-4,-0.02637,-0.02326,-0.04019,-0.19861,-0.12518,0.07124
0.2,0,42.72,24.6,86.34,-18.18,4.22,-101.38,-48.58,-60.4,28.98,-32.58,47.76,-15.48,45.14,18.14,324.18,-81.22,-7.54,55.34,-0.02,0.06,0.97,2.1,-5.7,-4.8,-11.10416667,-38.29166667,31.97916667,-30.70833333,12.75,-105.4791667,-13.41666667,-79.66666667,-70.02083333,-27.58333333,0.416666667,77.54166667,-1.958333333,-0.666666667,313.3958333,-87.66666667,-12.10416667,6.25,0.04,0.04,0.98,-1.7,-3.1,-4,-0.02637,-0.02326,-0.04019,-0.19861,-0.12518,0.07124
