Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,-3.0625,17.16666667,67.14583333,-34.375,10.5625,-86.35416667,13.27083333,28.75,104.75,-32.02083333,18.97916667,48.47916667,20.1875,-24.6875,95.375,-51.25,24.58333333,12.66666667,-0.02,0.06,0.97,-1.3,-7.1,-3.1,-38.27083333,35.70833333,43.64583333,-41.29166667,4.5625,95.16666667,-78.89583333,34.95833333,136.0208333,-55.52083333,17.77083333,-31.5625,24.35416667,0.666666667,81.47916667,-12.91666667,-2.875,-19.02083333,0.03,0.06,0.97,1.1,-8.4,-3.1,-0.01343,-0.18518,-0.17087,-0.12695,-0.10793,0.14291
0.02,0,-0.0625,17.16666667,63.14583333,-34.375,11.5625,-73.35416667,13.27083333,25.75,99.75,-32.02083333,17.97916667,58.47916667,20.1875,-26.6875,95.375,-52.25,24.58333333,17.66666667,-0.02,0.06,0.97,-1.3,-7,-3.2,-33.27083333,32.70833333,43.64583333,-42.29166667,7.5625,103.1666667,-74.89583333,33.95833333,129.0208333,-51.52083333,19.77083333,-39.5625,26.35416667,-3.333333333,80.47916667,-14.91666667,-2.875,-27.02083333,0.04,0.06,0.97,1.1,-8.5,-3.1,-0.01343,-0.18518,-0.17087,-0.12695,-0.10793,0.14291
0.04,0,-4.0625,14.16666667,62.14583333,-33.375,13.5625,-66.35416667,13.27083333,26.75,103.75,-31.02083333,21.97916667,67.47916667,23.1875,-26.6875,94.375,-52.25,20.58333333,16.66666667,-0.02,0.06,0.97,-1.3,-7,-3.1,-38.27083333,33.70833333,42.64583333,-40.29166667,6.5625,98.16666667,-78.89583333,32.95833333,133.0208333,-52.52083333,17.77083333,-19.5625,25.35416667,-2.333333333,80.47916667,-12.91666667,-2.875,-17.02083333,0.03,0.06,0.97,0.9,-8.6,-3.1,-0.01343,-0.18518,-0.17087,-0.12695,-0.10793,0.14291
0.06,0,-3.0625,18.16666667,71.14583333,-34.375,11.5625,-31.35416667,13.27083333,30.75,105.75,-29.02083333,19.97916667,53.47916667,19.1875,-24.6875,93.375,-51.25,24.58333333,15.66666667,-0.02,0.06,0.97,-1.3,-7,-3.1,-29.27083333,34.70833333,43.64583333,-42.29166667,8.5625,86.16666667,-80.89583333,34.95833333,133.0208333,-51.52083333,21.77083333,-13.5625,24.35416667,-2.333333333,81.47916667,-12.91666667,-1.875,-13.02083333,0.03,0.06,0.97,1,-8.6,-3.1,-0.01343,-0.18518,-0.17087,-0.12695,-0.10793,0.14291
0.08,0,-3.0625,15.16666667,67.14583333,-35.375,12.5625,-76.35416667,14.27083333,30.75,103.75,-30.02083333,19.97916667,61.47916667,21.1875,-25.6875,94.375,-52.25,23.58333333,17.66666667,-0.02,0.06,0.97,-1.4,-7,-3.1,-25.27083333,33.70833333,43.64583333,-42.29166667,6.5625,95.16666667,-83.89583333,29.95833333,136.0208333,-53.52083333,18.77083333,-9.5625,24.35416667,-4.333333333,82.47916667,-16.91666667,-1.875,-11.02083333,0.03,0.06,0.97,1,-8.7,-3.1,-0.01343,-0.18518,-0.17087,-0.12695,-0.10793,0.14291
0.1,0,-0.0625,14.16666667,63.14583333,-35.375,12.5625,-75.35416667,10.27083333,29.75,104.75,-32.02083333,20.97916667,58.47916667,20.1875,-26.6875,94.375,-52.25,23.58333333,17.66666667,-0.02,0.06,0.97,-1.4,-7,-3.3,-35.27083333,34.70833333,43.64583333,-44.29166667,11.5625,117.1666667,-79.89583333,33.95833333,142.0208333,-54.52083333,20.77083333,3.4375,25.35416667,-1.333333333,80.47916667,-13.91666667,-2.875,-18.02083333,0.03,0.06,0.97,0.9,-8.5,-3.2,-0.01343,-0.18518,-0.17087,-0.12695,-0.10793,0.14291
0.12,0,-0.0625,14.16666667,68.14583333,-35.375,10.5625,-91.35416667,12.27083333,27.75,106.75,-30.02083333,19.97916667,40.47916667,20.1875,-26.6875,96.375,-52.25,24.58333333,21.66666667,-0.02,0.06,0.97,-1.4,-7,-3.1,-37.27083333,35.70833333,43.64583333,-42.29166667,3.5625,87.16666667,-76.89583333,31.95833333,140.0208333,-54.52083333,18.77083333,-25.5625,26.35416667,-4.333333333,81.47916667,-15.91666667,-2.875,-7.020833333,0.03,0.06,0.97,1,-8.7,-3.1,-0.01343,-0.18518,-0.17087,-0.12695,-0.10793,0.14291
0.14,0,-1.0625,17.16666667,65.14583333,-36.375,11.5625,-58.35416667,11.27083333,26.75,105.75,-30.02083333,21.97916667,64.47916667,23.1875,-26.6875,95.375,-52.25,21.58333333,18.66666667,-0.02,0.06,0.97,-1.2,-7,-3.2,-27.27083333,31.70833333,43.64583333,-43.29166667,8.5625,101.1666667,-77.89583333,28.95833333,127.0208333,-53.52083333,18.77083333,-15.5625,25.35416667,-4.333333333,79.47916667,-14.91666667,-2.875,-19.02083333,0.03,0.07,0.97,0.9,-8.6,-3.2,-0.01343,-0.18518,-0.17087,-0.12695,-0.10793,0.14291
0.16,0,-0.0625,17.16666667,62.14583333,-34.375,13.5625,-66.35416667,12.27083333,28.75,104.75,-30.02083333,21.97916667,81.47916667,19.1875,-25.6875,94.375,-51.25,24.58333333,9.666666667,-0.02,0.06,0.97,-1.3,-7.1,-3.1,-36.27083333,34.70833333,42.64583333,-43.29166667,4.5625,103.1666667,-79.89583333,33.95833333,130.0208333,-52.52083333,18.77083333,0.4375,27.35416667,-3.333333333,79.47916667,-15.91666667,-4.875,-20.02083333,0.03,0.06,0.97,1,-8.7,-3.2,-0.01343,-0.18518,-0.17087,-0.12695,-0.10793,0.14291
0.18,0,-3.0625,17.16666667,66.14583333,-32.375,10.5625,-71.35416667,15.27083333,28.75,102.75,-34.02083333,20.97916667,66.47916667,18.1875,-26.6875,96.375,-53.25,24.58333333,21.66666667,-0.02,0.06,0.97,-1.2,-7,-3.1,-48.27083333,37.70833333,42.64583333,-39.29166667,3.5625,90.16666667,-76.89583333,32.95833333,127.0208333,-51.52083333,18.77083333,-47.5625,24.35416667,-3.333333333,78.47916667,-14.91666667,-2.875,-19.02083333,0.03,0.07,0.97,0.9,-8.4,-3.1,-0.01343,-0.18518,-0.17087,-0.12695,-0.10793,0.14291
