Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,0,106.6382979,88.0212766,168.4680851,-48.72340426,8.595744681,260.2553191,-2.446808511,72.31914894,85.4893617,-31.5106383,12.63829787,-130.893617,-3.319148936,-53.0212766,170.0638298,-102.3617021,-32.59574468,18.0212766,0.02,0.06,0.96,-4.3,-5.8,-3.5,-22,60.89583333,130.125,-33.27083333,-23.16666667,-73.1875,7.041666667,55.39583333,114.4166667,-70.1875,-15.97916667,-242.5416667,6.541666667,18.64583333,142.9166667,-24.16666667,20.91666667,-21.45833333,0.03,0.06,0.96,-0.8,-4.6,-7.3,-0.29053,-0.06415,-0.03658,-0.01099,-0.0557,0.04341
0.04,0,103.6382979,91.0212766,162.4680851,-48.72340426,9.595744681,278.2553191,-0.446808511,69.31914894,83.4893617,-31.5106383,11.63829787,-130.893617,-1.319148936,-50.0212766,170.0638298,-99.36170213,-33.59574468,11.0212766,0.01,0.06,0.96,-4.2,-5.9,-3.4,-20,59.89583333,131.125,-32.27083333,-25.16666667,-63.1875,10.04166667,57.39583333,110.4166667,-71.1875,-16.97916667,-264.5416667,6.541666667,15.64583333,143.9166667,-27.16666667,21.91666667,-22.45833333,0.04,0.06,0.95,-0.8,-4.4,-7.4,-0.29053,-0.06415,-0.03658,-0.01099,-0.0557,0.04341
0.08,0,105.6382979,89.0212766,162.4680851,-49.72340426,10.59574468,267.2553191,-0.446808511,68.31914894,85.4893617,-31.5106383,12.63829787,-127.893617,-1.319148936,-47.0212766,171.0638298,-95.36170213,-33.59574468,7.021276596,0.02,0.06,0.96,-4.1,-5.7,-3.4,-16,48.89583333,136.125,-38.27083333,-29.16666667,-77.1875,6.041666667,50.39583333,116.4166667,-72.1875,-13.97916667,-269.5416667,7.541666667,18.64583333,147.9166667,-24.16666667,21.91666667,-26.45833333,0.04,0.06,0.95,-0.7,-4.7,-7.3,-0.29053,-0.06415,-0.03658,-0.01099,-0.0557,0.04341
0.1,0,101.6382979,89.0212766,160.4680851,-48.72340426,9.595744681,287.2553191,-6.446808511,67.31914894,81.4893617,-30.5106383,10.63829787,-126.893617,-5.319148936,-48.0212766,172.0638298,-97.36170213,-31.59574468,17.0212766,0.02,0.06,0.95,-4.3,-5.7,-3.4,-15,50.89583333,133.125,-37.27083333,-28.16666667,-94.1875,10.04166667,54.39583333,113.4166667,-70.1875,-13.97916667,-252.5416667,6.541666667,16.64583333,146.9166667,-25.16666667,21.91666667,-20.45833333,0.04,0.07,0.95,-0.6,-4.7,-7.4,-0.29053,-0.06415,-0.03658,-0.01099,-0.0557,0.04341
0.12,0,103.6382979,95.0212766,168.4680851,-49.72340426,8.595744681,246.2553191,-4.446808511,68.31914894,83.4893617,-34.5106383,12.63829787,-127.893617,-5.319148936,-48.0212766,171.0638298,-96.36170213,-30.59574468,14.0212766,0.02,0.07,0.95,-4.2,-5.6,-3.5,-20,60.89583333,129.125,-28.27083333,-23.16666667,-55.1875,8.041666667,58.39583333,110.4166667,-71.1875,-17.97916667,-274.5416667,6.541666667,17.64583333,146.9166667,-25.16666667,21.91666667,-23.45833333,0.04,0.06,0.95,-0.6,-4.7,-7.3,-0.29053,-0.06415,-0.03658,-0.01099,-0.0557,0.04341
0.14,0,102.6382979,86.0212766,167.4680851,-47.72340426,11.59574468,265.2553191,2.553191489,69.31914894,84.4893617,-30.5106383,11.63829787,-116.893617,-1.319148936,-52.0212766,175.0638298,-101.3617021,-35.59574468,18.0212766,0.02,0.06,0.96,-4.3,-5.8,-3.5,-13,46.89583333,136.125,-40.27083333,-31.16666667,-103.1875,9.041666667,51.39583333,113.4166667,-69.1875,-16.97916667,-261.5416667,6.541666667,16.64583333,147.9166667,-25.16666667,21.91666667,-22.45833333,0.04,0.06,0.95,-0.7,-4.5,-7.4,-0.29053,-0.06415,-0.03658,-0.01099,-0.0557,0.04341
0.16,0,100.6382979,87.0212766,158.4680851,-48.72340426,9.595744681,277.2553191,-3.446808511,71.31914894,82.4893617,-29.5106383,13.63829787,-85.89361702,-2.319148936,-51.0212766,175.0638298,-100.3617021,-33.59574468,8.021276596,0.01,0.06,0.96,-4.4,-5.7,-3.5,-23,57.89583333,127.125,-29.27083333,-24.16666667,-53.1875,8.041666667,55.39583333,113.4166667,-69.1875,-15.97916667,-260.5416667,6.541666667,19.64583333,147.9166667,-22.16666667,21.91666667,-25.45833333,0.03,0.06,0.95,-0.9,-4.5,-7.3,-0.29053,-0.06415,-0.03658,-0.01099,-0.0557,0.04341
0.18,0,99.63829787,88.0212766,163.4680851,-47.72340426,9.595744681,280.2553191,-5.446808511,68.31914894,83.4893617,-30.5106383,10.63829787,-141.893617,-1.319148936,-53.0212766,173.0638298,-101.3617021,-36.59574468,14.0212766,0.02,0.06,0.96,-4.2,-5.6,-3.5,-17,45.89583333,133.125,-36.27083333,-26.16666667,-58.1875,3.041666667,55.39583333,118.4166667,-71.1875,-11.97916667,-234.5416667,7.541666667,16.64583333,148.9166667,-26.16666667,21.91666667,-23.45833333,0.04,0.06,0.95,-0.7,-4.6,-7.3,-0.29053,-0.06415,-0.03658,-0.01099,-0.0557,0.04341
0.2,0,95.63829787,89.0212766,164.4680851,-48.72340426,10.59574468,278.2553191,-0.446808511,71.31914894,83.4893617,-28.5106383,10.63829787,-116.893617,-3.319148936,-53.0212766,175.0638298,-101.3617021,-33.59574468,11.0212766,0.02,0.06,0.95,-4.2,-5.6,-3.4,-18,44.89583333,133.125,-37.27083333,-27.16666667,-67.1875,14.04166667,53.39583333,110.4166667,-70.1875,-18.97916667,-268.5416667,6.541666667,16.64583333,151.9166667,-26.16666667,22.91666667,-25.45833333,0.04,0.07,0.95,-0.9,-4.5,-7.4,-0.29053,-0.06415,-0.03658,-0.01099,-0.0557,0.04341
0.22,0,102.6382979,90.0212766,164.4680851,-47.72340426,6.595744681,267.2553191,-1.446808511,68.31914894,81.4893617,-29.5106383,10.63829787,-119.893617,-3.319148936,-52.0212766,174.0638298,-101.3617021,-34.59574468,15.0212766,0.02,0.06,0.96,-4.3,-5.5,-3.4,-15,49.89583333,133.125,-37.27083333,-24.16666667,-69.1875,7.041666667,54.39583333,114.4166667,-72.1875,-14.97916667,-244.5416667,7.541666667,17.64583333,151.9166667,-26.16666667,21.91666667,-27.45833333,0.03,0.06,0.95,-0.9,-4.7,-7.4,-0.29053,-0.06415,-0.03658,-0.01099,-0.0557,0.04341
