Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.2,0,80.06,6.7,158.04,-74.74,13.4,44.06,-32.06,79.18,63.46,-11.28,18.34,-42.14,5.86,-17.9,161.2,-70.04,-3.28,19.06,-0.03,0.08,0.96,-2.1,-6.1,-6,-48.6,-27.8,103.1,-55.02,-7.62,143.98,-8.92,83.4,118.18,-16.6,3.74,39.08,17.42,39.92,166.6,-72.66,-12.56,6.36,0.07,0.04,0.98,3.2,-5.6,-5.8,0,0,0,0,0,0
0.22,0,81.06,5.7,159.04,-75.74,11.4,34.06,-34.06,76.18,57.46,-12.28,18.34,-45.14,6.86,-19.9,165.2,-72.04,-4.28,25.06,-0.02,0.08,0.96,-2,-6.3,-6.1,-48.6,-31.8,100.1,-51.02,-11.62,141.98,-5.92,73.4,113.18,-18.6,4.74,43.08,15.42,40.92,166.6,-72.66,-10.56,5.36,0.08,0.04,0.99,3.1,-5.7,-5.7,0,0,0,0,0,0
0.24,0,81.06,5.7,159.04,-75.74,12.4,47.06,-34.06,78.18,61.46,-12.28,19.34,-4.14,3.86,-16.9,168.2,-73.04,-0.28,21.06,-0.03,0.08,0.96,-1.9,-6.3,-6.2,-42.6,-31.8,102.1,-54.02,-10.62,113.98,1.08,77.4,117.18,-20.6,3.74,50.08,20.42,39.92,169.6,-73.66,-13.56,0.36,0.07,0.04,0.98,3.1,-5.6,-6,0,0,0,0,0,0
0.26,0,82.06,6.7,161.04,-76.74,14.4,32.06,-33.06,75.18,63.46,-16.28,20.34,-20.14,4.86,-18.9,175.2,-74.04,-1.28,23.06,-0.02,0.08,0.96,-2.1,-6.1,-6.2,-48.6,-35.8,104.1,-51.02,-11.62,128.98,-6.92,83.4,119.18,-19.6,3.74,51.08,16.42,40.92,168.6,-73.66,-10.56,7.36,0.07,0.04,0.98,3.3,-5.9,-5.9,0,0,0,0,0,0
0.28,0,82.06,4.7,161.04,-77.74,12.4,56.06,-31.06,83.18,56.46,-11.28,19.34,-24.14,4.86,-17.9,176.2,-74.04,-1.28,24.06,-0.02,0.08,0.97,-1.7,-5.9,-6,-52.6,-28.8,106.1,-54.02,-8.62,118.98,-8.92,82.4,121.18,-18.6,6.74,39.08,17.42,42.92,169.6,-72.66,-12.56,6.36,0.08,0.04,0.99,3.4,-6,-6,0,0,0,0,0,0
0.3,0,85.06,8.7,162.04,-77.74,11.4,65.06,-33.06,78.18,64.46,-13.28,19.34,-16.14,3.86,-18.9,175.2,-75.04,-2.28,21.06,-0.03,0.08,0.96,-1.7,-5.8,-6,-53.6,-30.8,105.1,-52.02,-10.62,145.98,2.08,80.4,115.18,-17.6,2.74,51.08,15.42,41.92,161.6,-70.66,-11.56,1.36,0.07,0.05,0.99,3.6,-6,-5.9,0,0,0,0,0,0
0.32,0,85.06,7.7,164.04,-78.74,12.4,29.06,-38.06,80.18,63.46,-13.28,21.34,2.86,4.86,-17.9,169.2,-73.04,-2.28,19.06,-0.03,0.08,0.96,-1.8,-5.9,-6.1,-46.6,-33.8,105.1,-54.02,-10.62,116.98,-3.92,80.4,116.18,-19.6,7.74,59.08,17.42,40.92,153.6,-68.66,-12.56,1.36,0.08,0.04,0.98,3.7,-6,-5.9,0,0,0,0,0,0
0.34,0,87.06,8.7,166.04,-80.74,11.4,44.06,-29.06,78.18,58.46,-13.28,19.34,-35.14,5.86,-16.9,165.2,-72.04,-3.28,16.06,-0.03,0.07,0.96,-1.5,-5.9,-6.1,-48.6,-27.8,106.1,-57.02,-7.62,148.98,-1.92,78.4,118.18,-18.6,3.74,50.08,15.42,38.92,145.6,-66.66,-10.56,1.36,0.07,0.04,0.99,3.8,-5.6,-5.8,0,0,0,0,0,0
0.36,0,90.06,8.7,167.04,-79.74,12.4,42.06,-35.06,79.18,62.46,-13.28,18.34,-30.14,5.86,-16.9,159.2,-70.04,-1.28,19.06,-0.02,0.08,0.96,-1.6,-5.9,-5.9,-49.6,-29.8,107.1,-57.02,-10.62,128.98,2.08,78.4,115.18,-17.6,2.74,53.08,14.42,38.92,139.6,-65.66,-10.56,-2.64,0.07,0.04,0.98,3.7,-5.8,-6,0,0,0,0,0,0
0.38,0,90.06,10.7,167.04,-80.74,12.4,46.06,-38.06,79.18,64.46,-14.28,19.34,-37.14,3.86,-17.9,156.2,-70.04,-2.28,14.06,-0.02,0.07,0.96,-1.7,-5.9,-6.3,-56.6,-31.8,105.1,-52.02,-9.62,152.98,0.08,82.4,114.18,-16.6,2.74,71.08,15.42,38.92,134.6,-63.66,-11.56,-4.64,0.08,0.04,0.98,3.6,-5.6,-6,0,0,0,0,0,0
0.4,0,85.06,8.7,168.04,-82.74,13.4,37.06,-33.06,80.18,68.46,-14.28,19.34,-21.14,2.86,-15.9,151.2,-67.04,-2.28,11.06,-0.03,0.08,0.96,-1.8,-5.9,-6.2,-52.6,-30.8,109.1,-55.02,-9.62,104.98,-2.92,78.4,116.18,-18.6,2.74,48.08,14.42,36.92,137.6,-65.66,-13.56,-4.64,0.07,0.04,0.98,3,-5.3,-6.1,0,0,0,0,0,0
0.42,0,88.06,8.7,168.04,-81.74,12.4,33.06,-34.06,83.18,60.46,-13.28,19.34,-28.14,2.86,-17.9,155.2,-69.04,-1.28,22.06,-0.03,0.08,0.97,-1.9,-6,-6.1,-50.6,-35.8,107.1,-55.02,-12.62,128.98,3.08,80.4,118.18,-19.6,1.74,58.08,12.42,40.92,142.6,-64.66,-10.56,0.36,0.07,0.05,0.99,2.8,-5.3,-6,0,0,0,0,0,0
0.44,0,95.06,9.7,170.04,-83.74,12.4,34.06,-33.06,87.18,67.46,-12.28,17.34,-35.14,3.86,-18.9,157.2,-71.04,-2.28,18.06,-0.03,0.07,0.96,-1.9,-5.8,-6.3,-55.6,-29.8,109.1,-56.02,-10.62,119.98,2.08,80.4,114.18,-17.6,1.74,57.08,12.42,42.92,150.6,-68.66,-11.56,-3.64,0.07,0.04,0.99,3.1,-5.6,-5.9,0,0,0,0,0,0
0.46,0,90.06,6.7,170.04,-81.74,13.4,37.06,-34.06,84.18,72.46,-15.28,17.34,-50.14,4.86,-18.9,157.2,-70.04,-1.28,21.06,-0.02,0.07,0.96,-1.8,-5.9,-5.9,-51.6,-30.8,109.1,-56.02,-9.62,132.98,-1.92,79.4,116.18,-18.6,5.74,38.08,13.42,41.92,153.6,-70.66,-11.56,9.36,0.07,0.04,0.98,3.2,-5.8,-5.9,0,0,0,0,0,0
0.48,0,90.06,7.7,168.04,-81.74,11.4,53.06,-36.06,82.18,66.46,-13.28,17.34,-31.14,1.86,-15.9,154.2,-68.04,-0.28,9.06,-0.03,0.07,0.96,-1.6,-5.7,-6.3,-56.6,-28.8,112.1,-57.02,-6.62,119.98,-0.92,80.4,117.18,-18.6,3.74,45.08,11.42,41.92,154.6,-69.66,-8.56,-0.64,0.07,0.04,0.99,3.5,-5.9,-5.9,0,0,0,0,0,0
0.5,0,87.06,6.7,170.04,-81.74,12.4,25.06,-40.06,83.18,64.46,-13.28,20.34,-29.14,3.86,-16.9,153.2,-68.04,-2.28,13.06,-0.02,0.08,0.96,-1.7,-5.5,-6.1,-51.6,-27.8,112.1,-58.02,-9.62,132.98,5.08,80.4,113.18,-16.6,2.74,58.08,14.42,41.92,151.6,-66.66,-10.56,2.36,0.07,0.05,0.98,3.5,-5.9,-5.9,0,0,0,0,0,0
0.52,0,88.06,9.7,168.04,-79.74,10.4,29.06,-36.06,87.18,71.46,-15.28,19.34,-23.14,4.86,-19.9,150.2,-69.04,-2.28,19.06,-0.02,0.08,0.96,-1.6,-5.9,-5.9,-50.6,-26.8,112.1,-59.02,-9.62,106.98,0.08,81.4,114.18,-16.6,3.74,49.08,12.42,40.92,144.6,-66.66,-9.56,6.36,0.08,0.05,0.98,3.6,-5.7,-5.9,0,0,0,0,0,0
0.54,0,91.06,2.7,168.04,-81.74,11.4,38.06,-36.06,84.18,63.46,-14.28,18.34,-21.14,5.86,-17.9,146.2,-67.04,-1.28,15.06,-0.02,0.08,0.96,-1.7,-5.9,-5.9,-54.6,-24.8,111.1,-56.02,-7.62,159.98,-0.92,77.4,113.18,-16.6,4.74,53.08,12.42,40.92,141.6,-64.66,-8.56,3.36,0.07,0.04,0.98,3.5,-5.8,-6,0,0,0,0,0,0
0.56,0,90.06,8.7,169.04,-81.74,9.4,34.06,-36.06,86.18,60.46,-14.28,17.34,-16.14,5.86,-14.9,144.2,-65.04,-2.28,17.06,-0.02,0.08,0.96,-1.7,-6,-6.1,-47.6,-27.8,111.1,-59.02,-8.62,136.98,6.08,79.4,112.18,-18.6,2.74,40.08,12.42,40.92,140.6,-64.66,-9.56,-0.64,0.08,0.04,0.98,3.4,-5.4,-5.9,0,0,0,0,0,0
0.58,0,91.06,13.7,168.04,-79.74,11.4,40.06,-34.06,87.18,61.46,-14.28,18.34,-31.14,5.86,-15.9,145.2,-65.04,-2.28,12.06,-0.03,0.08,0.96,-1.9,-5.9,-6.2,-52.6,-30.8,109.1,-57.02,-8.62,132.98,6.08,84.4,114.18,-16.6,0.74,55.08,13.42,40.92,141.6,-65.66,-11.56,-4.64,0.07,0.04,0.99,3.2,-5.9,-5.9,0,0,0,0,0,0
0.6,0,91.06,9.7,170.04,-82.74,12.4,57.06,-37.06,90.18,71.46,-15.28,20.34,-27.14,5.86,-16.9,147.2,-67.04,-3.28,16.06,-0.02,0.07,0.96,-1.9,-6.1,-6.1,-54.6,-29.8,111.1,-57.02,-10.62,126.98,1.08,78.4,114.18,-16.6,4.74,46.08,12.42,40.92,145.6,-66.66,-9.56,3.36,0.07,0.04,0.99,3.2,-5.9,-6,0,0,0,0,0,0
0.62,0,91.06,8.7,169.04,-81.74,10.4,40.06,-38.06,87.18,64.46,-15.28,20.34,-1.14,2.86,-18.9,151.2,-68.04,-0.28,16.06,-0.02,0.08,0.96,-2,-5.8,-6.3,-55.6,-32.8,109.1,-57.02,-11.62,137.98,2.08,79.4,111.18,-16.6,1.74,65.08,12.42,42.92,148.6,-65.66,-10.56,-5.64,0.07,0.04,0.98,3.3,-5.9,-5.9,0,0,0,0,0,0
0.64,0,94.06,10.7,170.04,-83.74,8.4,58.06,-33.06,86.18,55.46,-14.28,17.34,4.86,2.86,-14.9,151.2,-66.04,-1.28,13.06,-0.02,0.07,0.96,-1.9,-5.9,-6.1,-53.6,-22.8,111.1,-58.02,-8.62,130.98,2.08,79.4,114.18,-17.6,3.74,46.08,14.42,43.92,150.6,-66.66,-11.56,1.36,0.07,0.04,0.98,3.2,-5.7,-5.9,0,0,0,0,0,0
0.66,0,93.06,9.7,169.04,-80.74,11.4,41.06,-36.06,84.18,70.46,-15.28,18.34,-14.14,4.86,-16.9,155.2,-69.04,-1.28,16.06,-0.03,0.08,0.96,-1.9,-6.1,-6.1,-55.6,-30.8,109.1,-57.02,-9.62,148.98,-1.92,80.4,113.18,-15.6,2.74,43.08,11.42,42.92,151.6,-65.66,-9.56,2.36,0.07,0.04,0.99,3.5,-5.7,-5.9,0,0,0,0,0,0
0.68,0,92.06,9.7,170.04,-81.74,11.4,20.06,-31.06,85.18,61.46,-15.28,17.34,-26.14,6.86,-17.9,157.2,-71.04,-1.28,21.06,-0.02,0.07,0.96,-2.1,-5.9,-6,-55.6,-32.8,110.1,-57.02,-10.62,131.98,-3.92,78.4,115.18,-16.6,4.74,68.08,11.42,39.92,150.6,-67.66,-10.56,2.36,0.07,0.04,0.99,3.3,-5.9,-5.9,0,0,0,0,0,0
0.7,0,94.06,9.7,170.04,-82.74,11.4,61.06,-36.06,84.18,62.46,-16.28,18.34,-1.14,6.86,-17.9,156.2,-70.04,-1.28,21.06,-0.03,0.07,0.96,-1.8,-5.9,-6.3,-55.6,-30.8,109.1,-55.02,-7.62,114.98,3.08,80.4,111.18,-14.6,2.74,57.08,12.42,39.92,147.6,-67.66,-9.56,1.36,0.07,0.05,0.98,3.5,-6,-6.1,0,0,0,0,0,0
0.72,0,91.06,8.7,171.04,-83.74,11.4,43.06,-37.06,86.18,74.46,-15.28,20.34,-15.14,6.86,-17.9,157.2,-71.04,-3.28,15.06,-0.02,0.07,0.96,-1.8,-6,-6.1,-50.6,-32.8,106.1,-55.02,-10.62,138.98,-1.92,80.4,112.18,-15.6,2.74,56.08,12.42,39.92,145.6,-66.66,-8.56,1.36,0.07,0.04,0.99,3.7,-5.6,-6.1,0,0,0,0,0,0
0.74,0,93.06,8.7,174.04,-81.74,12.4,18.06,-38.06,80.18,62.46,-13.28,18.34,-43.14,5.86,-16.9,158.2,-71.04,-2.28,13.06,-0.03,0.07,0.96,-1.9,-5.8,-6.2,-48.6,-28.8,110.1,-58.02,-8.62,110.98,0.08,76.4,111.18,-17.6,1.74,43.08,13.42,39.92,145.6,-64.66,-11.56,5.36,0.07,0.04,0.98,3.4,-5.6,-5.9,0,0,0,0,0,0
0.76,0,92.06,11.7,172.04,-82.74,11.4,54.06,-34.06,84.18,63.46,-14.28,18.34,-28.14,5.86,-19.9,159.2,-73.04,-1.28,19.06,-0.03,0.07,0.96,-2,-5.9,-6.1,-52.6,-31.8,104.1,-55.02,-9.62,128.98,3.08,80.4,113.18,-17.6,3.74,57.08,12.42,40.92,145.6,-64.66,-9.56,2.36,0.07,0.04,0.98,3.3,-5.7,-6,0,0,0,0,0,0
0.78,0,92.06,8.7,170.04,-81.74,11.4,38.06,-39.06,86.18,67.46,-16.28,18.34,-28.14,7.86,-17.9,161.2,-72.04,-1.28,21.06,-0.02,0.07,0.96,-1.9,-6,-6.3,-46.6,-32.8,102.1,-53.02,-8.62,139.98,1.08,76.4,109.18,-14.6,3.74,61.08,9.42,39.92,145.6,-65.66,-7.56,-1.64,0.08,0.04,0.98,3.1,-5.6,-5.9,0,0,0,0,0,0
0.8,0,90.06,9.7,170.04,-81.74,10.4,34.06,-35.06,87.18,68.46,-15.28,17.34,-11.14,6.86,-17.9,163.2,-73.04,-2.28,17.06,-0.03,0.08,0.96,-1.9,-5.7,-6.2,-50.6,-32.8,101.1,-53.02,-8.62,147.98,4.08,72.4,108.18,-14.6,1.74,54.08,11.42,41.92,148.6,-64.66,-10.56,-7.64,0.07,0.04,0.99,3,-5.7,-5.8,0,0,0,0,0,0
0.82,0,86.06,4.7,168.04,-81.74,11.4,35.06,-35.06,81.18,62.46,-16.28,17.34,-18.14,8.86,-16.9,167.2,-73.04,-2.28,20.06,-0.03,0.07,0.96,-1.9,-5.8,-6.1,-49.6,-28.8,102.1,-54.02,-7.62,125.98,-2.92,70.4,106.18,-16.6,3.74,53.08,12.42,38.92,158.6,-67.66,-10.56,0.36,0.07,0.04,0.99,2.8,-5.9,-5.9,0,0,0,0,0,0
0.84,0,89.06,2.7,169.04,-81.74,8.4,44.06,-36.06,84.18,67.46,-15.28,21.34,-1.14,6.86,-18.9,169.2,-74.04,-0.28,19.06,-0.03,0.07,0.96,-1.9,-5.9,-6.1,-43.6,-31.8,97.1,-51.02,-9.62,115.98,7.08,75.4,105.18,-15.6,2.74,63.08,14.42,39.92,165.6,-69.66,-10.56,4.36,0.07,0.04,0.98,3.2,-5.6,-6.1,0,0,0,0,0,0
0.86,0,92.06,8.7,167.04,-79.74,9.4,46.06,-33.06,84.18,63.46,-14.28,16.34,-49.14,8.86,-19.9,171.2,-75.04,-1.28,29.06,-0.03,0.08,0.96,-1.9,-5.9,-6,-49.6,-28.8,95.1,-50.02,-7.62,143.98,-0.92,70.4,100.18,-11.6,2.74,66.08,14.42,39.92,168.6,-70.66,-10.56,4.36,0.07,0.04,0.98,3.1,-5.8,-5.9,0,0,0,0,0,0
0.88,0,84.06,5.7,165.04,-79.74,10.4,34.06,-31.06,82.18,62.46,-14.28,19.34,-11.14,7.86,-19.9,171.2,-74.04,-3.28,21.06,-0.03,0.08,0.96,-1.8,-5.6,-6.3,-42.6,-28.8,97.1,-52.02,-6.62,112.98,9.08,67.4,98.18,-14.6,-0.26,42.08,11.42,38.92,172.6,-70.66,-9.56,4.36,0.07,0.04,0.99,3.3,-5.5,-6,0,0,0,0,0,0
0.9,0,89.06,11.7,164.04,-79.74,8.4,48.06,-32.06,78.18,66.46,-15.28,18.34,-5.14,7.86,-18.9,171.2,-74.04,-1.28,30.06,-0.03,0.08,0.97,-1.9,-5.9,-6.1,-35.6,-31.8,89.1,-45.02,-12.62,134.98,4.08,66.4,99.18,-11.6,-1.26,26.08,12.42,39.92,173.6,-70.66,-9.56,3.36,0.07,0.04,0.99,3.2,-5.9,-6,0,0,0,0,0,0
0.92,0,87.06,9.7,166.04,-79.74,11.4,34.06,-34.06,80.18,62.46,-16.28,18.34,-3.14,5.86,-17.9,172.2,-73.04,-1.28,17.06,-0.02,0.08,0.96,-1.9,-5.9,-6.1,-42.6,-30.8,90.1,-46.02,-9.62,103.98,-1.92,65.4,102.18,-13.6,0.74,45.08,15.42,37.92,174.6,-71.66,-11.56,8.36,0.07,0.04,0.98,3.1,-6.1,-6,0,0,0,0,0,0
0.94,0,85.06,6.7,163.04,-78.74,9.4,38.06,-34.06,79.18,64.46,-17.28,18.34,4.86,5.86,-18.9,173.2,-73.04,-0.28,21.06,-0.03,0.07,0.96,-1.8,-6.1,-6.2,-41.6,-28.8,91.1,-46.02,-7.62,126.98,4.08,64.4,96.18,-12.6,-0.26,42.08,14.42,38.92,177.6,-70.66,-9.56,6.36,0.07,0.04,0.98,3.3,-5.7,-6,0,0,0,0,0,0
0.96,0,85.06,7.7,163.04,-78.74,10.4,39.06,-37.06,79.18,65.46,-16.28,17.34,-22.14,8.86,-20.9,173.2,-75.04,-3.28,14.06,-0.02,0.08,0.96,-1.9,-5.9,-6.1,-43.6,-28.8,89.1,-47.02,-8.62,130.98,2.08,61.4,97.18,-12.6,-1.26,56.08,14.42,37.92,175.6,-72.66,-9.56,10.36,0.07,0.04,0.98,3.5,-5.9,-5.9,0,0,0,0,0,0
0.98,0,86.06,9.7,162.04,-77.74,9.4,48.06,-33.06,85.18,68.46,-16.28,21.34,-22.14,9.86,-19.9,175.2,-74.04,-2.28,30.06,-0.03,0.08,0.96,-1.9,-5.9,-6.3,-40.6,-31.8,89.1,-46.02,-11.62,123.98,2.08,63.4,99.18,-13.6,1.74,49.08,16.42,37.92,175.6,-72.66,-11.56,11.36,0.07,0.04,0.98,3.5,-5.7,-6.1,0,0,0,0,0,0
1,0,83.06,6.7,162.04,-77.74,10.4,30.06,-32.06,78.18,59.46,-14.28,18.34,-32.14,6.86,-19.9,175.2,-76.04,-2.28,16.06,-0.02,0.07,0.96,-1.9,-6.1,-5.8,-41.6,-31.8,89.1,-49.02,-8.62,119.98,5.08,64.4,95.18,-10.6,-2.26,59.08,13.42,36.92,176.6,-73.66,-8.56,11.36,0.07,0.04,0.98,3.4,-5.9,-5.9,0,0,0,0,0,0
1.02,0,82.06,5.7,163.04,-77.74,10.4,18.06,-39.06,77.18,64.46,-13.28,20.34,-10.14,5.86,-18.9,176.2,-75.04,-0.28,20.06,-0.02,0.07,0.96,-1.8,-5.7,-6.1,-36.6,-27.8,90.1,-48.02,-7.62,122.98,-4.92,64.4,101.18,-13.6,0.74,49.08,14.42,39.92,176.6,-72.66,-10.56,1.36,0.07,0.04,0.98,3.3,-6,-6,0,0,0,0,0,0
1.04,0,87.06,4.7,163.04,-78.74,9.4,47.06,-37.06,80.18,66.46,-14.28,20.34,-15.14,5.86,-17.9,177.2,-74.04,-0.28,18.06,-0.03,0.08,0.96,-1.7,-5.8,-6.3,-44.6,-25.8,91.1,-49.02,-6.62,147.98,6.08,67.4,94.18,-9.6,-0.26,43.08,15.42,37.92,177.6,-73.66,-10.56,8.36,0.07,0.04,0.98,3.4,-6,-5.9,0,0,0,0,0,0
1.06,0,88.06,8.7,165.04,-80.74,10.4,37.06,-30.06,80.18,65.46,-15.28,19.34,-29.14,6.86,-18.9,175.2,-75.04,-1.28,21.06,-0.03,0.08,0.96,-1.9,-6.1,-6.3,-41.6,-22.8,91.1,-48.02,-5.62,139.98,-4.92,65.4,100.18,-13.6,0.74,44.08,14.42,39.92,175.6,-70.66,-11.56,3.36,0.07,0.04,0.98,3.5,-6,-6.1,0,0,0,0,0,0
1.08,0,87.06,6.7,166.04,-78.74,11.4,29.06,-30.06,81.18,61.46,-13.28,17.34,-52.14,5.86,-18.9,175.2,-76.04,-1.28,17.06,-0.03,0.07,0.96,-1.7,-5.9,-6.1,-42.6,-30.8,89.1,-45.02,-10.62,130.98,-3.92,66.4,102.18,-12.6,3.74,61.08,15.42,36.92,173.6,-73.66,-10.56,9.36,0.07,0.04,0.99,3.4,-5.9,-5.9,0,0,0,0,0,0
1.1,0,83.06,1.7,162.04,-77.74,11.4,34.06,-34.06,82.18,67.46,-16.28,19.34,-20.14,7.86,-17.9,173.2,-75.04,-2.28,21.06,-0.02,0.08,0.96,-1.9,-5.9,-6,-41.6,-21.8,93.1,-52.02,-5.62,119.98,0.08,68.4,101.18,-12.6,-0.26,55.08,13.42,40.92,171.6,-68.66,-9.56,1.36,0.07,0.04,0.98,3.5,-5.9,-5.8,0,0,0,0,0,0
1.12,0,83.06,5.7,164.04,-77.74,11.4,28.06,-35.06,77.18,59.46,-14.28,19.34,-30.14,5.86,-17.9,172.2,-73.04,-1.28,23.06,-0.03,0.07,0.96,-1.9,-5.9,-6.1,-45.6,-26.8,92.1,-48.02,-6.62,122.98,2.08,67.4,100.18,-13.6,2.74,48.08,15.42,40.92,169.6,-69.66,-10.56,1.36,0.07,0.04,0.98,3.4,-5.9,-5.9,0,0,0,0,0,0
