Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,0,114.6382979,73.0212766,169.4680851,-39.72340426,4.595744681,307.2553191,6.553191489,51.31914894,87.4893617,-44.5106383,15.63829787,-137.893617,-16.31914894,-53.0212766,166.0638298,-97.36170213,-17.59574468,9.021276596,0.02,0.07,0.96,-4.5,-5.4,-3.3,-38,65.89583333,144.125,-52.27083333,-23.16666667,-83.1875,-6.958333333,54.39583333,131.4166667,-45.1875,-2.979166667,-303.5416667,-4.458333333,-4.354166667,140.9166667,-34.16666667,21.91666667,-32.45833333,0.04,0.06,0.95,-0.8,-4.7,-7.6,0.1449,0.00012,0.11978,-0.10083,0.0126,0.08922
0.04,0,110.6382979,69.0212766,167.4680851,-40.72340426,6.595744681,332.2553191,1.553191489,47.31914894,83.4893617,-42.5106383,14.63829787,-133.893617,-19.31914894,-53.0212766,170.0638298,-97.36170213,-16.59574468,16.0212766,0.02,0.07,0.95,-4.2,-5.7,-3.3,-34,64.89583333,151.125,-58.27083333,-26.16666667,-101.1875,0.041666667,51.39583333,125.4166667,-42.1875,-7.979166667,-308.5416667,-4.458333333,-0.354166667,142.9166667,-31.16666667,24.91666667,-27.45833333,0.03,0.06,0.95,-0.7,-4.6,-7.3,0.1449,0.00012,0.11978,-0.10083,0.0126,0.08922
0.06,0,111.6382979,73.0212766,170.4680851,-41.72340426,5.595744681,296.2553191,13.55319149,49.31914894,85.4893617,-44.5106383,17.63829787,-121.893617,-16.31914894,-56.0212766,172.0638298,-100.3617021,-18.59574468,15.0212766,0.02,0.07,0.95,-4,-5.5,-3.3,-33,69.89583333,145.125,-54.27083333,-25.16666667,-87.1875,-8.958333333,51.39583333,134.4166667,-45.1875,1.020833333,-309.5416667,-5.458333333,-3.354166667,140.9166667,-33.16666667,24.91666667,-29.45833333,0.03,0.06,0.95,-0.8,-4.7,-7.5,0.1449,0.00012,0.11978,-0.10083,0.0126,0.08922
0.08,0,110.6382979,77.0212766,180.4680851,-40.72340426,6.595744681,297.2553191,15.55319149,48.31914894,85.4893617,-43.5106383,14.63829787,-121.893617,-16.31914894,-52.0212766,171.0638298,-96.36170213,-19.59574468,11.0212766,0.01,0.06,0.96,-4.2,-5.7,-3.3,-33,59.89583333,144.125,-54.27083333,-23.16666667,-91.1875,-11.95833333,50.39583333,133.4166667,-46.1875,1.020833333,-295.5416667,-4.458333333,-5.354166667,140.9166667,-34.16666667,22.91666667,-29.45833333,0.03,0.06,0.95,-0.8,-4.6,-7.5,0.1449,0.00012,0.11978,-0.10083,0.0126,0.08922
0.1,0,112.6382979,75.0212766,169.4680851,-40.72340426,5.595744681,306.2553191,12.55319149,49.31914894,86.4893617,-44.5106383,15.63829787,-118.893617,-17.31914894,-52.0212766,170.0638298,-96.36170213,-18.59574468,11.0212766,0.02,0.07,0.95,-4,-5.4,-3.5,-38,70.89583333,142.125,-52.27083333,-22.16666667,-81.1875,-1.958333333,56.39583333,127.4166667,-42.1875,-1.979166667,-269.5416667,-4.458333333,-3.354166667,139.9166667,-33.16666667,23.91666667,-35.45833333,0.03,0.06,0.95,-0.9,-4.4,-7.5,0.1449,0.00012,0.11978,-0.10083,0.0126,0.08922
0.12,0,113.6382979,76.0212766,172.4680851,-41.72340426,4.595744681,295.2553191,6.553191489,47.31914894,85.4893617,-44.5106383,15.63829787,-122.893617,-18.31914894,-53.0212766,166.0638298,-96.36170213,-16.59574468,15.0212766,0.02,0.07,0.95,-4,-5.6,-3.3,-44,71.89583333,138.125,-45.27083333,-18.16666667,-67.1875,-4.958333333,57.39583333,129.4166667,-42.1875,-3.979166667,-307.5416667,-3.458333333,-5.354166667,142.9166667,-33.16666667,23.91666667,-24.45833333,0.04,0.06,0.95,-0.8,-4.5,-7.5,0.1449,0.00012,0.11978,-0.10083,0.0126,0.08922
0.14,0,117.6382979,72.0212766,169.4680851,-42.72340426,5.595744681,294.2553191,14.55319149,52.31914894,85.4893617,-44.5106383,14.63829787,-121.893617,-15.31914894,-53.0212766,167.0638298,-97.36170213,-19.59574468,12.0212766,0.01,0.06,0.96,-3.9,-5.6,-3.3,-33,62.89583333,146.125,-55.27083333,-25.16666667,-80.1875,-2.958333333,54.39583333,132.4166667,-46.1875,0.020833333,-308.5416667,-4.458333333,-1.354166667,140.9166667,-32.16666667,23.91666667,-23.45833333,0.04,0.06,0.95,-1,-4.6,-7.5,0.1449,0.00012,0.11978,-0.10083,0.0126,0.08922
0.16,0,111.6382979,73.0212766,174.4680851,-43.72340426,5.595744681,278.2553191,6.553191489,42.31914894,88.4893617,-46.5106383,15.63829787,-137.893617,-17.31914894,-54.0212766,167.0638298,-100.3617021,-17.59574468,15.0212766,0.02,0.07,0.95,-4.1,-5.6,-3.4,-36,64.89583333,144.125,-54.27083333,-24.16666667,-95.1875,-10.95833333,52.39583333,127.4166667,-43.1875,-4.979166667,-322.5416667,-4.458333333,-5.354166667,138.9166667,-33.16666667,23.91666667,-31.45833333,0.04,0.06,0.95,-0.6,-4.5,-7.5,0.1449,0.00012,0.11978,-0.10083,0.0126,0.08922
0.18,0,116.6382979,75.0212766,171.4680851,-40.72340426,5.595744681,313.2553191,11.55319149,52.31914894,87.4893617,-44.5106383,14.63829787,-129.893617,-17.31914894,-56.0212766,165.0638298,-103.3617021,-17.59574468,16.0212766,0.02,0.07,0.96,-4.1,-5.3,-3.2,-41,71.89583333,137.125,-48.27083333,-21.16666667,-88.1875,-4.958333333,57.39583333,125.4166667,-41.1875,-4.979166667,-311.5416667,-5.458333333,-1.354166667,138.9166667,-31.16666667,23.91666667,-30.45833333,0.03,0.06,0.95,-0.7,-4.6,-7.5,0.1449,0.00012,0.11978,-0.10083,0.0126,0.08922
0.2,0,112.6382979,77.0212766,173.4680851,-42.72340426,5.595744681,306.2553191,9.553191489,51.31914894,88.4893617,-45.5106383,17.63829787,-132.893617,-15.31914894,-55.0212766,162.0638298,-101.3617021,-18.59574468,10.0212766,0.02,0.07,0.95,-3.8,-5.5,-3.5,-34,67.89583333,143.125,-53.27083333,-24.16666667,-82.1875,-7.958333333,53.39583333,132.4166667,-43.1875,0.020833333,-309.5416667,-4.458333333,-3.354166667,137.9166667,-31.16666667,23.91666667,-26.45833333,0.03,0.06,0.95,-0.7,-4.7,-7.5,0.1449,0.00012,0.11978,-0.10083,0.0126,0.08922
