Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,26.78,6.76,71.72,-42.38,6.62,25.06,40.72,30.14,136.74,-51.8,-9.96,57.92,38.3,-43.12,198.74,-64.38,-7.08,6.76,-0.02,0.07,0.97,-2.38,-5.67,-6.09,-43.9,-23.2,54.62,-49.84,12.6,8.84,31.22,6.44,58.88,-64.08,5.16,92.7,-1.64,-7.78,152.36,-26.94,13.12,11.64,0.05,0.06,0.98,-5.18,-7.35,-1.96,0.0426,0.00196,0.01344,0,0,0
0.02,24.78,8.76,77.72,-42.38,6.62,48.06,40.72,28.14,133.74,-52.8,-8.96,37.92,38.3,-42.12,200.74,-63.38,-8.08,7.76,-0.02,0.08,0.98,-2.52,-5.67,-6.3,-46.9,-24.2,51.62,-44.84,12.6,-3.16,35.22,6.44,55.88,-66.08,3.16,95.7,-2.64,-7.78,153.36,-27.94,15.12,11.64,0.04,0.06,0.98,-5.25,-7.35,-2.1,0.0426,0.00196,0.01344,0,0,0
0.04,26.78,8.76,76.72,-39.38,4.62,32.06,41.72,32.14,134.74,-48.8,-7.96,42.92,39.3,-43.12,201.74,-63.38,-10.08,9.76,-0.02,0.07,0.97,-2.45,-5.53,-6.37,-47.9,-14.2,49.62,-42.84,13.6,21.84,33.22,8.44,60.88,-62.08,3.16,87.7,-1.64,-8.78,153.36,-26.94,15.12,15.64,0.05,0.06,0.98,-5.39,-7.42,-2.03,0.0426,0.00196,0.01344,0,0,0
0.06,24.78,10.76,79.72,-40.38,5.62,27.06,41.72,29.14,132.74,-49.8,-11.96,36.92,37.3,-43.12,203.74,-63.38,-10.08,8.76,-0.02,0.07,0.98,-2.52,-5.53,-6.37,-42.9,-16.2,52.62,-45.84,13.6,-4.16,36.22,9.44,60.88,-63.08,1.16,65.7,-0.64,-6.78,155.36,-26.94,13.12,12.64,0.04,0.06,0.98,-5.18,-7.35,-1.96,0.0426,0.00196,0.01344,0,0,0
0.08,18.78,11.76,85.72,-34.38,8.62,60.06,40.72,29.14,132.74,-46.8,-10.96,33.92,37.3,-43.12,203.74,-63.38,-10.08,11.76,-0.02,0.07,0.98,-2.52,-5.6,-6.16,-44.9,-22.2,58.62,-46.84,16.6,-10.16,41.22,7.44,58.88,-64.08,6.16,76.7,-2.64,-6.78,157.36,-25.94,15.12,11.64,0.04,0.06,0.98,-5.11,-7.21,-2.03,0.0426,0.00196,0.01344,0,0,0
0.1,27.78,10.76,80.72,-42.38,4.62,4.06,44.72,25.14,129.74,-48.8,-8.96,52.92,37.3,-43.12,204.74,-62.38,-10.08,7.76,-0.02,0.07,0.98,-2.38,-5.6,-6.37,-43.9,-16.2,52.62,-42.84,14.6,-4.16,30.22,2.44,58.88,-65.08,6.16,85.7,-2.64,-9.78,159.36,-28.94,14.12,12.64,0.04,0.06,0.98,-5.11,-7.49,-2.17,0.0426,0.00196,0.01344,0,0,0
0.12,25.78,6.76,76.72,-39.38,5.62,42.06,42.72,30.14,128.74,-47.8,-8.96,45.92,37.3,-44.12,205.74,-63.38,-10.08,8.76,-0.02,0.08,0.97,-2.45,-5.95,-6.23,-42.9,-22.2,45.62,-40.84,10.6,-12.16,32.22,5.44,57.88,-64.08,2.16,110.7,-4.64,-11.78,165.36,-29.94,16.12,14.64,0.05,0.06,0.98,-5.25,-7.42,-1.96,0.0426,0.00196,0.01344,0,0,0
0.14,26.78,5.76,72.72,-41.38,5.62,30.06,36.72,26.14,130.74,-47.8,-9.96,26.92,35.3,-45.12,204.74,-65.38,-8.08,9.76,-0.01,0.08,0.98,-2.45,-5.53,-6.16,-42.9,-20.2,46.62,-39.84,11.6,-2.16,22.22,5.44,65.88,-65.08,11.16,57.7,-2.64,-8.78,169.36,-26.94,15.12,16.64,0.05,0.06,0.98,-5.25,-7.28,-2.1,0.0426,0.00196,0.01344,0,0,0
0.16,22.78,7.76,80.72,-40.38,6.62,57.06,32.72,25.14,127.74,-43.8,-8.96,40.92,33.3,-43.12,206.74,-64.38,-7.08,0.76,-0.02,0.07,0.97,-2.66,-5.53,-6.23,-39.9,-22.2,47.62,-40.84,10.6,-16.16,30.22,5.44,60.88,-63.08,2.16,100.7,-4.64,-10.78,172.36,-28.94,17.12,12.64,0.04,0.06,0.98,-5.11,-7.56,-2.17,0.0426,0.00196,0.01344,0,0,0
0.18,25.78,12.76,74.72,-41.38,4.62,17.06,40.72,27.14,127.74,-42.8,-8.96,54.92,36.3,-44.12,209.74,-63.38,-10.08,9.76,-0.02,0.07,0.97,-2.52,-5.95,-6.23,-41.9,-22.2,45.62,-41.84,11.6,-9.16,30.22,8.44,62.88,-62.08,5.16,71.7,-3.64,-8.78,175.36,-27.94,16.12,22.64,0.05,0.05,0.98,-5.25,-7.49,-2.17,0.0426,0.00196,0.01344,0,0,0
