Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,15.6875,-0.270833333,60.6875,-18.10416667,11.72916667,50.5,-7.958333333,15.875,45.29166667,-15,17.52083333,21.75,4.5625,-26.0625,80.5,-38.8125,-4.041666667,-17.04166667,-0.03,0.08,0.96,4,-4.7,-4.8,-49.85714286,-47.65306122,132.2653061,-53.79591837,-3.081632653,94.79591837,-38.75510204,124,192.3469388,-49.59183673,50,30.02040816,-6.93877551,27.02040816,231.1428571,-124.9591837,-29.79591837,27.53061224,0.09,0.05,0.98,2.8,-7.2,-5.1,0,0,0,0.33618,-0.05389,0.33505
0.02,0,14.6875,2.729166667,52.6875,-15.10416667,10.72916667,69.5,-4.958333333,17.875,48.29166667,-14,16.52083333,20.75,10.5625,-17.0625,55.5,-27.8125,-5.041666667,-19.04166667,-0.04,0.09,0.97,7.9,-5.6,-4.7,-50.85714286,-53.65306122,131.2653061,-52.79591837,-7.081632653,72.79591837,-37.75510204,126,189.3469388,-51.59183673,50,29.02040816,-3.93877551,28.02040816,248.1428571,-130.9591837,-31.79591837,28.53061224,0.09,0.05,0.98,3,-7.3,-4.8,0,0,0,0.33618,-0.05389,0.33505
0.04,0,8.6875,7.729166667,43.6875,-10.10416667,9.729166667,62.5,-1.958333333,9.875,42.29166667,-11,18.52083333,9.75,10.5625,-5.0625,29.5,-14.8125,-4.041666667,-37.04166667,-0.02,0.07,1.01,14.8,-0.4,-4,-48.85714286,-51.65306122,131.2653061,-55.79591837,-4.081632653,90.79591837,-35.75510204,133,200.3469388,-53.59183673,49,30.02040816,-2.93877551,27.02040816,265.1428571,-137.9591837,-34.79591837,23.53061224,0.08,0.05,0.98,2.6,-7.4,-4.8,0,0,0,0.33618,-0.05389,0.33505
0.06,0,7.6875,10.72916667,36.6875,-7.104166667,8.729166667,94.5,-4.958333333,8.875,40.29166667,-8,20.52083333,12.75,6.5625,-3.0625,14.5,-8.8125,-5.041666667,-34.04166667,-0.08,0.1,0.99,22.6,6.5,1.9,-43.85714286,-52.65306122,129.2653061,-54.79591837,-6.081632653,109.7959184,-43.75510204,134,198.3469388,-50.59183673,50,39.02040816,2.06122449,29.02040816,293.1428571,-145.9591837,-37.79591837,33.53061224,0.09,0.05,0.98,2.2,-7,-5.1,0,0,0,0.33618,-0.05389,0.33505
0.08,0,1.6875,8.729166667,28.6875,-3.104166667,9.729166667,67.5,-3.958333333,12.875,40.29166667,-4,19.52083333,-16.25,1.5625,-4.0625,4.5,-0.8125,-2.041666667,-36.04166667,-0.12,0.13,1,30.6,8.1,21.6,-44.85714286,-48.65306122,132.2653061,-56.79591837,-5.081632653,93.79591837,-42.75510204,137,203.3469388,-54.59183673,52,30.02040816,4.06122449,26.02040816,332.1428571,-162.9591837,-41.79591837,39.53061224,0.09,0.05,0.97,1.9,-7.5,-4.7,0,0,0,0.33618,-0.05389,0.33505
0.1,0,-2.3125,8.729166667,26.6875,-2.104166667,9.729166667,83.5,-8.958333333,16.875,43.29166667,-4,21.52083333,23.75,-5.4375,-0.0625,2.5,0.1875,-0.041666667,-35.04166667,0.03,0.15,1.05,33.3,7.1,37.3,-50.85714286,-55.65306122,133.2653061,-56.79591837,-3.081632653,92.79591837,-43.75510204,141,210.3469388,-58.59183673,56,9.020408163,12.06122449,28.02040816,376.1428571,-174.9591837,-45.79591837,57.53061224,0.09,0.05,0.99,2.2,-8.2,-4.4,0,0,0,0.33618,-0.05389,0.33505
0.12,0,-5.3125,12.72916667,23.6875,2.895833333,13.72916667,43.5,-9.958333333,15.875,33.29166667,0,19.52083333,11.75,-6.4375,2.9375,2.5,4.1875,-0.041666667,-41.04166667,-0.03,0.24,1.08,31.3,46.9,62.3,-49.85714286,-58.65306122,130.2653061,-54.79591837,-7.081632653,108.7959184,-46.75510204,146,213.3469388,-57.59183673,58,18.02040816,14.06122449,24.02040816,408.1428571,-185.9591837,-49.79591837,62.53061224,0.09,0.05,0.98,2.5,-8,-4.4,0,0,0,0.33618,-0.05389,0.33505
0.14,0,0.6875,11.72916667,20.6875,2.895833333,9.729166667,67.5,-6.958333333,16.875,40.29166667,-1,21.52083333,3.75,-6.4375,0.9375,1.5,4.1875,-0.041666667,-37.04166667,0.2,0.21,1.04,-5.5,0.1,58.3,-49.85714286,-58.65306122,132.2653061,-55.79591837,-4.081632653,98.79591837,-48.75510204,144,213.3469388,-56.59183673,60,22.02040816,18.06122449,23.02040816,442.1428571,-195.9591837,-51.79591837,60.53061224,0.1,0.05,0.98,2.7,-6.9,-4.7,0,0,0,0.33618,-0.05389,0.33505
0.16,0,-9.3125,13.72916667,22.6875,1.895833333,11.72916667,77.5,-7.958333333,19.875,40.29166667,-1,20.52083333,-22.25,-4.4375,2.9375,1.5,6.1875,-0.041666667,-35.04166667,0.04,0.33,0.85,-2.9,-13.1,60.2,-49.85714286,-59.65306122,132.2653061,-56.79591837,-2.081632653,90.79591837,-43.75510204,145,215.3469388,-57.59183673,60,28.02040816,20.06122449,22.02040816,465.1428571,-201.9591837,-54.79591837,75.53061224,0.09,0.05,0.98,2.7,-6.6,-5,0,0,0,0.33618,-0.05389,0.33505
0.18,0,-3.3125,10.72916667,21.6875,1.895833333,12.72916667,62.5,-4.958333333,16.875,34.29166667,0,21.52083333,-13.25,-4.4375,2.9375,2.5,4.1875,-0.041666667,-36.04166667,0.08,0.28,0.85,7,-10.3,58.9,-52.85714286,-57.65306122,129.2653061,-52.79591837,-5.081632653,88.79591837,-47.75510204,146,213.3469388,-56.59183673,60,20.02040816,16.06122449,22.02040816,489.1428571,-208.9591837,-53.79591837,74.53061224,0.09,0.05,0.98,2.8,-6.1,-4.9,0,0,0,0.33618,-0.05389,0.33505
0.22,0,-3.3125,13.72916667,19.6875,1.895833333,12.72916667,69.5,-10.95833333,16.875,38.29166667,1,21.52083333,10.75,-4.4375,2.9375,-0.5,5.1875,-0.041666667,-38.04166667,0.03,0.24,0.85,3.1,-18,30.6,-47.85714286,-50.65306122,125.2653061,-54.79591837,-4.081632653,94.79591837,-44.75510204,137,200.3469388,-52.59183673,57,19.02040816,16.06122449,15.02040816,497.1428571,-213.9591837,-53.79591837,76.53061224,0.09,0.05,0.98,3.3,-4.9,-5.4,0,0,0,0.33618,-0.05389,0.33505
0.24,0,-8.3125,13.72916667,17.6875,1.895833333,10.72916667,77.5,-8.958333333,17.875,37.29166667,0,20.52083333,6.75,-6.4375,1.9375,2.5,4.1875,0.958333333,-41.04166667,0,0.22,0.86,3.8,-12.8,14.8,-44.85714286,-52.65306122,123.2653061,-53.79591837,-4.081632653,78.79591837,-39.75510204,133,201.3469388,-53.59183673,53,26.02040816,12.06122449,17.02040816,498.1428571,-210.9591837,-54.79591837,76.53061224,0.09,0.05,0.98,3,-4.9,-5.4,0,0,0,0.33618,-0.05389,0.33505
0.26,0,-3.3125,11.72916667,18.6875,2.895833333,10.72916667,74.5,-6.958333333,18.875,36.29166667,1,20.52083333,-5.25,-8.4375,3.9375,0.5,4.1875,1.958333333,-46.04166667,0.02,0.2,0.88,1.1,-8.5,-0.7,-46.85714286,-55.65306122,119.2653061,-48.79591837,-6.081632653,90.79591837,-36.75510204,132,194.3469388,-49.59183673,55,43.02040816,10.06122449,15.02040816,501.1428571,-212.9591837,-54.79591837,81.53061224,0.09,0.04,0.98,3,-4.7,-5.4,0,0,0,0.33618,-0.05389,0.33505
0.28,0,-9.3125,13.72916667,18.6875,2.895833333,11.72916667,91.5,-7.958333333,18.875,41.29166667,1,21.52083333,-3.25,-8.4375,0.9375,1.5,4.1875,2.958333333,-39.04166667,0.01,0.18,0.89,-2.1,-15.9,-10.7,-44.85714286,-46.65306122,117.2653061,-49.79591837,-5.081632653,103.7959184,-37.75510204,123,189.3469388,-49.59183673,53,36.02040816,7.06122449,15.02040816,506.1428571,-213.9591837,-54.79591837,79.53061224,0.09,0.05,0.97,2.8,-4.9,-5.4,0,0,0,0.33618,-0.05389,0.33505
0.3,0,-6.3125,10.72916667,19.6875,2.895833333,11.72916667,57.5,-5.958333333,17.875,40.29166667,-1,21.52083333,26.75,-5.4375,0.9375,1.5,2.1875,-0.041666667,-37.04166667,-0.04,0.15,0.92,-5.7,-13.1,-12.4,-44.85714286,-55.65306122,111.2653061,-46.79591837,-6.081632653,87.79591837,-36.75510204,118,186.3469388,-45.59183673,51,25.02040816,8.06122449,14.02040816,516.1428571,-216.9591837,-54.79591837,84.53061224,0.09,0.05,0.98,2.8,-5,-5.4,0,0,0,0.33618,-0.05389,0.33505
0.32,0,-5.3125,11.72916667,18.6875,2.895833333,11.72916667,74.5,-8.958333333,19.875,33.29166667,1,21.52083333,23.75,-6.4375,2.9375,1.5,4.1875,0.958333333,-46.04166667,-0.07,0.13,0.92,-14.1,-10.1,-12.6,-37.85714286,-46.65306122,105.2653061,-44.79591837,-6.081632653,86.79591837,-43.75510204,111,184.3469388,-44.59183673,51,11.02040816,8.06122449,15.02040816,532.1428571,-220.9591837,-58.79591837,87.53061224,0.09,0.05,0.98,2.2,-5.9,-5.4,0,0,0,0.33618,-0.05389,0.33505
0.34,0,-5.3125,11.72916667,17.6875,4.895833333,9.729166667,89.5,-7.958333333,18.875,42.29166667,0,18.52083333,5.75,-6.4375,0.9375,1.5,3.1875,-0.041666667,-44.04166667,-0.1,0.13,0.89,-14,-11,-11.2,-40.85714286,-39.65306122,98.26530612,-40.79591837,-3.081632653,111.7959184,-39.75510204,109,178.3469388,-41.59183673,50,30.02040816,9.06122449,19.02040816,566.1428571,-228.9591837,-61.79591837,84.53061224,0.1,0.05,0.98,2,-6.2,-5.3,0,0,0,0.33618,-0.05389,0.33505
