Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,0,39.72,-9.4,95.34,-50.18,1.22,-103.38,-56.58,-88.4,28.98,-43.58,40.76,-17.48,48.14,4.14,309.18,-92.22,-5.54,58.34,-0.03,0.06,0.96,2,-5.3,-4.7,-14.10416667,-58.29166667,53.97916667,-50.70833333,10.75,-115.4791667,-15.41666667,-104.6666667,-44.02083333,-43.58333333,-3.583333333,-0.458333333,-7.958333333,2.333333333,169.3958333,-63.66666667,-5.104166667,-5.75,0.04,0.05,0.98,-1.7,-2.8,-3.8,0.12378,0.25214,0.11408,0.31738,-0.0108,-0.01473
0.04,0,46.72,-11.4,93.34,-53.18,-1.78,-63.38,-58.58,-91.4,25.98,-43.58,41.76,-9.48,51.14,2.14,310.18,-94.22,-5.54,65.34,-0.03,0.06,0.97,2,-5.8,-4.6,-17.10416667,-64.29166667,51.97916667,-54.70833333,11.75,-118.4791667,-1.416666667,-104.6666667,-44.02083333,-46.58333333,-3.583333333,12.54166667,-6.958333333,3.333333333,171.3958333,-62.66666667,-6.104166667,-1.75,0.03,0.05,0.98,-1.9,-2.9,-4,0.12378,0.25214,0.11408,0.31738,-0.0108,-0.01473
0.06,0,42.72,-14.4,93.34,-54.18,2.22,-107.38,-57.58,-91.4,26.98,-43.58,39.76,-23.48,51.14,2.14,311.18,-95.22,-7.54,59.34,-0.02,0.06,0.97,1.9,-5.6,-4.6,-15.10416667,-64.29166667,52.97916667,-54.70833333,11.75,-110.4791667,-9.416666667,-104.6666667,-43.02083333,-43.58333333,-2.583333333,-1.458333333,-9.958333333,4.333333333,170.3958333,-62.66666667,-4.104166667,-4.75,0.03,0.05,0.98,-1.9,-2.6,-3.8,0.12378,0.25214,0.11408,0.31738,-0.0108,-0.01473
0.08,0,43.72,-12.4,95.34,-51.18,1.22,-90.38,-59.58,-87.4,26.98,-41.58,40.76,-25.48,50.14,4.14,313.18,-95.22,-6.54,51.34,-0.02,0.06,0.97,2.1,-5.6,-4.7,-15.10416667,-61.29166667,52.97916667,-54.70833333,11.75,-108.4791667,-6.416666667,-104.6666667,-46.02083333,-43.58333333,-2.583333333,11.54166667,-6.958333333,3.333333333,175.3958333,-62.66666667,-7.104166667,-7.75,0.04,0.05,0.98,-1.7,-2.9,-3.9,0.12378,0.25214,0.11408,0.31738,-0.0108,-0.01473
0.1,0,43.72,-13.4,99.34,-52.18,0.22,-119.38,-58.58,-89.4,26.98,-42.58,40.76,-10.48,49.14,1.14,313.18,-96.22,-6.54,60.34,-0.02,0.06,0.97,2.1,-5.3,-4.7,-11.10416667,-62.29166667,51.97916667,-51.70833333,10.75,-113.4791667,-4.416666667,-101.6666667,-44.02083333,-44.58333333,-3.583333333,2.541666667,-9.958333333,6.333333333,174.3958333,-61.66666667,-5.104166667,-2.75,0.04,0.05,0.98,-1.6,-3,-3.9,0.12378,0.25214,0.11408,0.31738,-0.0108,-0.01473
0.12,0,41.72,-11.4,94.34,-52.18,-0.78,-95.38,-59.58,-89.4,26.98,-42.58,40.76,-21.48,50.14,1.14,313.18,-96.22,-6.54,59.34,-0.02,0.06,0.97,1.9,-5.5,-4.7,-16.10416667,-66.29166667,52.97916667,-54.70833333,11.75,-131.4791667,-5.416666667,-103.6666667,-46.02083333,-42.58333333,-0.583333333,22.54166667,-8.958333333,3.333333333,174.3958333,-64.66666667,-5.104166667,-9.75,0.04,0.05,0.98,-1.7,-2.9,-4.1,0.12378,0.25214,0.11408,0.31738,-0.0108,-0.01473
0.14,0,40.72,-8.4,94.34,-52.18,0.22,-88.38,-55.58,-88.4,26.98,-41.58,39.76,-14.48,48.14,2.14,314.18,-95.22,-5.54,61.34,-0.03,0.07,0.97,2.1,-5.4,-4.7,-12.10416667,-61.29166667,52.97916667,-51.70833333,10.75,-131.4791667,-5.416666667,-106.6666667,-46.02083333,-44.58333333,-2.583333333,4.541666667,-7.958333333,5.333333333,176.3958333,-63.66666667,-6.104166667,-5.75,0.04,0.05,0.98,-1.8,-2.9,-4,0.12378,0.25214,0.11408,0.31738,-0.0108,-0.01473
0.16,0,40.72,-8.4,96.34,-50.18,1.22,-106.38,-56.58,-87.4,27.98,-46.58,38.76,-1.48,49.14,5.14,312.18,-92.22,-6.54,58.34,-0.03,0.06,0.97,1.8,-5.7,-4.7,-15.10416667,-68.29166667,51.97916667,-59.70833333,10.75,-124.4791667,-11.41666667,-103.6666667,-46.02083333,-41.58333333,-1.583333333,-13.45833333,-6.958333333,4.333333333,174.3958333,-64.66666667,-8.104166667,-6.75,0.04,0.05,0.98,-1.9,-3.1,-4,0.12378,0.25214,0.11408,0.31738,-0.0108,-0.01473
0.18,0,46.72,-11.4,96.34,-52.18,-1.78,-95.38,-59.58,-87.4,27.98,-41.58,41.76,-28.48,47.14,2.14,313.18,-95.22,-5.54,56.34,-0.03,0.06,0.97,2,-5.6,-4.7,-14.10416667,-65.29166667,51.97916667,-53.70833333,10.75,-129.4791667,-6.416666667,-103.6666667,-50.02083333,-38.58333333,-1.583333333,38.54166667,-6.958333333,4.333333333,177.3958333,-62.66666667,-8.104166667,-6.75,0.04,0.05,0.98,-2.1,-3,-3.8,0.12378,0.25214,0.11408,0.31738,-0.0108,-0.01473
0.2,0,40.72,-13.4,94.34,-49.18,-0.78,-93.38,-61.58,-87.4,25.98,-41.58,39.76,-33.48,47.14,4.14,315.18,-93.22,-5.54,59.34,-0.02,0.06,0.96,1.8,-5.7,-4.7,-12.10416667,-63.29166667,50.97916667,-51.70833333,11.75,-116.4791667,-8.416666667,-105.6666667,-46.02083333,-44.58333333,-2.583333333,3.541666667,-8.958333333,4.333333333,178.3958333,-63.66666667,-4.104166667,-4.75,0.04,0.05,0.98,-1.8,-2.9,-3.9,0.12378,0.25214,0.11408,0.31738,-0.0108,-0.01473
