Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,56.82,-33.4,136.64,-103.18,49.1,26.9,48.22,48.98,86.28,-39.78,17.76,34.5,12.72,-21.98,81.02,-43.6,6.14,42,-0.02,0.07,0.96,-0.5,-4.2,-2.7,-34.6875,59.16666667,90.04166667,-54.41666667,9.666666667,-7.708333333,-39,44.04166667,116.2916667,-43.08333333,19.77083333,51.14583333,-14.04166667,16.47916667,116.1458333,-26.79166667,21.35416667,-26.08333333,0.01,0.09,0.97,4.2,-4.1,-6.1,-0.03223,-0.03936,0.08005,0.05872,0.24943,-0.26576
0.02,0,53.82,-32.4,136.64,-100.18,52.1,44.9,51.22,47.98,86.28,-39.78,15.76,48.5,14.72,-19.98,82.02,-40.6,4.14,47,-0.02,0.08,0.96,-0.8,-4.3,-2.6,-36.6875,59.16666667,91.04166667,-55.41666667,10.66666667,-14.70833333,-39,43.04166667,115.2916667,-45.08333333,22.77083333,44.14583333,-13.04166667,17.47916667,119.1458333,-25.79166667,20.35416667,-29.08333333,0.01,0.1,0.97,4.4,-4.5,-6,-0.03223,-0.03936,0.08005,0.05872,0.24943,-0.26576
0.04,0,51.82,-30.4,133.64,-102.18,48.1,45.9,50.22,45.98,85.28,-39.78,13.76,41.5,12.72,-19.98,81.02,-40.6,7.14,48,-0.02,0.07,0.96,-0.7,-4.2,-2.7,-32.6875,58.16666667,92.04166667,-56.41666667,7.666666667,-11.70833333,-44,41.04166667,114.2916667,-46.08333333,23.77083333,67.14583333,-11.04166667,19.47916667,124.1458333,-26.79166667,21.35416667,-24.08333333,0.01,0.09,0.97,3.9,-4.3,-6,-0.03223,-0.03936,0.08005,0.05872,0.24943,-0.26576
0.08,0,54.82,-32.4,130.64,-101.18,49.1,29.9,48.22,41.98,83.28,-34.78,16.76,31.5,12.72,-22.98,81.02,-40.6,7.14,51,-0.02,0.07,0.96,-0.7,-4.1,-2.8,-29.6875,59.16666667,86.04166667,-53.41666667,6.666666667,20.29166667,-40,38.04166667,110.2916667,-44.08333333,20.77083333,60.14583333,-9.041666667,19.47916667,132.1458333,-27.79166667,22.35416667,-22.08333333,0.01,0.1,0.97,3.9,-4.2,-6.3,-0.03223,-0.03936,0.08005,0.05872,0.24943,-0.26576
0.1,0,48.82,-33.4,131.64,-99.18,51.1,53.9,45.22,41.98,82.28,-41.78,12.76,52.5,13.72,-21.98,83.02,-40.6,5.14,49,-0.02,0.08,0.96,-0.7,-4.2,-2.6,-34.6875,53.16666667,87.04166667,-53.41666667,10.66666667,16.29166667,-42,42.04166667,112.2916667,-43.08333333,21.77083333,59.14583333,-9.041666667,18.47916667,139.1458333,-28.79166667,22.35416667,-20.08333333,0.01,0.09,0.97,3.9,-4.3,-6.1,-0.03223,-0.03936,0.08005,0.05872,0.24943,-0.26576
0.12,0,60.82,-32.4,130.64,-97.18,48.1,52.9,46.22,36.98,80.28,-40.78,15.76,26.5,13.72,-24.98,85.02,-43.6,7.14,56,-0.02,0.08,0.96,-0.8,-4.3,-2.8,-32.6875,59.16666667,89.04166667,-51.41666667,12.66666667,-14.70833333,-41,39.04166667,111.2916667,-42.08333333,21.77083333,45.14583333,-9.041666667,18.47916667,146.1458333,-30.79166667,22.35416667,-25.08333333,0.01,0.1,0.97,4.2,-4.2,-6.1,-0.03223,-0.03936,0.08005,0.05872,0.24943,-0.26576
0.14,0,54.82,-32.4,131.64,-96.18,49.1,65.9,45.22,50.98,82.28,-27.78,20.76,48.5,10.72,-22.98,84.02,-40.6,7.14,48,-0.02,0.07,0.96,-0.8,-4.1,-2.8,-33.6875,51.16666667,81.04166667,-50.41666667,12.66666667,-19.70833333,-37,37.04166667,109.2916667,-42.08333333,18.77083333,21.14583333,-7.041666667,16.47916667,153.1458333,-32.79166667,22.35416667,-17.08333333,0.01,0.1,0.97,3.8,-4.3,-6.1,-0.03223,-0.03936,0.08005,0.05872,0.24943,-0.26576
0.16,0,54.82,-38.4,131.64,-97.18,51.1,28.9,46.22,43.98,77.28,-33.78,15.76,47.5,12.72,-23.98,85.02,-41.6,5.14,51,-0.02,0.08,0.96,-0.7,-4.3,-3,-36.6875,53.16666667,88.04166667,-47.41666667,12.66666667,6.291666667,-41,43.04166667,109.2916667,-38.08333333,21.77083333,29.14583333,-8.041666667,19.47916667,154.1458333,-30.79166667,23.35416667,-21.08333333,0.01,0.09,0.97,4,-4.3,-6,-0.03223,-0.03936,0.08005,0.05872,0.24943,-0.26576
0.18,0,61.82,-35.4,126.64,-98.18,46.1,23.9,42.22,43.98,80.28,-28.78,18.76,30.5,12.72,-25.98,87.02,-43.6,7.14,50,-0.02,0.08,0.96,-0.7,-4.1,-2.8,-33.6875,50.16666667,82.04166667,-48.41666667,12.66666667,-1.708333333,-42,37.04166667,107.2916667,-39.08333333,20.77083333,13.14583333,-7.041666667,18.47916667,160.1458333,-33.79166667,24.35416667,-24.08333333,0.01,0.1,0.97,4.1,-4.3,-6.3,-0.03223,-0.03936,0.08005,0.05872,0.24943,-0.26576
0.2,0,60.82,-30.4,128.64,-96.18,48.1,43.9,43.22,42.98,79.28,-30.78,19.76,19.5,9.72,-23.98,89.02,-41.6,8.14,47,-0.02,0.07,0.96,-0.7,-4.2,-2.7,-28.6875,44.16666667,76.04166667,-47.41666667,9.666666667,-24.70833333,-38,37.04166667,107.2916667,-40.08333333,18.77083333,48.14583333,-5.041666667,19.47916667,163.1458333,-32.79166667,22.35416667,-15.08333333,0,0.1,0.97,4.2,-4.3,-6.3,-0.03223,-0.03936,0.08005,0.05872,0.24943,-0.26576
