Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,-7.431372549,13.54901961,67.82352941,-41.23529412,10.2745098,77.31372549,41.82352941,5.058823529,97.56862745,-42.15686275,3.176470588,28.05882353,5.392156863,-43.62745098,235.1764706,-75.35294118,26.29411765,49.07843137,0.04,0.04,0.98,2.87,-5.67,-5.88,-2.163265306,19.40816327,47.87755102,-24.89795918,6.959183673,60.59183673,-34.08163265,-2.673469388,44.69387755,-51.51020408,12.34693878,27.75510204,-18.34693878,-27.32653061,129.8979592,-45.40816327,15.79591837,6.755102041,0.01,0.07,0.98,-0.49,-3.64,-3.01,-0.08325,-0.00122,-0.01485,0.07227,-0.00195,0.20178
0.04,-3.431372549,18.54901961,66.82352941,-41.23529412,9.274509804,62.31372549,42.82352941,1.058823529,94.56862745,-36.15686275,2.176470588,7.058823529,9.392156863,-43.62745098,240.1764706,-76.35294118,24.29411765,56.07843137,0.04,0.04,0.99,2.87,-5.67,-5.46,-0.163265306,17.40816327,46.87755102,-25.89795918,8.959183673,44.59183673,-36.08163265,-1.673469388,45.69387755,-50.51020408,13.34693878,54.75510204,-18.34693878,-26.32653061,134.8979592,-45.40816327,16.79591837,6.755102041,0.02,0.07,0.98,-0.35,-3.78,-3.01,-0.08325,-0.00122,-0.01485,0.07227,-0.00195,0.20178
0.06,-2.431372549,20.54901961,64.82352941,-39.23529412,10.2745098,48.31372549,45.82352941,0.058823529,91.56862745,-38.15686275,2.176470588,35.05882353,7.392156863,-45.62745098,245.1764706,-77.35294118,27.29411765,53.07843137,0.04,0.04,0.99,2.8,-5.6,-5.95,-1.163265306,21.40816327,46.87755102,-23.89795918,8.959183673,80.59183673,-41.08163265,-4.673469388,43.69387755,-50.51020408,14.34693878,32.75510204,-17.34693878,-27.32653061,141.8979592,-46.40816327,14.79591837,1.755102041,0.02,0.07,0.98,-0.63,-3.85,-3.08,-0.08325,-0.00122,-0.01485,0.07227,-0.00195,0.20178
0.08,-1.431372549,20.54901961,64.82352941,-37.23529412,9.274509804,71.31372549,44.82352941,-4.941176471,90.56862745,-36.15686275,1.176470588,7.058823529,5.392156863,-45.62745098,250.1764706,-77.35294118,28.29411765,58.07843137,0.04,0.05,0.99,2.66,-5.53,-5.81,-1.163265306,22.40816327,47.87755102,-22.89795918,7.959183673,57.59183673,-44.08163265,-3.673469388,44.69387755,-51.51020408,14.34693878,46.75510204,-19.34693878,-27.32653061,145.8979592,-47.40816327,18.79591837,12.75510204,0.02,0.07,0.98,-0.21,-3.99,-3.08,-0.08325,-0.00122,-0.01485,0.07227,-0.00195,0.20178
0.1,4.568627451,17.54901961,61.82352941,-38.23529412,8.274509804,35.31372549,38.82352941,1.058823529,89.56862745,-34.15686275,3.176470588,4.058823529,5.392156863,-46.62745098,253.1764706,-78.35294118,28.29411765,57.07843137,0.04,0.04,0.99,3.15,-5.46,-5.67,-3.163265306,27.40816327,49.87755102,-24.89795918,8.959183673,64.59183673,-44.08163265,-3.673469388,47.69387755,-51.51020408,13.34693878,24.75510204,-19.34693878,-27.32653061,147.8979592,-47.40816327,16.79591837,15.75510204,0.02,0.07,0.98,-0.28,-3.85,-3.29,-0.08325,-0.00122,-0.01485,0.07227,-0.00195,0.20178
0.12,-5.431372549,16.54901961,60.82352941,-35.23529412,7.274509804,72.31372549,37.82352941,-3.941176471,84.56862745,-32.15686275,4.176470588,21.05882353,6.392156863,-44.62745098,252.1764706,-76.35294118,27.29411765,57.07843137,0.03,0.04,0.99,3.08,-5.6,-5.95,-9.163265306,20.40816327,46.87755102,-26.89795918,7.959183673,87.59183673,-38.08163265,-0.673469388,47.69387755,-54.51020408,15.34693878,74.75510204,-18.34693878,-26.32653061,149.8979592,-47.40816327,16.79591837,9.755102041,0.02,0.07,0.98,-0.42,-3.85,-2.87,-0.08325,-0.00122,-0.01485,0.07227,-0.00195,0.20178
0.14,1.568627451,28.54901961,60.82352941,-35.23529412,11.2745098,51.31372549,37.82352941,-1.941176471,85.56862745,-32.15686275,4.176470588,29.05882353,6.392156863,-45.62745098,250.1764706,-77.35294118,27.29411765,64.07843137,0.04,0.04,0.99,3.08,-5.74,-5.81,-4.163265306,22.40816327,47.87755102,-24.89795918,6.959183673,76.59183673,-43.08163265,-8.673469388,44.69387755,-55.51020408,12.34693878,20.75510204,-18.34693878,-27.32653061,153.8979592,-49.40816327,16.79591837,16.75510204,0.02,0.07,0.98,-0.49,-3.85,-2.94,-0.08325,-0.00122,-0.01485,0.07227,-0.00195,0.20178
0.16,-4.431372549,17.54901961,60.82352941,-33.23529412,10.2745098,65.31372549,37.82352941,-1.941176471,83.56862745,-32.15686275,1.176470588,22.05882353,6.392156863,-44.62745098,247.1764706,-76.35294118,27.29411765,54.07843137,0.04,0.05,0.99,3.01,-5.6,-5.74,-1.163265306,24.40816327,47.87755102,-23.89795918,8.959183673,79.59183673,-40.08163265,-1.673469388,48.69387755,-56.51020408,14.34693878,46.75510204,-20.34693878,-26.32653061,161.8979592,-49.40816327,18.79591837,14.75510204,0.02,0.07,0.98,-0.56,-3.78,-3.01,-0.08325,-0.00122,-0.01485,0.07227,-0.00195,0.20178
0.18,-2.431372549,17.54901961,60.82352941,-32.23529412,11.2745098,59.31372549,35.82352941,-0.941176471,85.56862745,-30.15686275,2.176470588,0.058823529,5.392156863,-46.62745098,247.1764706,-76.35294118,26.29411765,52.07843137,0.03,0.04,0.98,3.15,-5.88,-5.74,-1.163265306,21.40816327,46.87755102,-21.89795918,7.959183673,77.59183673,-45.08163265,-2.673469388,41.69387755,-56.51020408,12.34693878,49.75510204,-20.34693878,-23.32653061,165.8979592,-46.40816327,17.79591837,20.75510204,0.02,0.07,0.98,-0.56,-3.64,-3.08,-0.08325,-0.00122,-0.01485,0.07227,-0.00195,0.20178
0.2,-5.431372549,16.54901961,58.82352941,-31.23529412,8.274509804,53.31372549,37.82352941,-1.941176471,81.56862745,-29.15686275,3.176470588,5.058823529,8.392156863,-46.62745098,246.1764706,-77.35294118,26.29411765,62.07843137,0.04,0.04,0.99,2.87,-5.74,-5.95,-4.163265306,25.40816327,48.87755102,-22.89795918,7.959183673,67.59183673,-42.08163265,-3.673469388,45.69387755,-54.51020408,13.34693878,51.75510204,-19.34693878,-25.32653061,170.8979592,-48.40816327,17.79591837,15.75510204,0.02,0.07,0.98,-0.42,-3.71,-3.08,-0.08325,-0.00122,-0.01485,0.07227,-0.00195,0.20178
0.22,-3.431372549,20.54901961,58.82352941,-32.23529412,10.2745098,46.31372549,35.82352941,-1.941176471,81.56862745,-25.15686275,6.176470588,2.058823529,7.392156863,-45.62745098,249.1764706,-75.35294118,27.29411765,59.07843137,0.04,0.04,0.99,2.94,-5.74,-5.81,-2.163265306,23.40816327,46.87755102,-24.89795918,7.959183673,78.59183673,-44.08163265,-1.673469388,47.69387755,-55.51020408,14.34693878,49.75510204,-21.34693878,-26.32653061,174.8979592,-50.40816327,19.79591837,19.75510204,0.02,0.07,0.98,-0.42,-3.78,-3.15,-0.08325,-0.00122,-0.01485,0.07227,-0.00195,0.20178
0.24,-0.431372549,13.54901961,55.82352941,-29.23529412,8.274509804,74.31372549,30.82352941,-4.941176471,81.56862745,-24.15686275,6.176470588,15.05882353,6.392156863,-46.62745098,250.1764706,-76.35294118,27.29411765,56.07843137,0.04,0.04,0.99,2.87,-5.6,-5.74,-5.163265306,21.40816327,47.87755102,-23.89795918,7.959183673,62.59183673,-46.08163265,-1.673469388,54.69387755,-54.51020408,15.34693878,12.75510204,-18.34693878,-24.32653061,176.8979592,-47.40816327,18.79591837,10.75510204,0.02,0.07,0.98,-0.42,-3.57,-3.08,-0.08325,-0.00122,-0.01485,0.07227,-0.00195,0.20178
