Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,29.6122449,9.469387755,44.32653061,-21.59183673,0.081632653,21.3877551,65.97959184,13.73469388,59.69387755,-27.30612245,-20.32653061,-8.857142857,10.81632653,-42.18367347,164.877551,-48.24489796,2.959183673,5.755102041,-0.02,0.08,0.97,-3.01,-6.02,-6.09,-23.12244898,-11.24489796,36.34693878,-36.69387755,14.53061224,-12.95918367,63.30612245,13.97959184,92.71428571,-54.63265306,26.20408163,39.7755102,37.89795918,-60.53061224,271.7959184,-41.40816327,13.75510204,84.02040816,0.06,0.08,0.98,-4.69,-8.05,-2.1,-0.14978,0.26489,0.03561,0.13037,0.20996,-0.10654
0.02,25.6122449,4.469387755,43.32653061,-21.59183673,-1.918367347,25.3877551,68.97959184,15.73469388,59.69387755,-18.30612245,-20.32653061,30.14285714,11.81632653,-40.18367347,162.877551,-48.24489796,1.959183673,1.755102041,-0.02,0.08,0.97,-2.66,-6.23,-5.88,-25.12244898,-13.24489796,37.34693878,-34.69387755,12.53061224,-14.95918367,72.30612245,17.97959184,93.71428571,-57.63265306,29.20408163,14.7755102,35.89795918,-58.53061224,269.7959184,-40.40816327,15.75510204,87.02040816,0.05,0.08,0.97,-4.55,-8.12,-2.1,-0.14978,0.26489,0.03561,0.13037,0.20996,-0.10654
0.04,20.6122449,5.469387755,44.32653061,-23.59183673,0.081632653,7.387755102,54.97959184,12.73469388,58.69387755,-20.30612245,-21.32653061,28.14285714,9.816326531,-40.18367347,161.877551,-48.24489796,2.959183673,2.755102041,-0.01,0.08,0.97,-2.45,-6.02,-5.88,-29.12244898,-13.24489796,33.34693878,-34.69387755,11.53061224,-5.959183673,63.30612245,16.97959184,97.71428571,-57.63265306,28.20408163,-6.224489796,35.89795918,-57.53061224,262.7959184,-39.40816327,12.75510204,77.02040816,0.06,0.08,0.98,-4.48,-7.91,-2.1,-0.14978,0.26489,0.03561,0.13037,0.20996,-0.10654
0.06,28.6122449,10.46938776,46.32653061,-23.59183673,0.081632653,22.3877551,56.97959184,12.73469388,57.69387755,-18.30612245,-19.32653061,30.14285714,8.816326531,-37.18367347,157.877551,-45.24489796,2.959183673,5.755102041,-0.02,0.08,0.97,-2.38,-6.02,-6.02,-25.12244898,-13.24489796,36.34693878,-37.69387755,11.53061224,-34.95918367,63.30612245,17.97959184,99.71428571,-58.63265306,31.20408163,-7.224489796,35.89795918,-56.53061224,257.7959184,-38.40816327,12.75510204,73.02040816,0.04,0.07,0.98,-4.48,-7.77,-2.31,-0.14978,0.26489,0.03561,0.13037,0.20996,-0.10654
0.08,26.6122449,5.469387755,36.32653061,-26.59183673,-0.918367347,28.3877551,60.97959184,12.73469388,57.69387755,-25.30612245,-21.32653061,11.14285714,8.816326531,-38.18367347,152.877551,-46.24489796,1.959183673,6.755102041,-0.02,0.08,0.97,-2.03,-5.88,-5.88,-24.12244898,-13.24489796,35.34693878,-36.69387755,12.53061224,-14.95918367,60.30612245,21.97959184,101.7142857,-59.63265306,32.20408163,39.7755102,33.89795918,-56.53061224,250.7959184,-41.40816327,13.75510204,78.02040816,0.05,0.07,0.98,-4.27,-7.91,-2.38,-0.14978,0.26489,0.03561,0.13037,0.20996,-0.10654
0.1,30.6122449,7.469387755,42.32653061,-27.59183673,-0.918367347,14.3877551,60.97959184,9.734693878,58.69387755,-23.30612245,-24.32653061,14.14285714,7.816326531,-36.18367347,149.877551,-46.24489796,2.959183673,0.755102041,-0.02,0.08,0.98,-2.1,-5.88,-5.81,-26.12244898,-14.24489796,39.34693878,-40.69387755,12.53061224,-10.95918367,55.30612245,22.97959184,105.7142857,-58.63265306,35.20408163,21.7755102,30.89795918,-52.53061224,241.7959184,-38.40816327,15.75510204,76.02040816,0.06,0.08,0.98,-4.27,-7.84,-2.24,-0.14978,0.26489,0.03561,0.13037,0.20996,-0.10654
0.12,25.6122449,7.469387755,47.32653061,-28.59183673,0.081632653,21.3877551,63.97959184,14.73469388,59.69387755,-22.30612245,-19.32653061,31.14285714,6.816326531,-35.18367347,143.877551,-44.24489796,0.959183673,2.755102041,-0.02,0.08,0.97,-2.03,-5.88,-5.95,-28.12244898,-12.24489796,38.34693878,-40.69387755,14.53061224,10.04081633,60.30612245,27.97959184,107.7142857,-61.63265306,31.20408163,6.775510204,29.89795918,-51.53061224,234.7959184,-37.40816327,13.75510204,70.02040816,0.05,0.08,0.98,-4.2,-7.7,-2.24,-0.14978,0.26489,0.03561,0.13037,0.20996,-0.10654
0.14,24.6122449,9.469387755,55.32653061,-28.59183673,2.081632653,17.3877551,61.97959184,19.73469388,60.69387755,-25.30612245,-19.32653061,28.14285714,5.816326531,-34.18367347,137.877551,-43.24489796,2.959183673,0.755102041,-0.02,0.08,0.97,-2.17,-5.81,-6.02,-28.12244898,-15.24489796,40.34693878,-39.69387755,12.53061224,-7.959183673,58.30612245,26.97959184,106.7142857,-61.63265306,32.20408163,10.7755102,29.89795918,-51.53061224,227.7959184,-38.40816327,12.75510204,64.02040816,0.05,0.08,0.98,-4.62,-7.42,-1.89,-0.14978,0.26489,0.03561,0.13037,0.20996,-0.10654
0.16,28.6122449,9.469387755,48.32653061,-31.59183673,0.081632653,28.3877551,60.97959184,17.73469388,63.69387755,-24.30612245,-21.32653061,31.14285714,7.816326531,-32.18367347,136.877551,-43.24489796,1.959183673,-2.244897959,-0.02,0.08,0.97,-1.96,-5.53,-5.95,-27.12244898,-13.24489796,42.34693878,-40.69387755,14.53061224,-27.95918367,56.30612245,21.97959184,107.7142857,-61.63265306,33.20408163,30.7755102,30.89795918,-52.53061224,223.7959184,-39.40816327,11.75510204,63.02040816,0.05,0.08,0.98,-4.83,-7.49,-2.03,-0.14978,0.26489,0.03561,0.13037,0.20996,-0.10654
0.18,30.6122449,7.469387755,47.32653061,-32.59183673,1.081632653,4.387755102,62.97959184,19.73469388,62.69387755,-26.30612245,-21.32653061,33.14285714,6.816326531,-31.18367347,129.877551,-42.24489796,1.959183673,5.755102041,-0.02,0.08,0.97,-1.75,-5.39,-5.81,-30.12244898,-11.24489796,48.34693878,-43.69387755,14.53061224,-14.95918367,62.30612245,31.97959184,110.7142857,-62.63265306,31.20408163,31.7755102,29.89795918,-51.53061224,219.7959184,-39.40816327,11.75510204,65.02040816,0.05,0.07,0.98,-4.34,-7.49,-1.96,-0.14978,0.26489,0.03561,0.13037,0.20996,-0.10654
