Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,45.82,-13.4,119.64,-80.18,41.1,44.9,38.22,50.98,63.28,-28.78,12.76,51.5,-7.28,-14.98,96.02,-42.6,15.14,69,-0.01,0.07,0.96,-0.4,-4.1,-2.9,-36.6875,24.16666667,81.04166667,-40.41666667,11.66666667,-9.708333333,-36,15.04166667,77.29166667,-31.08333333,16.77083333,42.14583333,32.95833333,26.47916667,222.1458333,-41.79166667,18.35416667,1.916666667,0.01,0.09,0.97,4.4,-4.4,-6.1,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.02,0,45.82,-11.4,118.64,-78.18,40.1,40.9,34.22,62.98,67.28,-22.78,17.76,25.5,-9.28,-13.98,94.02,-40.6,15.14,62,-0.01,0.07,0.96,-0.4,-4,-2.7,-34.6875,24.16666667,68.04166667,-42.41666667,5.666666667,-31.70833333,-36,20.04166667,78.29166667,-30.08333333,21.77083333,87.14583333,34.95833333,29.47916667,220.1458333,-37.79166667,16.35416667,3.916666667,0.01,0.09,0.97,4.4,-4.4,-5.9,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.04,0,46.82,-11.4,119.64,-80.18,41.1,56.9,42.22,59.98,65.28,-26.78,15.76,36.5,-7.28,-16.98,94.02,-42.6,15.14,70,-0.01,0.07,0.96,-0.5,-4.1,-2.8,-30.6875,29.16666667,75.04166667,-43.41666667,8.666666667,-6.708333333,-36,17.04166667,78.29166667,-31.08333333,20.77083333,67.14583333,33.95833333,26.47916667,222.1458333,-40.79166667,17.35416667,2.916666667,0.01,0.09,0.97,4.2,-4.4,-5.9,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.06,0,45.82,-9.4,119.64,-81.18,43.1,51.9,43.22,55.98,64.28,-28.78,15.76,32.5,-6.28,-14.98,94.02,-42.6,13.14,65,-0.01,0.07,0.97,-0.5,-4.1,-2.6,-31.6875,27.16666667,72.04166667,-41.41666667,7.666666667,-0.708333333,-38,16.04166667,77.29166667,-33.08333333,20.77083333,75.14583333,34.95833333,30.47916667,219.1458333,-38.79166667,17.35416667,3.916666667,0.01,0.09,0.97,4.2,-4.3,-5.9,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.08,0,42.82,-9.4,120.64,-80.18,41.1,59.9,40.22,54.98,64.28,-27.78,12.76,54.5,-8.28,-13.98,93.02,-41.6,14.14,61,-0.01,0.07,0.96,-0.5,-4.1,-2.8,-31.6875,30.16666667,73.04166667,-41.41666667,9.666666667,-12.70833333,-36,13.04166667,78.29166667,-31.08333333,18.77083333,70.14583333,32.95833333,29.47916667,219.1458333,-38.79166667,19.35416667,4.916666667,0,0.09,0.97,4.2,-4.5,-5.9,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.1,0,40.82,-8.4,121.64,-79.18,43.1,60.9,43.22,55.98,64.28,-31.78,11.76,46.5,-6.28,-16.98,93.02,-43.6,13.14,63,-0.01,0.07,0.96,-0.3,-4,-2.8,-26.6875,27.16666667,68.04166667,-43.41666667,6.666666667,-33.70833333,-37,20.04166667,78.29166667,-32.08333333,19.77083333,67.14583333,32.95833333,32.47916667,218.1458333,-36.79166667,17.35416667,1.916666667,0.01,0.09,0.97,4.4,-4.3,-6.3,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.12,0,45.82,-11.4,120.64,-81.18,41.1,45.9,40.22,66.98,70.28,-19.78,18.76,40.5,-7.28,-16.98,90.02,-43.6,15.14,65,-0.02,0.07,0.96,-0.3,-4,-2.6,-28.6875,29.16666667,74.04166667,-44.41666667,9.666666667,3.291666667,-37,14.04166667,78.29166667,-33.08333333,20.77083333,51.14583333,33.95833333,30.47916667,216.1458333,-38.79166667,18.35416667,2.916666667,0,0.09,0.97,4.5,-4.4,-6.1,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.14,0,47.82,-11.4,120.64,-84.18,38.1,26.9,40.22,58.98,65.28,-25.78,13.76,55.5,-9.28,-15.98,91.02,-43.6,15.14,63,-0.01,0.07,0.96,-0.3,-3.9,-2.8,-29.6875,28.16666667,75.04166667,-43.41666667,8.666666667,3.291666667,-35,16.04166667,79.29166667,-33.08333333,19.77083333,80.14583333,36.95833333,29.47916667,213.1458333,-40.79166667,15.35416667,-1.083333333,0.01,0.09,0.97,4.5,-4.7,-5.9,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.16,0,47.82,-7.4,121.64,-83.18,43.1,52.9,36.22,62.98,67.28,-24.78,15.76,41.5,-9.28,-12.98,88.02,-40.6,15.14,57,-0.01,0.07,0.96,-0.3,-4,-2.6,-31.6875,29.16666667,77.04166667,-43.41666667,8.666666667,5.291666667,-39,17.04166667,79.29166667,-32.08333333,19.77083333,76.14583333,29.95833333,30.47916667,211.1458333,-38.79166667,19.35416667,1.916666667,0.01,0.09,0.97,4.6,-4.4,-5.9,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.18,0,47.82,-8.4,122.64,-81.18,43.1,28.9,34.22,56.98,67.28,-25.78,16.76,58.5,-7.28,-14.98,90.02,-42.6,15.14,64,-0.02,0.07,0.96,-0.4,-4,-2.6,-29.6875,35.16666667,79.04166667,-44.41666667,9.666666667,2.291666667,-38,16.04166667,79.29166667,-32.08333333,20.77083333,66.14583333,30.95833333,30.47916667,208.1458333,-38.79166667,18.35416667,-5.083333333,0.01,0.09,0.97,4.4,-4.5,-5.8,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.2,0,44.82,-9.4,120.64,-82.18,42.1,45.9,35.22,64.98,68.28,-19.78,19.76,51.5,-7.28,-12.98,90.02,-41.6,11.14,56,-0.01,0.07,0.96,-0.4,-4.1,-2.8,-33.6875,32.16666667,85.04166667,-44.41666667,11.66666667,-38.70833333,-37,15.04166667,79.29166667,-34.08333333,17.77083333,78.14583333,33.95833333,29.47916667,206.1458333,-39.79166667,14.35416667,-5.083333333,0.01,0.09,0.98,4.3,-4.2,-6,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.22,0,47.82,-6.4,121.64,-81.18,43.1,40.9,39.22,58.98,67.28,-27.78,15.76,40.5,-7.28,-13.98,90.02,-43.6,14.14,61,-0.01,0.07,0.96,-0.3,-4,-2.8,-31.6875,29.16666667,78.04166667,-46.41666667,7.666666667,10.29166667,-41,13.04166667,80.29166667,-35.08333333,19.77083333,56.14583333,32.95833333,29.47916667,207.1458333,-39.79166667,16.35416667,-4.083333333,0.01,0.09,0.97,4.5,-4.2,-5.9,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.24,0,41.82,-7.4,121.64,-82.18,43.1,61.9,36.22,64.98,69.28,-22.78,17.76,40.5,-8.28,-13.98,87.02,-43.6,14.14,52,-0.01,0.07,0.97,-0.3,-3.9,-2.7,-28.6875,32.16666667,71.04166667,-47.41666667,5.666666667,-16.70833333,-38,16.04166667,82.29166667,-33.08333333,20.77083333,75.14583333,31.95833333,31.47916667,201.1458333,-38.79166667,16.35416667,1.916666667,0.01,0.09,0.98,4.6,-4.4,-5.9,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.26,0,50.82,-9.4,125.64,-84.18,44.1,43.9,38.22,58.98,69.28,-24.78,15.76,43.5,-7.28,-12.98,86.02,-41.6,12.14,55,-0.02,0.07,0.96,-0.4,-4,-2.6,-28.6875,30.16666667,81.04166667,-48.41666667,6.666666667,-7.708333333,-36,19.04166667,85.29166667,-36.08333333,21.77083333,80.14583333,30.95833333,32.47916667,195.1458333,-37.79166667,17.35416667,-6.083333333,0.01,0.09,0.97,4.5,-4.3,-6.1,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.28,0,46.82,-5.4,125.64,-85.18,43.1,59.9,42.22,58.98,68.28,-27.78,14.76,38.5,-6.28,-12.98,85.02,-42.6,13.14,58,-0.02,0.07,0.96,-0.3,-4.1,-2.6,-32.6875,33.16666667,81.04166667,-50.41666667,6.666666667,-13.70833333,-44,15.04166667,85.29166667,-37.08333333,20.77083333,70.14583333,29.95833333,31.47916667,193.1458333,-37.79166667,17.35416667,0.916666667,0,0.09,0.98,4.5,-4.3,-5.9,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.3,0,48.82,-3.4,125.64,-86.18,43.1,40.9,42.22,62.98,68.28,-26.78,15.76,34.5,-6.28,-12.98,83.02,-42.6,13.14,60,-0.01,0.07,0.96,-0.3,-4.1,-2.6,-26.6875,31.16666667,86.04166667,-51.41666667,8.666666667,-18.70833333,-39,19.04166667,86.29166667,-38.08333333,18.77083333,53.14583333,31.95833333,30.47916667,188.1458333,-37.79166667,14.35416667,1.916666667,0.01,0.09,0.97,4.6,-4.5,-5.9,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.32,0,48.82,-7.4,128.64,-85.18,47.1,54.9,42.22,54.98,70.28,-30.78,15.76,31.5,-7.28,-10.98,83.02,-40.6,12.14,53,-0.01,0.07,0.96,-0.4,-4,-2.6,-28.6875,36.16666667,82.04166667,-53.41666667,6.666666667,23.29166667,-38,19.04166667,86.29166667,-37.08333333,18.77083333,53.14583333,30.95833333,30.47916667,184.1458333,-38.79166667,15.35416667,-5.083333333,0.01,0.09,0.97,4.4,-4.1,-6.1,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.34,0,46.82,-5.4,130.64,-83.18,48.1,58.9,38.22,59.98,69.28,-27.78,14.76,58.5,-7.28,-12.98,83.02,-42.6,12.14,51,-0.01,0.07,0.96,-0.3,-4.1,-2.8,-31.6875,37.16666667,88.04166667,-52.41666667,8.666666667,-4.708333333,-45,19.04166667,87.29166667,-35.08333333,22.77083333,70.14583333,30.95833333,28.47916667,184.1458333,-39.79166667,14.35416667,-4.083333333,0.01,0.09,0.97,4.5,-4.5,-5.9,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.36,0,45.82,-4.4,128.64,-86.18,45.1,36.9,40.22,61.98,71.28,-26.78,15.76,45.5,-8.28,-9.98,81.02,-41.6,13.14,50,-0.01,0.07,0.96,-0.5,-4.1,-2.6,-31.6875,43.16666667,94.04166667,-54.41666667,8.666666667,-45.70833333,-38,19.04166667,87.29166667,-37.08333333,19.77083333,61.14583333,30.95833333,29.47916667,180.1458333,-37.79166667,14.35416667,-7.083333333,0.01,0.09,0.97,4.2,-4.2,-5.9,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
0.38,0,52.82,-7.4,128.64,-90.18,46.1,44.9,43.22,60.98,70.28,-29.78,13.76,17.5,-6.28,-9.98,81.02,-40.6,12.14,55,-0.01,0.07,0.96,-0.5,-4,-2.6,-31.6875,37.16666667,92.04166667,-52.41666667,7.666666667,-13.70833333,-44,14.04166667,88.29166667,-36.08333333,24.77083333,75.14583333,30.95833333,31.47916667,183.1458333,-37.79166667,15.35416667,1.916666667,0,0.09,0.97,4.4,-4.2,-5.8,0.05297,-0.11755,0.0873,0.17016,0.1875,-0.00114
