Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,0,156.6382979,154.0212766,198.4680851,-56.72340426,2.595744681,277.2553191,-31.44680851,57.31914894,81.4893617,-35.5106383,16.63829787,-154.893617,-3.319148936,-78.0212766,96.06382979,-126.3617021,-29.59574468,2.021276596,0.02,0.07,0.96,-3.5,-6,-3.5,-53,89.89583333,146.125,-54.27083333,-29.16666667,-76.1875,6.041666667,66.39583333,134.4166667,-74.1875,-16.97916667,-140.5416667,42.54166667,-2.354166667,157.9166667,-34.16666667,20.91666667,-15.45833333,0.04,0.06,0.95,-0.8,-4.3,-7.1,-0.12354,-0.06787,0.00018,-0.38453,-0.16684,0.19532
0.04,0,153.6382979,153.0212766,202.4680851,-59.72340426,4.595744681,301.2553191,-24.44680851,61.31914894,85.4893617,-37.5106383,18.63829787,-137.893617,-4.319148936,-80.0212766,93.06382979,-127.3617021,-28.59574468,3.021276596,0.02,0.07,0.96,-3.5,-6.1,-3.5,-51,90.89583333,149.125,-57.27083333,-30.16666667,-88.1875,14.04166667,62.39583333,135.4166667,-73.1875,-16.97916667,-139.5416667,44.54166667,0.645833333,161.9166667,-33.16666667,19.91666667,-18.45833333,0.04,0.06,0.95,-0.9,-4.7,-7.1,-0.12354,-0.06787,0.00018,-0.38453,-0.16684,0.19532
0.06,0,153.6382979,157.0212766,207.4680851,-59.72340426,4.595744681,275.2553191,-38.44680851,55.31914894,85.4893617,-38.5106383,18.63829787,-176.893617,-3.319148936,-76.0212766,90.06382979,-124.3617021,-27.59574468,0.021276596,0.02,0.06,0.96,-4.1,-5.9,-3.5,-54,97.89583333,141.125,-49.27083333,-23.16666667,-39.1875,8.041666667,66.39583333,136.4166667,-71.1875,-16.97916667,-162.5416667,40.54166667,-1.354166667,164.9166667,-34.16666667,24.91666667,-15.45833333,0.04,0.06,0.95,-0.9,-4.8,-7.3,-0.12354,-0.06787,0.00018,-0.38453,-0.16684,0.19532
0.08,0,161.6382979,154.0212766,201.4680851,-59.72340426,0.595744681,312.2553191,-25.44680851,64.31914894,82.4893617,-34.5106383,19.63829787,-107.893617,-5.319148936,-79.0212766,90.06382979,-127.3617021,-25.59574468,-1.978723404,0.02,0.07,0.95,-4.1,-5.8,-3.7,-54,95.89583333,144.125,-51.27083333,-30.16666667,-98.1875,9.041666667,57.39583333,140.4166667,-73.1875,-12.97916667,-182.5416667,44.54166667,-1.354166667,167.9166667,-35.16666667,21.91666667,-11.45833333,0.04,0.06,0.95,-0.9,-4.8,-7.1,-0.12354,-0.06787,0.00018,-0.38453,-0.16684,0.19532
0.1,0,156.6382979,160.0212766,207.4680851,-59.72340426,3.595744681,294.2553191,-37.44680851,61.31914894,85.4893617,-34.5106383,16.63829787,-151.893617,-5.319148936,-78.0212766,90.06382979,-125.3617021,-25.59574468,2.021276596,0.02,0.07,0.95,-4.2,-5.7,-3.6,-50,82.89583333,150.125,-55.27083333,-30.16666667,-57.1875,8.041666667,60.39583333,142.4166667,-74.1875,-11.97916667,-166.5416667,45.54166667,-1.354166667,169.9166667,-35.16666667,21.91666667,-9.458333333,0.04,0.06,0.95,-0.9,-4.5,-7.2,-0.12354,-0.06787,0.00018,-0.38453,-0.16684,0.19532
0.12,0,152.6382979,154.0212766,202.4680851,-56.72340426,4.595744681,290.2553191,-33.44680851,58.31914894,84.4893617,-35.5106383,19.63829787,-144.893617,-5.319148936,-79.0212766,92.06382979,-127.3617021,-25.59574468,-2.978723404,0.02,0.06,0.95,-4.4,-5.5,-3.4,-45,89.89583333,147.125,-54.27083333,-30.16666667,-77.1875,2.041666667,66.39583333,142.4166667,-73.1875,-10.97916667,-143.5416667,44.54166667,-2.354166667,170.9166667,-35.16666667,22.91666667,-20.45833333,0.04,0.06,0.95,-1,-4.7,-7.3,-0.12354,-0.06787,0.00018,-0.38453,-0.16684,0.19532
0.14,0,153.6382979,151.0212766,201.4680851,-58.72340426,3.595744681,310.2553191,-28.44680851,61.31914894,85.4893617,-37.5106383,19.63829787,-130.893617,-4.319148936,-75.0212766,91.06382979,-121.3617021,-27.59574468,3.021276596,0.02,0.07,0.96,-4.2,-5.7,-3.5,-51,90.89583333,146.125,-51.27083333,-28.16666667,-48.1875,6.041666667,60.39583333,137.4166667,-74.1875,-17.97916667,-159.5416667,46.54166667,-2.354166667,171.9166667,-35.16666667,21.91666667,-11.45833333,0.04,0.06,0.96,-0.9,-4.6,-7.4,-0.12354,-0.06787,0.00018,-0.38453,-0.16684,0.19532
0.16,0,155.6382979,154.0212766,201.4680851,-53.72340426,1.595744681,276.2553191,-29.44680851,64.31914894,83.4893617,-36.5106383,16.63829787,-133.893617,-4.319148936,-75.0212766,95.06382979,-122.3617021,-27.59574468,-5.978723404,0.02,0.07,0.95,-4.5,-5.8,-3.9,-48,93.89583333,145.125,-54.27083333,-31.16666667,-91.1875,6.041666667,58.39583333,143.4166667,-75.1875,-8.979166667,-154.5416667,44.54166667,-1.354166667,172.9166667,-35.16666667,22.91666667,-13.45833333,0.04,0.06,0.95,-0.7,-4.7,-7.2,-0.12354,-0.06787,0.00018,-0.38453,-0.16684,0.19532
0.18,0,153.6382979,147.0212766,196.4680851,-54.72340426,1.595744681,295.2553191,-26.44680851,62.31914894,84.4893617,-37.5106383,17.63829787,-133.893617,-4.319148936,-75.0212766,96.06382979,-123.3617021,-27.59574468,-0.978723404,0.02,0.07,0.96,-4.4,-5.7,-3.6,-50,91.89583333,146.125,-54.27083333,-28.16666667,-100.1875,9.041666667,60.39583333,144.4166667,-76.1875,-7.979166667,-170.5416667,44.54166667,-1.354166667,171.9166667,-36.16666667,22.91666667,-15.45833333,0.04,0.06,0.95,-0.7,-4.6,-7.2,-0.12354,-0.06787,0.00018,-0.38453,-0.16684,0.19532
0.2,0,148.6382979,149.0212766,200.4680851,-52.72340426,1.595744681,276.2553191,-23.44680851,64.31914894,81.4893617,-36.5106383,15.63829787,-112.893617,-8.319148936,-74.0212766,98.06382979,-121.3617021,-25.59574468,5.021276596,0.02,0.07,0.96,-4.5,-5.6,-3.5,-44,87.89583333,147.125,-56.27083333,-32.16666667,-94.1875,12.04166667,66.39583333,139.4166667,-71.1875,-13.97916667,-151.5416667,45.54166667,-2.354166667,174.9166667,-38.16666667,22.91666667,-12.45833333,0.04,0.06,0.95,-0.7,-4.5,-7.5,-0.12354,-0.06787,0.00018,-0.38453,-0.16684,0.19532
