Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,3.176470588,18.49019608,65.50980392,-26.05882353,-2.176470588,22.07843137,54.47058824,82.56862745,117.4901961,-12.49019608,-26.7254902,60.07843137,-35.56862745,-224.5686275,605.6862745,-142.3529412,28.31372549,39.05882353,0,0.07,0.98,-1.89,-6.65,-5.46,-21.48,-7.36,37.48,-21.06,21.34,15.88,74.28,-31.68,1.2,-6.3,15.86,91.94,-11.76,-8.48,-2.14,-0.02,2.26,-74.86,0.01,0.15,1.07,-14.14,1.33,3.29,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.02,3.176470588,21.49019608,76.50980392,-30.05882353,2.823529412,-0.921568627,47.47058824,78.56862745,116.4901961,-14.49019608,-26.7254902,53.07843137,-38.56862745,-219.5686275,575.6862745,-140.3529412,27.31372549,38.05882353,0,0.08,0.97,-1.61,-6.51,-5.74,-23.48,-6.36,44.48,-26.06,20.34,5.88,71.28,-35.68,3.2,-10.3,17.86,98.94,-14.76,-1.48,-5.14,2.98,0.26,-76.86,-0.01,0.06,1.03,-16.45,-11.55,-9.94,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.04,6.176470588,28.49019608,82.50980392,-32.05882353,2.823529412,21.07843137,66.47058824,84.56862745,117.4901961,-13.49019608,-26.7254902,69.07843137,-39.56862745,-215.5686275,546.6862745,-139.3529412,25.31372549,29.05882353,0,0.07,0.98,-1.68,-6.09,-5.81,-29.48,-7.36,48.48,-35.06,23.34,18.88,78.28,-26.68,8.2,-12.3,14.86,72.94,-17.76,-1.48,-4.14,1.98,2.26,-76.86,0.03,0.11,0.96,-17.36,-6.79,-5.67,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.06,7.176470588,27.49019608,79.50980392,-32.05882353,0.823529412,-4.921568627,56.47058824,79.56862745,116.4901961,-11.49019608,-27.7254902,55.07843137,-40.56862745,-212.5686275,518.6862745,-138.3529412,25.31372549,26.05882353,0,0.08,0.97,-1.82,-6.23,-5.81,-27.48,-8.36,52.48,-39.06,22.34,26.88,77.28,-28.68,8.2,-18.3,18.86,80.94,-17.76,2.52,-5.14,3.98,1.26,-75.86,-0.02,0.08,0.99,-17.36,-7.63,-4.06,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.08,10.17647059,28.49019608,83.50980392,-34.05882353,0.823529412,27.07843137,59.47058824,76.56862745,116.4901961,-13.49019608,-28.7254902,43.07843137,-40.56862745,-206.5686275,489.6862745,-132.3529412,22.31372549,27.05882353,0,0.07,0.97,-1.82,-6.51,-5.81,-34.48,-7.36,53.48,-45.06,20.34,0.88,84.28,-25.68,10.2,-19.3,16.86,110.94,-18.76,4.52,-4.14,5.98,1.26,-69.86,0.12,0.08,0.99,-14.63,-9.52,-2.24,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.1,10.17647059,29.49019608,86.50980392,-36.05882353,3.823529412,21.07843137,62.47058824,79.56862745,116.4901961,-11.49019608,-27.7254902,43.07843137,-39.56862745,-201.5686275,464.6862745,-130.3529412,19.31372549,21.05882353,0,0.08,0.97,-1.68,-6.37,-5.6,-36.48,-7.36,62.48,-52.06,25.34,1.88,76.28,-23.68,11.2,-22.3,11.86,104.94,-20.76,4.52,-3.14,3.98,4.26,-69.86,0.01,0.09,0.99,-13.09,-10.15,-2.17,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.12,14.17647059,24.49019608,83.50980392,-40.05882353,0.823529412,31.07843137,56.47058824,76.56862745,114.4901961,-9.490196078,-29.7254902,61.07843137,-40.56862745,-194.5686275,436.6862745,-126.3529412,19.31372549,15.05882353,0,0.08,0.97,-1.68,-6.09,-5.39,-37.48,-10.36,66.48,-55.06,22.34,-12.12,77.28,-25.68,13.2,-24.3,15.86,111.94,-19.76,4.52,-2.14,3.98,1.26,-75.86,0.01,0.08,0.98,-12.95,-10.43,-2.45,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.14,9.176470588,27.49019608,100.5098039,-39.05882353,6.823529412,15.07843137,61.47058824,79.56862745,116.4901961,-13.49019608,-30.7254902,45.07843137,-40.56862745,-188.5686275,405.6862745,-123.3529412,19.31372549,12.05882353,0,0.08,0.98,-1.33,-6.16,-5.46,-46.48,-7.36,70.48,-60.06,22.34,-11.12,78.28,-26.68,10.2,-30.3,13.86,102.94,-21.76,7.52,-3.14,5.98,3.26,-73.86,0.01,0.08,0.98,-12.53,-10.92,-2.8,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.16,21.17647059,26.49019608,85.50980392,-49.05882353,0.823529412,-1.921568627,59.47058824,82.56862745,117.4901961,-12.49019608,-25.7254902,54.07843137,-39.56862745,-180.5686275,366.6862745,-117.3529412,16.31372549,10.05882353,0,0.08,0.97,-1.05,-6.16,-5.88,-46.48,-7.36,74.48,-65.06,25.34,4.88,84.28,-18.68,15.2,-34.3,9.86,62.94,-22.76,5.52,-2.14,3.98,4.26,-72.86,0,0.08,0.99,-11.13,-11.34,-3.01,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.18,16.17647059,31.49019608,98.50980392,-48.05882353,2.823529412,32.07843137,71.47058824,81.56862745,118.4901961,-17.49019608,-26.7254902,54.07843137,-37.56862745,-174.5686275,334.6862745,-111.3529412,15.31372549,1.058823529,0,0.08,0.97,-1.12,-6.23,-5.6,-48.48,-5.36,73.48,-66.06,21.34,-9.12,86.28,-17.68,15.2,-35.3,7.86,71.94,-22.76,6.52,-0.14,4.98,4.26,-68.86,0,0.08,0.98,-9.73,-11.83,-2.52,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.2,17.17647059,29.49019608,103.5098039,-53.05882353,3.823529412,11.07843137,59.47058824,81.56862745,119.4901961,-16.49019608,-26.7254902,56.07843137,-36.56862745,-163.5686275,302.6862745,-102.3529412,14.31372549,-2.941176471,0,0.08,0.97,-0.91,-6.23,-5.53,-52.48,-1.36,83.48,-74.06,23.34,-17.12,80.28,-19.68,16.2,-37.3,11.86,99.94,-19.76,5.52,1.86,2.98,3.26,-69.86,0.01,0.08,0.98,-8.61,-12.25,-2.17,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.22,17.17647059,30.49019608,116.5098039,-58.05882353,4.823529412,10.07843137,61.47058824,82.56862745,121.4901961,-18.49019608,-25.7254902,50.07843137,-33.56862745,-155.5686275,268.6862745,-97.35294118,11.31372549,-8.941176471,0,0.08,0.97,-0.56,-6.51,-5.32,-53.48,-0.36,80.48,-76.06,20.34,-10.12,76.28,-17.68,19.2,-39.3,8.86,94.94,-19.76,7.52,2.86,3.98,2.26,-65.86,0.01,0.08,0.98,-7.14,-12.81,-1.89,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.24,20.17647059,33.49019608,123.5098039,-64.05882353,3.823529412,5.078431373,62.47058824,89.56862745,124.4901961,-16.49019608,-26.7254902,66.07843137,-29.56862745,-140.5686275,221.6862745,-86.35294118,8.31372549,-19.94117647,0,0.08,0.98,0.42,-6.23,-5.32,-59.48,1.64,91.48,-83.06,27.34,-3.12,74.28,-13.68,19.2,-43.3,8.86,100.94,-20.76,6.52,5.86,3.98,3.26,-71.86,0.01,0.07,0.99,-5.11,-12.18,-2.17,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.26,25.17647059,38.49019608,135.5098039,-76.05882353,3.823529412,-0.921568627,63.47058824,94.56862745,130.4901961,-19.49019608,-24.7254902,51.07843137,-27.56862745,-122.5686275,178.6862745,-72.35294118,9.31372549,-19.94117647,0,0.08,0.97,1.05,-6.3,-5.25,-63.48,6.64,96.48,-91.06,25.34,-0.12,73.28,-5.68,26.2,-47.3,5.86,71.94,-17.76,6.52,6.86,2.98,3.26,-70.86,0.01,0.07,0.98,-4.41,-11.97,-1.54,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.28,30.17647059,42.49019608,157.5098039,-86.05882353,8.823529412,24.07843137,62.47058824,95.56862745,131.4901961,-21.49019608,-23.7254902,46.07843137,-23.56862745,-105.5686275,137.6862745,-58.35294118,7.31372549,-19.94117647,0,0.08,0.98,1.89,-6.02,-5.11,-69.48,13.64,103.48,-96.06,25.34,7.88,76.28,1.32,27.2,-51.3,5.86,81.94,-14.76,5.52,8.86,1.98,3.26,-67.86,0.02,0.08,0.99,-4.62,-11.83,-1.4,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.3,30.17647059,56.49019608,183.5098039,-99.05882353,11.82352941,19.07843137,66.47058824,104.5686275,137.4901961,-19.49019608,-23.7254902,49.07843137,-24.56862745,-76.56862745,98.68627451,-36.35294118,9.31372549,-28.94117647,0.01,0.08,0.98,3.22,-6.16,-5.04,-68.48,16.64,108.48,-104.06,24.34,-5.12,66.28,0.32,32.2,-57.3,8.86,108.94,-12.76,2.52,12.86,-0.02,3.26,-61.86,0.02,0.07,0.99,-3.85,-10.85,-2.17,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.32,40.17647059,57.49019608,195.5098039,-119.0588235,10.82352941,25.07843137,64.47058824,107.5686275,141.4901961,-20.49019608,-19.7254902,35.07843137,-25.56862745,-47.56862745,67.68627451,-16.35294118,11.31372549,-26.94117647,0,0.08,0.99,4.27,-6.93,-5.11,-78.48,24.64,122.48,-115.06,27.34,-19.12,60.28,8.32,34.2,-62.3,8.86,110.94,-12.76,4.52,12.86,0.98,2.26,-68.86,0.02,0.08,0.99,-3.36,-10.08,-2.52,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.34,49.17647059,74.49019608,226.5098039,-136.0588235,10.82352941,20.07843137,54.47058824,116.5686275,145.4901961,-16.49019608,-21.7254902,38.07843137,-21.56862745,-23.56862745,39.68627451,-6.352941176,6.31372549,-43.94117647,0.01,0.09,0.99,7.77,-8.26,-3.15,-82.48,34.64,131.48,-125.06,26.34,-20.12,51.28,17.32,42.2,-65.3,5.86,128.94,-11.76,5.52,12.86,0.98,2.26,-69.86,0.02,0.08,0.98,-3.43,-10.01,-2.17,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.36,61.17647059,86.49019608,249.5098039,-149.0588235,9.823529412,13.07843137,53.47058824,128.5686275,148.4901961,-10.49019608,-18.7254902,65.07843137,-7.568627451,-15.56862745,15.68627451,-7.352941176,3.31372549,-41.94117647,0,0.09,1.03,10.36,-6.58,-1.61,-86.48,32.64,142.48,-138.06,24.34,-24.12,38.28,28.32,56.2,-73.3,7.86,116.94,-14.76,6.52,13.86,-0.02,4.26,-70.86,0.02,0.08,0.98,-3.36,-9.73,-2.24,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.38,70.17647059,94.49019608,270.5098039,-154.0588235,8.823529412,4.078431373,53.47058824,135.5686275,149.4901961,-3.490196078,-17.7254902,43.07843137,-5.568627451,-8.568627451,2.68627451,0.647058824,2.31372549,-47.94117647,0,0.08,1.1,42.42,-8.54,-3.15,-92.48,38.64,149.48,-144.06,26.34,-0.12,26.28,30.32,58.2,-75.3,11.86,129.94,-15.76,8.52,11.86,0.98,3.26,-72.86,0.02,0.08,0.98,-3.57,-9.03,-2.17,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.4,81.17647059,116.4901961,285.5098039,-149.0588235,10.82352941,30.07843137,51.47058824,147.5686275,143.4901961,2.509803922,-16.7254902,35.07843137,-7.568627451,-7.568627451,0.68627451,1.647058824,4.31372549,-45.94117647,0,0.1,1.04,53.83,-16.31,-2.87,-95.48,48.64,160.48,-150.06,23.34,-26.12,29.28,34.32,63.2,-77.3,8.86,149.94,-15.76,8.52,12.86,-0.02,3.26,-70.86,0.02,0.08,0.98,-3.71,-8.61,-2.38,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
0.42,96.17647059,138.4901961,278.5098039,-144.0588235,5.823529412,9.078431373,50.47058824,149.5686275,130.4901961,17.50980392,-14.7254902,77.07843137,-6.568627451,-3.568627451,-1.31372549,2.647058824,3.31372549,-47.94117647,0,0.13,1.03,62.09,-21.14,-3.22,-91.48,52.64,163.48,-154.06,24.34,-32.12,21.28,42.32,67.2,-81.3,5.86,128.94,-18.76,8.52,10.86,-0.02,4.26,-71.86,0.02,0.08,0.98,-4.41,-9.17,-2.03,0.08276,0.06958,0.07711,-0.30236,-0.19373,-0.00785
