Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,26.6122449,7.469387755,72.32653061,-46.59183673,1.081632653,5.387755102,67.97959184,68.73469388,113.6938776,-50.30612245,-30.32653061,-2.857142857,51.81632653,-72.18367347,433.877551,-81.24489796,-4.040816327,38.75510204,-0.04,0.09,0.97,-1.68,-4.41,-6.09,-8.12244898,-0.244897959,4.346938776,-1.693877551,4.530612245,-2.959183673,21.30612245,-17.02040816,-6.285714286,-5.632653061,12.20408163,17.7755102,8.897959184,7.469387755,-8.204081633,3.591836735,-2.244897959,-22.97959184,0.3,-0.08,0.67,-62.93,-47.04,35.77,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.04,10.6122449,8.469387755,84.32653061,-42.59183673,3.081632653,11.3877551,63.97959184,69.73469388,115.6938776,-49.30612245,-31.32653061,23.14285714,47.81632653,-71.18367347,432.877551,-80.24489796,-1.040816327,33.75510204,-0.04,0.09,0.98,-2.38,-4.97,-5.95,-10.12244898,1.755102041,3.346938776,-1.693877551,6.530612245,15.04081633,29.30612245,-15.02040816,-10.28571429,-2.632653061,10.20408163,29.7755102,10.89795918,5.469387755,-8.204081633,-0.408163265,-3.244897959,-21.97959184,0.15,-0.1,0.86,-66.92,-53.41,54.39,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.06,16.6122449,7.469387755,86.32653061,-41.59183673,4.081632653,22.3877551,67.97959184,72.73469388,114.6938776,-47.30612245,-29.32653061,21.14285714,45.81632653,-69.18367347,431.877551,-80.24489796,-1.040816327,42.75510204,-0.04,0.08,0.97,-1.96,-5.74,-5.74,-6.12244898,-3.244897959,4.346938776,-3.693877551,4.530612245,-4.959183673,26.30612245,-19.02040816,-6.285714286,-5.632653061,12.20408163,28.7755102,8.897959184,6.469387755,-10.20408163,-0.408163265,-2.244897959,-33.97959184,0.09,-0.01,0.97,-75.67,-67.34,59.43,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.08,19.6122449,2.469387755,89.32653061,-46.59183673,3.081632653,14.3877551,69.97959184,70.73469388,117.6938776,-50.30612245,-29.32653061,31.14285714,44.81632653,-67.18367347,421.877551,-80.24489796,-2.040816327,37.75510204,-0.03,0.08,0.97,-1.61,-5.88,-5.39,-6.12244898,4.755102041,4.346938776,0.306122449,4.530612245,-4.959183673,22.30612245,-20.02040816,-8.285714286,-4.632653061,10.20408163,17.7755102,8.897959184,7.469387755,-8.204081633,1.591836735,-1.244897959,-27.97959184,-0.1,0.04,1.08,-89.74,-48.37,55.3,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.1,18.6122449,2.469387755,87.32653061,-55.59183673,3.081632653,48.3877551,58.97959184,73.73469388,121.6938776,-52.30612245,-33.32653061,-2.857142857,45.81632653,-65.18367347,411.877551,-80.24489796,-3.040816327,35.75510204,-0.04,0.08,0.97,-1.05,-5.88,-5.53,-6.12244898,-0.244897959,5.346938776,-3.693877551,4.530612245,-2.959183673,27.30612245,-16.02040816,-7.285714286,-5.632653061,5.204081633,11.7755102,10.89795918,12.46938776,-8.204081633,2.591836735,-3.244897959,-27.97959184,0.15,0.17,0.94,-83.23,-28.56,29.75,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.12,24.6122449,6.469387755,101.3265306,-58.59183673,5.081632653,25.3877551,61.97959184,68.73469388,123.6938776,-57.30612245,-31.32653061,7.142857143,41.81632653,-65.18367347,392.877551,-80.24489796,-4.040816327,28.75510204,-0.03,0.09,0.98,-1.19,-6.3,-5.81,-6.12244898,2.755102041,1.346938776,1.306122449,3.530612245,2.040816327,20.30612245,-12.02040816,-5.285714286,-4.632653061,9.204081633,26.7755102,11.89795918,10.46938776,-9.204081633,2.591836735,-4.244897959,-23.97959184,0.21,0.34,0.81,-64.89,-44.45,-19.32,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.14,21.6122449,4.469387755,105.3265306,-63.59183673,6.081632653,34.3877551,53.97959184,73.73469388,125.6938776,-58.30612245,-31.32653061,3.142857143,36.81632653,-61.18367347,372.877551,-79.24489796,-3.040816327,24.75510204,-0.04,0.08,0.97,-1.75,-6.16,-5.53,-3.12244898,4.755102041,5.346938776,-1.693877551,5.530612245,-3.959183673,15.30612245,-21.02040816,-5.285714286,-3.632653061,11.20408163,10.7755102,12.89795918,10.46938776,-8.204081633,0.591836735,-4.244897959,-25.97959184,0.21,0.25,1.12,-30.94,-56.77,-62.58,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.16,23.6122449,2.469387755,108.3265306,-68.59183673,5.081632653,44.3877551,55.97959184,74.73469388,126.6938776,-57.30612245,-29.32653061,17.14285714,36.81632653,-60.18367347,358.877551,-77.24489796,-6.040816327,32.75510204,-0.04,0.08,0.97,-1.82,-6.09,-5.53,-9.12244898,6.755102041,6.346938776,-3.693877551,6.530612245,-3.959183673,28.30612245,-9.020408163,-6.285714286,-4.632653061,8.204081633,12.7755102,11.89795918,11.46938776,-10.20408163,3.591836735,-2.244897959,-23.97959184,0.03,0.19,1.07,-62.93,-59.36,-89.04,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.18,22.6122449,6.469387755,114.3265306,-70.59183673,6.081632653,16.3877551,60.97959184,73.73469388,131.6938776,-53.30612245,-32.32653061,37.14285714,36.81632653,-59.18367347,351.877551,-76.24489796,-5.040816327,26.75510204,-0.03,0.09,0.97,-2.24,-5.81,-5.32,-3.12244898,3.755102041,5.346938776,-1.693877551,5.530612245,-4.959183673,26.30612245,-11.02040816,-6.285714286,-5.632653061,8.204081633,5.775510204,10.89795918,9.469387755,-9.204081633,2.591836735,-1.244897959,-22.97959184,-0.14,0.31,0.91,-53.06,-51.31,-98.49,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.2,16.6122449,15.46938776,132.3265306,-67.59183673,9.081632653,32.3877551,59.97959184,72.73469388,131.6938776,-59.30612245,-31.32653061,19.14285714,37.81632653,-58.18367347,349.877551,-76.24489796,-4.040816327,27.75510204,-0.04,0.09,0.97,-1.96,-5.6,-5.53,0.87755102,2.755102041,4.346938776,-1.693877551,3.530612245,-29.95918367,17.30612245,-17.02040816,1.714285714,-5.632653061,8.204081633,11.7755102,11.89795918,7.469387755,-10.20408163,1.591836735,-2.244897959,-19.97959184,-1.7,0.74,1.86,-39.2,100.24,-120.68,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.22,25.6122449,6.469387755,119.3265306,-72.59183673,4.081632653,18.3877551,61.97959184,74.73469388,132.6938776,-61.30612245,-33.32653061,2.142857143,34.81632653,-56.18367347,334.877551,-76.24489796,-5.040816327,18.75510204,-0.04,0.09,0.97,-1.4,-5.95,-5.6,-7.12244898,3.755102041,7.346938776,-1.693877551,5.530612245,8.040816327,19.30612245,-26.02040816,12.71428571,-13.63265306,15.20408163,19.7755102,-7.102040816,14.46938776,-7.204081633,0.591836735,2.755102041,-17.97959184,-0.91,0.98,0.89,8.4,146.3,-161.21,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.24,27.6122449,8.469387755,128.3265306,-74.59183673,6.081632653,44.3877551,64.97959184,77.73469388,135.6938776,-61.30612245,-34.32653061,21.14285714,28.81632653,-51.18367347,312.877551,-71.24489796,-5.040816327,14.75510204,-0.04,0.08,0.97,-1.47,-5.95,-5.81,-2.12244898,-3.244897959,7.346938776,-11.69387755,8.530612245,11.04081633,72.30612245,-12.02040816,-3.285714286,-21.63265306,6.204081633,39.7755102,-25.10204082,0.469387755,5.795918367,-2.408163265,3.755102041,-20.97959184,-0.48,0.62,0.9,6.3,-15.82,-125.79,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.26,26.6122449,9.469387755,135.3265306,-78.59183673,7.081632653,11.3877551,59.97959184,85.73469388,138.6938776,-61.30612245,-31.32653061,29.14285714,25.81632653,-50.18367347,291.877551,-73.24489796,-7.040816327,19.75510204,-0.07,0.08,0.9,-1.33,-7,-5.74,-13.12244898,-12.24489796,40.34693878,-36.69387755,10.53061224,-12.95918367,94.30612245,-20.02040816,-7.285714286,-25.63265306,-0.795918367,60.7755102,-33.10204082,11.46938776,8.795918367,1.591836735,2.755102041,-20.97959184,-0.62,-0.25,0.83,4.48,-15.47,-40.11,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.28,30.6122449,8.469387755,140.3265306,-83.59183673,6.081632653,-1.612244898,57.97959184,74.73469388,142.6938776,-68.30612245,-31.32653061,16.14285714,21.81632653,-45.18367347,263.877551,-68.24489796,-10.04081633,11.75510204,-0.04,0.09,0.98,-1.4,-7.56,-5.6,-38.12244898,-7.244897959,57.34693878,-51.69387755,10.53061224,-12.95918367,119.3061224,-24.02040816,7.714285714,-41.63265306,-3.795918367,40.7755102,-30.10204082,10.46938776,9.795918367,-0.408163265,5.755102041,-17.97959184,0,0.13,1.02,-11.27,-27.93,8.61,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.3,31.6122449,10.46938776,150.3265306,-87.59183673,8.081632653,4.387755102,62.97959184,85.73469388,142.6938776,-65.30612245,-33.32653061,5.142857143,18.81632653,-42.18367347,232.877551,-62.24489796,-9.040816327,6.755102041,-0.03,0.09,0.98,-1.12,-8.05,-5.11,-52.12244898,-3.244897959,66.34693878,-53.69387755,17.53061224,-30.95918367,107.3061224,-21.02040816,29.71428571,-49.63265306,7.204081633,42.7755102,-4.102040816,10.46938776,-4.204081633,-0.408163265,-2.244897959,-29.97959184,0.06,0.1,1,-9.03,-19.18,6.86,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.32,30.6122449,11.46938776,156.3265306,-89.59183673,9.081632653,15.3877551,58.97959184,84.73469388,141.6938776,-64.30612245,-32.32653061,34.14285714,14.81632653,-35.18367347,199.877551,-55.24489796,-8.040816327,3.755102041,-0.04,0.09,0.97,-1.4,-8.68,-5.53,-71.12244898,5.755102041,73.34693878,-57.69387755,23.53061224,2.040816327,94.30612245,-5.020408163,54.71428571,-56.63265306,12.20408163,50.7755102,8.897959184,17.46938776,-8.204081633,2.591836735,-3.244897959,-25.97959184,0.1,0.11,0.99,-3.99,-13.16,1.12,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.34,31.6122449,11.46938776,146.3265306,-90.59183673,6.081632653,37.3877551,57.97959184,84.73469388,142.6938776,-63.30612245,-31.32653061,10.14285714,14.81632653,-32.18367347,171.877551,-50.24489796,-10.04081633,-5.244897959,-0.03,0.09,0.97,-1.4,-8.4,-5.6,-68.12244898,6.755102041,78.34693878,-62.69387755,21.53061224,-14.95918367,86.30612245,-2.020408163,63.71428571,-56.63265306,13.20408163,43.7755102,9.897959184,14.46938776,-2.204081633,-1.408163265,-3.244897959,-23.97959184,0.06,0.1,0.98,-4.48,-8.26,-4.83,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.36,31.6122449,17.46938776,151.3265306,-87.59183673,10.08163265,22.3877551,55.97959184,86.73469388,141.6938776,-61.30612245,-29.32653061,10.14285714,12.81632653,-27.18367347,148.877551,-43.24489796,-10.04081633,-7.244897959,-0.04,0.08,0.97,-1.33,-8.05,-5.39,-70.12244898,7.755102041,86.34693878,-68.69387755,17.53061224,-29.95918367,91.30612245,-2.020408163,65.71428571,-60.63265306,14.20408163,53.7755102,-0.102040816,13.46938776,-1.204081633,-1.408163265,-1.244897959,-22.97959184,0.03,0.1,0.96,-5.04,-7.56,-5.74,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
0.38,29.6122449,16.46938776,148.3265306,-83.59183673,10.08163265,38.3877551,48.97959184,81.73469388,137.6938776,-57.30612245,-29.32653061,8.142857143,12.81632653,-22.18367347,130.877551,-38.24489796,-10.04081633,-7.244897959,-0.04,0.09,0.97,-1.75,-8.47,-5.6,-72.12244898,12.75510204,90.34693878,-72.69387755,14.53061224,0.040816327,95.30612245,-4.020408163,62.71428571,-61.63265306,13.20408163,37.7755102,-12.10204082,10.46938776,4.795918367,-4.408163265,2.755102041,-20.97959184,0.02,0.1,0.96,-6.16,-8.82,-3.22,-0.06043,0.07041,0.00511,-0.02307,-0.08934,0.27448
