Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,-6.0625,5.166666667,68.14583333,-35.375,10.5625,-57.35416667,6.270833333,21.75,95.75,-31.02083333,24.97916667,50.47916667,12.1875,-25.6875,123.375,-63.25,33.58333333,23.66666667,-0.01,0.06,0.97,-1.3,-7,-3,-43.27083333,30.70833333,19.64583333,-11.29166667,7.5625,91.16666667,-33.89583333,-7.041666667,95.02083333,-51.52083333,10.77083333,-17.5625,23.35416667,6.666666667,131.4791667,-21.91666667,-2.875,-17.02083333,0.04,0.06,0.97,0.8,-8.6,-3,0.04101,-0.0303,-0.04582,-0.22461,0.01001,-0.00714
0.02,0,-10.0625,3.166666667,72.14583333,-37.375,11.5625,-74.35416667,7.270833333,22.75,97.75,-32.02083333,23.97916667,53.47916667,11.1875,-23.6875,122.375,-62.25,33.58333333,25.66666667,-0.02,0.06,0.97,-1.4,-7,-3.1,-36.27083333,28.70833333,17.64583333,-12.29166667,9.5625,74.16666667,-35.89583333,-15.04166667,98.02083333,-51.52083333,10.77083333,8.4375,23.35416667,6.666666667,131.4791667,-20.91666667,-2.875,-15.02083333,0.03,0.06,0.97,0.9,-8.6,-3.1,0.04101,-0.0303,-0.04582,-0.22461,0.01001,-0.00714
0.04,0,-10.0625,2.166666667,71.14583333,-38.375,10.5625,-54.35416667,6.270833333,20.75,96.75,-33.02083333,23.97916667,39.47916667,11.1875,-23.6875,121.375,-63.25,32.58333333,24.66666667,-0.02,0.06,0.96,-1.4,-6.9,-3.1,-40.27083333,29.70833333,18.64583333,-12.29166667,6.5625,69.16666667,-37.89583333,-8.041666667,95.02083333,-51.52083333,10.77083333,11.4375,21.35416667,7.666666667,131.4791667,-18.91666667,-0.875,-6.020833333,0.04,0.06,0.97,1.1,-8.7,-3.2,0.04101,-0.0303,-0.04582,-0.22461,0.01001,-0.00714
0.06,0,-5.0625,1.166666667,76.14583333,-37.375,7.5625,-70.35416667,9.270833333,19.75,91.75,-34.02083333,23.97916667,32.47916667,10.1875,-26.6875,121.375,-64.25,33.58333333,25.66666667,-0.02,0.06,0.97,-1.2,-7.2,-3.1,-40.27083333,27.70833333,19.64583333,-13.29166667,9.5625,88.16666667,-32.89583333,-12.04166667,97.02083333,-52.52083333,10.77083333,-14.5625,24.35416667,7.666666667,129.4791667,-20.91666667,-4.875,-18.02083333,0.04,0.06,0.97,1,-8.5,-3.1,0.04101,-0.0303,-0.04582,-0.22461,0.01001,-0.00714
0.08,0,-6.0625,3.166666667,72.14583333,-37.375,10.5625,-68.35416667,8.270833333,23.75,93.75,-30.02083333,22.97916667,60.47916667,10.1875,-24.6875,119.375,-63.25,33.58333333,25.66666667,-0.02,0.06,0.97,-1.3,-6.9,-3.1,-41.27083333,27.70833333,20.64583333,-13.29166667,11.5625,77.16666667,-35.89583333,-8.041666667,97.02083333,-50.52083333,9.770833333,-11.5625,24.35416667,7.666666667,127.4791667,-19.91666667,-2.875,-14.02083333,0.04,0.06,0.97,1,-8.5,-3.1,0.04101,-0.0303,-0.04582,-0.22461,0.01001,-0.00714
0.1,0,-3.0625,2.166666667,70.14583333,-37.375,8.5625,-63.35416667,7.270833333,24.75,96.75,-29.02083333,23.97916667,46.47916667,11.1875,-25.6875,120.375,-63.25,33.58333333,21.66666667,-0.02,0.06,0.97,-1.2,-7.1,-3.1,-33.27083333,28.70833333,19.64583333,-14.29166667,7.5625,66.16666667,-36.89583333,-15.04166667,100.0208333,-52.52083333,12.77083333,-13.5625,22.35416667,7.666666667,127.4791667,-18.91666667,-2.875,-14.02083333,0.03,0.06,0.97,1,-8.6,-3.1,0.04101,-0.0303,-0.04582,-0.22461,0.01001,-0.00714
0.12,0,-3.0625,2.166666667,72.14583333,-39.375,8.5625,-92.35416667,5.270833333,15.75,96.75,-31.02083333,23.97916667,40.47916667,11.1875,-25.6875,120.375,-63.25,33.58333333,23.66666667,-0.02,0.06,0.97,-1.2,-7,-3.2,-40.27083333,24.70833333,19.64583333,-15.29166667,12.5625,90.16666667,-29.89583333,-10.04166667,101.0208333,-54.52083333,8.770833333,-22.5625,22.35416667,7.666666667,127.4791667,-19.91666667,-2.875,-10.02083333,0.03,0.06,0.97,1,-8.5,-3,0.04101,-0.0303,-0.04582,-0.22461,0.01001,-0.00714
0.14,0,-8.0625,2.166666667,71.14583333,-36.375,11.5625,-41.35416667,2.270833333,18.75,95.75,-33.02083333,23.97916667,20.47916667,10.1875,-25.6875,120.375,-62.25,34.58333333,26.66666667,-0.02,0.06,0.97,-1.1,-7.1,-3.1,-48.27083333,32.70833333,19.64583333,-12.29166667,3.5625,77.16666667,-32.89583333,-8.041666667,98.02083333,-53.52083333,9.770833333,-37.5625,22.35416667,6.666666667,126.4791667,-20.91666667,-3.875,-17.02083333,0.03,0.06,0.97,1,-8.8,-3.2,0.04101,-0.0303,-0.04582,-0.22461,0.01001,-0.00714
0.16,0,-7.0625,4.166666667,71.14583333,-35.375,9.5625,-62.35416667,8.270833333,20.75,95.75,-32.02083333,24.97916667,62.47916667,10.1875,-23.6875,119.375,-60.25,32.58333333,26.66666667,-0.02,0.06,0.97,-1.2,-7.1,-3.1,-52.27083333,33.70833333,19.64583333,-10.29166667,5.5625,97.16666667,-37.89583333,-7.041666667,104.0208333,-53.52083333,11.77083333,-3.5625,23.35416667,7.666666667,125.4791667,-18.91666667,-2.875,-12.02083333,0.03,0.06,0.97,1.1,-8.5,-3.3,0.04101,-0.0303,-0.04582,-0.22461,0.01001,-0.00714
0.18,0,-9.0625,2.166666667,71.14583333,-36.375,10.5625,-72.35416667,8.270833333,22.75,98.75,-31.02083333,24.97916667,47.47916667,12.1875,-25.6875,121.375,-62.25,31.58333333,30.66666667,-0.02,0.06,0.97,-1.2,-7,-3.1,-42.27083333,31.70833333,20.64583333,-13.29166667,7.5625,74.16666667,-37.89583333,-14.04166667,101.0208333,-54.52083333,10.77083333,-22.5625,24.35416667,7.666666667,121.4791667,-19.91666667,-4.875,-13.02083333,0.04,0.06,0.97,1,-8.5,-3.1,0.04101,-0.0303,-0.04582,-0.22461,0.01001,-0.00714
