Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,6.176470588,27.49019608,59.50980392,-6.058823529,0.823529412,15.07843137,82.47058824,63.56862745,94.49019608,-10.49019608,-28.7254902,45.07843137,1.431372549,-88.56862745,250.6862745,-80.35294118,7.31372549,-8.941176471,0,0.08,0.97,-2.17,-5.6,-5.95,-39.48,0.64,71.48,-60.06,22.34,6.88,24.28,-1.68,55.2,-69.3,14.86,67.94,41.24,-28.48,138.86,-27.02,5.26,-15.86,0.03,0.06,0.99,-5.18,-7,-2.03,-0.01673,-0.0589,-0.14559,-2.09229,0.62375,2.22562
0.02,14.17647059,24.49019608,52.50980392,-7.058823529,-0.176470588,36.07843137,83.47058824,64.56862745,94.49019608,-10.49019608,-28.7254902,75.07843137,1.431372549,-89.56862745,250.6862745,-83.35294118,6.31372549,-14.94117647,0,0.08,0.97,-2.38,-5.53,-5.95,-43.48,-2.36,69.48,-59.06,23.34,7.88,11.28,-8.68,53.2,-68.3,14.86,69.94,44.24,-27.48,136.86,-25.02,4.26,-10.86,0.03,0.06,0.98,-5.25,-7.28,-1.96,-0.01673,-0.0589,-0.14559,-2.09229,0.62375,2.22562
0.04,12.17647059,27.49019608,47.50980392,-9.058823529,-2.176470588,3.078431373,80.47058824,67.56862745,96.49019608,-6.490196078,-29.7254902,68.07843137,2.431372549,-88.56862745,249.6862745,-80.35294118,6.31372549,-0.941176471,-0.01,0.07,0.97,-2.38,-5.67,-6.16,-48.48,-2.36,69.48,-59.06,22.34,10.88,18.28,-2.68,51.2,-68.3,15.86,75.94,40.24,-28.48,139.86,-27.02,7.26,-9.86,0.02,0.07,0.98,-5.11,-7.21,-2.03,-0.01673,-0.0589,-0.14559,-2.09229,0.62375,2.22562
0.06,4.176470588,25.49019608,60.50980392,-6.058823529,0.823529412,29.07843137,80.47058824,60.56862745,95.49019608,-12.49019608,-30.7254902,29.07843137,1.431372549,-87.56862745,248.6862745,-79.35294118,7.31372549,-3.941176471,0,0.08,0.97,-2.24,-5.53,-5.95,-47.48,-1.36,69.48,-57.06,20.34,-16.12,15.28,-0.68,54.2,-68.3,18.86,71.94,40.24,-27.48,138.86,-27.02,6.26,-13.86,0.02,0.07,0.98,-5.18,-7.28,-1.96,-0.01673,-0.0589,-0.14559,-2.09229,0.62375,2.22562
0.08,9.176470588,24.49019608,54.50980392,-6.058823529,-2.176470588,66.07843137,82.47058824,63.56862745,94.49019608,-10.49019608,-30.7254902,55.07843137,1.431372549,-87.56862745,245.6862745,-81.35294118,8.31372549,-8.941176471,0,0.07,0.97,-2.24,-5.67,-6.23,-46.48,-1.36,68.48,-56.06,23.34,5.88,13.28,-3.68,55.2,-68.3,20.86,72.94,41.24,-27.48,138.86,-26.02,6.26,-15.86,0.03,0.06,0.98,-4.97,-7.21,-2.03,-0.01673,-0.0589,-0.14559,-2.09229,0.62375,2.22562
0.1,9.176470588,31.49019608,59.50980392,-8.058823529,-1.176470588,19.07843137,80.47058824,61.56862745,95.49019608,-8.490196078,-31.7254902,69.07843137,1.431372549,-88.56862745,241.6862745,-81.35294118,6.31372549,-8.941176471,-0.01,0.08,0.98,-2.1,-5.74,-6.02,-41.48,-2.36,68.48,-58.06,21.34,8.88,17.28,-4.68,54.2,-66.3,19.86,100.94,41.24,-29.48,141.86,-28.02,6.26,-19.86,0.02,0.06,0.98,-5.39,-7.21,-2.17,-0.01673,-0.0589,-0.14559,-2.09229,0.62375,2.22562
0.12,12.17647059,25.49019608,53.50980392,-10.05882353,-3.176470588,24.07843137,84.47058824,64.56862745,96.49019608,-9.490196078,-31.7254902,69.07843137,1.431372549,-85.56862745,240.6862745,-79.35294118,7.31372549,-6.941176471,0,0.08,0.97,-2.17,-5.74,-6.23,-42.48,0.64,67.48,-58.06,23.34,2.88,14.28,-5.68,54.2,-68.3,19.86,60.94,41.24,-30.48,142.86,-29.02,7.26,-7.86,0.03,0.07,0.98,-5.18,-7.28,-2.03,-0.01673,-0.0589,-0.14559,-2.09229,0.62375,2.22562
0.14,8.176470588,28.49019608,55.50980392,-10.05882353,-2.176470588,43.07843137,83.47058824,67.56862745,98.49019608,-10.49019608,-29.7254902,64.07843137,0.431372549,-87.56862745,238.6862745,-80.35294118,8.31372549,-6.941176471,0,0.08,0.98,-2.45,-5.74,-6.02,-45.48,-2.36,70.48,-56.06,23.34,4.88,13.28,-4.68,54.2,-67.3,18.86,78.94,40.24,-28.48,145.86,-27.02,7.26,-10.86,0.03,0.06,0.98,-5.25,-7.21,-2.24,-0.01673,-0.0589,-0.14559,-2.09229,0.62375,2.22562
0.16,6.176470588,31.49019608,58.50980392,-11.05882353,-0.176470588,8.078431373,87.47058824,69.56862745,98.49019608,-10.49019608,-30.7254902,35.07843137,1.431372549,-85.56862745,236.6862745,-78.35294118,6.31372549,-7.941176471,0,0.08,0.97,-2.24,-5.74,-6.16,-41.48,-0.36,66.48,-56.06,20.34,-4.12,9.28,-11.68,55.2,-65.3,23.86,93.94,41.24,-30.48,147.86,-27.02,6.26,-11.86,0.03,0.06,0.98,-5.25,-7.28,-2.03,-0.01673,-0.0589,-0.14559,-2.09229,0.62375,2.22562
0.18,13.17647059,23.49019608,55.50980392,-15.05882353,-2.176470588,-12.92156863,86.47058824,68.56862745,97.49019608,-8.490196078,-32.7254902,66.07843137,1.431372549,-84.56862745,233.6862745,-78.35294118,5.31372549,-13.94117647,0,0.08,0.98,-2.03,-5.67,-6.16,-46.48,-4.36,68.48,-53.06,22.34,-13.12,13.28,-1.68,54.2,-67.3,17.86,65.94,41.24,-27.48,150.86,-26.02,7.26,-13.86,0.03,0.06,0.98,-5.11,-7.42,-1.89,-0.01673,-0.0589,-0.14559,-2.09229,0.62375,2.22562
