Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,22.62,30.08,54.42,-13.96,3.6,30.42,62.72,60.84,111.08,-17.08,-13.38,25.94,33.12,-7.42,133.66,-40.16,7.56,18.1,0.02,0.04,0.99,3.08,-5.32,-5.88,14.3125,-11.72916667,64.25,-42.95833333,-2.458333333,-87.95833333,-5.291666667,7.270833333,106.1458333,-91.625,-0.104166667,43.79166667,-20.75,-19.72916667,284,-64.10416667,17.3125,32.70833333,0.05,0.07,0.99,-0.35,-3.15,-2.87,0.04455,0.08173,-0.00334,-0.09595,-0.06772,-0.16047
0.02,14.62,24.08,54.42,-15.96,6.6,55.42,58.72,55.84,113.08,-19.08,-17.38,8.94,32.12,-7.42,135.66,-41.16,7.56,12.1,0.01,0.05,1,3.22,-5.67,-6.02,11.3125,-8.729166667,65.25,-40.95833333,-2.458333333,-61.95833333,-3.291666667,3.270833333,96.14583333,-93.625,-2.104166667,22.79166667,-18.75,-22.72916667,280,-65.10416667,14.3125,28.70833333,0.04,0.07,0.98,-0.35,-3.08,-3.15,0.04455,0.08173,-0.00334,-0.09595,-0.06772,-0.16047
0.04,21.62,28.08,55.42,-16.96,5.6,44.42,59.72,55.84,114.08,-18.08,-15.38,18.94,32.12,-9.42,135.66,-42.16,8.56,20.1,0.02,0.04,0.98,2.94,-5.46,-6.23,10.3125,-14.72916667,64.25,-43.95833333,-4.458333333,-72.95833333,-4.291666667,4.270833333,99.14583333,-91.625,-3.104166667,12.79166667,-18.75,-22.72916667,276,-64.10416667,14.3125,29.70833333,0.05,0.06,0.98,-0.28,-3.01,-2.94,0.04455,0.08173,-0.00334,-0.09595,-0.06772,-0.16047
0.06,24.62,23.08,56.42,-16.96,6.6,83.42,61.72,54.84,116.08,-18.08,-14.38,16.94,35.12,-8.42,139.66,-43.16,8.56,17.1,0.02,0.04,0.99,2.94,-5.11,-5.95,13.3125,-15.72916667,66.25,-46.95833333,-2.458333333,-62.95833333,-1.291666667,3.270833333,99.14583333,-92.625,-0.104166667,28.79166667,-16.75,-24.72916667,272,-66.10416667,14.3125,27.70833333,0.04,0.07,0.98,-0.28,-3.22,-3.08,0.04455,0.08173,-0.00334,-0.09595,-0.06772,-0.16047
0.08,21.62,32.08,58.42,-16.96,8.6,43.42,64.72,61.84,116.08,-17.08,-17.38,15.94,33.12,-7.42,140.66,-43.16,8.56,15.1,0.02,0.04,0.99,3.08,-5.32,-5.81,12.3125,-10.72916667,68.25,-45.95833333,-1.458333333,-71.95833333,-5.291666667,4.270833333,98.14583333,-89.625,-1.104166667,31.79166667,-16.75,-23.72916667,267,-64.10416667,14.3125,27.70833333,0.05,0.06,0.98,-0.28,-3.08,-2.94,0.04455,0.08173,-0.00334,-0.09595,-0.06772,-0.16047
0.1,19.62,27.08,56.42,-14.96,7.6,78.42,58.72,59.84,119.08,-15.08,-13.38,5.94,31.12,-5.42,142.66,-42.16,10.56,17.1,0.02,0.04,0.98,3.15,-5.46,-6.02,14.3125,-15.72916667,66.25,-47.95833333,-3.458333333,-50.95833333,0.708333333,5.270833333,100.1458333,-90.625,-0.104166667,28.79166667,-18.75,-24.72916667,264,-66.10416667,15.3125,23.70833333,0.04,0.07,0.98,-0.21,-2.94,-3.01,0.04455,0.08173,-0.00334,-0.09595,-0.06772,-0.16047
0.12,23.62,26.08,58.42,-19.96,6.6,67.42,64.72,55.84,118.08,-22.08,-17.38,12.94,32.12,-7.42,142.66,-44.16,9.56,12.1,0.02,0.04,0.99,3.22,-5.46,-6.3,13.3125,-9.729166667,70.25,-45.95833333,-2.458333333,-54.95833333,-1.291666667,4.270833333,102.1458333,-88.625,-0.104166667,35.79166667,-19.75,-23.72916667,259,-66.10416667,15.3125,21.70833333,0.05,0.06,0.98,-0.21,-3.36,-3.01,0.04455,0.08173,-0.00334,-0.09595,-0.06772,-0.16047
0.14,17.62,25.08,59.42,-14.96,4.6,56.42,57.72,56.84,119.08,-20.08,-16.38,22.94,33.12,-6.42,143.66,-43.16,9.56,21.1,0.02,0.05,0.99,3.29,-5.32,-6.02,15.3125,-12.72916667,71.25,-49.95833333,-4.458333333,-77.95833333,-0.291666667,3.270833333,100.1458333,-88.625,-0.104166667,48.79166667,-16.75,-28.72916667,257,-68.10416667,14.3125,26.70833333,0.04,0.07,0.98,-0.14,-3.22,-2.87,0.04455,0.08173,-0.00334,-0.09595,-0.06772,-0.16047
0.16,17.62,25.08,59.42,-19.96,4.6,56.42,56.72,63.84,121.08,-18.08,-16.38,21.94,33.12,-7.42,143.66,-43.16,10.56,18.1,0.02,0.04,0.99,3.15,-5.39,-6.09,12.3125,-10.72916667,72.25,-49.95833333,-2.458333333,-70.95833333,-1.291666667,5.270833333,98.14583333,-89.625,-2.104166667,31.79166667,-17.75,-24.72916667,253,-66.10416667,14.3125,17.70833333,0.04,0.07,0.98,-0.28,-3.29,-2.73,0.04455,0.08173,-0.00334,-0.09595,-0.06772,-0.16047
0.18,20.62,29.08,59.42,-19.96,5.6,77.42,61.72,60.84,122.08,-24.08,-18.38,20.94,32.12,-5.42,144.66,-43.16,9.56,15.1,0.01,0.04,0.99,3.08,-5.6,-6.16,12.3125,-13.72916667,74.25,-47.95833333,-0.458333333,-51.95833333,-4.291666667,4.270833333,100.1458333,-89.625,-1.104166667,35.79166667,-16.75,-27.72916667,250,-70.10416667,15.3125,19.70833333,0.05,0.06,0.98,-0.21,-3.5,-3.01,0.04455,0.08173,-0.00334,-0.09595,-0.06772,-0.16047
