Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,68.6122449,32.46938776,113.3265306,-67.59183673,3.081632653,19.3877551,56.97959184,32.73469388,90.69387755,-37.30612245,-20.32653061,39.14285714,18.81632653,-9.183673469,125.877551,-36.24489796,-2.040816327,-3.244897959,-0.02,0.09,0.97,-2.24,-5.6,-5.81,-63.12244898,-14.24489796,73.34693878,-59.69387755,22.53061224,-20.95918367,89.30612245,12.97959184,68.71428571,-30.63265306,22.20408163,8.775510204,-13.10204082,-17.53061224,97.79591837,-22.40816327,11.75510204,16.02040816,0.04,0.08,0.97,-4.69,-7.63,-2.17,-0.06994,-0.00647,-0.02377,0,0,0
0.02,67.6122449,33.46938776,120.3265306,-66.59183673,5.081632653,11.3877551,61.97959184,30.73469388,86.69387755,-40.30612245,-21.32653061,31.14285714,18.81632653,-8.183673469,126.877551,-36.24489796,-1.040816327,-3.244897959,-0.02,0.08,0.97,-2.31,-5.6,-5.81,-56.12244898,-12.24489796,67.34693878,-58.69387755,18.53061224,-13.95918367,79.30612245,12.97959184,73.71428571,-29.63265306,23.20408163,35.7755102,-12.10204082,-17.53061224,97.79591837,-21.40816327,9.755102041,16.02040816,0.05,0.08,0.98,-4.83,-7.49,-2.17,-0.06994,-0.00647,-0.02377,0,0,0
0.04,66.6122449,33.46938776,113.3265306,-67.59183673,6.081632653,21.3877551,62.97959184,28.73469388,90.69387755,-40.30612245,-22.32653061,26.14285714,18.81632653,-9.183673469,126.877551,-37.24489796,-0.040816327,2.755102041,-0.02,0.08,0.97,-2.38,-5.6,-5.81,-57.12244898,-12.24489796,69.34693878,-60.69387755,19.53061224,-9.959183673,86.30612245,11.97959184,67.71428571,-33.63265306,21.20408163,11.7755102,-15.10204082,-15.53061224,95.79591837,-20.40816327,13.75510204,14.02040816,0.04,0.08,0.98,-4.97,-7.42,-2.17,-0.06994,-0.00647,-0.02377,0,0,0
0.06,65.6122449,35.46938776,116.3265306,-67.59183673,3.081632653,-11.6122449,67.97959184,29.73469388,84.69387755,-41.30612245,-22.32653061,21.14285714,17.81632653,-9.183673469,125.877551,-36.24489796,-0.040816327,-0.244897959,-0.01,0.09,0.97,-2.59,-5.46,-5.67,-64.12244898,-12.24489796,66.34693878,-57.69387755,18.53061224,-7.959183673,85.30612245,16.97959184,72.71428571,-31.63265306,21.20408163,21.7755102,-13.10204082,-16.53061224,96.79591837,-21.40816327,11.75510204,15.02040816,0.04,0.08,0.97,-4.9,-7.35,-2.17,-0.06994,-0.00647,-0.02377,0,0,0
0.08,65.6122449,33.46938776,110.3265306,-66.59183673,4.081632653,20.3877551,69.97959184,32.73469388,87.69387755,-38.30612245,-22.32653061,25.14285714,18.81632653,-6.183673469,126.877551,-36.24489796,-2.040816327,-4.244897959,-0.02,0.08,0.97,-2.52,-5.6,-5.74,-59.12244898,-13.24489796,67.34693878,-57.69387755,17.53061224,-32.95918367,84.30612245,13.97959184,73.71428571,-31.63265306,25.20408163,39.7755102,-14.10204082,-16.53061224,93.79591837,-18.40816327,11.75510204,16.02040816,0.04,0.09,0.98,-4.97,-7.63,-2.1,-0.06994,-0.00647,-0.02377,0,0,0
0.1,58.6122449,39.46938776,130.3265306,-60.59183673,8.081632653,42.3877551,66.97959184,25.73469388,86.69387755,-44.30612245,-21.32653061,31.14285714,19.81632653,-7.183673469,126.877551,-36.24489796,-1.040816327,1.755102041,-0.02,0.08,0.97,-2.38,-5.6,-5.53,-59.12244898,-9.244897959,68.34693878,-59.69387755,21.53061224,-5.959183673,87.30612245,15.97959184,71.71428571,-33.63265306,19.20408163,31.7755102,-13.10204082,-16.53061224,94.79591837,-21.40816327,10.75510204,16.02040816,0.05,0.08,0.98,-4.97,-7.7,-2.17,-0.06994,-0.00647,-0.02377,0,0,0
0.12,64.6122449,36.46938776,115.3265306,-65.59183673,4.081632653,-4.612244898,64.97959184,29.73469388,86.69387755,-40.30612245,-20.32653061,44.14285714,17.81632653,-8.183673469,126.877551,-35.24489796,-2.040816327,-1.244897959,-0.02,0.08,0.97,-2.52,-5.88,-5.67,-64.12244898,-11.24489796,68.34693878,-55.69387755,18.53061224,3.040816327,91.30612245,16.97959184,71.71428571,-28.63265306,19.20408163,25.7755102,-14.10204082,-15.53061224,93.79591837,-19.40816327,10.75510204,9.020408163,0.05,0.08,0.98,-4.97,-7.91,-2.17,-0.06994,-0.00647,-0.02377,0,0,0
0.14,64.6122449,32.46938776,112.3265306,-67.59183673,4.081632653,16.3877551,66.97959184,35.73469388,87.69387755,-37.30612245,-22.32653061,32.14285714,18.81632653,-8.183673469,125.877551,-36.24489796,-0.040816327,-2.244897959,-0.02,0.08,0.97,-2.52,-5.53,-5.74,-60.12244898,-16.24489796,68.34693878,-58.69387755,18.53061224,-4.959183673,93.30612245,12.97959184,70.71428571,-31.63265306,25.20408163,55.7755102,-15.10204082,-15.53061224,95.79591837,-19.40816327,14.75510204,14.02040816,0.04,0.08,0.97,-4.83,-7.84,-2.1,-0.06994,-0.00647,-0.02377,0,0,0
0.16,60.6122449,34.46938776,122.3265306,-63.59183673,7.081632653,16.3877551,65.97959184,30.73469388,87.69387755,-41.30612245,-23.32653061,27.14285714,19.81632653,-8.183673469,126.877551,-36.24489796,-1.040816327,-1.244897959,-0.02,0.09,0.97,-2.59,-5.53,-5.67,-55.12244898,-16.24489796,70.34693878,-58.69387755,18.53061224,-32.95918367,85.30612245,14.97959184,71.71428571,-31.63265306,25.20408163,30.7755102,-15.10204082,-15.53061224,95.79591837,-19.40816327,12.75510204,18.02040816,0.04,0.08,0.98,-4.97,-7.63,-2.1,-0.06994,-0.00647,-0.02377,0,0,0
0.18,61.6122449,34.46938776,117.3265306,-65.59183673,7.081632653,39.3877551,62.97959184,26.73469388,88.69387755,-40.30612245,-22.32653061,22.14285714,18.81632653,-8.183673469,127.877551,-36.24489796,-1.040816327,4.755102041,-0.02,0.08,0.97,-2.45,-5.67,-5.67,-65.12244898,-15.24489796,72.34693878,-58.69387755,20.53061224,-35.95918367,94.30612245,21.97959184,72.71428571,-30.63265306,22.20408163,22.7755102,-14.10204082,-14.53061224,93.79591837,-17.40816327,11.75510204,11.02040816,0.04,0.08,0.97,-4.9,-7.63,-2.17,-0.06994,-0.00647,-0.02377,0,0,0
