Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,0,6.9375,33.16666667,94.14583333,-48.375,10.5625,-59.35416667,-12.72916667,64.75,115.75,-30.02083333,20.97916667,-21.52083333,4.1875,-22.6875,81.375,-53.25,24.58333333,-1.333333333,-0.02,0.06,0.96,-1.2,-6.8,-3.1,-46.27083333,56.70833333,47.64583333,-34.29166667,9.5625,94.16666667,-87.89583333,33.95833333,163.0208333,-70.52083333,20.77083333,-33.5625,19.35416667,12.66666667,77.47916667,-4.916666667,-2.875,-29.02083333,0.04,0.06,0.97,1.1,-8.7,-3.2,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.04,0,11.9375,36.16666667,94.14583333,-50.375,10.5625,-41.35416667,-10.72916667,60.75,113.75,-32.02083333,18.97916667,-29.52083333,3.1875,-23.6875,82.375,-54.25,24.58333333,-0.333333333,-0.02,0.06,0.96,-1.2,-7,-3,-45.27083333,55.70833333,47.64583333,-36.29166667,13.5625,98.16666667,-80.89583333,34.95833333,153.0208333,-70.52083333,20.77083333,-32.5625,17.35416667,10.66666667,77.47916667,-6.916666667,-1.875,-29.02083333,0.04,0.06,0.97,1,-8.5,-3.1,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.06,0,3.9375,34.16666667,95.14583333,-49.375,11.5625,-47.35416667,-11.72916667,60.75,113.75,-26.02083333,18.97916667,8.479166667,2.1875,-21.6875,82.375,-52.25,25.58333333,4.666666667,-0.02,0.06,0.96,-1.3,-7,-3.1,-45.27083333,53.70833333,47.64583333,-37.29166667,11.5625,97.16666667,-88.89583333,33.95833333,153.0208333,-69.52083333,18.77083333,-16.5625,19.35416667,10.66666667,77.47916667,-5.916666667,-3.875,-32.02083333,0.03,0.06,0.97,0.9,-8.7,-3.1,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.08,0,2.9375,34.16666667,95.14583333,-49.375,11.5625,-57.35416667,-10.72916667,66.75,116.75,-26.02083333,19.97916667,-2.520833333,4.1875,-22.6875,82.375,-52.25,24.58333333,4.666666667,-0.02,0.06,0.96,-1.4,-6.8,-3.1,-48.27083333,55.70833333,47.64583333,-35.29166667,11.5625,78.16666667,-82.89583333,34.95833333,157.0208333,-70.52083333,19.77083333,-23.5625,18.35416667,11.66666667,74.47916667,-5.916666667,-2.875,-33.02083333,0.04,0.06,0.97,1,-8.4,-3.1,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.1,0,9.9375,38.16666667,92.14583333,-49.375,11.5625,-64.35416667,-8.729166667,65.75,118.75,-29.02083333,21.97916667,-3.520833333,4.1875,-23.6875,83.375,-54.25,24.58333333,1.666666667,-0.02,0.06,0.96,-1.3,-7,-3.1,-42.27083333,53.70833333,48.64583333,-36.29166667,12.5625,96.16666667,-86.89583333,35.95833333,151.0208333,-70.52083333,20.77083333,-15.5625,18.35416667,12.66666667,76.47916667,-4.916666667,-2.875,-29.02083333,0.04,0.06,0.96,0.7,-8.7,-3.1,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.12,0,4.9375,35.16666667,99.14583333,-49.375,9.5625,-44.35416667,-9.729166667,67.75,116.75,-26.02083333,19.97916667,6.479166667,3.1875,-20.6875,84.375,-51.25,25.58333333,0.666666667,-0.02,0.06,0.96,-1.4,-6.9,-3.1,-51.27083333,56.70833333,46.64583333,-34.29166667,10.5625,96.16666667,-77.89583333,32.95833333,167.0208333,-72.52083333,22.77083333,-41.5625,19.35416667,10.66666667,78.47916667,-5.916666667,-2.875,-36.02083333,0.04,0.06,0.97,0.9,-8.6,-3.2,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.14,0,7.9375,33.16666667,96.14583333,-49.375,10.5625,-62.35416667,-9.729166667,62.75,114.75,-31.02083333,17.97916667,-12.52083333,4.1875,-21.6875,85.375,-53.25,25.58333333,5.666666667,-0.02,0.06,0.96,-1.4,-7.1,-3.2,-49.27083333,57.70833333,47.64583333,-34.29166667,10.5625,92.16666667,-82.89583333,37.95833333,165.0208333,-69.52083333,21.77083333,-23.5625,20.35416667,11.66666667,78.47916667,-5.916666667,-2.875,-30.02083333,0.04,0.06,0.97,0.9,-8.4,-3.1,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.16,0,5.9375,31.16666667,97.14583333,-49.375,11.5625,-73.35416667,-13.72916667,63.75,111.75,-32.02083333,19.97916667,-20.52083333,3.1875,-20.6875,84.375,-52.25,25.58333333,3.666666667,-0.01,0.06,0.97,-1.4,-7,-3.2,-44.27083333,53.70833333,46.64583333,-36.29166667,11.5625,90.16666667,-82.89583333,33.95833333,151.0208333,-69.52083333,18.77083333,-38.5625,19.35416667,12.66666667,78.47916667,-4.916666667,-2.875,-34.02083333,0.04,0.06,0.97,0.9,-8.7,-3.1,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.18,0,5.9375,34.16666667,90.14583333,-47.375,14.5625,-64.35416667,-12.72916667,62.75,114.75,-28.02083333,20.97916667,-19.52083333,2.1875,-21.6875,85.375,-53.25,26.58333333,-0.333333333,-0.02,0.06,0.96,-1.4,-6.9,-3.2,-42.27083333,53.70833333,45.64583333,-34.29166667,13.5625,96.16666667,-89.89583333,30.95833333,171.0208333,-73.52083333,24.77083333,2.4375,20.35416667,10.66666667,78.47916667,-5.916666667,-2.875,-28.02083333,0.04,0.06,0.97,1,-8.7,-3.3,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.2,0,6.9375,32.16666667,89.14583333,-47.375,11.5625,-66.35416667,-10.72916667,62.75,112.75,-29.02083333,17.97916667,-4.520833333,2.1875,-18.6875,85.375,-50.25,26.58333333,5.666666667,-0.01,0.06,0.96,-1.5,-7.2,-3.1,-46.27083333,54.70833333,46.64583333,-33.29166667,11.5625,99.16666667,-84.89583333,34.95833333,161.0208333,-72.52083333,20.77083333,-23.5625,20.35416667,10.66666667,80.47916667,-5.916666667,-2.875,-24.02083333,0.04,0.06,0.97,0.9,-8.7,-3,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.22,0,3.9375,31.16666667,94.14583333,-46.375,9.5625,-49.35416667,-10.72916667,62.75,112.75,-27.02083333,18.97916667,-2.520833333,4.1875,-19.6875,87.375,-51.25,26.58333333,4.666666667,-0.02,0.06,0.97,-1.4,-6.8,-3.2,-48.27083333,53.70833333,46.64583333,-34.29166667,10.5625,103.1666667,-87.89583333,33.95833333,153.0208333,-70.52083333,19.77083333,-36.5625,19.35416667,11.66666667,81.47916667,-4.916666667,-2.875,-38.02083333,0.04,0.06,0.97,0.7,-8.5,-3,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.24,0,5.9375,32.16666667,86.14583333,-47.375,11.5625,-76.35416667,-9.729166667,64.75,113.75,-27.02083333,18.97916667,-5.520833333,0.1875,-21.6875,90.375,-52.25,28.58333333,13.66666667,-0.02,0.06,0.97,-1.4,-6.9,-3,-51.27083333,53.70833333,45.64583333,-34.29166667,9.5625,103.1666667,-81.89583333,33.95833333,158.0208333,-70.52083333,21.77083333,-25.5625,22.35416667,8.666666667,81.47916667,-8.916666667,-2.875,-28.02083333,0.04,0.06,0.97,0.8,-8.4,-3.1,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.26,0,2.9375,29.16666667,88.14583333,-47.375,11.5625,-52.35416667,-10.72916667,59.75,111.75,-32.02083333,19.97916667,-4.520833333,4.1875,-20.6875,91.375,-53.25,26.58333333,6.666666667,-0.02,0.06,0.96,-1.5,-7,-3.2,-45.27083333,53.70833333,45.64583333,-33.29166667,11.5625,80.16666667,-85.89583333,34.95833333,155.0208333,-68.52083333,19.77083333,-12.5625,20.35416667,11.66666667,82.47916667,-5.916666667,-2.875,-23.02083333,0.03,0.06,0.97,0.9,-8.6,-3,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.28,0,8.9375,30.16666667,93.14583333,-46.375,9.5625,-89.35416667,-11.72916667,61.75,116.75,-25.02083333,19.97916667,-15.52083333,3.1875,-19.6875,90.375,-51.25,27.58333333,4.666666667,-0.02,0.06,0.96,-1.4,-7,-3.3,-43.27083333,55.70833333,45.64583333,-34.29166667,10.5625,84.16666667,-86.89583333,33.95833333,163.0208333,-71.52083333,21.77083333,-32.5625,20.35416667,10.66666667,82.47916667,-7.916666667,-3.875,-34.02083333,0.04,0.06,0.97,0.9,-8.7,-3.2,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.3,0,8.9375,29.16666667,85.14583333,-45.375,11.5625,-80.35416667,-9.729166667,59.75,110.75,-28.02083333,19.97916667,10.47916667,2.1875,-18.6875,90.375,-51.25,27.58333333,8.666666667,-0.02,0.06,0.96,-1.2,-7,-3.1,-49.27083333,52.70833333,45.64583333,-32.29166667,11.5625,101.1666667,-81.89583333,33.95833333,152.0208333,-68.52083333,17.77083333,-36.5625,19.35416667,7.666666667,83.47916667,-9.916666667,-2.875,-33.02083333,0.04,0.06,0.97,0.9,-8.8,-3,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.32,0,3.9375,30.16666667,88.14583333,-47.375,12.5625,-57.35416667,-9.729166667,61.75,112.75,-28.02083333,18.97916667,-9.520833333,4.1875,-19.6875,91.375,-51.25,25.58333333,10.66666667,-0.01,0.06,0.96,-1.4,-6.9,-3.1,-47.27083333,51.70833333,45.64583333,-32.29166667,12.5625,89.16666667,-82.89583333,33.95833333,158.0208333,-72.52083333,19.77083333,-47.5625,23.35416667,8.666666667,85.47916667,-8.916666667,-3.875,-29.02083333,0.03,0.06,0.97,0.7,-8.8,-3.2,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.34,0,3.9375,24.16666667,92.14583333,-45.375,9.5625,-71.35416667,-10.72916667,59.75,109.75,-29.02083333,17.97916667,-1.520833333,3.1875,-19.6875,93.375,-53.25,28.58333333,13.66666667,-0.01,0.06,0.96,-1.6,-7,-3.3,-52.27083333,53.70833333,43.64583333,-33.29166667,10.5625,93.16666667,-83.89583333,32.95833333,152.0208333,-67.52083333,20.77083333,-24.5625,21.35416667,9.666666667,84.47916667,-7.916666667,-2.875,-28.02083333,0.04,0.06,0.97,0.7,-8.7,-3,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.36,0,1.9375,30.16666667,86.14583333,-42.375,13.5625,-45.35416667,-12.72916667,54.75,109.75,-32.02083333,18.97916667,-44.52083333,3.1875,-19.6875,95.375,-53.25,27.58333333,11.66666667,-0.01,0.06,0.97,-1.5,-7,-3.1,-45.27083333,52.70833333,44.64583333,-33.29166667,12.5625,86.16666667,-83.89583333,28.95833333,161.0208333,-71.52083333,21.77083333,-36.5625,20.35416667,10.66666667,86.47916667,-7.916666667,-2.875,-29.02083333,0.03,0.06,0.97,0.8,-8.7,-3,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.38,0,7.9375,30.16666667,90.14583333,-45.375,10.5625,-80.35416667,-8.729166667,61.75,110.75,-28.02083333,20.97916667,-22.52083333,1.1875,-21.6875,97.375,-55.25,30.58333333,9.666666667,-0.01,0.06,0.97,-1.4,-6.8,-3.3,-51.27083333,50.70833333,43.64583333,-32.29166667,12.5625,90.16666667,-78.89583333,35.95833333,150.0208333,-66.52083333,19.77083333,-27.5625,21.35416667,10.66666667,87.47916667,-7.916666667,-2.875,-24.02083333,0.03,0.06,0.97,0.8,-8.7,-3.1,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
0.4,0,5.9375,30.16666667,88.14583333,-46.375,11.5625,-69.35416667,-13.72916667,58.75,109.75,-26.02083333,20.97916667,-28.52083333,4.1875,-21.6875,97.375,-54.25,28.58333333,16.66666667,-0.02,0.06,0.97,-1.4,-6.8,-3,-44.27083333,51.70833333,43.64583333,-32.29166667,12.5625,92.16666667,-81.89583333,37.95833333,155.0208333,-69.52083333,19.77083333,-39.5625,24.35416667,8.666666667,88.47916667,-9.916666667,-2.875,-32.02083333,0.04,0.06,0.97,0.7,-8.7,-3,-0.10901,0.14414,-0.05603,-0.10986,0.0734,-0.02124
