Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,125.6875,18.72916667,212.6875,-74.10416667,0.729166667,47.5,-65.95833333,115.875,87.29166667,-34,7.520833333,-21.25,-28.4375,-40.0625,206.5,-89.8125,5.958333333,21.95833333,-0.03,0.07,0.96,-1.2,-6,-5.5,-47.85714286,-17.65306122,94.26530612,-36.79591837,-2.081632653,103.7959184,-39.75510204,118,185.3469388,-40.59183673,47,6.020408163,-4.93877551,15.02040816,79.14285714,-58.95918367,-13.79591837,-18.46938776,0.08,0.05,0.98,3.7,-5.6,-5.6,0.12635,0.17968,-0.09831,0,0,0
0.02,0,125.6875,20.72916667,217.6875,-74.10416667,-0.270833333,65.5,-69.95833333,123.875,86.29166667,-34,8.520833333,6.75,-25.4375,-39.0625,196.5,-86.8125,3.958333333,22.95833333,-0.03,0.07,0.96,-1.2,-5.9,-5.4,-48.85714286,-20.65306122,95.26530612,-37.79591837,-2.081632653,124.7959184,-38.75510204,117,177.3469388,-38.59183673,44,40.02040816,-3.93877551,14.02040816,77.14285714,-56.95918367,-15.79591837,-12.46938776,0.08,0.06,0.98,3.6,-5.7,-5.5,0.12635,0.17968,-0.09831,0,0,0
0.04,0,132.6875,18.72916667,219.6875,-77.10416667,-1.270833333,65.5,-66.95833333,123.875,89.29166667,-32,6.520833333,-18.25,-28.4375,-36.0625,189.5,-82.8125,6.958333333,15.95833333,-0.03,0.07,0.96,-1.4,-6.2,-5.2,-44.85714286,-18.65306122,95.26530612,-41.79591837,-0.081632653,116.7959184,-30.75510204,116,179.3469388,-36.59183673,43,25.02040816,-2.93877551,15.02040816,74.14285714,-55.95918367,-14.79591837,-17.46938776,0.08,0.06,0.97,3.6,-5.9,-5.7,0.12635,0.17968,-0.09831,0,0,0
0.06,0,134.6875,22.72916667,226.6875,-78.10416667,-3.270833333,49.5,-71.95833333,124.875,91.29166667,-35,8.520833333,6.75,-26.4375,-37.0625,182.5,-81.8125,4.958333333,10.95833333,-0.03,0.08,0.96,-1.4,-6.1,-5.3,-45.85714286,-16.65306122,96.26530612,-39.79591837,-1.081632653,122.7959184,-30.75510204,117,177.3469388,-37.59183673,44,32.02040816,-3.93877551,15.02040816,73.14285714,-55.95918367,-13.79591837,-15.46938776,0.08,0.06,0.98,3.7,-5.6,-5.5,0.12635,0.17968,-0.09831,0,0,0
0.08,0,136.6875,21.72916667,230.6875,-78.10416667,-3.270833333,52.5,-73.95833333,130.875,93.29166667,-34,7.520833333,-3.25,-26.4375,-35.0625,177.5,-77.8125,3.958333333,17.95833333,-0.03,0.08,0.96,-1.4,-5.9,-5.6,-46.85714286,-20.65306122,97.26530612,-38.79591837,-2.081632653,92.79591837,-36.75510204,120,180.3469388,-36.59183673,46,20.02040816,-1.93877551,13.02040816,71.14285714,-57.95918367,-15.79591837,-23.46938776,0.08,0.06,0.97,3.7,-5.9,-5.7,0.12635,0.17968,-0.09831,0,0,0
0.1,0,136.6875,21.72916667,229.6875,-77.10416667,-2.270833333,46.5,-73.95833333,128.875,91.29166667,-35,6.520833333,-9.25,-25.4375,-35.0625,171.5,-77.8125,3.958333333,6.958333333,-0.03,0.07,0.95,-1.7,-6,-5.5,-48.85714286,-22.65306122,98.26530612,-39.79591837,-2.081632653,107.7959184,-28.75510204,114,178.3469388,-37.59183673,44,38.02040816,-1.93877551,15.02040816,70.14285714,-54.95918367,-14.79591837,-16.46938776,0.08,0.06,0.97,3.7,-5.6,-5.7,0.12635,0.17968,-0.09831,0,0,0
0.12,0,140.6875,25.72916667,236.6875,-80.10416667,-4.270833333,63.5,-70.95833333,133.875,93.29166667,-35,6.520833333,-6.25,-26.4375,-34.0625,170.5,-76.8125,3.958333333,7.958333333,-0.03,0.07,0.96,-1.4,-6.3,-5.4,-48.85714286,-18.65306122,97.26530612,-38.79591837,-1.081632653,98.79591837,-38.75510204,115,177.3469388,-36.59183673,43,30.02040816,-3.93877551,15.02040816,68.14285714,-53.95918367,-13.79591837,-15.46938776,0.09,0.06,0.97,3.6,-5.9,-5.8,0.12635,0.17968,-0.09831,0,0,0
0.14,0,150.6875,24.72916667,239.6875,-82.10416667,-5.270833333,62.5,-75.95833333,131.875,90.29166667,-35,7.520833333,3.75,-27.4375,-34.0625,166.5,-75.8125,4.958333333,3.958333333,-0.03,0.08,0.96,-1.4,-6.1,-5.6,-45.85714286,-14.65306122,100.2653061,-40.79591837,-1.081632653,98.79591837,-38.75510204,121,182.3469388,-37.59183673,46,26.02040816,-2.93877551,16.02040816,66.14285714,-52.95918367,-14.79591837,-16.46938776,0.08,0.06,0.97,3.6,-5.7,-5.6,0.12635,0.17968,-0.09831,0,0,0
0.16,0,141.6875,24.72916667,240.6875,-81.10416667,-4.270833333,40.5,-78.95833333,132.875,94.29166667,-35,10.52083333,8.75,-23.4375,-31.0625,161.5,-70.8125,2.958333333,11.95833333,-0.03,0.07,0.96,-1.4,-5.9,-5.6,-53.85714286,-17.65306122,96.26530612,-38.79591837,-1.081632653,118.7959184,-28.75510204,118,184.3469388,-38.59183673,47,31.02040816,-3.93877551,14.02040816,65.14285714,-51.95918367,-13.79591837,-22.46938776,0.08,0.06,0.98,3.7,-5.8,-5.6,0.12635,0.17968,-0.09831,0,0,0
0.18,0,152.6875,27.72916667,240.6875,-84.10416667,-6.270833333,83.5,-76.95833333,138.875,92.29166667,-35,7.520833333,8.75,-25.4375,-32.0625,157.5,-70.8125,3.958333333,7.958333333,-0.04,0.08,0.95,-1.6,-6.1,-5.6,-49.85714286,-19.65306122,96.26530612,-40.79591837,-1.081632653,105.7959184,-34.75510204,122,183.3469388,-39.59183673,47,46.02040816,-3.93877551,15.02040816,64.14285714,-51.95918367,-11.79591837,-16.46938776,0.09,0.05,0.98,3.6,-5.7,-5.7,0.12635,0.17968,-0.09831,0,0,0
