Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,128.84,64.98,149.16,-80.22,-7.46,-66.1,17.82,14.72,72.84,-25.66,-9.72,122.06,3.96,4.12,73.2,-27.22,5.64,20.22,0.01,0.06,0.97,2.7,-4.4,-4.5,-16.06122449,109.4081633,198.0816327,-37.26530612,-35.91836735,-2.571428571,-56.83673469,107.0612245,168.3877551,-15.26530612,0.673469388,7.857142857,-33.10204082,32.14285714,103.5102041,-29.04081633,0.081632653,19.81632653,-0.01,0.07,0.97,0,-4.3,-3.5,-0.06689,-0.0628,0.12305,-0.1029,-0.08697,-0.10458
0.02,132.84,66.98,147.16,-81.22,-8.46,-60.1,18.82,13.72,74.84,-28.66,-9.72,100.06,2.96,3.12,70.2,-29.22,5.64,9.22,0.01,0.06,0.97,2.7,-4.5,-4.5,-20.06122449,109.4081633,201.0816327,-37.26530612,-32.91836735,2.428571429,-56.83673469,96.06122449,165.3877551,-19.26530612,-0.326530612,16.85714286,-34.10204082,33.14285714,101.5102041,-27.04081633,2.081632653,18.81632653,-0.01,0.07,0.97,0,-4.3,-3.5,-0.06689,-0.0628,0.12305,-0.1029,-0.08697,-0.10458
0.04,126.84,62.98,147.16,-80.22,-8.46,-88.1,22.82,10.72,71.84,-28.66,-9.72,119.06,0.96,0.12,72.2,-31.22,6.64,12.22,0,0.06,0.98,2.8,-4.5,-4.2,-18.06122449,115.4081633,202.0816327,-37.26530612,-32.91836735,-4.571428571,-59.83673469,104.0612245,166.3877551,-15.26530612,0.673469388,17.85714286,-34.10204082,33.14285714,103.5102041,-29.04081633,0.081632653,22.81632653,-0.01,0.07,0.97,-0.1,-4.5,-3.5,-0.06689,-0.0628,0.12305,-0.1029,-0.08697,-0.10458
0.06,130.84,63.98,145.16,-81.22,-6.46,-36.1,18.82,13.72,72.84,-26.66,-8.72,109.06,3.96,1.12,73.2,-30.22,5.64,16.22,0.01,0.06,0.97,2.5,-4.5,-4.5,-14.06122449,109.4081633,201.0816327,-38.26530612,-33.91836735,-14.57142857,-57.83673469,112.0612245,166.3877551,-16.26530612,0.673469388,14.85714286,-33.10204082,30.14285714,102.5102041,-30.04081633,1.081632653,24.81632653,-0.01,0.07,0.97,0.1,-4.4,-3.5,-0.06689,-0.0628,0.12305,-0.1029,-0.08697,-0.10458
0.08,127.84,61.98,148.16,-83.22,-6.46,-57.1,22.82,16.72,71.84,-26.66,-10.72,111.06,4.96,3.12,70.2,-30.22,4.64,14.22,0.01,0.06,0.98,2.8,-4.4,-4.5,-16.06122449,106.4081633,201.0816327,-38.26530612,-34.91836735,6.428571429,-56.83673469,103.0612245,164.3877551,-17.26530612,0.673469388,21.85714286,-34.10204082,32.14285714,102.5102041,-28.04081633,0.081632653,24.81632653,-0.01,0.07,0.97,0,-4.4,-3.5,-0.06689,-0.0628,0.12305,-0.1029,-0.08697,-0.10458
0.1,135.84,69.98,144.16,-83.22,-7.46,-59.1,13.82,10.72,68.84,-26.66,-10.72,109.06,0.96,5.12,72.2,-28.22,8.64,16.22,0.01,0.06,0.98,2.8,-4.5,-4.6,-20.06122449,108.4081633,196.0816327,-38.26530612,-35.91836735,5.428571429,-53.83673469,99.06122449,166.3877551,-18.26530612,-0.326530612,16.85714286,-32.10204082,30.14285714,104.5102041,-29.04081633,0.081632653,27.81632653,-0.01,0.07,0.97,0,-4.3,-3.4,-0.06689,-0.0628,0.12305,-0.1029,-0.08697,-0.10458
0.12,126.84,67.98,150.16,-82.22,-7.46,-50.1,17.82,13.72,73.84,-26.66,-9.72,122.06,1.96,3.12,69.2,-29.22,5.64,15.22,0.01,0.06,0.98,2.9,-4.4,-4.7,-24.06122449,111.4081633,204.0816327,-37.26530612,-31.91836735,8.428571429,-59.83673469,109.0612245,168.3877551,-16.26530612,0.673469388,1.857142857,-34.10204082,32.14285714,103.5102041,-29.04081633,1.081632653,23.81632653,-0.01,0.07,0.97,0.1,-4.3,-3.3,-0.06689,-0.0628,0.12305,-0.1029,-0.08697,-0.10458
0.14,135.84,67.98,153.16,-82.22,-7.46,-61.1,21.82,11.72,70.84,-28.66,-10.72,104.06,1.96,4.12,70.2,-28.22,4.64,14.22,0,0.06,0.98,2.9,-4.7,-4.3,-16.06122449,109.4081633,203.0816327,-38.26530612,-32.91836735,-10.57142857,-58.83673469,105.0612245,166.3877551,-15.26530612,-0.326530612,13.85714286,-35.10204082,32.14285714,103.5102041,-29.04081633,1.081632653,22.81632653,-0.01,0.07,0.97,0,-4.2,-3.4,-0.06689,-0.0628,0.12305,-0.1029,-0.08697,-0.10458
0.16,133.84,70.98,154.16,-81.22,-8.46,-66.1,21.82,15.72,66.84,-27.66,-9.72,121.06,4.96,3.12,68.2,-28.22,4.64,13.22,0.01,0.06,0.98,2.8,-4.5,-4.5,-18.06122449,107.4081633,201.0816327,-37.26530612,-34.91836735,12.42857143,-61.83673469,104.0612245,167.3877551,-17.26530612,0.673469388,-3.142857143,-33.10204082,31.14285714,102.5102041,-29.04081633,0.081632653,26.81632653,-0.01,0.07,0.97,0,-4.4,-3.5,-0.06689,-0.0628,0.12305,-0.1029,-0.08697,-0.10458
0.18,137.84,65.98,151.16,-85.22,-7.46,-53.1,22.82,16.72,68.84,-27.66,-9.72,114.06,3.96,4.12,69.2,-28.22,5.64,13.22,0.01,0.06,0.97,2.7,-4.5,-4.5,-17.06122449,112.4081633,201.0816327,-39.26530612,-34.91836735,-9.571428571,-57.83673469,107.0612245,167.3877551,-15.26530612,-1.326530612,0.857142857,-31.10204082,31.14285714,100.5102041,-29.04081633,-0.918367347,24.81632653,-0.01,0.07,0.97,0.1,-4.2,-3.5,-0.06689,-0.0628,0.12305,-0.1029,-0.08697,-0.10458
