Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,41.72,35.6,98.34,-25.18,1.22,-127.38,-60.58,-59.4,32.98,-37.58,53.76,-11.48,49.14,9.14,321.18,-85.22,-8.54,60.34,-0.02,0.06,0.97,1.8,-5.8,-4.7,-12.10416667,-55.29166667,48.97916667,-48.70833333,11.75,-123.4791667,-15.41666667,-85.66666667,-62.02083333,-33.58333333,-0.583333333,31.54166667,-13.95833333,-0.666666667,229.3958333,-77.66666667,-10.10416667,-6.75,0.04,0.05,0.98,-2.1,-2.6,-3.9,-0.06628,-0.00756,-0.02761,0,0,0
0.02,0,41.72,28.6,98.34,-26.18,-0.78,-139.38,-54.58,-58.4,34.98,-36.58,50.76,-19.48,50.14,5.14,324.18,-89.22,-10.54,55.34,-0.02,0.06,0.97,2,-5.9,-4.8,-15.10416667,-57.29166667,48.97916667,-47.70833333,10.75,-98.47916667,-16.41666667,-86.66666667,-62.02083333,-32.58333333,0.416666667,7.541666667,-14.95833333,2.333333333,233.3958333,-75.66666667,-8.104166667,-8.75,0.05,0.05,0.98,-2.4,-2.6,-4,-0.06628,-0.00756,-0.02761,0,0,0
0.04,0,41.72,33.6,95.34,-23.18,0.22,-114.38,-61.58,-56.4,32.98,-35.58,53.76,-13.48,52.14,7.14,329.18,-89.22,-10.54,65.34,-0.02,0.06,0.97,1.7,-5.6,-4.9,-16.10416667,-55.29166667,47.97916667,-44.70833333,9.75,-115.4791667,-14.41666667,-89.66666667,-69.02083333,-30.58333333,0.416666667,35.54166667,-13.95833333,1.333333333,237.3958333,-76.66666667,-9.104166667,-0.75,0.04,0.05,0.98,-2,-2.7,-3.9,-0.06628,-0.00756,-0.02761,0,0,0
0.06,0,44.72,35.6,96.34,-23.18,1.22,-126.38,-57.58,-57.4,32.98,-35.58,53.76,-30.48,51.14,6.14,334.18,-90.22,-8.54,59.34,-0.02,0.06,0.97,1.7,-5.7,-4.9,-15.10416667,-54.29166667,49.97916667,-51.70833333,10.75,-105.4791667,-20.41666667,-87.66666667,-67.02083333,-31.58333333,1.416666667,41.54166667,-13.95833333,2.333333333,238.3958333,-75.66666667,-10.10416667,-9.75,0.04,0.05,0.97,-2,-2.8,-3.9,-0.06628,-0.00756,-0.02761,0,0,0
0.08,0,45.72,33.6,93.34,-21.18,0.22,-127.38,-55.58,-59.4,32.98,-36.58,50.76,-23.48,49.14,9.14,338.18,-88.22,-6.54,64.34,-0.02,0.06,0.97,1.7,-5.6,-4.7,-13.10416667,-54.29166667,48.97916667,-47.70833333,10.75,-117.4791667,-22.41666667,-88.66666667,-67.02083333,-30.58333333,-1.583333333,42.54166667,-14.95833333,0.333333333,239.3958333,-77.66666667,-10.10416667,-1.75,0.04,0.05,0.98,-2,-2.6,-3.8,-0.06628,-0.00756,-0.02761,0,0,0
0.1,0,44.72,35.6,91.34,-20.18,-0.78,-124.38,-52.58,-61.4,33.98,-37.58,50.76,-32.48,53.14,8.14,347.18,-89.22,-9.54,61.34,-0.02,0.06,0.97,1.8,-5.5,-4.9,-11.10416667,-50.29166667,47.97916667,-44.70833333,13.75,-96.47916667,-21.41666667,-86.66666667,-64.02083333,-31.58333333,0.416666667,21.54166667,-13.95833333,2.333333333,242.3958333,-75.66666667,-8.104166667,0.25,0.04,0.05,0.98,-2,-2.8,-4,-0.06628,-0.00756,-0.02761,0,0,0
0.12,0,38.72,32.6,90.34,-20.18,-0.78,-88.38,-56.58,-58.4,31.98,-34.58,52.76,-31.48,52.14,8.14,352.18,-91.22,-9.54,65.34,-0.02,0.05,0.96,1.7,-5.7,-4.9,-19.10416667,-59.29166667,46.97916667,-48.70833333,12.75,-116.4791667,-12.41666667,-85.66666667,-68.02083333,-30.58333333,-0.583333333,30.54166667,-16.95833333,1.333333333,241.3958333,-77.66666667,-7.104166667,-2.75,0.04,0.05,0.98,-1.9,-2.8,-4,-0.06628,-0.00756,-0.02761,0,0,0
0.14,0,45.72,35.6,91.34,-20.18,-1.78,-124.38,-54.58,-58.4,31.98,-35.58,50.76,-44.48,52.14,7.14,356.18,-93.22,-8.54,59.34,-0.02,0.06,0.97,1.9,-5.6,-4.7,-19.10416667,-59.29166667,46.97916667,-45.70833333,12.75,-109.4791667,-22.41666667,-89.66666667,-68.02083333,-28.58333333,-0.583333333,23.54166667,-13.95833333,-1.666666667,239.3958333,-79.66666667,-9.104166667,-5.75,0.04,0.04,0.98,-2,-2.8,-4,-0.06628,-0.00756,-0.02761,0,0,0
0.16,0,44.72,34.6,89.34,-21.18,-3.78,-118.38,-56.58,-56.4,31.98,-34.58,52.76,-29.48,54.14,9.14,357.18,-92.22,-9.54,63.34,-0.02,0.06,0.97,2.1,-5.4,-4.9,-19.10416667,-57.29166667,46.97916667,-48.70833333,11.75,-112.4791667,-16.41666667,-91.66666667,-66.02083333,-34.58333333,-3.583333333,23.54166667,-13.95833333,0.333333333,240.3958333,-76.66666667,-9.104166667,-9.75,0.04,0.05,0.98,-2.1,-2.8,-4,-0.06628,-0.00756,-0.02761,0,0,0
0.18,0,40.72,36.6,94.34,-18.18,-0.78,-122.38,-55.58,-57.4,32.98,-33.58,50.76,-20.48,51.14,8.14,359.18,-91.22,-7.54,66.34,-0.02,0.07,0.96,1.8,-5.4,-4.9,-14.10416667,-54.29166667,44.97916667,-45.70833333,10.75,-116.4791667,-19.41666667,-88.66666667,-67.02083333,-31.58333333,-1.583333333,32.54166667,-11.95833333,1.333333333,240.3958333,-76.66666667,-10.10416667,-5.75,0.04,0.05,0.98,-1.9,-2.9,-4,-0.06628,-0.00756,-0.02761,0,0,0
