Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.2,42.6122449,19.46938776,158.3265306,-86.59183673,9.081632653,13.3877551,65.97959184,75.73469388,139.6938776,-64.30612245,-31.32653061,21.14285714,20.81632653,4.816326531,45.87755102,-13.24489796,-6.040816327,-10.24489796,-0.02,0.09,0.97,-1.96,-6.09,-6.02,-59.12244898,-3.244897959,94.34693878,-78.69387755,17.53061224,-15.95918367,85.30612245,52.97959184,98.71428571,-59.63265306,18.20408163,42.7755102,-3.102040816,-10.53061224,17.79591837,-7.408163265,2.755102041,-17.97959184,0.04,0.09,0.98,-4.41,-7.49,-2.38,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.22,39.6122449,19.46938776,158.3265306,-87.59183673,9.081632653,23.3877551,54.97959184,76.73469388,140.6938776,-60.30612245,-28.32653061,25.14285714,18.81632653,5.816326531,46.87755102,-13.24489796,-4.040816327,-11.24489796,-0.03,0.1,0.96,-2.45,-6.3,-5.81,-59.12244898,-8.244897959,94.34693878,-78.69387755,17.53061224,-44.95918367,83.30612245,53.97959184,99.71428571,-57.63265306,19.20408163,44.7755102,-1.102040816,-7.530612245,15.79591837,-5.408163265,0.755102041,-12.97959184,0.05,0.09,0.98,-4.27,-7.56,-2.24,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.24,44.6122449,14.46938776,159.3265306,-89.59183673,6.081632653,-5.612244898,53.97959184,78.73469388,138.6938776,-62.30612245,-29.32653061,24.14285714,18.81632653,5.816326531,46.87755102,-13.24489796,-3.040816327,-17.24489796,-0.02,0.09,0.97,-2.17,-6.3,-5.81,-54.12244898,-7.244897959,97.34693878,-81.69387755,17.53061224,-39.95918367,78.30612245,54.97959184,99.71428571,-56.63265306,22.20408163,82.7755102,-4.102040816,-9.530612245,15.79591837,-7.408163265,4.755102041,-16.97959184,0.05,0.09,0.98,-4.2,-7.7,-2.24,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.26,56.6122449,18.46938776,158.3265306,-92.59183673,8.081632653,-2.612244898,61.97959184,78.73469388,138.6938776,-62.30612245,-32.32653061,24.14285714,20.81632653,2.816326531,45.87755102,-15.24489796,-4.040816327,-14.24489796,-0.02,0.09,0.97,-2.24,-6.58,-5.74,-59.12244898,-3.244897959,100.3469388,-83.69387755,19.53061224,-24.95918367,78.30612245,56.97959184,102.7142857,-57.63265306,19.20408163,41.7755102,-1.102040816,-8.530612245,13.79591837,-6.408163265,0.755102041,-20.97959184,0.04,0.09,0.98,-4.34,-7.49,-2.38,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.28,46.6122449,12.46938776,162.3265306,-93.59183673,9.081632653,39.3877551,62.97959184,81.73469388,141.6938776,-58.30612245,-32.32653061,19.14285714,20.81632653,4.816326531,45.87755102,-13.24489796,-3.040816327,-8.244897959,-0.02,0.1,0.97,-2.17,-6.23,-5.88,-60.12244898,-1.244897959,93.34693878,-82.69387755,14.53061224,-19.95918367,76.30612245,59.97959184,103.7142857,-59.63265306,19.20408163,70.7755102,-1.102040816,-6.530612245,10.79591837,-5.408163265,0.755102041,-16.97959184,0.05,0.09,0.98,-4.41,-7.56,-2.1,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.3,39.6122449,18.46938776,175.3265306,-92.59183673,10.08163265,15.3877551,62.97959184,74.73469388,137.6938776,-64.30612245,-32.32653061,9.142857143,21.81632653,5.816326531,44.87755102,-13.24489796,-4.040816327,-15.24489796,-0.02,0.09,0.97,-2.03,-6.93,-5.95,-64.12244898,1.755102041,103.3469388,-83.69387755,19.53061224,-5.959183673,77.30612245,55.97959184,103.7142857,-59.63265306,22.20408163,44.7755102,-3.102040816,-8.530612245,11.79591837,-7.408163265,2.755102041,-17.97959184,0.05,0.09,0.98,-4.69,-7.42,-2.24,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.32,50.6122449,26.46938776,182.3265306,-96.59183673,11.08163265,21.3877551,58.97959184,78.73469388,136.6938776,-62.30612245,-30.32653061,7.142857143,21.81632653,4.816326531,42.87755102,-14.24489796,-3.040816327,-10.24489796,-0.02,0.09,0.97,-1.89,-6.93,-5.81,-59.12244898,0.755102041,99.34693878,-82.69387755,17.53061224,-26.95918367,86.30612245,61.97959184,103.7142857,-58.63265306,15.20408163,56.7755102,-2.102040816,-7.530612245,10.79591837,-6.408163265,3.755102041,-13.97959184,0.05,0.09,0.98,-4.34,-7.49,-2.31,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.34,55.6122449,25.46938776,178.3265306,-101.5918367,12.08163265,15.3877551,66.97959184,80.73469388,134.6938776,-61.30612245,-28.32653061,31.14285714,23.81632653,4.816326531,43.87755102,-15.24489796,-5.040816327,-7.244897959,-0.02,0.09,0.97,-2.1,-6.51,-5.6,-61.12244898,-3.244897959,99.34693878,-83.69387755,16.53061224,-40.95918367,77.30612245,58.97959184,102.7142857,-59.63265306,19.20408163,51.7755102,-4.102040816,-7.530612245,11.79591837,-5.408163265,2.755102041,-16.97959184,0.04,0.08,0.98,-4.27,-7.56,-2.31,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.36,53.6122449,21.46938776,184.3265306,-100.5918367,13.08163265,12.3877551,50.97959184,84.73469388,133.6938776,-57.30612245,-26.32653061,45.14285714,22.81632653,6.816326531,43.87755102,-12.24489796,-4.040816327,-19.24489796,-0.02,0.09,0.97,-1.82,-6.65,-5.81,-59.12244898,2.755102041,104.3469388,-87.69387755,17.53061224,-25.95918367,82.30612245,59.97959184,103.7142857,-60.63265306,16.20408163,52.7755102,-4.102040816,-4.530612245,9.795918367,-4.408163265,3.755102041,-15.97959184,0.05,0.09,0.98,-4.06,-7.49,-2.52,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.38,50.6122449,24.46938776,192.3265306,-103.5918367,14.08163265,17.3877551,57.97959184,85.73469388,135.6938776,-57.30612245,-27.32653061,22.14285714,22.81632653,7.816326531,40.87755102,-10.24489796,-3.040816327,-11.24489796,-0.02,0.09,0.98,-1.47,-6.37,-5.81,-60.12244898,3.755102041,103.3469388,-85.69387755,18.53061224,-15.95918367,83.30612245,59.97959184,101.7142857,-59.63265306,17.20408163,72.7755102,-5.102040816,-7.530612245,10.79591837,-6.408163265,3.755102041,-19.97959184,0.05,0.09,0.98,-4.41,-7.56,-2.45,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.4,61.6122449,26.46938776,187.3265306,-107.5918367,13.08163265,10.3877551,48.97959184,89.73469388,136.6938776,-54.30612245,-27.32653061,48.14285714,24.81632653,6.816326531,36.87755102,-10.24489796,-6.040816327,-9.244897959,-0.02,0.09,0.97,-1.33,-6.58,-5.81,-67.12244898,5.755102041,104.3469388,-85.69387755,22.53061224,12.04081633,82.30612245,63.97959184,102.7142857,-57.63265306,17.20408163,58.7755102,-3.102040816,-7.530612245,8.795918367,-7.408163265,1.755102041,-21.97959184,0.05,0.09,0.98,-4.27,-7.42,-2.38,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.42,63.6122449,29.46938776,193.3265306,-111.5918367,14.08163265,44.3877551,59.97959184,91.73469388,137.6938776,-58.30612245,-29.32653061,16.14285714,25.81632653,9.816326531,33.87755102,-7.244897959,-5.040816327,-13.24489796,-0.02,0.09,0.97,-1.82,-6.44,-6.02,-64.12244898,-0.244897959,103.3469388,-85.69387755,18.53061224,-33.95918367,81.30612245,60.97959184,104.7142857,-60.63265306,19.20408163,58.7755102,-3.102040816,-6.530612245,6.795918367,-7.408163265,2.755102041,-16.97959184,0.04,0.09,0.98,-4.2,-7.42,-2.52,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
