Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,-4.431372549,25.54901961,44.82352941,-6.235294118,8.274509804,31.31372549,18.82352941,22.05882353,76.56862745,-12.15686275,4.176470588,24.05882353,22.39215686,-72.62745098,255.1764706,-77.35294118,28.29411765,59.07843137,0.03,0.04,0.99,3.08,-5.46,-5.74,14.83673469,22.40816327,69.87755102,-20.89795918,6.959183673,30.59183673,-41.08163265,-12.67346939,47.69387755,-71.51020408,17.34693878,48.75510204,0.653061224,-49.32653061,217.8979592,-63.40816327,15.79591837,22.75510204,0.02,0.07,0.98,-0.21,-3.57,-3.01,0,0,0,0.04688,0.0802,0.10703
0.02,0.568627451,38.54901961,44.82352941,-7.235294118,8.274509804,23.31372549,21.82352941,22.05882353,78.56862745,-9.156862745,8.176470588,-10.94117647,19.39215686,-71.62745098,255.1764706,-77.35294118,28.29411765,55.07843137,0.03,0.04,0.99,3.29,-5.74,-5.95,11.83673469,19.40816327,68.87755102,-21.89795918,8.959183673,40.59183673,-41.08163265,-4.673469388,58.69387755,-68.51020408,17.34693878,40.75510204,-0.346938776,-47.32653061,214.8979592,-62.40816327,16.79591837,21.75510204,0.02,0.07,0.98,-0.14,-3.57,-3.08,0,0,0,0.04688,0.0802,0.10703
0.04,-6.431372549,30.54901961,44.82352941,-6.235294118,9.274509804,50.31372549,21.82352941,22.05882353,79.56862745,-9.156862745,5.176470588,-11.94117647,22.39215686,-72.62745098,252.1764706,-77.35294118,27.29411765,52.07843137,0.03,0.04,0.99,3.36,-5.6,-5.81,8.836734694,26.40816327,69.87755102,-21.89795918,8.959183673,30.59183673,-38.08163265,-11.67346939,51.69387755,-68.51020408,14.34693878,6.755102041,-0.346938776,-47.32653061,212.8979592,-61.40816327,15.79591837,15.75510204,0.02,0.07,0.98,-0.21,-3.64,-2.87,0,0,0,0.04688,0.0802,0.10703
0.06,1.568627451,34.54901961,44.82352941,-8.235294118,7.274509804,21.31372549,20.82352941,19.05882353,73.56862745,-8.156862745,8.176470588,16.05882353,23.39215686,-73.62745098,254.1764706,-78.35294118,27.29411765,56.07843137,0.04,0.04,0.99,3.22,-5.6,-5.95,12.83673469,20.40816327,67.87755102,-21.89795918,9.959183673,47.59183673,-40.08163265,-6.673469388,57.69387755,-68.51020408,15.34693878,25.75510204,-0.346938776,-43.32653061,212.8979592,-58.40816327,15.79591837,18.75510204,0.02,0.07,0.98,-0.35,-3.57,-3.01,0,0,0,0.04688,0.0802,0.10703
0.08,-1.431372549,24.54901961,43.82352941,-4.235294118,9.274509804,41.31372549,24.82352941,21.05882353,75.56862745,-12.15686275,3.176470588,-28.94117647,23.39215686,-72.62745098,254.1764706,-79.35294118,25.29411765,53.07843137,0.03,0.04,0.99,3.22,-5.53,-6.02,13.83673469,18.40816327,69.87755102,-21.89795918,4.959183673,38.59183673,-43.08163265,-4.673469388,57.69387755,-68.51020408,17.34693878,52.75510204,3.653061224,-47.32653061,212.8979592,-61.40816327,13.79591837,26.75510204,0.03,0.07,0.98,-0.35,-3.78,-3.15,0,0,0,0.04688,0.0802,0.10703
0.1,2.568627451,33.54901961,43.82352941,-8.235294118,7.274509804,15.31372549,25.82352941,21.05882353,74.56862745,-12.15686275,1.176470588,14.05882353,24.39215686,-75.62745098,254.1764706,-79.35294118,25.29411765,56.07843137,0.03,0.04,0.99,3.15,-5.46,-5.95,9.836734694,24.40816327,70.87755102,-18.89795918,9.959183673,51.59183673,-39.08163265,-10.67346939,61.69387755,-69.51020408,16.34693878,38.75510204,1.653061224,-47.32653061,213.8979592,-61.40816327,15.79591837,15.75510204,0.02,0.07,0.98,-0.35,-3.71,-2.94,0,0,0,0.04688,0.0802,0.10703
0.12,3.568627451,31.54901961,42.82352941,-8.235294118,8.274509804,25.31372549,20.82352941,20.05882353,73.56862745,-11.15686275,3.176470588,-5.941176471,24.39215686,-73.62745098,255.1764706,-77.35294118,26.29411765,57.07843137,0.03,0.04,0.99,3.36,-5.6,-5.88,11.83673469,19.40816327,68.87755102,-22.89795918,9.959183673,28.59183673,-36.08163265,-7.673469388,56.69387755,-70.51020408,15.34693878,23.75510204,1.653061224,-45.32653061,213.8979592,-59.40816327,13.79591837,19.75510204,0.02,0.07,0.98,-0.21,-3.57,-2.94,0,0,0,0.04688,0.0802,0.10703
0.14,0.568627451,24.54901961,42.82352941,-8.235294118,8.274509804,25.31372549,21.82352941,19.05882353,77.56862745,-9.156862745,5.176470588,2.058823529,22.39215686,-72.62745098,252.1764706,-78.35294118,26.29411765,55.07843137,0.03,0.04,0.99,3.29,-5.67,-5.95,15.83673469,18.40816327,67.87755102,-21.89795918,5.959183673,38.59183673,-37.08163265,-5.673469388,54.69387755,-69.51020408,15.34693878,40.75510204,0.653061224,-49.32653061,217.8979592,-64.40816327,15.79591837,21.75510204,0.02,0.07,0.98,-0.28,-3.64,-3.01,0,0,0,0.04688,0.0802,0.10703
0.16,2.568627451,28.54901961,43.82352941,-8.235294118,7.274509804,40.31372549,22.82352941,21.05882353,74.56862745,-9.156862745,6.176470588,-3.941176471,21.39215686,-73.62745098,252.1764706,-78.35294118,26.29411765,54.07843137,0.04,0.04,0.99,3.22,-5.32,-5.95,11.83673469,20.40816327,68.87755102,-20.89795918,7.959183673,25.59183673,-40.08163265,-6.673469388,54.69387755,-70.51020408,16.34693878,37.75510204,0.653061224,-46.32653061,212.8979592,-59.40816327,16.79591837,22.75510204,0.02,0.07,0.98,-0.21,-3.5,-2.87,0,0,0,0.04688,0.0802,0.10703
0.18,1.568627451,29.54901961,42.82352941,-9.235294118,9.274509804,25.31372549,20.82352941,20.05882353,75.56862745,-11.15686275,5.176470588,-4.941176471,21.39215686,-72.62745098,252.1764706,-78.35294118,26.29411765,55.07843137,0.03,0.04,0.98,3.15,-5.6,-5.95,8.836734694,17.40816327,68.87755102,-21.89795918,7.959183673,30.59183673,-42.08163265,-4.673469388,53.69387755,-70.51020408,16.34693878,45.75510204,0.653061224,-49.32653061,215.8979592,-63.40816327,15.79591837,22.75510204,0.02,0.07,0.99,-0.35,-3.64,-2.94,0,0,0,0.04688,0.0802,0.10703
0.2,1.568627451,24.54901961,42.82352941,-10.23529412,7.274509804,8.31372549,22.82352941,22.05882353,77.56862745,-12.15686275,3.176470588,-4.941176471,22.39215686,-73.62745098,253.1764706,-79.35294118,26.29411765,53.07843137,0.04,0.04,0.99,3.15,-5.81,-5.81,8.836734694,19.40816327,68.87755102,-22.89795918,6.959183673,41.59183673,-33.08163265,-12.67346939,53.69387755,-72.51020408,15.34693878,34.75510204,0.653061224,-46.32653061,214.8979592,-60.40816327,17.79591837,27.75510204,0.02,0.07,0.98,-0.35,-3.71,-3.15,0,0,0,0.04688,0.0802,0.10703
