Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,0,45.28,-59.62,111.2,-100.14,31.78,46.46,16.32,82.14,88.92,-59.8,-24.7,14.8,-11.14,-5.42,323.1,-134.94,1.82,32.88,-0.05,0.06,0.95,-0.1,-2,-4,-49.44897959,-9.265306122,67.71428571,-15.85714286,22.59183673,-15.06122449,-34.40816327,24.40816327,126.4693878,-79.6122449,35.08163265,68.18367347,-30.32653061,12.14285714,188.8979592,-60.02040816,7.632653061,-17.67346939,0.04,0.06,0.98,2.5,-5.2,-1.7,0.08789,-0.01947,-0.14551,-0.28894,-0.26416,-0.18677
0.04,0,41.28,-57.62,110.2,-99.14,31.78,61.46,15.32,86.14,90.92,-60.8,-26.7,-4.2,-11.14,-6.42,322.1,-134.94,1.82,32.88,-0.05,0.06,0.95,-0.2,-2.1,-4,-48.44897959,-12.26530612,68.71428571,-16.85714286,20.59183673,10.93877551,-31.40816327,28.40816327,131.4693878,-80.6122449,34.08163265,62.18367347,-30.32653061,10.14285714,186.8979592,-62.02040816,9.632653061,-19.67346939,0.05,0.07,0.98,2.6,-5.2,-1.9,0.08789,-0.01947,-0.14551,-0.28894,-0.26416,-0.18677
0.06,0,44.28,-59.62,113.2,-101.14,32.78,71.46,15.32,86.14,94.92,-64.8,-26.7,-0.2,-10.14,-6.42,320.1,-134.94,0.82,25.88,-0.05,0.05,0.94,0,-1.8,-3.7,-42.44897959,-8.265306122,68.71428571,-14.85714286,18.59183673,22.93877551,-35.40816327,25.40816327,128.4693878,-77.6122449,33.08163265,53.18367347,-31.32653061,11.14285714,181.8979592,-58.02040816,9.632653061,-18.67346939,0.04,0.07,0.98,2.5,-5.2,-1.9,0.08789,-0.01947,-0.14551,-0.28894,-0.26416,-0.18677
0.08,0,49.28,-58.62,114.2,-106.14,32.78,44.46,12.32,90.14,97.92,-65.8,-27.7,-3.2,-13.14,-6.42,317.1,-131.94,3.82,25.88,-0.05,0.06,0.94,0,-2,-3.7,-52.44897959,-8.265306122,67.71428571,-16.85714286,21.59183673,15.93877551,-28.40816327,32.40816327,126.4693878,-78.6122449,32.08163265,52.18367347,-31.32653061,10.14285714,179.8979592,-60.02040816,8.632653061,-23.67346939,0.05,0.07,0.98,2.5,-5.1,-1.7,0.08789,-0.01947,-0.14551,-0.28894,-0.26416,-0.18677
0.1,0,42.28,-54.62,113.2,-106.14,31.78,88.46,20.32,91.14,102.92,-69.8,-28.7,-4.2,-14.14,-6.42,315.1,-133.94,4.82,29.88,-0.05,0.06,0.95,-0.3,-1.7,-3.7,-39.44897959,-12.26530612,68.71428571,-17.85714286,19.59183673,23.93877551,-33.40816327,26.40816327,122.4693878,-75.6122449,35.08163265,78.18367347,-30.32653061,9.142857143,177.8979592,-58.02040816,8.632653061,-16.67346939,0.04,0.07,0.98,2.6,-5.2,-1.9,0.08789,-0.01947,-0.14551,-0.28894,-0.26416,-0.18677
0.12,0,52.28,-56.62,115.2,-109.14,30.78,52.46,19.32,92.14,105.92,-73.8,-30.7,8.8,-11.14,-3.42,315.1,-130.94,1.82,21.88,-0.05,0.06,0.95,0,-1.7,-3.8,-45.44897959,-13.26530612,66.71428571,-17.85714286,22.59183673,21.93877551,-32.40816327,25.40816327,120.4693878,-75.6122449,34.08163265,72.18367347,-28.32653061,8.142857143,174.8979592,-58.02040816,6.632653061,-17.67346939,0.05,0.07,0.98,2.2,-5.3,-1.9,0.08789,-0.01947,-0.14551,-0.28894,-0.26416,-0.18677
0.14,0,52.28,-62.62,124.2,-109.14,35.78,56.46,22.32,93.14,110.92,-76.8,-31.7,-1.2,-12.14,-4.42,314.1,-130.94,3.82,23.88,-0.05,0.06,0.94,-0.2,-1.7,-3.8,-40.44897959,-8.265306122,69.71428571,-15.85714286,19.59183673,22.93877551,-21.40816327,26.40816327,121.4693878,-71.6122449,33.08163265,57.18367347,-28.32653061,11.14285714,171.8979592,-54.02040816,7.632653061,-22.67346939,0.05,0.07,0.99,2.4,-5.3,-2,0.08789,-0.01947,-0.14551,-0.28894,-0.26416,-0.18677
0.16,0,50.28,-60.62,123.2,-108.14,35.78,67.46,20.32,98.14,115.92,-77.8,-32.7,10.8,-12.14,-1.42,314.1,-129.94,1.82,25.88,-0.05,0.06,0.95,-0.4,-1.7,-3.8,-50.44897959,-9.265306122,65.71428571,-12.85714286,20.59183673,21.93877551,-29.40816327,20.40816327,117.4693878,-72.6122449,32.08163265,67.18367347,-30.32653061,11.14285714,166.8979592,-53.02040816,8.632653061,-25.67346939,0.05,0.07,0.98,2.4,-4.9,-1.9,0.08789,-0.01947,-0.14551,-0.28894,-0.26416,-0.18677
0.18,0,48.28,-59.62,129.2,-113.14,37.78,82.46,22.32,99.14,118.92,-82.8,-31.7,-17.2,-12.14,-3.42,316.1,-132.94,3.82,25.88,-0.05,0.06,0.95,-0.1,-2.1,-4,-46.44897959,-12.26530612,68.71428571,-18.85714286,18.59183673,-8.06122449,-29.40816327,22.40816327,114.4693878,-70.6122449,31.08163265,55.18367347,-30.32653061,8.142857143,164.8979592,-55.02040816,8.632653061,-22.67346939,0.05,0.07,0.98,2.3,-5.2,-1.9,0.08789,-0.01947,-0.14551,-0.28894,-0.26416,-0.18677
0.2,0,54.28,-57.62,127.2,-113.14,35.78,70.46,17.32,104.14,121.92,-81.8,-33.7,22.8,-11.14,-4.42,315.1,-132.94,2.82,21.88,-0.05,0.06,0.95,0,-1.9,-3.8,-42.44897959,-8.265306122,68.71428571,-17.85714286,21.59183673,-18.06122449,-27.40816327,24.40816327,110.4693878,-66.6122449,30.08163265,58.18367347,-31.32653061,5.142857143,161.8979592,-56.02040816,9.632653061,-15.67346939,0.04,0.07,0.98,2.3,-5.1,-1.9,0.08789,-0.01947,-0.14551,-0.28894,-0.26416,-0.18677
