Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,0,65.41666667,47.875,66.10416667,-61.39583333,7.083333333,-14.0625,10.04166667,88.29166667,124.9166667,-38.35416667,7.229166667,-66.4375,3.583333333,14.29166667,34.16666667,-24.41666667,-5.625,-7.666666667,-0.04,0.06,0.99,-1.1,-4.9,-3.5,-77.72,116.2,94.74,-35.82,21.7,-91.42,56.68,83.86,199.32,-65.74,-20.96,-128.88,-11.64,21.08,10.9,-9.34,6.22,-11.34,0.02,0.08,0.97,-1.9,-3.8,-4.5,-0.63281,-4.14636,1.97018,0,0,0
0.04,0,66.41666667,47.875,65.10416667,-62.39583333,8.083333333,2.9375,14.04166667,88.29166667,135.9166667,-37.35416667,4.229166667,-36.4375,7.583333333,15.29166667,33.16666667,-23.41666667,-8.625,-6.666666667,-0.04,0.07,0.99,-0.9,-4.9,-3.5,-83.72,117.2,92.74,-36.82,22.7,-73.42,59.68,84.86,198.32,-65.74,-21.96,-133.88,-9.64,18.08,10.9,-11.34,4.22,-12.34,0.03,0.09,0.96,-2,-4,-4.4,-0.63281,-4.14636,1.97018,0,0,0
0.06,0,63.41666667,42.875,65.10416667,-59.39583333,7.083333333,5.9375,16.04166667,88.29166667,123.9166667,-36.35416667,6.229166667,-46.4375,8.583333333,16.29166667,34.16666667,-23.41666667,-8.625,-2.666666667,-0.04,0.06,0.99,-1.1,-4.6,-3.6,-83.72,115.2,93.74,-37.82,23.7,-70.42,56.68,83.86,200.32,-65.74,-19.96,-113.88,-10.64,19.08,12.9,-11.34,5.22,-14.34,0.02,0.08,0.96,-2.1,-3.8,-4.6,-0.63281,-4.14636,1.97018,0,0,0
0.08,0,58.41666667,39.875,60.10416667,-61.39583333,8.083333333,18.9375,16.04166667,81.29166667,127.9166667,-37.35416667,4.229166667,-60.4375,7.583333333,16.29166667,34.16666667,-23.41666667,-8.625,-13.66666667,-0.04,0.07,0.99,-1,-4.9,-3.8,-82.72,119.2,91.74,-37.82,25.7,-88.42,63.68,86.86,199.32,-66.74,-23.96,-161.88,-11.64,17.08,12.9,-12.34,5.22,-12.34,0.02,0.08,0.97,-2.2,-3.8,-4.5,-0.63281,-4.14636,1.97018,0,0,0
0.1,0,55.41666667,43.875,61.10416667,-61.39583333,10.08333333,13.9375,14.04166667,80.29166667,134.9166667,-36.35416667,4.229166667,-72.4375,6.583333333,17.29166667,35.16666667,-20.41666667,-7.625,-10.66666667,-0.04,0.06,0.99,-0.9,-4.7,-3.5,-87.72,116.2,90.74,-38.82,22.7,-74.42,57.68,86.86,200.32,-66.74,-19.96,-136.88,-11.64,17.08,11.9,-13.34,6.22,-14.34,0.02,0.08,0.97,-2.1,-3.8,-4.5,-0.63281,-4.14636,1.97018,0,0,0
0.12,0,57.41666667,38.875,68.10416667,-59.39583333,7.083333333,-2.0625,13.04166667,74.29166667,124.9166667,-34.35416667,6.229166667,-44.4375,6.583333333,16.29166667,35.16666667,-23.41666667,-7.625,-19.66666667,-0.04,0.07,0.99,-0.8,-4.5,-3.5,-90.72,119.2,89.74,-39.82,24.7,-81.42,56.68,85.86,199.32,-66.74,-21.96,-125.88,-11.64,17.08,13.9,-11.34,7.22,-10.34,0.02,0.08,0.96,-2.1,-3.8,-4.5,-0.63281,-4.14636,1.97018,0,0,0
0.14,0,56.41666667,34.875,64.10416667,-59.39583333,9.083333333,-1.0625,20.04166667,77.29166667,125.9166667,-38.35416667,4.229166667,-51.4375,6.583333333,15.29166667,34.16666667,-22.41666667,-8.625,-13.66666667,-0.04,0.06,0.99,-0.9,-4.7,-3.6,-94.72,122.2,88.74,-36.82,25.7,-46.42,55.68,93.86,197.32,-64.74,-18.96,-125.88,-11.64,16.08,13.9,-13.34,6.22,-7.34,0.02,0.08,0.97,-2.2,-3.8,-4.6,-0.63281,-4.14636,1.97018,0,0,0
0.16,0,53.41666667,36.875,64.10416667,-56.39583333,8.083333333,9.9375,21.04166667,72.29166667,140.9166667,-33.35416667,3.229166667,-55.4375,6.583333333,18.29166667,35.16666667,-21.41666667,-8.625,-8.666666667,-0.04,0.07,0.99,-1.2,-4.5,-3.7,-93.72,124.2,90.74,-37.82,25.7,-96.42,55.68,87.86,198.32,-66.74,-18.96,-106.88,-13.64,18.08,13.9,-13.34,8.22,-13.34,0.02,0.08,0.97,-2.2,-3.8,-4.5,-0.63281,-4.14636,1.97018,0,0,0
0.18,0,53.41666667,38.875,62.10416667,-58.39583333,9.083333333,-8.0625,24.04166667,76.29166667,136.9166667,-33.35416667,5.229166667,-64.4375,4.583333333,16.29166667,36.16666667,-21.41666667,-5.625,-7.666666667,-0.04,0.07,0.99,-1.3,-4.9,-3.5,-93.72,124.2,86.74,-34.82,25.7,-32.42,57.68,85.86,196.32,-67.74,-21.96,-142.88,-12.64,18.08,13.9,-13.34,7.22,-12.34,0.02,0.08,0.97,-2.4,-3.1,-4.5,-0.63281,-4.14636,1.97018,0,0,0
0.2,0,60.41666667,40.875,60.10416667,-59.39583333,8.083333333,-10.0625,20.04166667,77.29166667,132.9166667,-34.35416667,6.229166667,-28.4375,6.583333333,16.29166667,36.16666667,-23.41666667,-6.625,-8.666666667,-0.04,0.06,0.99,-1.5,-4.9,-3.5,-89.72,120.2,87.74,-34.82,25.7,-71.42,61.68,85.86,195.32,-65.74,-18.96,-133.88,-11.64,19.08,15.9,-14.34,7.22,-13.34,0.02,0.08,0.97,-2.1,-3.7,-4.5,-0.63281,-4.14636,1.97018,0,0,0
