Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,-18.02040816,43.46938776,122.2244898,4.489795918,19.81632653,-84.55102041,42.81632653,46.3877551,68.16326531,18.06122449,-53.7755102,-313.7959184,18.46938776,-44.48979592,154.755102,-55.16326531,32.46938776,20,0,0.04,0.98,0.7,-6.1,-7.8,19.48,32.48,84.64,-30.4,6.32,-10.54,-122.58,-93.16,222.4,-146.24,75.1,121.26,77.48,24.08,341.38,0.84,36.98,-47.12,0,0.05,0.97,-0.7,-2.8,-2.6,-0.04821,0.14893,-0.08155,0.03027,0.03705,0.00946
0.02,0,-26.02040816,45.46938776,116.2244898,17.48979592,14.81632653,-85.55102041,42.81632653,45.3877551,67.16326531,16.06122449,-53.7755102,-330.7959184,18.46938776,-46.48979592,151.755102,-57.16326531,32.46938776,20,0,0.04,0.97,0.7,-6,-7.7,20.48,31.48,88.64,-33.4,6.32,-7.54,-124.58,-94.16,219.4,-145.24,75.1,154.26,77.48,23.08,342.38,0.84,36.98,-47.12,-0.01,0.05,0.98,-0.8,-3.1,-2.6,-0.04821,0.14893,-0.08155,0.03027,0.03705,0.00946
0.04,0,-26.02040816,46.46938776,119.2244898,15.48979592,17.81632653,-62.55102041,38.81632653,46.3877551,71.16326531,18.06122449,-52.7755102,-298.7959184,19.46938776,-45.48979592,150.755102,-55.16326531,31.46938776,20,0,0.04,0.98,0.9,-5.8,-7.7,18.48,29.48,87.64,-31.4,5.32,-8.54,-120.58,-90.16,220.4,-146.24,72.1,149.26,77.48,21.08,341.38,-1.16,37.98,-43.12,0,0.05,0.98,-0.6,-2.9,-2.4,-0.04821,0.14893,-0.08155,0.03027,0.03705,0.00946
0.06,0,-15.02040816,41.46938776,118.2244898,9.489795918,18.81632653,-78.55102041,46.81632653,44.3877551,69.16326531,17.06122449,-55.7755102,-330.7959184,18.46938776,-46.48979592,149.755102,-56.16326531,32.46938776,16,0,0.04,0.98,0.6,-5.9,-7.7,19.48,27.48,86.64,-32.4,6.32,-16.54,-116.58,-92.16,221.4,-143.24,74.1,136.26,77.48,22.08,345.38,0.84,37.98,-44.12,0,0.05,0.98,-0.8,-3.2,-2.5,-0.04821,0.14893,-0.08155,0.03027,0.03705,0.00946
0.08,0,-21.02040816,46.46938776,120.2244898,11.48979592,19.81632653,-64.55102041,41.81632653,46.3877551,64.16326531,16.06122449,-54.7755102,-291.7959184,19.46938776,-46.48979592,151.755102,-56.16326531,31.46938776,23,0,0.04,0.97,0.7,-5.9,-7.8,17.48,30.48,90.64,-30.4,7.32,-14.54,-121.58,-96.16,220.4,-145.24,74.1,122.26,79.48,22.08,347.38,-0.16,36.98,-38.12,0,0.05,0.98,-0.9,-2.8,-2.6,-0.04821,0.14893,-0.08155,0.03027,0.03705,0.00946
0.1,0,-20.02040816,43.46938776,121.2244898,10.48979592,20.81632653,-69.55102041,39.81632653,44.3877551,73.16326531,17.06122449,-53.7755102,-307.7959184,16.46938776,-47.48979592,151.755102,-56.16326531,33.46938776,20,0,0.04,0.98,0.3,-6,-7.8,20.48,33.48,83.64,-29.4,7.32,-16.54,-122.58,-91.16,224.4,-147.24,72.1,129.26,78.48,20.08,345.38,-1.16,36.98,-37.12,0,0.05,0.98,-0.6,-2.9,-2.6,-0.04821,0.14893,-0.08155,0.03027,0.03705,0.00946
0.12,0,-21.02040816,44.46938776,118.2244898,12.48979592,18.81632653,-59.55102041,40.81632653,42.3877551,55.16326531,14.06122449,-60.7755102,-317.7959184,19.46938776,-45.48979592,150.755102,-55.16326531,32.46938776,24,-0.01,0.04,0.97,0.6,-5.9,-7.7,22.48,27.48,76.64,-25.4,7.32,20.46,-122.58,-94.16,223.4,-147.24,74.1,127.26,79.48,23.08,346.38,-0.16,35.98,-43.12,-0.01,0.05,0.97,-0.7,-2.8,-2.5,-0.04821,0.14893,-0.08155,0.03027,0.03705,0.00946
0.14,0,-20.02040816,45.46938776,121.2244898,10.48979592,17.81632653,-80.55102041,41.81632653,46.3877551,65.16326531,16.06122449,-56.7755102,-310.7959184,18.46938776,-45.48979592,149.755102,-55.16326531,32.46938776,14,0,0.04,0.97,0.6,-5.9,-7.8,22.48,33.48,91.64,-31.4,3.32,-29.54,-118.58,-91.16,224.4,-149.24,73.1,120.26,79.48,20.08,348.38,-1.16,37.98,-41.12,0,0.05,0.98,-0.7,-2.9,-2.3,-0.04821,0.14893,-0.08155,0.03027,0.03705,0.00946
0.16,0,-18.02040816,47.46938776,118.2244898,12.48979592,18.81632653,-53.55102041,45.81632653,39.3877551,59.16326531,15.06122449,-58.7755102,-304.7959184,19.46938776,-47.48979592,151.755102,-56.16326531,31.46938776,24,0,0.04,0.97,0.4,-6,-7.8,24.48,34.48,81.64,-28.4,6.32,20.46,-123.58,-93.16,222.4,-147.24,75.1,119.26,80.48,23.08,347.38,0.84,35.98,-36.12,0,0.05,0.98,-0.7,-2.9,-2.4,-0.04821,0.14893,-0.08155,0.03027,0.03705,0.00946
0.18,0,-25.02040816,47.46938776,119.2244898,12.48979592,16.81632653,-73.55102041,44.81632653,47.3877551,68.16326531,17.06122449,-58.7755102,-325.7959184,18.46938776,-48.48979592,151.755102,-56.16326531,31.46938776,24,0,0.04,0.97,0.6,-5.8,-8,24.48,30.48,84.64,-29.4,7.32,-0.54,-120.58,-89.16,221.4,-146.24,71.1,135.26,77.48,22.08,348.38,-1.16,38.98,-44.12,0,0.04,0.98,-0.6,-2.9,-2.6,-0.04821,0.14893,-0.08155,0.03027,0.03705,0.00946
