Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,116.6875,-0.270833333,228.6875,-90.10416667,-22.27083333,64.5,-85.95833333,145.875,137.2916667,-46,9.520833333,-2.25,-3.4375,-29.0625,105.5,-53.8125,-0.041666667,-13.04166667,-0.04,0.08,0.96,-2,-5.7,-5.6,-27.85714286,-10.65306122,164.2653061,-58.79591837,-16.08163265,104.7959184,1.244897959,136,144.3469388,-25.59183673,19,33.02040816,18.06122449,32.02040816,64.14285714,-44.95918367,-10.79591837,-30.46938776,0.08,0.06,0.98,3.9,-5.2,-5.9,0,0,0,0,0,0
0.02,0,114.6875,-1.270833333,224.6875,-86.10416667,-20.27083333,53.5,-80.95833333,142.875,137.2916667,-47,10.52083333,15.75,-1.4375,-30.0625,107.5,-55.8125,-0.041666667,-8.041666667,-0.04,0.07,0.96,-2.1,-5.6,-5.6,-31.85714286,-15.65306122,165.2653061,-57.79591837,-17.08163265,106.7959184,5.244897959,133,141.3469388,-25.59183673,20,37.02040816,17.06122449,33.02040816,61.14285714,-42.95918367,-10.79591837,-25.46938776,0.09,0.06,0.98,3.6,-5.2,-5.9,0,0,0,0,0,0
0.04,0,114.6875,-5.270833333,226.6875,-89.10416667,-23.27083333,12.5,-77.95833333,144.875,134.2916667,-47,7.520833333,2.75,-2.4375,-30.0625,108.5,-56.8125,-0.041666667,-12.04166667,-0.04,0.08,0.96,-2.1,-5.7,-5.6,-28.85714286,-11.65306122,169.2653061,-58.79591837,-16.08163265,101.7959184,8.244897959,131,146.3469388,-27.59183673,19,47.02040816,18.06122449,31.02040816,57.14285714,-42.95918367,-9.795918367,-30.46938776,0.08,0.06,0.98,3.7,-5.3,-5.8,0,0,0,0,0,0
0.06,0,114.6875,-3.270833333,220.6875,-86.10416667,-20.27083333,45.5,-80.95833333,141.875,138.2916667,-48,9.520833333,23.75,-1.4375,-30.0625,112.5,-57.8125,-0.041666667,-10.04166667,-0.04,0.08,0.96,-2.3,-5.5,-5.6,-29.85714286,-15.65306122,171.2653061,-61.79591837,-16.08163265,109.7959184,5.244897959,133,142.3469388,-25.59183673,16,52.02040816,19.06122449,32.02040816,53.14285714,-39.95918367,-10.79591837,-29.46938776,0.08,0.06,0.98,3.7,-5.4,-6,0,0,0,0,0,0
0.08,0,117.6875,-3.270833333,219.6875,-86.10416667,-22.27083333,50.5,-84.95833333,144.875,133.2916667,-47,11.52083333,36.75,-1.4375,-30.0625,116.5,-58.8125,0.958333333,-3.041666667,-0.04,0.07,0.96,-2.1,-5.6,-5.5,-30.85714286,-11.65306122,174.2653061,-59.79591837,-16.08163265,114.7959184,4.244897959,137,141.3469388,-23.59183673,15,44.02040816,16.06122449,35.02040816,50.14285714,-36.95918367,-8.795918367,-28.46938776,0.08,0.06,0.98,3.7,-5.2,-5.9,0,0,0,0,0,0
0.1,0,120.6875,-2.270833333,216.6875,-86.10416667,-22.27083333,44.5,-79.95833333,140.875,138.2916667,-50,8.520833333,3.75,0.5625,-31.0625,119.5,-59.8125,-0.041666667,-5.041666667,-0.04,0.08,0.96,-2.1,-5.7,-5.6,-35.85714286,-10.65306122,179.2653061,-63.79591837,-16.08163265,120.7959184,5.244897959,136,145.3469388,-27.59183673,19,36.02040816,18.06122449,36.02040816,47.14285714,-34.95918367,-8.795918367,-22.46938776,0.08,0.06,0.98,3.9,-5.2,-5.9,0,0,0,0,0,0
0.12,0,117.6875,0.729166667,216.6875,-84.10416667,-21.27083333,57.5,-80.95833333,139.875,137.2916667,-48,9.520833333,-1.25,2.5625,-34.0625,121.5,-60.8125,-0.041666667,-0.041666667,-0.04,0.07,0.96,-2.1,-5.6,-5.5,-34.85714286,-4.653061224,184.2653061,-65.79591837,-16.08163265,106.7959184,4.244897959,136,150.3469388,-28.59183673,19,30.02040816,18.06122449,34.02040816,42.14285714,-33.95918367,-9.795918367,-31.46938776,0.08,0.06,0.98,3.9,-5.2,-6.1,0,0,0,0,0,0
0.14,0,117.6875,-4.270833333,213.6875,-85.10416667,-20.27083333,54.5,-74.95833333,140.875,134.2916667,-49,9.520833333,18.75,1.5625,-33.0625,124.5,-62.8125,-0.041666667,-5.041666667,-0.04,0.08,0.96,-2.4,-5.6,-5.6,-36.85714286,-8.653061224,186.2653061,-65.79591837,-16.08163265,107.7959184,11.24489796,139,144.3469388,-25.59183673,17,36.02040816,17.06122449,36.02040816,38.14285714,-28.95918367,-8.795918367,-32.46938776,0.08,0.05,0.98,3.9,-5.3,-5.9,0,0,0,0,0,0
0.16,0,119.6875,-0.270833333,212.6875,-85.10416667,-21.27083333,46.5,-81.95833333,139.875,137.2916667,-49,11.52083333,17.75,2.5625,-33.0625,132.5,-62.8125,-0.041666667,-1.041666667,-0.04,0.07,0.96,-2.2,-5.8,-5.6,-34.85714286,-8.653061224,186.2653061,-64.79591837,-18.08163265,119.7959184,11.24489796,140,141.3469388,-24.59183673,16,51.02040816,16.06122449,35.02040816,37.14285714,-25.95918367,-6.795918367,-24.46938776,0.08,0.06,0.98,3.9,-5.2,-5.8,0,0,0,0,0,0
0.18,0,114.6875,-0.270833333,209.6875,-82.10416667,-21.27083333,57.5,-75.95833333,141.875,137.2916667,-50,7.520833333,25.75,2.5625,-35.0625,137.5,-66.8125,0.958333333,-4.041666667,-0.04,0.07,0.96,-2.3,-5.8,-5.9,-37.85714286,-7.653061224,191.2653061,-66.79591837,-16.08163265,79.79591837,10.24489796,139,142.3469388,-23.59183673,13,32.02040816,17.06122449,37.02040816,34.14285714,-24.95918367,-6.795918367,-31.46938776,0.08,0.06,0.98,3.6,-5.4,-5.9,0,0,0,0,0,0
0.2,0,113.6875,-3.270833333,210.6875,-83.10416667,-21.27083333,51.5,-77.95833333,140.875,141.2916667,-52,9.520833333,28.75,4.5625,-36.0625,143.5,-67.8125,-0.041666667,3.958333333,-0.05,0.07,0.96,-2.4,-5.6,-5.6,-37.85714286,-5.653061224,191.2653061,-65.79591837,-19.08163265,96.79591837,4.244897959,136,143.3469388,-24.59183673,14,19.02040816,17.06122449,35.02040816,31.14285714,-26.95918367,-7.795918367,-34.46938776,0.08,0.06,0.98,3.3,-5.2,-5.7,0,0,0,0,0,0
0.22,0,113.6875,-3.270833333,205.6875,-83.10416667,-21.27083333,48.5,-74.95833333,142.875,147.2916667,-52,9.520833333,40.75,4.5625,-38.0625,146.5,-71.8125,-0.041666667,-0.041666667,-0.04,0.07,0.96,-2.6,-5.6,-5.5,-37.85714286,-6.653061224,191.2653061,-64.79591837,-18.08163265,99.79591837,6.244897959,132,138.3469388,-25.59183673,14,43.02040816,19.06122449,35.02040816,33.14285714,-26.95918367,-9.795918367,-29.46938776,0.08,0.06,0.98,3.3,-5.5,-5.8,0,0,0,0,0,0
