Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,-10.02040816,43.46938776,122.2244898,-4.510204082,23.81632653,-83.55102041,41.81632653,62.3877551,88.16326531,-6.93877551,-50.7755102,-297.7959184,13.46938776,-86.48979592,233.755102,-79.16326531,47.46938776,20,0,0.03,0.97,0.7,-6,-7.6,6.48,32.48,93.64,-30.4,10.32,-12.54,-113.58,-103.16,161.4,-109.24,69.1,123.26,37.48,13.08,219.38,3.84,27.98,-59.12,0,0.05,0.98,-0.5,-3.2,-2.9,-0.18555,0.02874,-0.11081,0,0,0
0.02,0,-15.02040816,54.46938776,118.2244898,1.489795918,18.81632653,-61.55102041,40.81632653,63.3877551,84.16326531,-7.93877551,-51.7755102,-303.7959184,13.46938776,-85.48979592,232.755102,-79.16326531,49.46938776,21,0,0.04,0.97,0.4,-5.6,-7.5,12.48,37.48,96.64,-31.4,10.32,-24.54,-112.58,-104.16,158.4,-107.24,67.1,135.26,39.48,14.08,221.38,3.84,26.98,-61.12,0,0.05,0.97,-0.7,-3,-2.4,-0.18555,0.02874,-0.11081,0,0,0
0.04,0,-19.02040816,47.46938776,119.2244898,-0.510204082,23.81632653,-64.55102041,42.81632653,63.3877551,81.16326531,-8.93877551,-52.7755102,-277.7959184,15.46938776,-86.48979592,232.755102,-81.16326531,48.46938776,22,0,0.03,0.97,0.2,-5.9,-7.8,12.48,36.48,92.64,-29.4,8.32,-33.54,-113.58,-99.16,161.4,-108.24,69.1,133.26,38.48,12.08,223.38,2.84,27.98,-56.12,0,0.05,0.97,-0.7,-2.8,-2.8,-0.18555,0.02874,-0.11081,0,0,0
0.06,0,-16.02040816,47.46938776,119.2244898,0.489795918,23.81632653,-45.55102041,36.81632653,63.3877551,87.16326531,-5.93877551,-49.7755102,-277.7959184,12.46938776,-86.48979592,234.755102,-80.16326531,49.46938776,18,-0.01,0.04,0.97,0.3,-5.9,-7.6,13.48,37.48,99.64,-34.4,9.32,-24.54,-115.58,-105.16,160.4,-107.24,66.1,127.26,37.48,11.08,222.38,0.84,29.98,-53.12,0,0.05,0.98,-0.5,-3.1,-2.6,-0.18555,0.02874,-0.11081,0,0,0
0.08,0,-14.02040816,44.46938776,120.2244898,3.489795918,19.81632653,-80.55102041,39.81632653,64.3877551,83.16326531,-6.93877551,-50.7755102,-273.7959184,14.46938776,-83.48979592,234.755102,-79.16326531,48.46938776,21,-0.01,0.04,0.98,0.4,-5.6,-7.6,8.48,37.48,96.64,-29.4,9.32,-32.54,-116.58,-101.16,160.4,-109.24,68.1,121.26,37.48,11.08,224.38,0.84,29.98,-55.12,0,0.05,0.97,-0.5,-2.9,-2.8,-0.18555,0.02874,-0.11081,0,0,0
0.1,0,-15.02040816,45.46938776,119.2244898,3.489795918,21.81632653,-76.55102041,41.81632653,60.3877551,78.16326531,-8.93877551,-53.7755102,-332.7959184,15.46938776,-86.48979592,235.755102,-80.16326531,47.46938776,23,0,0.03,0.98,0.7,-5.6,-7.5,9.48,40.48,92.64,-27.4,10.32,-17.54,-111.58,-105.16,158.4,-108.24,66.1,123.26,39.48,14.08,227.38,2.84,27.98,-57.12,0,0.05,0.98,-0.7,-3.1,-2.8,-0.18555,0.02874,-0.11081,0,0,0
0.12,0,-19.02040816,42.46938776,114.2244898,4.489795918,16.81632653,-95.55102041,41.81632653,57.3877551,82.16326531,-9.93877551,-53.7755102,-305.7959184,14.46938776,-85.48979592,234.755102,-80.16326531,48.46938776,18,0,0.03,0.98,0.6,-5.7,-7.6,15.48,29.48,88.64,-27.4,8.32,-33.54,-113.58,-104.16,161.4,-109.24,67.1,116.26,39.48,14.08,230.38,2.84,29.98,-49.12,0,0.05,0.98,-0.6,-3.1,-2.7,-0.18555,0.02874,-0.11081,0,0,0
0.14,0,-16.02040816,44.46938776,115.2244898,4.489795918,20.81632653,-85.55102041,39.81632653,64.3877551,86.16326531,-5.93877551,-50.7755102,-308.7959184,14.46938776,-82.48979592,232.755102,-79.16326531,48.46938776,20,-0.01,0.03,0.97,0.6,-5.9,-7.7,9.48,35.48,98.64,-31.4,10.32,-19.54,-115.58,-104.16,159.4,-108.24,69.1,124.26,39.48,16.08,232.38,3.84,29.98,-53.12,0.01,0.05,0.98,-0.7,-3,-2.6,-0.18555,0.02874,-0.11081,0,0,0
0.16,0,-14.02040816,46.46938776,119.2244898,0.489795918,21.81632653,-82.55102041,41.81632653,61.3877551,80.16326531,-8.93877551,-53.7755102,-302.7959184,14.46938776,-86.48979592,232.755102,-82.16326531,48.46938776,22,0,0.04,0.97,0.6,-5.9,-7.6,10.48,36.48,91.64,-30.4,9.32,-12.54,-112.58,-105.16,158.4,-108.24,68.1,128.26,41.48,14.08,234.38,1.84,28.98,-53.12,0,0.05,0.98,-0.7,-3.1,-2.8,-0.18555,0.02874,-0.11081,0,0,0
0.18,0,-18.02040816,46.46938776,119.2244898,1.489795918,21.81632653,-77.55102041,39.81632653,71.3877551,94.16326531,-5.93877551,-46.7755102,-274.7959184,15.46938776,-84.48979592,231.755102,-78.16326531,47.46938776,18,0,0.03,0.97,0.4,-6,-7.5,12.48,31.48,91.64,-26.4,8.32,-26.54,-114.58,-109.16,160.4,-108.24,70.1,116.26,41.48,13.08,236.38,-0.16,30.98,-56.12,0,0.05,0.98,-0.5,-3,-2.7,-0.18555,0.02874,-0.11081,0,0,0
0.2,0,-14.02040816,48.46938776,117.2244898,2.489795918,22.81632653,-78.55102041,39.81632653,64.3877551,87.16326531,-8.93877551,-49.7755102,-306.7959184,15.46938776,-84.48979592,229.755102,-81.16326531,46.46938776,17,0,0.04,0.97,0.6,-5.6,-7.5,13.48,30.48,90.64,-28.4,8.32,-15.54,-112.58,-106.16,161.4,-111.24,67.1,105.26,39.48,16.08,236.38,2.84,30.98,-51.12,0,0.05,0.97,-0.6,-3.1,-2.8,-0.18555,0.02874,-0.11081,0,0,0
0.22,0,-19.02040816,45.46938776,119.2244898,0.489795918,21.81632653,-85.55102041,42.81632653,61.3877551,80.16326531,-9.93877551,-55.7755102,-295.7959184,16.46938776,-84.48979592,230.755102,-80.16326531,47.46938776,20,0,0.03,0.97,0.4,-6,-7.8,10.48,33.48,92.64,-28.4,8.32,-10.54,-113.58,-105.16,157.4,-108.24,66.1,134.26,41.48,15.08,239.38,1.84,29.98,-50.12,0,0.05,0.98,-0.6,-3.1,-2.5,-0.18555,0.02874,-0.11081,0,0,0
0.24,0,-19.02040816,45.46938776,118.2244898,0.489795918,20.81632653,-77.55102041,35.81632653,63.3877551,90.16326531,-6.93877551,-47.7755102,-293.7959184,13.46938776,-84.48979592,230.755102,-80.16326531,47.46938776,18,0,0.04,0.97,0.5,-6,-7.5,11.48,31.48,91.64,-29.4,10.32,-25.54,-113.58,-107.16,159.4,-109.24,68.1,131.26,39.48,16.08,240.38,2.84,31.98,-50.12,0,0.05,0.98,-0.6,-3.1,-2.8,-0.18555,0.02874,-0.11081,0,0,0
0.26,0,-17.02040816,42.46938776,121.2244898,-0.510204082,22.81632653,-61.55102041,41.81632653,63.3877551,87.16326531,-6.93877551,-51.7755102,-295.7959184,13.46938776,-82.48979592,231.755102,-77.16326531,48.46938776,24,0,0.04,0.97,0.4,-6,-7.6,13.48,28.48,90.64,-29.4,7.32,-29.54,-114.58,-105.16,160.4,-109.24,70.1,107.26,39.48,16.08,240.38,2.84,31.98,-51.12,0,0.05,0.98,-0.7,-3.2,-2.6,-0.18555,0.02874,-0.11081,0,0,0
0.28,0,-18.02040816,45.46938776,118.2244898,1.489795918,21.81632653,-76.55102041,42.81632653,65.3877551,88.16326531,-9.93877551,-52.7755102,-302.7959184,14.46938776,-85.48979592,230.755102,-79.16326531,46.46938776,25,0,0.03,0.97,0.6,-6,-7.5,13.48,32.48,95.64,-29.4,8.32,-25.54,-110.58,-107.16,159.4,-109.24,69.1,125.26,40.48,16.08,241.38,3.84,30.98,-49.12,0,0.04,0.98,-0.3,-2.9,-2.8,-0.18555,0.02874,-0.11081,0,0,0
0.3,0,-14.02040816,45.46938776,120.2244898,-0.510204082,23.81632653,-66.55102041,44.81632653,62.3877551,78.16326531,-9.93877551,-54.7755102,-281.7959184,16.46938776,-84.48979592,226.755102,-78.16326531,46.46938776,24,0,0.04,0.97,0.4,-5.8,-7.6,16.48,31.48,88.64,-27.4,7.32,-22.54,-113.58,-107.16,157.4,-105.24,68.1,124.26,38.48,15.08,240.38,2.84,32.98,-52.12,0,0.05,0.98,-0.5,-3.1,-2.8,-0.18555,0.02874,-0.11081,0,0,0
0.32,0,-16.02040816,41.46938776,122.2244898,-0.510204082,22.81632653,-66.55102041,38.81632653,60.3877551,89.16326531,-8.93877551,-49.7755102,-272.7959184,14.46938776,-85.48979592,228.755102,-78.16326531,45.46938776,26,0,0.04,0.97,0.7,-5.5,-7.7,17.48,30.48,91.64,-26.4,7.32,-7.54,-113.58,-105.16,158.4,-109.24,68.1,121.26,41.48,16.08,239.38,2.84,31.98,-52.12,0,0.05,0.97,-0.5,-3.1,-2.8,-0.18555,0.02874,-0.11081,0,0,0
0.34,0,-20.02040816,50.46938776,116.2244898,4.489795918,19.81632653,-57.55102041,41.81632653,64.3877551,80.16326531,-7.93877551,-56.7755102,-295.7959184,13.46938776,-82.48979592,227.755102,-78.16326531,46.46938776,22,0,0.03,0.97,0.5,-6.1,-7.6,14.48,28.48,91.64,-28.4,7.32,-38.54,-114.58,-106.16,157.4,-107.24,68.1,139.26,41.48,15.08,240.38,1.84,29.98,-56.12,0,0.05,0.97,-0.5,-3.1,-2.7,-0.18555,0.02874,-0.11081,0,0,0
0.36,0,-18.02040816,50.46938776,116.2244898,0.489795918,21.81632653,-41.55102041,43.81632653,62.3877551,83.16326531,-9.93877551,-53.7755102,-291.7959184,11.46938776,-85.48979592,226.755102,-78.16326531,47.46938776,25,-0.01,0.03,0.97,0.4,-5.8,-7.6,14.48,35.48,90.64,-28.4,9.32,-39.54,-114.58,-108.16,160.4,-107.24,67.1,136.26,41.48,15.08,238.38,-0.16,30.98,-54.12,0,0.04,0.98,-0.5,-2.9,-2.7,-0.18555,0.02874,-0.11081,0,0,0
0.38,0,-12.02040816,46.46938776,119.2244898,-2.510204082,18.81632653,-112.5510204,42.81632653,61.3877551,87.16326531,-8.93877551,-51.7755102,-302.7959184,13.46938776,-83.48979592,223.755102,-80.16326531,46.46938776,12,0,0.04,0.97,0.4,-5.9,-7.7,17.48,29.48,91.64,-27.4,8.32,-4.54,-112.58,-97.16,160.4,-107.24,65.1,115.26,41.48,17.08,239.38,2.84,28.98,-53.12,0,0.05,0.98,-0.5,-3.1,-2.7,-0.18555,0.02874,-0.11081,0,0,0
0.4,0,-16.02040816,42.46938776,120.2244898,-1.510204082,21.81632653,-89.55102041,38.81632653,66.3877551,89.16326531,-6.93877551,-48.7755102,-288.7959184,13.46938776,-84.48979592,226.755102,-79.16326531,46.46938776,29,0,0.04,0.97,0.4,-5.9,-7.6,16.48,29.48,90.64,-29.4,5.32,-18.54,-114.58,-109.16,161.4,-110.24,69.1,123.26,39.48,15.08,237.38,1.84,30.98,-51.12,0,0.05,0.98,-0.3,-2.8,-2.6,-0.18555,0.02874,-0.11081,0,0,0
0.42,0,-17.02040816,42.46938776,120.2244898,-1.510204082,24.81632653,-52.55102041,35.81632653,64.3877551,87.16326531,-5.93877551,-50.7755102,-283.7959184,11.46938776,-85.48979592,226.755102,-79.16326531,46.46938776,17,-0.13,0.03,0.97,0.3,-5.7,-7.4,13.48,32.48,90.64,-25.4,10.32,-12.54,-112.58,-109.16,162.4,-108.24,66.1,129.26,38.48,14.08,237.38,1.84,29.98,-54.12,0,0.05,0.97,-0.5,-3.1,-2.6,-0.18555,0.02874,-0.11081,0,0,0
0.44,0,-16.02040816,44.46938776,119.2244898,0.489795918,19.81632653,-81.55102041,39.81632653,67.3877551,94.16326531,-7.93877551,-47.7755102,-310.7959184,13.46938776,-82.48979592,224.755102,-79.16326531,47.46938776,20,-0.01,0.03,0.97,0.5,-5.8,-7.7,14.48,30.48,91.64,-28.4,8.32,-38.54,-112.58,-106.16,163.4,-111.24,68.1,116.26,37.48,18.08,236.38,3.84,32.98,-56.12,0,0.05,0.98,-0.3,-2.9,-2.8,-0.18555,0.02874,-0.11081,0,0,0
0.46,0,-17.02040816,45.46938776,119.2244898,-1.510204082,22.81632653,-49.55102041,40.81632653,63.3877551,89.16326531,-6.93877551,-49.7755102,-299.7959184,13.46938776,-83.48979592,223.755102,-78.16326531,45.46938776,26,0,0.04,0.97,0.7,-5.9,-7.5,14.48,31.48,88.64,-26.4,10.32,-12.54,-109.58,-106.16,160.4,-109.24,65.1,132.26,39.48,15.08,236.38,0.84,29.98,-51.12,0,0.05,0.98,-0.2,-3,-2.7,-0.18555,0.02874,-0.11081,0,0,0
0.48,0,-18.02040816,43.46938776,119.2244898,-0.510204082,21.81632653,-59.55102041,35.81632653,64.3877551,89.16326531,-6.93877551,-51.7755102,-309.7959184,11.46938776,-82.48979592,222.755102,-77.16326531,46.46938776,20,0,0.03,0.97,0.4,-5.9,-7.7,15.48,34.48,90.64,-27.4,8.32,-6.54,-112.58,-110.16,164.4,-110.24,67.1,121.26,40.48,15.08,234.38,1.84,30.98,-59.12,0,0.06,0.97,-0.3,-3,-2.7,-0.18555,0.02874,-0.11081,0,0,0
