Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,-9.823529412,28.49019608,49.50980392,19.94117647,2.823529412,19.07843137,28.47058824,78.56862745,50.49019608,53.50980392,-26.7254902,20.07843137,2.431372549,-6.568627451,7.68627451,-1.352941176,1.31372549,-46.94117647,0.01,-0.05,0.97,-23.17,14.42,6.72,-25.48,-18.36,53.48,-40.06,21.34,-2.12,28.28,-50.68,42.2,-64.3,21.86,110.94,143.24,-224.48,754.86,-53.02,37.26,196.14,0.03,0.06,0.99,-5.88,-6.72,-1.68,-0.5542,-0.67175,0.81647,0.13172,0.12546,-0.08181
0.02,-0.823529412,31.49019608,35.50980392,17.94117647,-0.176470588,4.078431373,32.47058824,86.56862745,53.49019608,57.50980392,-28.7254902,36.07843137,3.431372549,-5.568627451,6.68627451,-1.352941176,0.31372549,-44.94117647,0.02,0.01,0.94,-22.33,14.63,7.91,-19.48,-13.36,50.48,-37.06,17.34,-17.12,29.28,-46.68,42.2,-64.3,19.86,103.94,147.24,-229.48,772.86,-50.02,39.26,202.14,0.03,0.06,0.98,-5.88,-6.51,-1.68,-0.5542,-0.67175,0.81647,0.13172,0.12546,-0.08181
0.04,-7.823529412,26.49019608,37.50980392,16.94117647,-1.176470588,0.078431373,31.47058824,81.56862745,51.49019608,53.50980392,-27.7254902,36.07843137,2.431372549,-6.568627451,6.68627451,-1.352941176,1.31372549,-46.94117647,0.03,0.04,0.95,-18.41,14.98,13.51,-18.48,-12.36,52.48,-38.06,17.34,1.88,25.28,-48.68,38.2,-62.3,18.86,86.94,155.24,-240.48,794.86,-53.02,39.26,215.14,0.03,0.06,0.98,-5.81,-6.51,-1.61,-0.5542,-0.67175,0.81647,0.13172,0.12546,-0.08181
0.06,-0.823529412,33.49019608,37.50980392,16.94117647,0.823529412,11.07843137,32.47058824,86.56862745,52.49019608,58.50980392,-25.7254902,58.07843137,3.431372549,-6.568627451,12.68627451,-2.352941176,0.31372549,-45.94117647,0.25,0.24,0.79,18.69,3.71,-1.12,-20.48,-13.36,53.48,-36.06,21.34,-13.12,31.28,-56.68,36.2,-59.3,22.86,140.94,159.24,-247.48,818.86,-52.02,42.26,224.14,0.03,0.06,0.99,-5.6,-6.72,-1.61,-0.5542,-0.67175,0.81647,0.13172,0.12546,-0.08181
0.08,0.176470588,27.49019608,42.50980392,19.94117647,-1.176470588,25.07843137,29.47058824,89.56862745,55.49019608,57.50980392,-27.7254902,18.07843137,1.431372549,-12.56862745,24.68627451,-6.352941176,1.31372549,-42.94117647,0.3,0.47,1.24,38.78,-13.3,-8.19,-18.48,-14.36,52.48,-36.06,20.34,-2.12,30.28,-52.68,38.2,-58.3,23.86,128.94,166.24,-256.48,838.86,-53.02,41.26,227.14,0.03,0.06,0.98,-5.67,-6.79,-1.82,-0.5542,-0.67175,0.81647,0.13172,0.12546,-0.08181
0.1,-3.823529412,27.49019608,43.50980392,19.94117647,1.823529412,1.078431373,29.47058824,79.56862745,53.49019608,52.50980392,-26.7254902,44.07843137,1.431372549,-22.56862745,42.68627451,-14.35294118,3.31372549,-41.94117647,0.01,0.12,1.07,2.59,-1.61,-4.55,-21.48,-10.36,51.48,-32.06,19.34,-13.12,36.28,-55.68,37.2,-57.3,21.86,108.94,172.24,-265.48,854.86,-52.02,41.26,236.14,0.03,0.06,0.98,-5.6,-6.93,-1.75,-0.5542,-0.67175,0.81647,0.13172,0.12546,-0.08181
0.12,-6.823529412,31.49019608,50.50980392,20.94117647,0.823529412,12.07843137,33.47058824,74.56862745,52.49019608,47.50980392,-25.7254902,38.07843137,-1.568627451,-37.56862745,68.68627451,-26.35294118,4.31372549,-32.94117647,-0.01,0.08,0.97,-0.77,-4.13,-7.35,-17.48,-7.36,52.48,-32.06,21.34,-13.12,34.28,-57.68,32.2,-57.3,19.86,127.94,175.24,-272.48,863.86,-55.02,45.26,240.14,0.03,0.06,0.99,-5.25,-6.58,-1.61,-0.5542,-0.67175,0.81647,0.13172,0.12546,-0.08181
0.14,2.176470588,30.49019608,30.50980392,14.94117647,-1.176470588,19.07843137,32.47058824,69.56862745,53.49019608,45.50980392,-26.7254902,32.07843137,-6.568627451,-55.56862745,109.6862745,-38.35294118,6.31372549,-31.94117647,0.02,0.08,0.94,-8.05,10.85,-9.52,-19.48,-7.36,55.48,-35.06,22.34,15.88,34.28,-59.68,31.2,-55.3,24.86,130.94,177.24,-275.48,857.86,-52.02,44.26,230.14,0.03,0.06,0.99,-5.39,-6.58,-1.96,-0.5542,-0.67175,0.81647,0.13172,0.12546,-0.08181
0.16,-1.823529412,24.49019608,35.50980392,16.94117647,-0.176470588,24.07843137,38.47058824,68.56862745,58.49019608,48.50980392,-28.7254902,34.07843137,-9.568627451,-74.56862745,151.6862745,-52.35294118,7.31372549,-23.94117647,0.01,0.08,0.97,-6.58,8.82,-8.05,-19.48,-10.36,47.48,-33.06,18.34,18.88,35.28,-65.68,29.2,-51.3,25.86,134.94,176.24,-275.48,836.86,-54.02,45.26,221.14,0.04,0.06,0.98,-5.39,-6.37,-1.96,-0.5542,-0.67175,0.81647,0.13172,0.12546,-0.08181
0.18,-2.823529412,30.49019608,29.50980392,16.94117647,-2.176470588,30.07843137,44.47058824,66.56862745,60.49019608,43.50980392,-26.7254902,39.07843137,-11.56862745,-90.56862745,201.6862745,-65.35294118,7.31372549,-16.94117647,0,0.08,0.98,0.91,-4.48,-6.44,-17.48,-9.36,48.48,-31.06,20.34,2.88,27.28,-61.68,32.2,-49.3,22.86,106.94,176.24,-274.48,809.86,-59.02,43.26,224.14,0.03,0.06,0.99,-5.39,-6.37,-2.1,-0.5542,-0.67175,0.81647,0.13172,0.12546,-0.08181
