Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,27.6122449,32.46938776,122.3265306,-64.59183673,3.081632653,15.3877551,70.97959184,49.73469388,186.6938776,-104.3061224,-39.32653061,46.14285714,35.81632653,8.816326531,120.877551,-35.24489796,-1.040816327,-10.24489796,-0.03,0.09,0.97,-1.33,-5.04,-5.74,-41.12244898,-1.244897959,49.34693878,-38.69387755,17.53061224,-10.95918367,85.30612245,-9.020408163,7.714285714,-21.63265306,7.204081633,49.7755102,-8.102040816,-16.53061224,31.79591837,-6.408163265,8.755102041,-13.97959184,0.04,0.09,0.98,-4.2,-6.86,-2.52,0.09021,0.04748,-0.05847,-0.06933,0.03225,0.05692
0.04,28.6122449,38.46938776,119.3265306,-66.59183673,3.081632653,-8.612244898,77.97959184,56.73469388,189.6938776,-108.3061224,-42.32653061,49.14285714,35.81632653,7.816326531,114.877551,-36.24489796,-3.040816327,-5.244897959,-0.03,0.1,0.97,-1.68,-5.46,-5.74,-39.12244898,-7.244897959,43.34693878,-37.69387755,11.53061224,-10.95918367,85.30612245,-12.02040816,8.714285714,-18.63265306,9.204081633,68.7755102,-6.102040816,-15.53061224,25.79591837,-5.408163265,4.755102041,-23.97959184,0.04,0.09,0.97,-4.41,-7.14,-2.8,0.09021,0.04748,-0.05847,-0.06933,0.03225,0.05692
0.06,26.6122449,36.46938776,128.3265306,-67.59183673,3.081632653,-1.612244898,76.97959184,51.73469388,191.6938776,-107.3061224,-44.32653061,31.14285714,33.81632653,9.816326531,112.877551,-34.24489796,-2.040816327,-5.244897959,-0.03,0.1,0.96,-1.61,-5.46,-5.81,-47.12244898,-0.244897959,49.34693878,-38.69387755,14.53061224,0.040816327,81.30612245,-14.02040816,8.714285714,-20.63265306,11.20408163,81.7755102,-9.102040816,-15.53061224,27.79591837,-5.408163265,7.755102041,-16.97959184,0.04,0.09,0.98,-4.62,-7.42,-2.59,0.09021,0.04748,-0.05847,-0.06933,0.03225,0.05692
0.08,30.6122449,35.46938776,128.3265306,-70.59183673,4.081632653,38.3877551,79.97959184,58.73469388,194.6938776,-107.3061224,-40.32653061,52.14285714,33.81632653,10.81632653,107.877551,-33.24489796,-2.040816327,-6.244897959,-0.03,0.1,0.97,-1.89,-5.53,-5.74,-38.12244898,-4.244897959,44.34693878,-39.69387755,12.53061224,-21.95918367,87.30612245,-10.02040816,9.714285714,-21.63265306,8.204081633,67.7755102,-5.102040816,-15.53061224,27.79591837,-5.408163265,3.755102041,-9.979591837,0.04,0.09,0.98,-4.9,-7.49,-2.38,0.09021,0.04748,-0.05847,-0.06933,0.03225,0.05692
0.1,30.6122449,41.46938776,138.3265306,-67.59183673,4.081632653,19.3877551,74.97959184,59.73469388,195.6938776,-109.3061224,-39.32653061,44.14285714,31.81632653,10.81632653,106.877551,-32.24489796,-1.040816327,-11.24489796,-0.02,0.1,0.97,-2.1,-5.53,-5.67,-42.12244898,-2.244897959,45.34693878,-37.69387755,16.53061224,-28.95918367,78.30612245,-11.02040816,9.714285714,-19.63265306,8.204081633,42.7755102,-9.102040816,-17.53061224,27.79591837,-7.408163265,6.755102041,-16.97959184,0.04,0.09,0.98,-4.9,-7.91,-2.24,0.09021,0.04748,-0.05847,-0.06933,0.03225,0.05692
0.12,29.6122449,36.46938776,130.3265306,-70.59183673,3.081632653,10.3877551,76.97959184,54.73469388,193.6938776,-111.3061224,-41.32653061,50.14285714,32.81632653,10.81632653,108.877551,-32.24489796,-2.040816327,-5.244897959,-0.03,0.09,0.97,-2.24,-5.6,-5.74,-37.12244898,-6.244897959,44.34693878,-37.69387755,12.53061224,-38.95918367,81.30612245,-11.02040816,10.71428571,-20.63265306,10.20408163,57.7755102,-6.102040816,-14.53061224,27.79591837,-5.408163265,5.755102041,-7.979591837,0.04,0.09,0.98,-4.55,-7.56,-2.24,0.09021,0.04748,-0.05847,-0.06933,0.03225,0.05692
0.14,28.6122449,37.46938776,138.3265306,-70.59183673,5.081632653,41.3877551,74.97959184,55.73469388,194.6938776,-110.3061224,-40.32653061,42.14285714,34.81632653,11.81632653,108.877551,-32.24489796,-3.040816327,0.755102041,-0.03,0.09,0.97,-2.31,-5.81,-5.6,-39.12244898,2.755102041,48.34693878,-37.69387755,17.53061224,10.04081633,81.30612245,-8.020408163,12.71428571,-19.63265306,10.20408163,48.7755102,-8.102040816,-13.53061224,26.79591837,-5.408163265,5.755102041,-16.97959184,0.04,0.09,0.98,-4.62,-7.56,-2.24,0.09021,0.04748,-0.05847,-0.06933,0.03225,0.05692
0.16,30.6122449,38.46938776,142.3265306,-72.59183673,4.081632653,29.3877551,75.97959184,61.73469388,193.6938776,-109.3061224,-39.32653061,48.14285714,33.81632653,10.81632653,104.877551,-33.24489796,-3.040816327,-7.244897959,-0.03,0.1,0.98,-2.31,-5.6,-5.6,-40.12244898,-1.244897959,45.34693878,-36.69387755,14.53061224,-3.959183673,89.30612245,-7.020408163,8.714285714,-21.63265306,4.204081633,51.7755102,-4.102040816,-14.53061224,25.79591837,-6.408163265,4.755102041,-12.97959184,0.04,0.08,0.98,-4.69,-7.7,-2.17,0.09021,0.04748,-0.05847,-0.06933,0.03225,0.05692
0.18,28.6122449,39.46938776,146.3265306,-71.59183673,3.081632653,39.3877551,68.97959184,57.73469388,195.6938776,-110.3061224,-39.32653061,34.14285714,32.81632653,11.81632653,106.877551,-33.24489796,-1.040816327,-5.244897959,-0.02,0.1,0.97,-2.38,-5.53,-5.67,-39.12244898,-2.244897959,48.34693878,-36.69387755,16.53061224,-23.95918367,90.30612245,-1.020408163,10.71428571,-22.63265306,4.204081633,47.7755102,-3.102040816,-14.53061224,24.79591837,-5.408163265,1.755102041,-12.97959184,0.04,0.09,0.97,-4.83,-7.77,-2.38,0.09021,0.04748,-0.05847,-0.06933,0.03225,0.05692
0.2,27.6122449,36.46938776,135.3265306,-72.59183673,4.081632653,17.3877551,73.97959184,55.73469388,192.6938776,-111.3061224,-40.32653061,75.14285714,32.81632653,11.81632653,105.877551,-32.24489796,-2.040816327,-9.244897959,-0.03,0.09,0.97,-2.45,-5.6,-5.88,-41.12244898,1.755102041,43.34693878,-35.69387755,12.53061224,0.040816327,88.30612245,-9.020408163,8.714285714,-22.63265306,5.204081633,52.7755102,-4.102040816,-13.53061224,24.79591837,-5.408163265,4.755102041,-13.97959184,0.04,0.09,0.98,-4.76,-8.05,-2.45,0.09021,0.04748,-0.05847,-0.06933,0.03225,0.05692
