Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.04,17.26,48.78,177.3,-85.06,11.74,128.36,12.98,41.56,99.36,-30.48,-10.14,-13.98,1.28,19.28,1.74,-4.16,2.06,-17.64,0.02,0.06,0.99,2.59,-5.6,-5.88,-4.74,32.8,198.56,-119.76,7.18,-111.22,16.32,19.92,120.72,-115.8,0.94,39.4,-23.62,-5.72,-0.18,-10.74,5.18,-20.1,0.04,0.09,0.98,-0.35,-3.78,-2.8,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.06,22.26,49.78,177.3,-87.06,14.74,92.36,13.98,37.56,97.36,-29.48,-14.14,-18.98,1.28,21.28,3.74,-4.16,4.06,-17.64,0.02,0.06,0.99,2.73,-5.74,-5.67,-8.74,38.8,197.56,-118.76,7.18,-86.22,13.32,18.92,129.72,-113.8,1.94,23.4,-25.62,-2.72,-2.18,-9.74,7.18,-16.1,0.05,0.09,0.98,-0.07,-3.71,-2.87,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.08,22.26,54.78,176.3,-84.06,13.74,118.36,18.98,42.56,96.36,-36.48,-15.14,-4.98,0.28,20.28,2.74,-5.16,3.06,-24.64,0.03,0.07,0.99,2.66,-5.67,-5.88,-5.74,38.8,198.56,-118.76,8.18,-112.22,10.32,18.92,135.72,-111.8,0.94,58.4,-25.62,-6.72,-0.18,-11.74,8.18,-15.1,0.04,0.09,0.98,-0.07,-3.57,-2.73,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.1,21.26,45.78,173.3,-83.06,14.74,101.36,12.98,39.56,95.36,-33.48,-16.14,-12.98,5.28,18.28,3.74,-5.16,2.06,-14.64,0.02,0.06,0.99,2.52,-5.81,-5.88,-2.74,37.8,195.56,-119.76,8.18,-112.22,12.32,17.92,131.72,-114.8,-0.06,38.4,-21.62,-5.72,-3.18,-10.74,4.18,-16.1,0.04,0.09,0.98,-0.28,-3.64,-2.59,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.12,22.26,47.78,171.3,-84.06,12.74,113.36,13.98,35.56,95.36,-30.48,-14.14,-11.98,2.28,21.28,6.74,-5.16,3.06,-17.64,0.02,0.06,0.99,2.38,-5.81,-5.74,-5.74,40.8,197.56,-115.76,10.18,-96.22,9.32,18.92,134.72,-112.8,2.94,47.4,-24.62,-7.72,-1.18,-11.74,6.18,-16.1,0.05,0.09,0.98,-0.35,-3.57,-2.59,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.14,22.26,58.78,170.3,-83.06,14.74,88.36,9.98,35.56,94.36,-34.48,-16.14,-20.98,4.28,19.28,5.74,-7.16,2.06,-13.64,0.02,0.06,0.99,2.52,-5.74,-5.95,-1.74,32.8,188.56,-113.76,9.18,-92.22,13.32,15.92,127.72,-112.8,1.94,34.4,-21.62,-5.72,-1.18,-10.74,6.18,-17.1,0.05,0.08,0.98,-0.56,-3.78,-2.87,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.16,22.26,41.78,168.3,-84.06,13.74,101.36,8.98,39.56,93.36,-29.48,-14.14,-25.98,3.28,18.28,7.74,-7.16,4.06,-9.64,0.02,0.06,0.99,2.52,-5.74,-6.02,-3.74,35.8,186.56,-111.76,11.18,-109.22,7.32,17.92,121.72,-112.8,0.94,45.4,-22.62,-7.72,-0.18,-12.74,6.18,-16.1,0.04,0.09,0.97,-0.63,-3.85,-2.66,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.18,17.26,47.78,165.3,-82.06,13.74,89.36,14.98,34.56,94.36,-31.48,-15.14,-40.98,4.28,18.28,8.74,-7.16,4.06,-12.64,0.02,0.06,0.99,2.66,-5.6,-5.81,-1.74,35.8,184.56,-110.76,12.18,-101.22,9.32,19.92,133.72,-111.8,1.94,31.4,-22.62,-7.72,1.82,-13.74,6.18,-10.1,0.04,0.08,0.98,-0.56,-3.85,-2.66,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.2,20.26,44.78,164.3,-78.06,14.74,114.36,16.98,34.56,90.36,-29.48,-18.14,-33.98,5.28,22.28,9.74,-5.16,3.06,-11.64,0.02,0.05,0.99,2.87,-5.95,-6.02,-4.74,34.8,180.56,-111.76,9.18,-104.22,9.32,13.92,131.72,-112.8,1.94,22.4,-24.62,-4.72,1.82,-11.74,6.18,-15.1,0.05,0.08,0.99,-0.56,-3.92,-2.66,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.22,19.26,44.78,164.3,-81.06,11.74,97.36,11.98,34.56,89.36,-30.48,-15.14,-30.98,9.28,18.28,8.74,-8.16,2.06,-9.64,0.02,0.06,0.99,3.08,-5.53,-6.02,-2.74,29.8,179.56,-111.76,11.18,-98.22,11.32,11.92,126.72,-113.8,-2.06,19.4,-24.62,-4.72,2.82,-10.74,6.18,-14.1,0.04,0.09,0.98,-0.42,-3.64,-2.87,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.24,26.26,46.78,163.3,-82.06,14.74,74.36,14.98,34.56,90.36,-28.48,-12.14,-28.98,6.28,20.28,11.74,-8.16,3.06,-12.64,0.02,0.06,0.99,3.22,-5.67,-5.74,2.26,27.8,179.56,-111.76,14.18,-107.22,9.32,15.92,129.72,-112.8,1.94,24.4,-24.62,-6.72,2.82,-12.74,7.18,-18.1,0.05,0.08,0.98,-0.35,-3.71,-2.66,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.26,19.26,51.78,163.3,-78.06,13.74,102.36,11.98,32.56,89.36,-28.48,-11.14,-24.98,5.28,18.28,9.74,-8.16,3.06,-13.64,0.03,0.06,0.99,3.43,-5.67,-5.95,-1.74,31.8,179.56,-111.76,12.18,-99.22,10.32,12.92,125.72,-113.8,0.94,26.4,-23.62,-5.72,2.82,-11.74,6.18,-18.1,0.05,0.09,0.98,0,-3.57,-2.66,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.28,18.26,43.78,163.3,-76.06,15.74,130.36,15.98,32.56,87.36,-28.48,-11.14,-33.98,5.28,18.28,10.74,-9.16,4.06,-18.64,0.02,0.06,0.98,3.22,-5.67,-5.95,-2.74,31.8,177.56,-108.76,10.18,-103.22,9.32,14.92,129.72,-112.8,-0.06,43.4,-21.62,-7.72,2.82,-14.74,6.18,-13.1,0.05,0.08,0.98,-0.07,-3.43,-2.8,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.3,23.26,46.78,161.3,-82.06,11.74,81.36,13.98,32.56,90.36,-28.48,-14.14,-26.98,5.28,19.28,9.74,-7.16,3.06,-14.64,0.02,0.06,0.99,3.08,-5.53,-6.09,-1.74,33.8,179.56,-108.76,10.18,-94.22,11.32,19.92,128.72,-111.8,1.94,17.4,-22.62,-5.72,1.82,-11.74,5.18,-19.1,0.05,0.08,0.98,-0.28,-3.43,-2.87,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.32,21.26,41.78,160.3,-81.06,12.74,89.36,15.98,30.56,91.36,-26.48,-13.14,-55.98,6.28,16.28,10.74,-9.16,4.06,-10.64,0.03,0.06,0.99,3.22,-5.53,-5.81,2.26,31.8,176.56,-111.76,8.18,-104.22,11.32,17.92,133.72,-110.8,1.94,55.4,-23.62,-6.72,3.82,-11.74,8.18,-12.1,0.04,0.09,0.98,-0.28,-3.64,-2.66,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.34,21.26,44.78,160.3,-82.06,9.74,94.36,16.98,28.56,87.36,-31.48,-15.14,-13.98,8.28,19.28,11.74,-8.16,3.06,-13.64,0.03,0.06,0.98,3.15,-5.53,-5.88,2.26,31.8,180.56,-111.76,10.18,-98.22,10.32,16.92,127.72,-113.8,2.94,42.4,-24.62,-5.72,0.82,-11.74,8.18,-17.1,0.04,0.08,0.98,-0.14,-3.57,-2.73,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.36,20.26,41.78,160.3,-78.06,11.74,115.36,15.98,33.56,91.36,-30.48,-13.14,-38.98,8.28,19.28,10.74,-8.16,4.06,-15.64,0.02,0.06,0.99,3.08,-5.67,-5.95,-4.74,28.8,176.56,-112.76,9.18,-98.22,8.32,17.92,133.72,-111.8,3.94,19.4,-21.62,-6.72,3.82,-13.74,5.18,-12.1,0.05,0.09,0.98,-0.14,-3.36,-2.73,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.38,18.26,42.78,157.3,-79.06,10.74,110.36,11.98,33.56,90.36,-30.48,-14.14,-33.98,7.28,18.28,12.74,-10.16,4.06,-6.64,0.03,0.06,0.99,3.15,-5.46,-5.95,-0.74,32.8,178.56,-109.76,9.18,-104.22,13.32,18.92,121.72,-113.8,-0.06,38.4,-21.62,-7.72,2.82,-13.74,4.18,-9.1,0.04,0.09,0.98,-0.07,-3.57,-2.66,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.4,19.26,44.78,156.3,-80.06,13.74,121.36,9.98,31.56,91.36,-27.48,-12.14,-54.98,7.28,17.28,11.74,-9.16,5.06,-6.64,0.02,0.06,0.99,3.29,-5.46,-5.81,-1.74,31.8,181.56,-108.76,11.18,-97.22,10.32,14.92,124.72,-113.8,0.94,37.4,-24.62,-6.72,3.82,-12.74,7.18,-17.1,0.05,0.09,0.97,-0.21,-3.57,-2.8,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.42,20.26,35.78,160.3,-77.06,12.74,110.36,11.98,32.56,89.36,-26.48,-12.14,-25.98,7.28,19.28,11.74,-7.16,5.06,-5.64,0.03,0.06,0.99,3.08,-5.53,-5.95,-2.74,33.8,180.56,-111.76,12.18,-87.22,12.32,13.92,132.72,-111.8,-0.06,28.4,-23.62,-8.72,1.82,-13.74,6.18,-16.1,0.04,0.08,0.98,-0.35,-3.43,-2.73,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
0.44,22.26,48.78,157.3,-81.06,12.74,90.36,13.98,35.56,90.36,-26.48,-13.14,-39.98,6.28,18.28,12.74,-9.16,5.06,-13.64,0.02,0.06,0.99,3.15,-5.53,-6.09,-1.74,31.8,180.56,-112.76,11.18,-103.22,12.32,20.92,131.72,-112.8,-0.06,14.4,-20.62,-6.72,1.82,-12.74,5.18,-8.1,0.05,0.09,0.97,-0.14,-3.64,-2.87,0.06298,-0.03284,-0.0497,0.55969,0.28107,0.08103
