Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,0,80.6875,2.729166667,157.6875,-57.10416667,0.729166667,65.5,-53.95833333,91.875,87.29166667,-35,8.520833333,15.75,-31.4375,-54.0625,172.5,-88.8125,4.958333333,7.958333333,-0.03,0.07,0.96,-1.8,-6.1,-5.6,-50.85714286,-42.65306122,141.2653061,-65.79591837,-7.081632653,96.79591837,-16.75510204,109,157.3469388,-37.59183673,35,51.02040816,9.06122449,4.020408163,120.1428571,-72.95918367,-19.79591837,-10.46938776,0.09,0.06,0.98,3.4,-5.6,-5.6,0.06861,-0.02918,-0.04448,0,0,0
0.04,0,84.6875,2.729166667,157.6875,-57.10416667,-3.270833333,78.5,-54.95833333,91.875,88.29166667,-34,7.520833333,-2.25,-32.4375,-55.0625,174.5,-87.8125,6.958333333,12.95833333,-0.03,0.08,0.96,-1.9,-5.9,-5.7,-48.85714286,-43.65306122,141.2653061,-65.79591837,-8.081632653,106.7959184,-19.75510204,111,156.3469388,-34.59183673,30,45.02040816,8.06122449,6.020408163,120.1428571,-69.95918367,-18.79591837,-10.46938776,0.08,0.06,0.98,3.4,-5.6,-5.8,0.06861,-0.02918,-0.04448,0,0,0
0.06,0,77.6875,0.729166667,157.6875,-57.10416667,-2.270833333,68.5,-49.95833333,87.875,83.29166667,-34,10.52083333,2.75,-33.4375,-55.0625,174.5,-88.8125,4.958333333,13.95833333,-0.03,0.08,0.96,-1.8,-5.9,-5.7,-51.85714286,-48.65306122,139.2653061,-63.79591837,-9.081632653,106.7959184,-18.75510204,112,155.3469388,-35.59183673,35,62.02040816,8.06122449,7.020408163,119.1428571,-69.95918367,-17.79591837,-9.469387755,0.08,0.05,0.98,3.5,-5.6,-5.6,0.06861,-0.02918,-0.04448,0,0,0
0.08,0,81.6875,-2.270833333,158.6875,-58.10416667,-2.270833333,48.5,-54.95833333,90.875,87.29166667,-36,10.52083333,2.75,-34.4375,-56.0625,175.5,-88.8125,5.958333333,8.958333333,-0.03,0.08,0.96,-1.8,-6.1,-5.7,-48.85714286,-42.65306122,142.2653061,-64.79591837,-6.081632653,78.79591837,-18.75510204,115,156.3469388,-34.59183673,32,50.02040816,7.06122449,8.020408163,117.1428571,-69.95918367,-18.79591837,-9.469387755,0.08,0.05,0.98,3.5,-5.9,-5.6,0.06861,-0.02918,-0.04448,0,0,0
0.1,0,85.6875,-1.270833333,160.6875,-60.10416667,-2.270833333,53.5,-58.95833333,90.875,84.29166667,-33,8.520833333,4.75,-35.4375,-56.0625,175.5,-88.8125,6.958333333,11.95833333,-0.03,0.08,0.96,-1.7,-6.2,-5.6,-48.85714286,-49.65306122,137.2653061,-61.79591837,-12.08163265,96.79591837,-15.75510204,107,151.3469388,-31.59183673,34,47.02040816,5.06122449,6.020408163,119.1428571,-69.95918367,-15.79591837,-9.469387755,0.08,0.06,0.98,3.2,-5.6,-5.8,0.06861,-0.02918,-0.04448,0,0,0
0.12,0,86.6875,1.729166667,161.6875,-60.10416667,-2.270833333,65.5,-55.95833333,87.875,77.29166667,-35,7.520833333,-10.25,-34.4375,-56.0625,177.5,-88.8125,5.958333333,13.95833333,-0.03,0.08,0.96,-1.9,-6.1,-5.7,-45.85714286,-43.65306122,139.2653061,-64.79591837,-9.081632653,94.79591837,-29.75510204,106,154.3469388,-32.59183673,33,31.02040816,7.06122449,6.020408163,117.1428571,-69.95918367,-17.79591837,-14.46938776,0.08,0.06,0.97,3.7,-5.7,-5.6,0.06861,-0.02918,-0.04448,0,0,0
0.14,0,81.6875,1.729166667,165.6875,-59.10416667,-1.270833333,60.5,-54.95833333,94.875,85.29166667,-35,8.520833333,17.75,-34.4375,-55.0625,178.5,-89.8125,5.958333333,18.95833333,-0.03,0.08,0.96,-1.8,-6.1,-5.9,-45.85714286,-47.65306122,142.2653061,-64.79591837,-8.081632653,86.79591837,-17.75510204,107,161.3469388,-36.59183673,34,32.02040816,8.06122449,6.020408163,115.1428571,-70.95918367,-19.79591837,-10.46938776,0.08,0.05,0.98,3.5,-5.6,-5.6,0.06861,-0.02918,-0.04448,0,0,0
0.18,0,81.6875,2.729166667,161.6875,-59.10416667,-3.270833333,50.5,-56.95833333,91.875,90.29166667,-36,9.520833333,-2.25,-33.4375,-54.0625,181.5,-88.8125,3.958333333,11.95833333,-0.03,0.08,0.96,-1.9,-5.8,-5.7,-47.85714286,-44.65306122,138.2653061,-61.79591837,-9.081632653,91.79591837,-20.75510204,109,148.3469388,-32.59183673,33,29.02040816,3.06122449,7.020408163,111.1428571,-68.95918367,-16.79591837,-13.46938776,0.08,0.06,0.98,3.4,-5.6,-5.4,0.06861,-0.02918,-0.04448,0,0,0
0.2,0,86.6875,1.729166667,162.6875,-59.10416667,-3.270833333,65.5,-53.95833333,94.875,82.29166667,-36,6.520833333,-8.25,-32.4375,-54.0625,182.5,-89.8125,5.958333333,19.95833333,-0.03,0.08,0.97,-1.8,-5.7,-5.6,-51.85714286,-51.65306122,136.2653061,-62.79591837,-10.08163265,99.79591837,-18.75510204,107,152.3469388,-34.59183673,35,36.02040816,4.06122449,6.020408163,112.1428571,-68.95918367,-18.79591837,-16.46938776,0.08,0.05,0.98,3.6,-5.4,-5.7,0.06861,-0.02918,-0.04448,0,0,0
0.22,0,88.6875,-2.270833333,165.6875,-59.10416667,-2.270833333,62.5,-58.95833333,93.875,86.29166667,-34,9.520833333,-7.25,-34.4375,-53.0625,183.5,-89.8125,6.958333333,18.95833333,-0.04,0.08,0.96,-1.9,-6.1,-5.6,-51.85714286,-45.65306122,139.2653061,-63.79591837,-8.081632653,103.7959184,-22.75510204,107,153.3469388,-34.59183673,35,35.02040816,5.06122449,9.020408163,110.1428571,-65.95918367,-16.79591837,-11.46938776,0.08,0.06,0.98,3.1,-5.5,-5.4,0.06861,-0.02918,-0.04448,0,0,0
