Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.22,15.26,102.78,277.3,-117.06,20.74,123.36,11.98,67.56,228.36,-82.48,-29.14,-12.98,33.28,32.28,-0.26,-3.16,-0.94,-11.64,0,0.07,1.03,16.17,-0.63,-3.22,19.26,17.8,10.56,-11.76,0.18,-64.22,1.32,-36.08,5.72,-39.8,7.94,2.4,-46.62,-47.72,154.82,-44.74,23.18,22.9,0.06,0.07,0.99,5.81,-3.85,-4.55,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.24,14.26,104.78,274.3,-118.06,18.74,105.36,8.98,71.56,227.36,-82.48,-28.14,-31.98,8.28,22.28,-5.26,-1.16,1.06,-15.64,0.05,0.07,1.04,33.95,14.35,-1.26,13.26,18.8,12.56,-12.76,4.18,-38.22,-1.68,-39.08,13.72,-40.8,9.94,7.4,-41.62,-52.72,159.82,-45.74,21.18,27.9,0.03,0.06,0.98,3.29,-4.83,-2.52,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.26,15.26,111.78,261.3,-110.06,15.74,100.36,5.98,73.56,226.36,-75.48,-28.14,-56.98,-1.72,15.28,-7.26,0.84,1.06,-21.64,-0.02,0.1,1.03,47.88,14.7,-0.49,14.26,17.8,15.56,-13.76,4.18,-49.22,-4.68,-42.08,12.72,-41.8,10.94,16.4,-44.62,-59.72,182.82,-49.74,23.18,26.9,0.05,0.07,0.99,1.75,-4.76,-3.08,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.28,13.26,115.78,241.3,-103.06,10.74,94.36,1.98,88.56,217.36,-68.48,-29.14,-37.98,-5.72,14.28,-8.26,2.84,1.06,-23.64,0.01,0.11,1.02,55.02,8.54,-1.4,13.26,14.8,15.56,-16.76,4.18,-38.22,-1.68,-39.08,22.72,-44.8,9.94,-0.6,-49.62,-60.72,204.82,-50.74,26.18,30.9,0.04,0.07,0.98,1.4,-4.76,-3.01,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.3,16.26,120.78,219.3,-93.06,4.74,100.36,2.98,93.56,212.36,-60.48,-29.14,-45.98,-6.72,13.28,-9.26,1.84,1.06,-21.64,-0.02,0.13,1.02,59.08,5.81,-1.05,12.26,12.8,19.56,-20.76,6.18,-37.22,-0.68,-37.08,25.72,-47.8,11.94,21.4,-48.62,-62.72,216.82,-54.74,23.18,35.9,0.04,0.07,0.98,1.54,-4.69,-3.01,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.34,15.26,125.78,191.3,-85.06,-1.26,70.36,-9.02,92.56,181.36,-51.48,-38.14,-82.98,-6.72,10.28,-9.26,1.84,1.06,-23.64,-0.02,0.16,1.02,69.09,-4.76,-0.63,9.26,9.8,31.56,-27.76,7.18,-71.22,5.32,-30.08,33.72,-56.8,9.94,31.4,-48.62,-61.72,226.82,-57.74,23.18,42.9,0.04,0.06,0.98,0.91,-4.55,-2.66,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.36,9.26,117.78,184.3,-78.06,-0.26,96.36,-19.02,80.56,161.36,-37.48,-34.14,-58.98,-6.72,9.28,-9.26,-0.16,0.06,-24.64,-0.02,0.19,1,74.2,-6.44,0.35,7.26,8.8,38.56,-31.76,9.18,-53.22,12.32,-26.08,36.72,-63.8,10.94,13.4,-46.62,-63.72,224.82,-57.74,21.18,40.9,0.04,0.08,0.98,0.7,-3.99,-2.73,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.38,0.26,118.78,174.3,-75.06,-0.26,81.36,-23.02,68.56,146.36,-28.48,-31.14,-124.98,-7.72,10.28,-11.26,1.84,2.06,-20.64,0,0.2,1.01,78.61,-9.1,0.07,5.26,1.8,41.56,-34.76,8.18,-35.22,17.32,-25.08,39.72,-65.8,8.94,53.4,-49.62,-64.72,228.82,-60.74,24.18,41.9,0.04,0.07,0.98,0.49,-3.85,-3.01,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.4,-4.74,116.78,170.3,-70.06,-1.26,111.36,-29.02,45.56,129.36,-23.48,-28.14,-100.98,-7.72,10.28,-11.26,3.84,0.06,-23.64,-0.02,0.25,1.01,82.53,-11.06,0.35,-0.74,2.8,47.56,-37.76,8.18,-35.22,18.32,-21.08,51.72,-65.8,9.94,37.4,-50.62,-63.72,226.82,-60.74,23.18,39.9,0.04,0.07,0.98,1.05,-3.92,-2.87,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.42,-6.74,105.78,163.3,-70.06,1.74,93.36,-35.02,34.56,115.36,-21.48,-27.14,-90.98,-9.72,8.28,-12.26,0.84,1.06,-22.64,-0.02,0.27,1.02,86.8,-12.39,1.89,-2.74,-0.2,58.56,-44.76,9.18,-36.22,18.32,-16.08,55.72,-70.8,8.94,32.4,-50.62,-62.72,224.82,-61.74,23.18,36.9,0.04,0.07,0.98,0.7,-4.41,-2.8,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.44,-13.74,97.78,153.3,-65.06,4.74,93.36,-41.02,17.56,100.36,-18.48,-20.14,-83.98,-8.72,10.28,-12.26,2.84,2.06,-18.64,-0.02,0.29,1.04,93.52,-12.67,4.06,4.26,2.8,64.56,-49.76,10.18,-55.22,22.32,-8.08,58.72,-74.8,6.94,44.4,-50.62,-61.72,226.82,-60.74,23.18,34.9,0.04,0.07,0.98,1.12,-5.39,-2.8,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.46,-17.74,65.78,133.3,-60.06,0.74,77.36,-49.02,7.56,92.36,-22.48,-19.14,-110.98,-8.72,10.28,-13.26,2.84,2.06,-26.64,-0.01,0.32,1.07,101.85,-12.95,4.55,1.26,-0.2,68.56,-57.76,10.18,-40.22,21.32,-8.08,67.72,-80.8,10.94,54.4,-48.62,-61.72,226.82,-61.74,23.18,42.9,0.04,0.07,0.98,1.12,-5.81,-2.66,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.48,-17.74,44.78,118.3,-57.06,3.74,75.36,-61.02,-0.44,87.36,-12.48,-11.14,-89.98,-7.72,10.28,-11.26,1.84,0.06,-28.64,-0.02,0.36,1.07,111.16,-12.81,4.97,-0.74,3.8,77.56,-60.76,12.18,-52.22,22.32,-3.08,72.72,-86.8,8.94,12.4,-46.62,-60.72,230.82,-62.74,19.18,29.9,0.04,0.07,0.98,0.7,-5.74,-2.52,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.5,-21.74,18.78,95.3,-49.06,3.74,84.36,-66.02,-5.44,82.36,-12.48,-5.14,-81.98,-8.72,10.28,-11.26,3.84,1.06,-27.64,-0.03,0.4,1.1,119.42,-10.5,5.46,-3.74,2.8,88.56,-65.76,12.18,-34.22,23.32,-1.08,76.72,-91.8,7.94,24.4,-49.62,-59.72,240.82,-64.74,23.18,41.9,0.05,0.07,0.98,0.49,-4.97,-2.8,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.52,-15.74,-2.22,71.3,-41.06,2.74,65.36,-73.02,-2.44,72.36,-13.48,-6.14,-66.98,-8.72,9.28,-13.26,2.84,1.06,-25.64,-0.05,0.45,1.15,123.97,-3.36,6.79,-2.74,-3.2,97.56,-71.76,11.18,-43.22,18.32,1.92,85.72,-92.8,10.94,46.4,-49.62,-62.72,256.82,-67.74,22.18,46.9,0.04,0.08,0.98,0.28,-4.76,-2.73,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.54,-5.74,-11.22,49.3,-35.06,-1.26,31.36,-75.02,-6.44,62.36,-7.48,-1.14,-32.98,-8.72,11.28,-13.26,4.84,0.06,-29.64,-0.1,0.5,1.16,121.52,-0.77,10.36,-2.74,-2.2,108.56,-80.76,9.18,-53.22,27.32,8.92,85.72,-97.8,6.94,38.4,-49.62,-63.72,273.82,-68.74,23.18,52.9,0.04,0.07,0.97,0.42,-5.46,-2.94,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.56,-2.74,-22.22,32.3,-22.06,1.74,40.36,-65.02,7.56,53.36,-4.48,-1.14,-27.98,-7.72,11.28,-13.26,4.84,1.06,-22.64,-0.26,0.58,1.14,107.45,32.69,20.44,-2.74,2.8,112.56,-83.76,11.18,-29.22,18.32,14.92,99.72,-99.8,9.94,50.4,-50.62,-61.72,283.82,-69.74,23.18,56.9,0.04,0.07,0.98,0.84,-6.3,-2.52,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.58,0.26,-18.22,16.3,-15.06,0.74,35.36,-56.02,14.56,41.36,-3.48,-2.14,-44.98,-9.72,10.28,-14.26,3.84,1.06,-29.64,-0.17,0.47,1.03,85.68,68.18,33.67,-2.74,6.8,124.56,-85.76,14.18,-52.22,20.32,16.92,112.72,-105.8,8.94,29.4,-51.62,-62.72,285.82,-70.74,24.18,60.9,0.05,0.07,0.98,0.98,-6.65,-2.52,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.6,-0.74,-14.22,8.3,-2.06,4.74,47.36,-34.02,27.56,32.36,3.52,-4.14,-39.98,-5.72,10.28,-13.26,3.84,-0.94,-19.64,-0.1,0.42,0.8,72.73,66.5,43.05,-3.74,-1.2,120.56,-87.76,10.18,-47.22,19.32,22.92,115.72,-108.8,9.94,36.4,-49.62,-67.72,292.82,-76.74,22.18,57.9,0.05,0.08,0.98,0.21,-7.07,-2.52,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.62,-5.74,-6.22,9.3,-1.06,6.74,35.36,-21.02,24.56,22.36,1.52,-5.14,-27.98,-8.72,10.28,-12.26,4.84,1.06,-22.64,-0.03,0.09,0.75,53.13,65.03,52.08,-0.74,5.8,106.56,-78.76,16.18,-48.22,23.32,25.92,119.72,-109.8,9.94,36.4,-52.62,-60.72,296.82,-71.74,24.18,59.9,0.05,0.08,0.98,0.21,-8.12,-2.66,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.64,-8.74,-1.22,2.3,5.94,4.74,45.36,-14.02,21.56,12.36,2.52,-6.14,-10.98,-8.72,11.28,-12.26,4.84,0.06,-25.64,0.22,-0.34,0.55,-30.31,15.12,89.25,-1.74,-2.2,91.56,-71.76,14.18,-53.22,21.32,21.92,119.72,-116.8,11.94,57.4,-51.62,-61.72,303.82,-74.74,22.18,67.9,0.05,0.07,0.98,-0.14,-7.63,-2.66,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.68,-10.74,4.78,5.3,6.94,5.74,29.36,-16.02,18.56,11.36,4.52,-2.14,-42.98,-6.72,10.28,-9.26,1.84,1.06,-22.64,-0.08,-0.31,0.54,-132.93,-9.52,93.66,0.26,1.8,85.56,-68.76,12.18,-51.22,20.32,27.92,131.72,-118.8,13.94,32.4,-61.62,-59.72,311.82,-76.74,24.18,65.9,0.05,0.07,0.98,-0.14,-4.06,-3.08,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.7,-8.74,4.78,4.3,4.94,3.74,37.36,-7.02,18.56,10.36,2.52,-3.14,-24.98,-7.72,10.28,-11.26,2.84,0.06,-24.64,-0.01,-0.26,0.52,-147.91,7,75.18,2.26,2.8,92.56,-75.76,11.18,-58.22,21.32,20.92,128.72,-121.8,10.94,10.4,-62.62,-57.72,308.82,-73.74,22.18,58.9,0.05,0.07,0.98,-0.07,-3.71,-3.01,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.72,-10.74,3.78,3.3,4.94,5.74,66.36,-10.02,16.56,8.36,0.52,-6.14,-18.98,-8.72,11.28,-10.26,3.84,-0.94,-20.64,-0.02,-0.1,0.55,-144.34,11.55,56.42,-3.74,-1.2,97.56,-76.76,14.18,-61.22,18.32,23.92,140.72,-116.8,13.94,9.4,-62.62,-60.72,304.82,-75.74,22.18,59.9,0.06,0.07,0.98,0.07,-3.15,-2.87,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.74,-12.74,-9.22,2.3,5.94,6.74,47.36,-14.02,19.56,10.36,2.52,-3.14,-12.98,-7.72,10.28,-10.26,1.84,-1.94,-23.64,0,-0.05,0.77,-143.92,30.03,40.11,1.26,-0.2,97.56,-79.76,10.18,-54.22,23.32,22.92,137.72,-117.8,13.94,27.4,-65.62,-61.72,302.82,-76.74,25.18,58.9,0.05,0.07,0.98,-0.14,-3.22,-2.66,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.76,-9.74,4.78,0.3,4.94,4.74,25.36,-8.02,18.56,10.36,6.52,-1.14,-35.98,-7.72,10.28,-8.26,0.84,-0.94,-20.64,0.16,0.03,0.91,-161.14,26.04,15.54,2.26,0.8,99.56,-77.76,14.18,-59.22,21.32,20.92,135.72,-117.8,12.94,13.4,-64.62,-59.72,299.82,-76.74,25.18,61.9,0.05,0.07,0.98,-0.42,-3.08,-2.59,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.78,-4.74,8.78,0.3,1.94,5.74,17.36,-13.02,18.56,7.36,3.52,-1.14,-26.98,-6.72,10.28,-11.26,1.84,-0.94,-23.64,0.15,0.24,0.99,-165.97,16.1,-2.59,2.26,-0.2,98.56,-75.76,11.18,-56.22,30.32,23.92,135.72,-114.8,11.94,32.4,-61.62,-59.72,303.82,-75.74,22.18,67.9,0.05,0.07,0.98,-0.7,-3.01,-2.8,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.8,-10.74,-3.22,3.3,0.94,4.74,29.36,-10.02,16.56,7.36,6.52,-2.14,-13.98,-7.72,13.28,-11.26,3.84,-0.94,-24.64,0.21,0.45,1.02,-156.38,14.49,-6.72,-2.74,2.8,97.56,-77.76,15.18,-62.22,20.32,16.92,126.72,-116.8,11.94,41.4,-63.62,-59.72,308.82,-77.74,23.18,60.9,0.06,0.08,0.98,-0.42,-3.15,-2.8,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.82,-8.74,12.78,1.3,5.94,5.74,48.36,-14.02,15.56,8.36,6.52,-3.14,-16.98,-6.72,10.28,-11.26,2.84,-0.94,-26.64,0.25,0.61,1.11,-132.72,4.48,-1.89,5.26,-0.2,94.56,-78.76,11.18,-48.22,23.32,19.92,129.72,-114.8,12.94,44.4,-64.62,-56.72,310.82,-76.74,24.18,60.9,0.05,0.07,0.98,-0.56,-3.43,-2.66,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.84,-7.74,5.78,0.3,2.94,5.74,50.36,-10.02,19.56,11.36,6.52,-3.14,-35.98,-5.72,10.28,-10.26,1.84,0.06,-19.64,0.2,0.71,1.22,-106.05,-3.64,8.68,-1.74,-0.2,93.56,-74.76,13.18,-37.22,22.32,13.92,130.72,-114.8,10.94,38.4,-63.62,-56.72,317.82,-77.74,23.18,63.9,0.05,0.07,0.98,-0.42,-3.5,-2.94,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.86,-7.74,3.78,0.3,0.94,4.74,42.36,-13.02,16.56,9.36,5.52,1.86,-12.98,-5.72,10.28,-11.26,2.84,0.06,-18.64,0.19,0.78,1.32,-88.48,-17.64,5.39,1.26,-2.2,94.56,-72.76,13.18,-52.22,17.32,12.92,127.72,-116.8,12.94,52.4,-64.62,-53.72,320.82,-76.74,25.18,59.9,0.05,0.07,0.98,-0.07,-4.2,-2.87,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.88,-8.74,8.78,3.3,1.94,4.74,31.36,-19.02,19.56,13.36,6.52,-1.14,-39.98,-5.72,9.28,-11.26,2.84,-0.94,-27.64,0.03,0.9,1.25,-72.03,-16.52,-4.97,8.26,4.8,91.56,-74.76,11.18,-58.22,22.32,19.92,125.72,-119.8,10.94,49.4,-62.62,-53.72,317.82,-76.74,25.18,59.9,0.06,0.08,0.98,-0.07,-3.57,-2.87,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.9,-9.74,16.78,1.3,2.94,3.74,27.36,-15.02,15.56,8.36,6.52,-3.14,-46.98,-6.72,10.28,-11.26,2.84,0.06,-25.64,0,0.97,1.08,-37.1,-8.26,-24.01,-0.74,4.8,94.56,-72.76,13.18,-52.22,22.32,19.92,125.72,-121.8,9.94,14.4,-60.62,-54.72,316.82,-78.74,23.18,66.9,0.06,0.08,0.98,0,-3.22,-2.66,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.92,-12.74,5.78,2.3,0.94,3.74,25.36,-11.02,18.56,11.36,4.52,-1.14,-34.98,-5.72,10.28,-12.26,3.84,0.06,-22.64,-0.02,0.96,0.96,12.81,-6.02,-45.01,-0.74,2.8,96.56,-72.76,11.18,-40.22,25.32,19.92,136.72,-117.8,11.94,44.4,-59.62,-53.72,313.82,-79.74,25.18,71.9,0.05,0.08,0.98,-0.07,-3.29,-2.59,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.94,-10.74,11.78,1.3,2.94,4.74,39.36,-11.02,15.56,9.36,6.52,-4.14,-7.98,-4.72,8.28,-13.26,2.84,0.06,-16.64,1.47,0.74,2.06,46.97,-109.97,-63,1.26,-0.2,97.56,-77.76,9.18,-69.22,23.32,16.92,133.72,-120.8,10.94,39.4,-53.62,-53.72,306.82,-79.74,22.18,61.9,0.05,0.07,0.98,0.21,-3.22,-2.73,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.96,-13.74,4.78,7.3,-5.06,2.74,16.36,-14.02,19.56,11.36,1.52,-6.14,-48.98,-2.72,10.28,-10.26,0.84,0.06,-18.64,0.09,0.24,0.92,-11.34,-9.1,12.25,4.26,5.8,97.56,-73.76,13.18,-35.22,26.32,13.92,136.72,-119.8,9.94,44.4,-51.62,-51.72,301.82,-77.74,22.18,60.9,0.05,0.07,0.99,0.14,-3.85,-2.45,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
0.98,-14.74,9.78,9.3,-2.06,0.74,17.36,-14.02,2.56,9.36,1.52,-2.14,-31.98,2.28,13.28,-5.26,-0.16,0.06,-18.64,0.03,-0.02,0.99,1.54,-4.83,-8.12,4.26,6.8,93.56,-71.76,14.18,-51.22,24.32,17.92,133.72,-118.8,11.94,22.4,-52.62,-54.72,293.82,-80.74,25.18,58.9,0.06,0.07,0.98,-0.14,-3.64,-2.73,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
1,-15.74,2.78,13.3,-7.06,2.74,9.36,-16.02,6.56,9.36,0.52,-1.14,-18.98,1.28,8.28,-5.26,-2.16,1.06,-23.64,0.04,0.06,1,7.91,-3.78,-4.97,1.26,0.8,87.56,-72.76,11.18,-51.22,26.32,13.92,131.72,-120.8,10.94,3.4,-49.62,-52.72,285.82,-79.74,24.18,54.9,0.05,0.07,0.98,-0.28,-3.57,-2.87,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
1.02,-11.74,6.78,13.3,-6.06,1.74,46.36,-8.02,6.56,12.36,5.52,3.86,-9.98,-0.72,3.28,-4.26,-3.16,2.06,-12.64,0.03,0.08,0.98,3.85,-4.2,-7.56,5.26,-0.2,83.56,-68.76,12.18,-37.22,24.32,16.92,132.72,-117.8,10.94,9.4,-48.62,-53.72,282.82,-78.74,24.18,59.9,0.05,0.07,0.98,-0.49,-3.36,-2.66,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
1.04,-6.74,11.78,14.3,-6.06,2.74,31.36,-5.02,-1.44,13.36,-3.48,-4.14,-30.98,-0.72,1.28,-1.26,-5.16,3.06,-15.64,0.03,0.06,0.99,3.29,-4.2,-6.02,6.26,2.8,82.56,-65.76,13.18,-54.22,21.32,16.92,125.72,-116.8,12.94,22.4,-50.62,-53.72,281.82,-80.74,25.18,51.9,0.06,0.07,0.98,-0.35,-2.94,-2.8,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
1.06,-8.74,13.78,15.3,-5.06,2.74,37.36,-0.02,-1.44,15.36,0.52,2.86,-28.98,2.28,2.28,-2.26,-3.16,1.06,-16.64,0.02,0.06,0.98,2.94,-4.41,-6.02,10.26,0.8,83.56,-67.76,10.18,-54.22,25.32,10.92,123.72,-115.8,9.94,5.4,-49.62,-51.72,275.82,-79.74,25.18,57.9,0.05,0.07,0.98,-0.07,-2.73,-2.8,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
1.08,-3.74,12.78,15.3,-8.06,1.74,29.36,1.98,1.56,17.36,0.52,0.86,5.02,2.28,1.28,0.74,-4.16,2.06,-18.64,0.03,0.06,0.99,1.19,-4.69,-5.67,8.26,-0.2,84.56,-70.76,9.18,-46.22,30.32,8.92,121.72,-117.8,9.94,34.4,-47.62,-50.72,270.82,-78.74,24.18,58.9,0.05,0.07,0.98,-0.07,-3.01,-2.66,0.00451,-0.02295,-0.03965,0.02869,-0.08948,0.00764
