Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,119.18,7.36,136.36,-73.36,-19.58,-173.12,27.7,43,133.04,-45.98,-13.38,4.88,31.82,-44.74,249.78,-95.88,9.76,-5.68,0.01,0.04,0.98,1.7,-4.2,-4.9,0.06,42.3,145.26,-12.12,-14.32,62.78,-19.8,44.8,115.46,-13.78,3.1,48.3,70.98,31.96,308.66,-75.18,-30.3,51.06,-0.01,0.07,0.96,-0.4,-4.5,-3.8,-0.03601,0.01606,-0.14986,0,0,0
0.02,118.18,8.36,133.36,-68.36,-20.58,-202.12,28.7,39,129.04,-44.98,-13.38,-5.12,32.82,-46.74,261.78,-100.88,9.76,-2.68,0,0.04,0.99,1.7,-4.3,-4.9,4.06,42.3,137.26,-7.12,-18.32,74.78,-22.8,36.8,114.46,-13.78,7.1,25.3,70.98,32.96,313.66,-75.18,-30.3,57.06,0,0.07,0.97,-0.4,-4.4,-3.5,-0.03601,0.01606,-0.14986,0,0,0
0.04,118.18,4.36,125.36,-69.36,-18.58,-156.12,24.7,39,125.04,-41.98,-10.38,15.88,30.82,-48.74,271.78,-104.88,9.76,-10.68,0.01,0.05,0.98,1.8,-4.1,-4.8,0.06,40.3,141.26,-9.12,-15.32,75.78,-19.8,31.8,111.46,-16.78,3.1,25.3,71.98,31.96,316.66,-75.18,-30.3,58.06,0,0.07,0.97,0,-4,-3.7,-0.03601,0.01606,-0.14986,0,0,0
0.06,112.18,5.36,122.36,-66.36,-15.58,-154.12,27.7,39,119.04,-41.98,-14.38,19.88,32.82,-48.74,281.78,-106.88,7.76,2.32,0.01,0.05,0.98,1.9,-4.2,-4.7,4.06,40.3,133.26,-9.12,-17.32,48.78,-17.8,33.8,106.46,-13.78,4.1,28.3,70.98,29.96,317.66,-78.18,-30.3,57.06,-0.01,0.07,0.97,-0.3,-4.4,-3.6,-0.03601,0.01606,-0.14986,0,0,0
0.08,110.18,2.36,125.36,-65.36,-17.58,-211.12,28.7,42,128.04,-41.98,-13.38,9.88,32.82,-48.74,291.78,-108.88,7.76,3.32,0.01,0.04,0.98,2,-4.2,-4.9,0.06,42.3,134.26,-7.12,-16.32,71.78,-18.8,36.8,107.46,-14.78,4.1,11.3,72.98,30.96,321.66,-77.18,-31.3,60.06,-0.01,0.06,0.97,-0.3,-4.5,-3.6,-0.03601,0.01606,-0.14986,0,0,0
0.1,104.18,0.36,121.36,-64.36,-16.58,-175.12,32.7,43,119.04,-40.98,-12.38,16.88,31.82,-48.74,298.78,-109.88,8.76,10.32,0,0.05,0.98,2.1,-4.5,-4.9,7.06,42.3,131.26,-7.12,-19.32,34.78,-16.8,37.8,105.46,-12.78,3.1,39.3,74.98,30.96,323.66,-77.18,-33.3,56.06,0,0.07,0.97,-0.2,-4.2,-3.8,-0.03601,0.01606,-0.14986,0,0,0
0.12,107.18,-0.64,121.36,-62.36,-16.58,-202.12,28.7,39,118.04,-40.98,-14.38,-11.12,32.82,-48.74,303.78,-111.88,7.76,1.32,0.01,0.04,0.98,2.2,-4.2,-4.8,3.06,39.3,134.26,-8.12,-14.32,47.78,-17.8,39.8,103.46,-11.78,4.1,33.3,72.98,29.96,324.66,-78.18,-30.3,64.06,-0.01,0.07,0.97,-0.2,-4.2,-3.8,-0.03601,0.01606,-0.14986,0,0,0
0.14,111.18,0.36,119.36,-63.36,-16.58,-188.12,26.7,36,112.04,-41.98,-12.38,0.88,30.82,-48.74,308.78,-111.88,10.76,1.32,0.01,0.05,0.98,2.3,-4.2,-4.7,2.06,37.3,129.26,-6.12,-16.32,54.78,-15.8,26.8,102.46,-14.78,3.1,23.3,71.98,31.96,326.66,-77.18,-31.3,56.06,-0.01,0.07,0.97,-0.2,-4.2,-3.8,-0.03601,0.01606,-0.14986,0,0,0
0.16,111.18,2.36,112.36,-63.36,-16.58,-160.12,33.7,38,116.04,-41.98,-13.38,-12.12,32.82,-50.74,311.78,-114.88,8.76,2.32,0.01,0.05,0.98,2.5,-4.2,-4.7,4.06,35.3,127.26,-7.12,-16.32,55.78,-14.8,26.8,100.46,-13.78,4.1,40.3,72.98,30.96,328.66,-78.18,-31.3,59.06,-0.01,0.07,0.97,-0.3,-4.2,-3.8,-0.03601,0.01606,-0.14986,0,0,0
0.18,106.18,1.36,112.36,-62.36,-15.58,-174.12,31.7,34,121.04,-41.98,-14.38,-27.12,33.82,-49.74,314.78,-115.88,7.76,-3.68,0,0.05,0.98,2.5,-4.2,-4.7,3.06,36.3,124.26,-5.12,-18.32,37.78,-13.8,20.8,95.46,-15.78,5.1,31.3,73.98,29.96,331.66,-78.18,-32.3,60.06,0,0.07,0.97,-0.3,-4.3,-3.8,-0.03601,0.01606,-0.14986,0,0,0
