Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,20.17647059,29.49019608,67.50980392,-25.05882353,0.823529412,42.07843137,62.47058824,83.56862745,118.4901961,-25.49019608,-22.7254902,38.07843137,22.43137255,-75.56862745,197.6862745,-73.35294118,1.31372549,-11.94117647,0,0.08,0.97,-2.31,-5.46,-6.02,-31.48,2.64,64.48,-45.06,22.34,7.88,33.28,-9.68,42.2,-45.3,19.86,104.94,59.24,-77.48,154.86,-44.02,10.26,2.14,0.02,0.06,0.98,-4.97,-7.42,-2.17,0.09204,-0.08741,-0.10578,1.41284,0.41829,0.26901
0.02,17.17647059,25.49019608,63.50980392,-27.05882353,-1.176470588,32.07843137,62.47058824,87.56862745,120.4901961,-25.49019608,-22.7254902,68.07843137,23.43137255,-77.56862745,194.6862745,-73.35294118,1.31372549,-7.941176471,0,0.08,0.97,-2.24,-5.53,-5.88,-34.48,0.64,61.48,-46.06,21.34,27.88,32.28,-11.68,41.2,-46.3,17.86,95.94,58.24,-78.48,153.86,-45.02,10.26,-5.86,0.02,0.06,0.98,-4.9,-7.56,-2.1,0.09204,-0.08741,-0.10578,1.41284,0.41829,0.26901
0.04,24.17647059,28.49019608,64.50980392,-28.05882353,-1.176470588,8.078431373,61.47058824,84.56862745,120.4901961,-24.49019608,-22.7254902,48.07843137,22.43137255,-75.56862745,193.6862745,-73.35294118,0.31372549,-11.94117647,0,0.08,0.97,-2.03,-5.74,-6.02,-32.48,-2.36,60.48,-45.06,20.34,0.88,31.28,-11.68,41.2,-47.3,17.86,91.94,57.24,-76.48,149.86,-44.02,10.26,-0.86,0.02,0.06,0.98,-5.04,-7.42,-2.03,0.09204,-0.08741,-0.10578,1.41284,0.41829,0.26901
0.06,25.17647059,30.49019608,66.50980392,-28.05882353,-1.176470588,12.07843137,63.47058824,88.56862745,122.4901961,-25.49019608,-21.7254902,56.07843137,22.43137255,-74.56862745,191.6862745,-72.35294118,0.31372549,-14.94117647,0,0.08,0.97,-2.24,-5.95,-6.09,-24.48,-5.36,57.48,-44.06,20.34,-0.12,33.28,-10.68,43.2,-49.3,13.86,84.94,57.24,-76.48,152.86,-43.02,10.26,0.14,0.02,0.06,0.98,-4.97,-7.42,-2.17,0.09204,-0.08741,-0.10578,1.41284,0.41829,0.26901
0.08,21.17647059,22.49019608,69.50980392,-29.05882353,-3.176470588,14.07843137,61.47058824,81.56862745,121.4901961,-28.49019608,-21.7254902,60.07843137,22.43137255,-74.56862745,190.6862745,-72.35294118,1.31372549,-10.94117647,0,0.08,0.97,-2.24,-5.39,-5.95,-33.48,-5.36,59.48,-45.06,18.34,-13.12,29.28,-10.68,45.2,-49.3,18.86,76.94,57.24,-73.48,149.86,-40.02,9.26,1.14,0.02,0.06,0.98,-5.04,-7.35,-2.24,0.09204,-0.08741,-0.10578,1.41284,0.41829,0.26901
0.1,26.17647059,34.49019608,69.50980392,-31.05882353,-1.176470588,-14.92156863,59.47058824,85.56862745,123.4901961,-26.49019608,-20.7254902,59.07843137,23.43137255,-72.56862745,185.6862745,-70.35294118,0.31372549,-11.94117647,0,0.08,0.98,-2.03,-5.6,-6.02,-30.48,-2.36,67.48,-47.06,23.34,-14.12,27.28,-7.68,47.2,-47.3,21.86,96.94,58.24,-75.48,147.86,-41.02,7.26,-1.86,0.02,0.07,0.98,-4.83,-7.56,-2.31,0.09204,-0.08741,-0.10578,1.41284,0.41829,0.26901
0.12,20.17647059,28.49019608,70.50980392,-29.05882353,-0.176470588,22.07843137,63.47058824,82.56862745,122.4901961,-30.49019608,-22.7254902,54.07843137,23.43137255,-70.56862745,183.6862745,-69.35294118,0.31372549,-16.94117647,0,0.09,0.98,-1.89,-5.74,-5.88,-31.48,-3.36,58.48,-45.06,18.34,14.88,23.28,-10.68,48.2,-47.3,21.86,109.94,55.24,-75.48,149.86,-42.02,10.26,-5.86,0.02,0.07,0.98,-4.76,-7.7,-2.38,0.09204,-0.08741,-0.10578,1.41284,0.41829,0.26901
0.14,20.17647059,29.49019608,66.50980392,-30.05882353,0.823529412,33.07843137,67.47058824,89.56862745,124.4901961,-29.49019608,-20.7254902,67.07843137,21.43137255,-70.56862745,180.6862745,-68.35294118,2.31372549,-7.941176471,0,0.08,0.97,-2.17,-5.67,-6.02,-28.48,-5.36,61.48,-48.06,19.34,-15.12,29.28,-8.68,46.2,-49.3,18.86,76.94,55.24,-73.48,148.86,-41.02,9.26,-7.86,0.03,0.06,0.98,-4.97,-7.63,-2.17,0.09204,-0.08741,-0.10578,1.41284,0.41829,0.26901
0.16,22.17647059,29.49019608,73.50980392,-30.05882353,-0.176470588,27.07843137,63.47058824,86.56862745,125.4901961,-28.49019608,-21.7254902,52.07843137,22.43137255,-69.56862745,178.6862745,-68.35294118,1.31372549,-10.94117647,0,0.08,0.97,-2.03,-5.67,-5.81,-33.48,-3.36,65.48,-48.06,21.34,-7.12,18.28,-6.68,48.2,-51.3,22.86,82.94,53.24,-71.48,146.86,-41.02,12.26,-9.86,0.02,0.06,0.99,-4.9,-7.28,-2.31,0.09204,-0.08741,-0.10578,1.41284,0.41829,0.26901
0.18,21.17647059,32.49019608,77.50980392,-29.05882353,0.823529412,18.07843137,67.47058824,82.56862745,125.4901961,-29.49019608,-22.7254902,50.07843137,21.43137255,-68.56862745,174.6862745,-67.35294118,0.31372549,-9.941176471,0,0.08,0.97,-2.1,-5.88,-5.95,-30.48,-0.36,61.48,-47.06,20.34,13.88,30.28,-8.68,43.2,-49.3,15.86,95.94,54.24,-72.48,142.86,-42.02,8.26,-6.86,0.02,0.06,0.98,-4.9,-7.35,-2.1,0.09204,-0.08741,-0.10578,1.41284,0.41829,0.26901
