Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,211.84,115.98,240.16,-119.22,-5.46,-83.1,41.82,27.72,71.84,-24.66,-12.72,84.06,-9.04,10.12,55.2,-21.22,4.64,15.22,0.01,0.06,0.98,2.5,-4.4,-4.5,-72.06122449,143.4081633,261.0816327,-61.26530612,-23.91836735,-44.57142857,-42.83673469,110.0612245,155.3877551,-12.26530612,-6.326530612,21.85714286,-0.102040816,32.14285714,98.51020408,-28.04081633,-6.918367347,23.81632653,-0.02,0.07,0.97,-0.1,-4.2,-3.4,0.03675,-0.15741,0.07819,0.22766,-0.06821,-0.03129
0.02,213.84,115.98,238.16,-122.22,-6.46,-97.1,37.82,27.72,75.84,-24.66,-11.72,81.06,-9.04,10.12,54.2,-21.22,4.64,10.22,0.01,0.06,0.98,2.5,-4.6,-4.5,-76.06122449,143.4081633,260.0816327,-61.26530612,-22.91836735,-29.57142857,-42.83673469,127.0612245,156.3877551,-10.26530612,-5.326530612,68.85714286,0.897959184,34.14285714,98.51020408,-26.04081633,-7.918367347,27.81632653,-0.02,0.08,0.97,0,-4,-3.4,0.03675,-0.15741,0.07819,0.22766,-0.06821,-0.03129
0.04,214.84,116.98,239.16,-120.22,-4.46,-69.1,41.82,31.72,73.84,-23.66,-12.72,72.06,-11.04,11.12,55.2,-21.22,5.64,18.22,0.01,0.06,0.98,2.5,-4.5,-4.5,-70.06122449,142.4081633,259.0816327,-64.26530612,-21.91836735,-55.57142857,-43.83673469,111.0612245,156.3877551,-12.26530612,-5.326530612,37.85714286,-0.102040816,33.14285714,99.51020408,-28.04081633,-6.918367347,24.81632653,-0.02,0.08,0.97,0,-4.1,-3.3,0.03675,-0.15741,0.07819,0.22766,-0.06821,-0.03129
0.06,216.84,113.98,232.16,-122.22,-4.46,-57.1,39.82,29.72,74.84,-24.66,-12.72,93.06,-10.04,10.12,55.2,-22.22,4.64,13.22,0.01,0.06,0.98,2.7,-4.4,-4.5,-73.06122449,150.4081633,260.0816327,-63.26530612,-23.91836735,-50.57142857,-44.83673469,104.0612245,154.3877551,-15.26530612,-5.326530612,39.85714286,-0.102040816,33.14285714,100.5102041,-28.04081633,-7.918367347,22.81632653,-0.02,0.08,0.97,-0.1,-4,-3.3,0.03675,-0.15741,0.07819,0.22766,-0.06821,-0.03129
0.08,213.84,113.98,235.16,-120.22,-6.46,-81.1,36.82,27.72,75.84,-24.66,-11.72,74.06,-8.04,12.12,55.2,-21.22,3.64,17.22,0.01,0.06,0.98,2.9,-4.5,-4.6,-63.06122449,140.4081633,260.0816327,-65.26530612,-20.91836735,-53.57142857,-44.83673469,113.0612245,156.3877551,-13.26530612,-6.326530612,44.85714286,0.897959184,31.14285714,101.5102041,-29.04081633,-8.918367347,27.81632653,-0.02,0.08,0.97,0.1,-4.4,-3.3,0.03675,-0.15741,0.07819,0.22766,-0.06821,-0.03129
0.1,209.84,112.98,233.16,-120.22,-8.46,-99.1,41.82,27.72,77.84,-21.66,-14.72,65.06,-11.04,10.12,56.2,-21.22,4.64,11.22,0.01,0.06,0.98,2.7,-4.4,-4.6,-68.06122449,141.4081633,257.0816327,-62.26530612,-22.91836735,-38.57142857,-44.83673469,111.0612245,154.3877551,-12.26530612,-5.326530612,30.85714286,-0.102040816,32.14285714,102.5102041,-29.04081633,-7.918367347,26.81632653,-0.02,0.07,0.97,0.1,-4.2,-3.2,0.03675,-0.15741,0.07819,0.22766,-0.06821,-0.03129
0.12,206.84,114.98,236.16,-117.22,-6.46,-93.1,38.82,29.72,72.84,-23.66,-12.72,74.06,-11.04,10.12,54.2,-22.22,5.64,10.22,0.01,0.06,0.97,2.7,-4.5,-4.7,-68.06122449,138.4081633,255.0816327,-61.26530612,-23.91836735,-42.57142857,-42.83673469,115.0612245,155.3877551,-11.26530612,-5.326530612,54.85714286,-0.102040816,33.14285714,101.5102041,-28.04081633,-6.918367347,18.81632653,-0.02,0.08,0.97,0,-4.2,-3.1,0.03675,-0.15741,0.07819,0.22766,-0.06821,-0.03129
0.14,210.84,112.98,231.16,-118.22,-6.46,-92.1,39.82,31.72,75.84,-24.66,-12.72,49.06,-9.04,10.12,55.2,-21.22,3.64,16.22,0.01,0.06,0.98,2.8,-4.7,-4.4,-70.06122449,140.4081633,255.0816327,-62.26530612,-24.91836735,-40.57142857,-45.83673469,121.0612245,156.3877551,-9.265306122,-6.326530612,56.85714286,0.897959184,33.14285714,102.5102041,-28.04081633,-6.918367347,26.81632653,-0.02,0.08,0.97,0,-4.2,-3.5,0.03675,-0.15741,0.07819,0.22766,-0.06821,-0.03129
0.16,210.84,112.98,229.16,-117.22,-5.46,-82.1,36.82,31.72,72.84,-23.66,-12.72,81.06,-8.04,11.12,57.2,-21.22,5.64,22.22,0.01,0.06,0.98,2.7,-4.5,-4.5,-68.06122449,139.4081633,257.0816327,-61.26530612,-24.91836735,-52.57142857,-44.83673469,106.0612245,153.3877551,-12.26530612,-6.326530612,36.85714286,-0.102040816,34.14285714,102.5102041,-28.04081633,-7.918367347,23.81632653,-0.02,0.08,0.97,-0.3,-4,-3.4,0.03675,-0.15741,0.07819,0.22766,-0.06821,-0.03129
0.18,211.84,112.98,230.16,-119.22,-6.46,-87.1,42.82,29.72,75.84,-23.66,-13.72,87.06,-9.04,10.12,55.2,-21.22,4.64,20.22,0.01,0.06,0.98,2.4,-4.5,-4.6,-67.06122449,138.4081633,257.0816327,-60.26530612,-22.91836735,-50.57142857,-48.83673469,114.0612245,155.3877551,-11.26530612,-5.326530612,51.85714286,-0.102040816,33.14285714,103.5102041,-28.04081633,-8.918367347,23.81632653,-0.02,0.07,0.97,-0.2,-4.2,-3.3,0.03675,-0.15741,0.07819,0.22766,-0.06821,-0.03129
0.2,204.84,108.98,226.16,-118.22,-7.46,-87.1,39.82,29.72,77.84,-24.66,-11.72,62.06,-11.04,10.12,57.2,-21.22,5.64,18.22,0.01,0.06,0.98,2.6,-4.3,-4.6,-67.06122449,140.4081633,255.0816327,-62.26530612,-19.91836735,-49.57142857,-46.83673469,118.0612245,155.3877551,-9.265306122,-4.326530612,35.85714286,0.897959184,32.14285714,105.5102041,-29.04081633,-7.918367347,25.81632653,-0.02,0.07,0.97,-0.3,-4.3,-3.3,0.03675,-0.15741,0.07819,0.22766,-0.06821,-0.03129
0.22,209.84,110.98,224.16,-117.22,-8.46,-82.1,39.82,25.72,78.84,-25.66,-14.72,76.06,-11.04,8.12,57.2,-22.22,5.64,12.22,0.01,0.06,0.98,2.3,-4.4,-4.6,-67.06122449,141.4081633,256.0816327,-62.26530612,-23.91836735,-59.57142857,-43.83673469,111.0612245,155.3877551,-11.26530612,-6.326530612,40.85714286,0.897959184,33.14285714,105.5102041,-29.04081633,-9.918367347,22.81632653,-0.01,0.08,0.97,-0.3,-4.2,-3.4,0.03675,-0.15741,0.07819,0.22766,-0.06821,-0.03129
0.24,206.84,111.98,226.16,-116.22,-6.46,-72.1,40.82,31.72,76.84,-24.66,-13.72,73.06,-10.04,11.12,58.2,-21.22,3.64,15.22,0.01,0.06,0.98,2.3,-4.5,-4.5,-66.06122449,141.4081633,248.0816327,-60.26530612,-23.91836735,-38.57142857,-41.83673469,113.0612245,155.3877551,-14.26530612,-5.326530612,24.85714286,1.897959184,32.14285714,107.5102041,-30.04081633,-8.918367347,34.81632653,-0.02,0.08,0.97,-0.3,-4.1,-3.1,0.03675,-0.15741,0.07819,0.22766,-0.06821,-0.03129
0.26,210.84,113.98,225.16,-119.22,-6.46,-78.1,39.82,28.72,69.84,-22.66,-10.72,70.06,-10.04,10.12,59.2,-22.22,4.64,11.22,0.01,0.06,0.97,2.4,-4.7,-4.5,-61.06122449,142.4081633,251.0816327,-60.26530612,-21.91836735,-65.57142857,-40.83673469,114.0612245,154.3877551,-12.26530612,-4.326530612,36.85714286,1.897959184,32.14285714,107.5102041,-32.04081633,-8.918367347,27.81632653,-0.02,0.07,0.97,0,-4.3,-3.3,0.03675,-0.15741,0.07819,0.22766,-0.06821,-0.03129
0.28,203.84,112.98,226.16,-116.22,-5.46,-60.1,42.82,30.72,73.84,-22.66,-13.72,66.06,-9.04,8.12,59.2,-22.22,4.64,20.22,0.01,0.06,0.97,2.5,-4.4,-4.5,-65.06122449,140.4081633,249.0816327,-58.26530612,-20.91836735,-46.57142857,-41.83673469,119.0612245,155.3877551,-11.26530612,-5.326530612,43.85714286,0.897959184,33.14285714,108.5102041,-31.04081633,-7.918367347,21.81632653,-0.02,0.07,0.97,-0.3,-4.2,-3.3,0.03675,-0.15741,0.07819,0.22766,-0.06821,-0.03129
