Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,0,85.82,-16.4,160.64,-108.18,51.1,56.9,36.22,71.98,75.28,-22.78,16.76,35.5,8.72,-7.98,88.02,-45.6,6.14,58,-0.01,0.07,0.96,-0.5,-4,-2.6,-39.6875,81.16666667,100.0416667,-55.41666667,5.666666667,0.291666667,-35,36.04166667,99.29166667,-37.08333333,17.77083333,25.14583333,11.95833333,24.47916667,136.1458333,-30.79166667,19.35416667,-19.08333333,0,0.09,0.97,4.4,-3.8,-6.9,0.03735,-0.091,0.09595,0,0,0
0.04,0,81.82,-16.4,157.64,-110.18,49.1,35.9,29.22,78.98,74.28,-23.78,15.76,35.5,12.72,-9.98,87.02,-46.6,4.14,64,-0.01,0.07,0.96,-0.3,-4.1,-2.8,-46.6875,85.16666667,111.0416667,-55.41666667,13.66666667,-10.70833333,-41,34.04166667,98.29166667,-35.08333333,16.77083333,41.14583333,15.95833333,26.47916667,134.1458333,-27.79166667,16.35416667,-17.08333333,0,0.1,0.97,4.4,-3.7,-6.8,0.03735,-0.091,0.09595,0,0,0
0.06,0,88.82,-15.4,161.64,-107.18,55.1,42.9,32.22,76.98,74.28,-20.78,16.76,25.5,10.72,-7.98,88.02,-46.6,5.14,58,-0.01,0.07,0.96,-0.5,-3.9,-2.7,-42.6875,83.16666667,102.0416667,-57.41666667,10.66666667,16.29166667,-40,29.04166667,100.2916667,-37.08333333,17.77083333,43.14583333,14.95833333,23.47916667,133.1458333,-30.79166667,17.35416667,-17.08333333,0.01,0.1,0.98,4.4,-4,-6.8,0.03735,-0.091,0.09595,0,0,0
0.08,0,83.82,-18.4,159.64,-108.18,52.1,51.9,34.22,78.98,72.28,-22.78,18.76,55.5,9.72,-7.98,86.02,-45.6,5.14,54,-0.01,0.07,0.96,-0.5,-4.1,-2.5,-43.6875,81.16666667,106.0416667,-58.41666667,9.666666667,-11.70833333,-39,32.04166667,99.29166667,-37.08333333,16.77083333,48.14583333,13.95833333,25.47916667,132.1458333,-28.79166667,18.35416667,-23.08333333,0,0.09,0.97,4.4,-3.9,-6.9,0.03735,-0.091,0.09595,0,0,0
0.1,0,82.82,-20.4,159.64,-109.18,51.1,60.9,32.22,76.98,79.28,-14.78,20.76,21.5,9.72,-7.98,87.02,-46.6,5.14,55,-0.01,0.07,0.96,-0.5,-4,-2.7,-46.6875,85.16666667,109.0416667,-55.41666667,10.66666667,8.291666667,-35,34.04166667,100.2916667,-35.08333333,18.77083333,58.14583333,13.95833333,24.47916667,131.1458333,-29.79166667,17.35416667,-25.08333333,0,0.1,0.97,4.2,-3.8,-7,0.03735,-0.091,0.09595,0,0,0
0.12,0,82.82,-12.4,160.64,-110.18,50.1,59.9,31.22,81.98,78.28,-14.78,19.76,18.5,10.72,-7.98,88.02,-46.6,4.14,56,-0.01,0.07,0.96,-0.5,-4.1,-2.6,-43.6875,87.16666667,105.0416667,-57.41666667,7.666666667,-13.70833333,-37,34.04166667,99.29166667,-38.08333333,17.77083333,63.14583333,17.95833333,24.47916667,133.1458333,-30.79166667,15.35416667,-16.08333333,0.01,0.1,0.97,4.4,-3.7,-6.8,0.03735,-0.091,0.09595,0,0,0
0.14,0,82.82,-14.4,163.64,-109.18,54.1,49.9,28.22,70.98,73.28,-26.78,15.76,45.5,12.72,-4.98,89.02,-45.6,3.14,58,-0.01,0.07,0.96,-0.4,-4,-2.6,-45.6875,82.16666667,107.0416667,-59.41666667,10.66666667,7.291666667,-38,38.04166667,99.29166667,-35.08333333,19.77083333,55.14583333,13.95833333,27.47916667,130.1458333,-25.79166667,18.35416667,-19.08333333,0.01,0.09,0.97,4.5,-3.9,-6.9,0.03735,-0.091,0.09595,0,0,0
0.16,0,82.82,-15.4,161.64,-110.18,52.1,56.9,33.22,77.98,76.28,-18.78,18.76,19.5,12.72,-6.98,89.02,-46.6,3.14,56,-0.01,0.08,0.98,-0.4,-4.1,-2.6,-51.6875,83.16666667,114.0416667,-58.41666667,10.66666667,-7.708333333,-31,32.04166667,100.2916667,-37.08333333,15.77083333,38.14583333,14.95833333,26.47916667,131.1458333,-28.79166667,18.35416667,-27.08333333,0.01,0.1,0.97,4.4,-3.8,-7,0.03735,-0.091,0.09595,0,0,0
0.18,0,79.82,-16.4,162.64,-109.18,53.1,50.9,30.22,75.98,75.28,-23.78,16.76,31.5,9.72,-5.98,89.02,-44.6,5.14,53,-0.01,0.07,0.97,-0.3,-4.1,-2.8,-43.6875,85.16666667,106.0416667,-58.41666667,10.66666667,9.291666667,-39,30.04166667,100.2916667,-37.08333333,19.77083333,66.14583333,14.95833333,24.47916667,130.1458333,-28.79166667,16.35416667,-21.08333333,0.01,0.09,0.97,4.4,-3.9,-6.9,0.03735,-0.091,0.09595,0,0,0
0.2,0,82.82,-16.4,161.64,-107.18,50.1,27.9,29.22,80.98,76.28,-18.78,17.76,66.5,11.72,-6.98,88.02,-45.6,4.14,61,-0.01,0.07,0.96,-0.5,-4.2,-2.8,-45.6875,79.16666667,108.0416667,-58.41666667,10.66666667,26.29166667,-43,35.04166667,100.2916667,-35.08333333,21.77083333,82.14583333,14.95833333,25.47916667,128.1458333,-27.79166667,16.35416667,-28.08333333,0.01,0.09,0.97,4.6,-3.8,-6.8,0.03735,-0.091,0.09595,0,0,0
0.22,0,84.82,-17.4,160.64,-108.18,53.1,42.9,27.22,81.98,77.28,-16.78,18.76,64.5,10.72,-8.98,90.02,-47.6,4.14,52,-0.01,0.07,0.97,-0.5,-4,-2.7,-41.6875,82.16666667,108.0416667,-56.41666667,9.666666667,1.291666667,-34,32.04166667,100.2916667,-39.08333333,15.77083333,34.14583333,12.95833333,23.47916667,129.1458333,-29.79166667,18.35416667,-19.08333333,0.01,0.09,0.97,4.4,-3.9,-6.9,0.03735,-0.091,0.09595,0,0,0
0.24,0,83.82,-13.4,159.64,-109.18,48.1,39.9,33.22,71.98,74.28,-26.78,13.76,50.5,12.72,-7.98,90.02,-46.6,2.14,57,-0.01,0.07,0.96,-0.5,-4,-2.6,-45.6875,83.16666667,102.0416667,-58.41666667,8.666666667,10.29166667,-39,33.04166667,100.2916667,-35.08333333,18.77083333,51.14583333,13.95833333,23.47916667,129.1458333,-29.79166667,18.35416667,-23.08333333,0,0.1,0.97,4.5,-3.8,-7,0.03735,-0.091,0.09595,0,0,0
0.26,0,79.82,-14.4,163.64,-109.18,55.1,36.9,39.22,72.98,76.28,-24.78,14.76,23.5,11.72,-6.98,89.02,-46.6,5.14,61,-0.01,0.07,0.96,-0.4,-3.9,-2.8,-49.6875,82.16666667,109.0416667,-58.41666667,10.66666667,14.29166667,-40,32.04166667,102.2916667,-38.08333333,22.77083333,58.14583333,12.95833333,25.47916667,128.1458333,-27.79166667,19.35416667,-20.08333333,0.01,0.1,0.98,4.5,-3.8,-6.8,0.03735,-0.091,0.09595,0,0,0
0.28,0,83.82,-16.4,162.64,-105.18,53.1,57.9,32.22,81.98,77.28,-18.78,18.76,32.5,10.72,-7.98,89.02,-47.6,3.14,49,-0.01,0.07,0.96,-0.4,-4.1,-2.7,-47.6875,79.16666667,107.0416667,-58.41666667,10.66666667,7.291666667,-38,33.04166667,100.2916667,-37.08333333,19.77083333,58.14583333,12.95833333,21.47916667,129.1458333,-29.79166667,18.35416667,-19.08333333,0.01,0.09,0.97,4.4,-3.8,-7,0.03735,-0.091,0.09595,0,0,0
0.3,0,81.82,-17.4,160.64,-110.18,51.1,35.9,32.22,74.98,78.28,-22.78,15.76,2.5,9.72,-7.98,88.02,-46.6,4.14,51,-0.01,0.07,0.96,-0.4,-4.2,-2.8,-44.6875,83.16666667,103.0416667,-58.41666667,8.666666667,-25.70833333,-39,38.04166667,101.2916667,-37.08333333,19.77083333,44.14583333,12.95833333,26.47916667,125.1458333,-26.79166667,18.35416667,-18.08333333,0.01,0.1,0.97,4.5,-3.8,-6.8,0.03735,-0.091,0.09595,0,0,0
0.32,0,85.82,-15.4,163.64,-109.18,53.1,37.9,33.22,73.98,77.28,-20.78,15.76,17.5,10.72,-7.98,88.02,-47.6,5.14,58,-0.01,0.07,0.95,-0.4,-4.1,-2.7,-42.6875,84.16666667,109.0416667,-59.41666667,8.666666667,20.29166667,-43,35.04166667,100.2916667,-37.08333333,18.77083333,45.14583333,15.95833333,24.47916667,126.1458333,-28.79166667,15.35416667,-17.08333333,0.01,0.1,0.97,4.6,-3.8,-7,0.03735,-0.091,0.09595,0,0,0
0.34,0,82.82,-15.4,161.64,-109.18,53.1,59.9,32.22,88.98,78.28,-13.78,21.76,59.5,9.72,-7.98,86.02,-47.6,4.14,56,-0.01,0.07,0.96,-0.4,-4,-2.8,-44.6875,83.16666667,109.0416667,-60.41666667,8.666666667,20.29166667,-42,31.04166667,102.2916667,-40.08333333,18.77083333,47.14583333,13.95833333,23.47916667,126.1458333,-28.79166667,16.35416667,-19.08333333,0.01,0.09,0.97,4.4,-3.8,-6.8,0.03735,-0.091,0.09595,0,0,0
0.36,0,81.82,-17.4,162.64,-110.18,52.1,39.9,30.22,76.98,78.28,-19.78,18.76,25.5,11.72,-7.98,85.02,-46.6,3.14,63,-0.02,0.07,0.96,-0.3,-4.1,-2.8,-48.6875,93.16666667,115.0416667,-58.41666667,9.666666667,12.29166667,-39,32.04166667,101.2916667,-36.08333333,15.77083333,41.14583333,13.95833333,23.47916667,127.1458333,-29.79166667,18.35416667,-19.08333333,0.01,0.1,0.97,4.4,-3.8,-6.8,0.03735,-0.091,0.09595,0,0,0
0.38,0,83.82,-14.4,161.64,-108.18,52.1,60.9,32.22,77.98,76.28,-21.78,15.76,43.5,9.72,-6.98,87.02,-46.6,4.14,47,-0.01,0.07,0.96,-0.5,-4.1,-2.6,-42.6875,89.16666667,108.0416667,-59.41666667,6.666666667,-22.70833333,-40,34.04166667,101.2916667,-37.08333333,18.77083333,33.14583333,13.95833333,25.47916667,125.1458333,-27.79166667,17.35416667,-19.08333333,0.01,0.09,0.97,4.4,-3.8,-6.7,0.03735,-0.091,0.09595,0,0,0
