Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,16.74,6.46,36.36,-29.56,2.3,30.56,-5.78,1.94,40.5,-19.96,16.88,4.38,23.92,-5.22,176.86,-61.3,34.94,75.96,0,0.06,0.96,-1.2,-7,-3.1,-28.75510204,11.08163265,8.326530612,-5,1.693877551,16,-10.55102041,0.326530612,52.85714286,-45.79591837,0.183673469,1.367346939,28.63265306,-11.83673469,196.5510204,-49.73469388,-0.142857143,8.020408163,0.04,0.06,0.97,1.3,-8.9,-3.3,-0.06104,-0.02076,0.04785,0.00537,0.0163,-0.1081
0.02,0,17.74,11.46,34.36,-26.56,4.3,39.56,-4.78,1.94,41.5,-14.96,15.88,11.38,23.92,-6.22,177.86,-62.3,34.94,75.96,0,0.06,0.96,-1.3,-7.2,-3.3,-40.75510204,8.081632653,8.326530612,-3,0.693877551,22,-15.55102041,-0.673469388,37.85714286,-40.79591837,0.183673469,23.36734694,29.63265306,-12.83673469,195.5510204,-49.73469388,-0.142857143,14.02040816,0.04,0.06,0.97,1.4,-8.8,-3.1,-0.06104,-0.02076,0.04785,0.00537,0.0163,-0.1081
0.04,0,17.74,13.46,39.36,-28.56,2.3,45.56,-1.78,1.94,43.5,-17.96,16.88,3.38,25.92,-7.22,176.86,-62.3,32.94,72.96,0.01,0.05,0.96,-1.2,-7.1,-3.3,-30.75510204,6.081632653,9.326530612,-5,2.693877551,17,-10.55102041,1.326530612,49.85714286,-46.79591837,1.183673469,1.367346939,27.63265306,-13.83673469,197.5510204,-50.73469388,1.857142857,13.02040816,0.04,0.06,0.96,1.2,-8.9,-3.2,-0.06104,-0.02076,0.04785,0.00537,0.0163,-0.1081
0.06,0,16.74,15.46,34.36,-27.56,5.3,53.56,-4.78,-1.06,40.5,-18.96,16.88,2.38,23.92,-5.22,176.86,-61.3,34.94,82.96,0,0.06,0.96,-1.2,-7,-3.3,-26.75510204,7.081632653,8.326530612,-6,3.693877551,34,-9.551020408,1.326530612,42.85714286,-42.79591837,1.183673469,13.36734694,29.63265306,-11.83673469,195.5510204,-48.73469388,0.857142857,12.02040816,0.04,0.06,0.96,1.3,-8.9,-3.1,-0.06104,-0.02076,0.04785,0.00537,0.0163,-0.1081
0.08,0,13.74,11.46,38.36,-26.56,3.3,46.56,-3.78,1.94,45.5,-14.96,16.88,17.38,22.92,-5.22,176.86,-61.3,35.94,75.96,0,0.06,0.96,-1.2,-7,-3.2,-26.75510204,6.081632653,9.326530612,-7,2.693877551,29,-9.551020408,1.326530612,42.85714286,-42.79591837,0.183673469,-4.632653061,29.63265306,-14.83673469,192.5510204,-50.73469388,-0.142857143,6.020408163,0.03,0.06,0.96,1.2,-8.7,-3.3,-0.06104,-0.02076,0.04785,0.00537,0.0163,-0.1081
0.1,0,15.74,12.46,33.36,-24.56,3.3,41.56,-8.78,-1.06,42.5,-20.96,16.88,11.38,23.92,-7.22,174.86,-61.3,33.94,72.96,0,0.06,0.96,-1.1,-7.1,-3.1,-29.75510204,8.081632653,9.326530612,-5,2.693877551,28,-8.551020408,2.326530612,43.85714286,-41.79591837,1.183673469,11.36734694,28.63265306,-12.83673469,193.5510204,-48.73469388,0.857142857,8.020408163,0.04,0.05,0.97,1.2,-8.9,-3.1,-0.06104,-0.02076,0.04785,0.00537,0.0163,-0.1081
0.12,0,18.74,11.46,32.36,-25.56,6.3,18.56,-3.78,0.94,45.5,-14.96,16.88,-13.62,23.92,-8.22,173.86,-62.3,33.94,66.96,0,0.05,0.96,-1.2,-7,-3.2,-24.75510204,7.081632653,10.32653061,-8,3.693877551,16,-4.551020408,4.326530612,45.85714286,-42.79591837,0.183673469,-28.63265306,30.63265306,-13.83673469,191.5510204,-48.73469388,-0.142857143,10.02040816,0.04,0.05,0.96,1.4,-8.9,-3.1,-0.06104,-0.02076,0.04785,0.00537,0.0163,-0.1081
0.14,0,14.74,8.46,38.36,-26.56,6.3,60.56,-4.78,0.94,42.5,-19.96,15.88,1.38,25.92,-5.22,171.86,-59.3,31.94,68.96,0,0.05,0.95,-1.2,-7.2,-3.2,-22.75510204,11.08163265,8.326530612,-5,2.693877551,12,-10.55102041,8.326530612,51.85714286,-42.79591837,0.183673469,30.36734694,27.63265306,-11.83673469,191.5510204,-46.73469388,0.857142857,14.02040816,0.04,0.05,0.97,1.1,-8.7,-3.3,-0.06104,-0.02076,0.04785,0.00537,0.0163,-0.1081
0.16,0,12.74,11.46,35.36,-28.56,5.3,44.56,0.22,6.94,40.5,-16.96,14.88,26.38,24.92,-6.22,172.86,-62.3,32.94,70.96,0.01,0.05,0.96,-1.2,-7.3,-3.3,-28.75510204,11.08163265,10.32653061,-6,1.693877551,12,-9.551020408,2.326530612,45.85714286,-42.79591837,0.183673469,5.367346939,29.63265306,-13.83673469,192.5510204,-49.73469388,-0.142857143,12.02040816,0.04,0.06,0.96,1.1,-8.9,-3.1,-0.06104,-0.02076,0.04785,0.00537,0.0163,-0.1081
0.18,0,16.74,11.46,36.36,-27.56,2.3,30.56,-1.78,-1.06,38.5,-18.96,16.88,10.38,25.92,-5.22,170.86,-60.3,29.94,60.96,0,0.06,0.96,-1.2,-6.8,-3.3,-26.75510204,9.081632653,10.32653061,-6,3.693877551,32,-11.55102041,1.326530612,54.85714286,-46.79591837,1.183673469,-13.63265306,28.63265306,-11.83673469,192.5510204,-47.73469388,-0.142857143,11.02040816,0.04,0.05,0.97,1.1,-8.9,-3.3,-0.06104,-0.02076,0.04785,0.00537,0.0163,-0.1081
