Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.2,1.26,8.78,54.3,-32.06,7.74,43.36,17.98,12.56,57.36,-18.48,-13.14,-33.98,40.28,-27.72,128.74,-40.16,20.06,23.36,0.02,0.04,0.99,3.36,-7,-5.67,7.26,3.8,77.56,-64.76,7.18,-56.22,-22.68,-30.08,78.72,-84.8,12.94,12.4,-21.62,-39.72,103.82,-42.74,12.18,-2.1,0.04,0.08,0.98,-1.4,-5.18,-2.45,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.22,-5.74,6.78,54.3,-29.06,6.74,64.36,17.98,11.56,55.36,-16.48,-6.14,-9.98,38.28,-24.72,116.74,-38.16,17.06,15.36,0.02,0.05,0.99,3.5,-6.65,-5.67,5.26,-4.2,74.56,-67.76,9.18,-56.22,-22.68,-30.08,74.72,-89.8,11.94,30.4,-21.62,-40.72,115.82,-43.74,12.18,-2.1,0.04,0.08,0.98,-1.12,-5.11,-2.59,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.24,0.26,18.78,54.3,-31.06,6.74,29.36,23.98,10.56,53.36,-15.48,-7.14,-37.98,39.28,-22.72,108.74,-38.16,16.06,16.36,0.02,0.04,0.98,3.78,-6.44,-5.74,4.26,-2.2,75.56,-65.76,9.18,-60.22,-21.68,-31.08,79.72,-89.8,13.94,-3.6,-24.62,-41.72,124.82,-45.74,15.18,1.9,0.04,0.08,0.98,-0.77,-5.32,-2.66,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.26,-2.74,16.78,55.3,-30.06,7.74,51.36,16.98,14.56,51.36,-16.48,-10.14,-30.98,38.28,-21.72,98.74,-35.16,14.06,9.36,0.02,0.05,0.99,3.71,-6.37,-5.6,10.26,0.8,80.56,-65.76,9.18,-56.22,-27.68,-28.08,81.72,-93.8,13.94,9.4,-23.62,-39.72,129.82,-45.74,14.18,8.9,0.04,0.08,0.98,-0.42,-5.81,-2.66,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.28,3.26,16.78,55.3,-29.06,8.74,27.36,14.98,11.56,51.36,-13.48,-7.14,-2.98,37.28,-20.72,87.74,-33.16,13.06,9.36,0.01,0.05,0.99,3.99,-6.3,-5.74,10.26,-3.2,77.56,-69.76,8.18,-54.22,-24.68,-27.08,84.72,-97.8,11.94,38.4,-23.62,-44.72,137.82,-49.74,14.18,7.9,0.04,0.08,0.98,-0.14,-5.39,-2.52,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.3,-0.74,19.78,54.3,-30.06,7.74,43.36,20.98,10.56,50.36,-12.48,-7.14,-5.98,37.28,-16.72,78.74,-29.16,12.06,8.36,0.02,0.05,0.99,3.64,-6.09,-5.6,8.26,0.8,84.56,-67.76,11.18,-39.22,-26.68,-26.08,95.72,-100.8,14.94,31.4,-21.62,-45.72,143.82,-52.74,14.18,3.9,0.04,0.08,0.98,-0.42,-5.25,-2.73,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.32,2.26,13.78,51.3,-28.06,6.74,47.36,19.98,11.56,47.36,-13.48,-5.14,-4.98,36.28,-12.72,74.74,-27.16,11.06,6.36,0.02,0.05,0.99,3.5,-6.02,-5.6,6.26,-0.2,83.56,-69.76,10.18,-53.22,-26.68,-29.08,91.72,-102.8,12.94,40.4,-23.62,-45.72,151.82,-54.74,15.18,21.9,0.04,0.08,0.98,-0.42,-4.97,-2.87,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.34,-4.74,17.78,50.3,-28.06,7.74,47.36,15.98,8.56,47.36,-11.48,-6.14,-16.98,35.28,-12.72,67.74,-25.16,9.06,-3.64,0.02,0.04,0.99,3.64,-6.02,-5.74,6.26,7.8,84.56,-68.76,11.18,-93.22,-24.68,-21.08,100.72,-103.8,11.94,1.4,-24.62,-44.72,153.82,-53.74,15.18,7.9,0.04,0.07,0.98,-0.21,-4.9,-2.52,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.36,0.26,19.78,47.3,-26.06,5.74,29.36,12.98,9.56,45.36,-12.48,-6.14,-19.98,37.28,-10.72,62.74,-23.16,9.06,3.36,0.02,0.05,0.99,3.71,-6.09,-5.74,9.26,4.8,82.56,-70.76,10.18,-59.22,-26.68,-25.08,98.72,-106.8,12.94,14.4,-22.62,-45.72,156.82,-55.74,13.18,19.9,0.04,0.07,0.98,-0.63,-4.97,-2.66,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.38,-2.74,16.78,47.3,-24.06,8.74,49.36,17.98,10.56,46.36,-9.48,-4.14,-16.98,32.28,-8.72,56.74,-21.16,10.06,-0.64,0.02,0.04,0.99,3.43,-5.95,-5.81,8.26,-1.2,83.56,-71.76,9.18,-57.22,-28.68,-25.08,98.72,-108.8,12.94,17.4,-23.62,-47.72,166.82,-57.74,15.18,22.9,0.05,0.08,0.97,-0.63,-4.83,-2.52,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.4,-0.74,19.78,45.3,-24.06,7.74,45.36,15.98,10.56,43.36,-9.48,-7.14,-19.98,32.28,-8.72,54.74,-21.16,8.06,-2.64,0.02,0.05,0.98,3.22,-6.09,-6.02,8.26,-2.2,85.56,-68.76,11.18,-56.22,-28.68,-25.08,104.72,-105.8,15.94,0.4,-25.62,-47.72,175.82,-58.74,18.18,23.9,0.04,0.08,0.98,-0.63,-4.62,-2.66,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.42,-2.74,12.78,44.3,-24.06,7.74,53.36,10.98,11.56,39.36,-14.48,-11.14,6.02,31.28,-6.72,52.74,-20.16,9.06,-4.64,0.02,0.05,0.98,3.15,-5.95,-5.88,8.26,0.8,84.56,-68.76,12.18,-54.22,-28.68,-23.08,101.72,-110.8,13.94,10.4,-24.62,-48.72,180.82,-60.74,16.18,20.9,0.04,0.08,0.98,-0.49,-4.13,-2.73,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.44,0.26,18.78,46.3,-23.06,7.74,30.36,12.98,11.56,39.36,-8.48,-8.14,-39.98,33.28,-7.72,53.74,-20.16,7.06,-2.64,0.02,0.05,0.99,3.36,-6.16,-5.95,7.26,-1.2,84.56,-67.76,9.18,-58.22,-23.68,-17.08,103.72,-111.8,13.94,17.4,-22.62,-48.72,185.82,-60.74,17.18,22.9,0.04,0.07,0.98,-0.63,-4.2,-2.73,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.46,-2.74,10.78,45.3,-23.06,8.74,67.36,14.98,9.56,42.36,-7.48,-4.14,-26.98,34.28,-8.72,48.74,-20.16,7.06,2.36,0.02,0.05,0.99,3.43,-5.88,-5.67,10.26,-2.2,82.56,-69.76,12.18,-52.22,-27.68,-22.08,105.72,-108.8,13.94,11.4,-26.62,-48.72,190.82,-61.74,19.18,18.9,0.04,0.08,0.98,-0.42,-4.34,-2.8,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.48,0.26,17.78,43.3,-20.06,7.74,39.36,12.98,9.56,37.36,-11.48,-9.14,-13.98,32.28,-7.72,47.74,-19.16,7.06,-3.64,0.02,0.05,0.99,3.64,-5.81,-5.67,11.26,2.8,84.56,-67.76,8.18,-60.22,-23.68,-22.08,103.72,-112.8,13.94,5.4,-26.62,-47.72,194.82,-61.74,18.18,23.9,0.04,0.08,0.98,0,-4.41,-2.66,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.5,-0.74,14.78,42.3,-23.06,5.74,26.36,16.98,10.56,41.36,-9.48,-3.14,-28.98,31.28,-5.72,43.74,-18.16,6.06,-4.64,0.02,0.05,0.99,3.57,-5.81,-5.81,7.26,1.8,84.56,-69.76,10.18,-60.22,-28.68,-18.08,108.72,-112.8,14.94,21.4,-24.62,-45.72,191.82,-60.74,16.18,23.9,0.04,0.08,0.98,0.21,-4.27,-2.94,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.52,-0.74,17.78,43.3,-20.06,7.74,51.36,19.98,12.56,39.36,-13.48,-9.14,-21.98,31.28,-5.72,43.74,-18.16,6.06,-7.64,0.02,0.05,0.98,3.29,-5.74,-6.02,10.26,-2.2,85.56,-70.76,10.18,-57.22,-26.68,-17.08,110.72,-113.8,16.94,27.4,-23.62,-50.72,187.82,-63.74,15.18,20.9,0.04,0.08,0.98,0.07,-4.27,-2.87,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.54,-1.74,16.78,42.3,-22.06,5.74,53.36,17.98,8.56,39.36,-12.48,-9.14,-22.98,35.28,-5.72,44.74,-19.16,5.06,0.36,0.02,0.05,0.99,3.08,-5.88,-6.09,6.26,0.8,87.56,-72.76,9.18,-51.22,-24.68,-21.08,112.72,-117.8,14.94,30.4,-23.62,-48.72,183.82,-62.74,16.18,34.9,0.05,0.08,0.98,0,-3.78,-2.66,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.56,-2.74,17.78,41.3,-22.06,4.74,47.36,14.98,13.56,39.36,-7.48,-4.14,-12.98,33.28,-4.72,44.74,-17.16,5.06,-4.64,0.02,0.05,0.99,3.22,-5.88,-6.23,6.26,0.8,87.56,-73.76,10.18,-68.22,-26.68,-19.08,108.72,-114.8,15.94,30.4,-24.62,-48.72,183.82,-61.74,16.18,21.9,0.05,0.08,0.98,-0.28,-3.64,-2.8,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.58,0.26,19.78,40.3,-25.06,5.74,33.36,13.98,11.56,38.36,-10.48,-7.14,-4.98,31.28,-2.72,44.74,-16.16,7.06,-8.64,0.02,0.05,0.99,3.36,-5.74,-5.95,12.26,-0.2,87.56,-69.76,8.18,-65.22,-21.68,-22.08,104.72,-116.8,14.94,-1.6,-24.62,-47.72,191.82,-62.74,15.18,23.9,0.04,0.07,0.98,-0.14,-3.92,-2.87,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.6,-2.74,9.78,40.3,-22.06,6.74,61.36,15.98,14.56,40.36,-6.48,-3.14,-18.98,29.28,-3.72,44.74,-17.16,7.06,-11.64,0.02,0.05,0.99,3.57,-5.74,-5.81,10.26,1.8,89.56,-69.76,10.18,-84.22,-26.68,-19.08,109.72,-113.8,15.94,3.4,-25.62,-48.72,190.82,-64.74,16.18,26.9,0.04,0.08,0.98,-0.07,-3.78,-2.8,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.62,-2.74,18.78,40.3,-21.06,8.74,45.36,18.98,11.56,42.36,-9.48,-6.14,-8.98,31.28,-2.72,41.74,-16.16,5.06,-8.64,0.02,0.05,0.99,3.5,-5.46,-5.95,12.26,0.8,89.56,-69.76,7.18,-62.22,-24.68,-21.08,115.72,-114.8,14.94,2.4,-26.62,-48.72,187.82,-63.74,18.18,26.9,0.05,0.07,0.98,0.07,-3.85,-2.8,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.64,-2.74,17.78,41.3,-21.06,5.74,35.36,16.98,10.56,40.36,-8.48,-4.14,-12.98,31.28,-2.72,40.74,-15.16,7.06,-7.64,0.02,0.05,0.99,3.78,-5.53,-5.67,16.26,-2.2,88.56,-76.76,7.18,-55.22,-20.68,-17.08,111.72,-118.8,15.94,46.4,-24.62,-49.72,183.82,-63.74,16.18,28.9,0.04,0.07,0.98,0,-3.85,-2.73,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.66,3.26,23.78,39.3,-21.06,5.74,19.36,18.98,11.56,39.36,-10.48,-8.14,-17.98,31.28,-4.72,41.74,-17.16,6.06,-11.64,0.02,0.05,0.98,3.08,-5.46,-5.74,8.26,2.8,90.56,-72.76,9.18,-49.22,-26.68,-19.08,112.72,-117.8,14.94,25.4,-26.62,-47.72,184.82,-63.74,18.18,28.9,0.05,0.08,0.98,-0.21,-3.71,-2.73,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.68,-1.74,17.78,36.3,-16.06,5.74,39.36,19.98,9.56,38.36,-10.48,-8.14,-8.98,35.28,-3.72,42.74,-17.16,4.06,-5.64,0.02,0.05,0.99,2.8,-5.39,-5.88,10.26,1.8,91.56,-73.76,10.18,-48.22,-25.68,-17.08,118.72,-115.8,18.94,21.4,-26.62,-48.72,183.82,-65.74,18.18,21.9,0.04,0.07,0.98,-0.14,-3.85,-2.73,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.7,1.26,25.78,37.3,-18.06,6.74,33.36,19.98,12.56,38.36,-10.48,-10.14,-17.98,35.28,-4.72,45.74,-19.16,6.06,-5.64,0.02,0.05,0.99,3.29,-5.6,-5.95,11.26,2.8,93.56,-75.76,10.18,-57.22,-17.68,-19.08,112.72,-119.8,13.94,29.4,-26.62,-49.72,180.82,-65.74,17.18,25.9,0.04,0.08,0.98,-0.07,-3.92,-2.73,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.72,-0.74,21.78,36.3,-17.06,5.74,41.36,21.98,9.56,37.36,-12.48,-7.14,-12.98,35.28,-2.72,45.74,-16.16,6.06,-7.64,0.02,0.05,0.99,3.57,-5.6,-5.95,14.26,3.8,95.56,-76.76,10.18,-70.22,-23.68,-14.08,118.72,-118.8,15.94,14.4,-23.62,-47.72,180.82,-63.74,16.18,19.9,0.05,0.08,0.98,-0.21,-4.27,-2.8,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.74,-0.74,19.78,36.3,-18.06,8.74,50.36,18.98,12.56,40.36,-11.48,-6.14,-11.98,34.28,-4.72,40.74,-16.16,5.06,-11.64,0.02,0.05,0.99,3.99,-5.6,-5.67,15.26,0.8,94.56,-73.76,9.18,-49.22,-21.68,-12.08,119.72,-118.8,14.94,18.4,-25.62,-48.72,180.82,-62.74,16.18,18.9,0.05,0.08,0.98,-0.07,-4.13,-2.73,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.76,-2.74,19.78,36.3,-16.06,5.74,47.36,14.98,9.56,38.36,-10.48,-5.14,-20.98,35.28,-3.72,38.74,-16.16,6.06,-5.64,0.02,0.05,0.99,4.2,-5.53,-5.6,3.26,1.8,96.56,-75.76,9.18,-46.22,-21.68,-18.08,116.72,-120.8,14.94,11.4,-23.62,-49.72,179.82,-65.74,16.18,22.9,0.05,0.08,0.97,0.14,-3.92,-2.94,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.78,-5.74,19.78,35.3,-14.06,6.74,67.36,15.98,12.56,39.36,-8.48,-7.14,-13.98,35.28,-1.72,33.74,-15.16,4.06,-10.64,0.03,0.05,0.99,3.64,-5.6,-5.6,14.26,0.8,99.56,-76.76,7.18,-72.22,-27.68,-20.08,116.72,-123.8,13.94,12.4,-23.62,-47.72,176.82,-62.74,15.18,28.9,0.05,0.07,0.98,0,-3.85,-2.73,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.8,-5.74,20.78,35.3,-12.06,6.74,55.36,18.98,10.56,38.36,-9.48,-6.14,-40.98,32.28,-0.72,32.74,-13.16,6.06,-14.64,0.02,0.05,0.99,3.64,-5.53,-5.6,13.26,3.8,99.56,-75.76,9.18,-34.22,-21.68,-16.08,122.72,-121.8,14.94,8.4,-22.62,-48.72,176.82,-63.74,15.18,22.9,0.04,0.08,0.98,-0.21,-3.85,-2.73,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.82,-2.74,22.78,33.3,-16.06,7.74,47.36,16.98,8.56,36.36,-10.48,-5.14,-13.98,32.28,2.28,30.74,-11.16,4.06,-15.64,0.02,0.05,0.98,3.57,-5.53,-5.46,14.26,3.8,100.56,-79.76,8.18,-51.22,-30.68,-14.08,123.72,-124.8,15.94,3.4,-24.62,-50.72,180.82,-66.74,16.18,23.9,0.04,0.08,0.98,-0.21,-4.2,-2.8,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.84,-0.74,17.78,33.3,-10.06,7.74,64.36,15.98,5.56,38.36,-5.48,-3.14,-34.98,35.28,1.28,29.74,-12.16,3.06,-5.64,0.02,0.05,0.98,3.5,-5.74,-5.88,11.26,-1.2,98.56,-79.76,7.18,-63.22,-23.68,-10.08,124.72,-124.8,16.94,7.4,-24.62,-45.72,180.82,-62.74,17.18,30.9,0.04,0.08,0.98,-0.14,-3.99,-2.59,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.86,-1.74,24.78,32.3,-12.06,5.74,43.36,15.98,10.56,38.36,-8.48,-5.14,-12.98,34.28,-0.72,28.74,-12.16,3.06,-8.64,0.02,0.05,0.99,3.43,-5.46,-5.74,16.26,7.8,100.56,-78.76,8.18,-79.22,-25.68,-13.08,126.72,-124.8,15.94,17.4,-24.62,-45.72,183.82,-62.74,15.18,15.9,0.05,0.08,0.98,-0.42,-3.64,-2.8,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.88,-0.74,22.78,30.3,-13.06,4.74,23.36,11.98,8.56,37.36,-6.48,-4.14,-17.98,34.28,1.28,26.74,-11.16,3.06,-7.64,0.02,0.05,0.99,3.71,-5.67,-5.67,12.26,-2.2,97.56,-78.76,8.18,-51.22,-20.68,-14.08,119.72,-125.8,15.94,22.4,-25.62,-47.72,185.82,-65.74,16.18,25.9,0.05,0.08,0.97,-0.7,-3.78,-2.66,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.9,-0.74,24.78,33.3,-15.06,5.74,15.36,13.98,14.56,36.36,-6.48,-4.14,-4.98,33.28,2.28,26.74,-9.16,3.06,-9.64,0.02,0.05,0.99,3.57,-5.53,-5.81,9.26,7.8,98.56,-73.76,9.18,-67.22,-25.68,-16.08,127.72,-124.8,15.94,18.4,-24.62,-47.72,189.82,-63.74,15.18,23.9,0.05,0.07,0.98,-0.21,-3.78,-2.87,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.92,-2.74,26.78,33.3,-14.06,6.74,18.36,12.98,8.56,37.36,-6.48,-2.14,-2.98,35.28,2.28,26.74,-10.16,3.06,-10.64,0.02,0.05,0.98,3.43,-5.46,-5.88,15.26,3.8,96.56,-76.76,8.18,-60.22,-27.68,-13.08,127.72,-122.8,15.94,24.4,-26.62,-47.72,187.82,-66.74,17.18,25.9,0.05,0.08,0.98,-0.21,-3.57,-2.87,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.94,-2.74,20.78,32.3,-11.06,5.74,29.36,17.98,9.56,36.36,-10.48,-7.14,-37.98,33.28,3.28,25.74,-10.16,4.06,-11.64,0.03,0.05,0.99,3.36,-5.67,-5.53,11.26,3.8,98.56,-74.76,12.18,-58.22,-22.68,-12.08,127.72,-125.8,15.94,3.4,-24.62,-47.72,185.82,-64.74,15.18,20.9,0.05,0.07,0.98,-0.07,-3.57,-2.73,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.96,-2.74,22.78,31.3,-12.06,5.74,47.36,18.98,15.56,37.36,-4.48,-3.14,-22.98,34.28,2.28,26.74,-9.16,4.06,-6.64,0.02,0.04,0.99,3.43,-5.46,-5.95,13.26,2.8,98.56,-77.76,11.18,-49.22,-22.68,-15.08,126.72,-124.8,16.94,25.4,-26.62,-48.72,184.82,-63.74,16.18,21.9,0.05,0.07,0.98,-0.07,-3.71,-2.87,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
0.98,-2.74,18.78,32.3,-12.06,6.74,40.36,13.98,13.56,37.36,-9.48,-7.14,-1.98,34.28,3.28,23.74,-8.16,3.06,-7.64,0.02,0.05,0.99,3.22,-5.74,-6.02,13.26,-1.2,94.56,-79.76,7.18,-45.22,-23.68,-11.08,126.72,-125.8,16.94,28.4,-25.62,-46.72,180.82,-63.74,16.18,31.9,0.05,0.08,0.98,-0.14,-3.64,-2.8,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
1,-4.74,20.78,31.3,-11.06,5.74,53.36,20.98,13.56,37.36,-10.48,-6.14,1.02,34.28,2.28,24.74,-10.16,2.06,-11.64,0.02,0.05,0.99,3.36,-5.46,-6.02,11.26,1.8,98.56,-75.76,11.18,-46.22,-20.68,-12.08,123.72,-125.8,15.94,33.4,-25.62,-47.72,180.82,-62.74,15.18,19.9,0.05,0.07,0.98,-0.21,-3.5,-2.73,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
1.02,-6.74,26.78,33.3,-10.06,7.74,44.36,17.98,6.56,37.36,-11.48,-6.14,-14.98,34.28,3.28,26.74,-9.16,2.06,-10.64,0.02,0.05,0.99,3.36,-5.32,-6.23,12.26,-1.2,98.56,-78.76,8.18,-39.22,-18.68,-18.08,124.72,-123.8,13.94,-13.6,-26.62,-47.72,182.82,-63.74,16.18,24.9,0.05,0.07,0.98,-0.14,-3.5,-2.8,-0.1366,-0.01047,-0.03454,-0.19213,-0.17038,0.01005
