Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,5.74,23.46,43.36,-27.56,3.3,10.56,-3.78,13.94,49.5,-14.96,16.88,28.38,15.92,0.78,184.86,-67.3,33.94,73.96,0,0.05,0.96,-1.3,-6.9,-3.2,-24.75510204,5.081632653,2.326530612,-1,2.693877551,34,-18.55102041,1.326530612,43.85714286,-33.79591837,0.183673469,-3.632653061,50.63265306,-15.83673469,242.5510204,-55.73469388,2.857142857,24.02040816,0.04,0.05,0.96,1.2,-8.8,-3.2,-0.01917,0.10626,-0.12411,0.03527,-0.01309,-0.01277
0.02,0,7.74,21.46,41.36,-26.56,3.3,50.56,-6.78,15.94,46.5,-15.96,17.88,26.38,15.92,-1.22,185.86,-68.3,32.94,72.96,0,0.05,0.95,-1.2,-7.3,-3.2,-25.75510204,6.081632653,3.326530612,0,1.693877551,11,-19.55102041,1.326530612,38.85714286,-30.79591837,2.183673469,16.36734694,52.63265306,-14.83673469,239.5510204,-55.73469388,1.857142857,17.02040816,0.04,0.05,0.96,1.2,-8.7,-3.1,-0.01917,0.10626,-0.12411,0.03527,-0.01309,-0.01277
0.04,0,5.74,21.46,39.36,-25.56,4.3,23.56,-4.78,14.94,42.5,-19.96,16.88,27.38,16.92,-3.22,186.86,-71.3,33.94,73.96,0,0.05,0.96,-1.2,-7,-3.1,-15.75510204,6.081632653,2.326530612,0,0.693877551,23,-10.55102041,4.326530612,35.85714286,-32.79591837,0.183673469,-9.632653061,51.63265306,-17.83673469,240.5510204,-56.73469388,0.857142857,15.02040816,0.04,0.06,0.96,1.1,-8.8,-3.2,-0.01917,0.10626,-0.12411,0.03527,-0.01309,-0.01277
0.06,0,4.74,22.46,42.36,-25.56,3.3,29.56,-9.78,11.94,46.5,-15.96,19.88,28.38,16.92,-1.22,185.86,-69.3,32.94,74.96,0,0.05,0.96,-1.2,-7.3,-3.1,-20.75510204,11.08163265,1.326530612,2,-0.306122449,2,-19.55102041,2.326530612,30.85714286,-30.79591837,0.183673469,16.36734694,50.63265306,-16.83673469,240.5510204,-56.73469388,2.857142857,14.02040816,0.04,0.06,0.96,1.1,-8.7,-3.3,-0.01917,0.10626,-0.12411,0.03527,-0.01309,-0.01277
0.08,0,9.74,26.46,40.36,-24.56,3.3,20.56,-8.78,14.94,44.5,-19.96,18.88,14.38,17.92,1.78,184.86,-66.3,31.94,74.96,0,0.05,0.96,-1.2,-7.2,-3.4,-13.75510204,4.081632653,1.326530612,-1,1.693877551,13,-16.55102041,5.326530612,47.85714286,-34.79591837,1.183673469,-21.63265306,50.63265306,-17.83673469,240.5510204,-55.73469388,2.857142857,18.02040816,0.04,0.06,0.96,1.1,-8.9,-3.3,-0.01917,0.10626,-0.12411,0.03527,-0.01309,-0.01277
0.1,0,7.74,26.46,36.36,-23.56,6.3,38.56,-10.78,13.94,43.5,-16.96,20.88,35.38,16.92,-0.22,185.86,-68.3,33.94,67.96,0,0.05,0.96,-1.2,-7,-3.1,-14.75510204,5.081632653,0.326530612,-1,0.693877551,14,-15.55102041,5.326530612,33.85714286,-30.79591837,0.183673469,8.367346939,49.63265306,-16.83673469,240.5510204,-55.73469388,3.857142857,19.02040816,0.03,0.06,0.97,1.1,-8.9,-3.2,-0.01917,0.10626,-0.12411,0.03527,-0.01309,-0.01277
0.12,0,14.74,22.46,37.36,-25.56,4.3,27.56,-8.78,13.94,44.5,-16.96,20.88,48.38,17.92,-1.22,187.86,-68.3,33.94,70.96,0,0.06,0.96,-1.4,-7,-3.2,-18.75510204,10.08163265,1.326530612,1,-1.306122449,-5,-16.55102041,7.326530612,27.85714286,-28.79591837,0.183673469,33.36734694,51.63265306,-17.83673469,243.5510204,-56.73469388,2.857142857,18.02040816,0.03,0.06,0.96,1.2,-8.9,-3.2,-0.01917,0.10626,-0.12411,0.03527,-0.01309,-0.01277
0.14,0,6.74,22.46,42.36,-26.56,3.3,49.56,-4.78,15.94,46.5,-16.96,16.88,39.38,16.92,-0.22,187.86,-69.3,34.94,72.96,0,0.05,0.96,-1.1,-7.2,-3.1,-15.75510204,7.081632653,2.326530612,0,0.693877551,14,-18.55102041,4.326530612,33.85714286,-29.79591837,1.183673469,11.36734694,48.63265306,-15.83673469,244.5510204,-54.73469388,4.857142857,18.02040816,0.04,0.05,0.96,1.1,-8.8,-3.4,-0.01917,0.10626,-0.12411,0.03527,-0.01309,-0.01277
0.16,0,6.74,24.46,39.36,-25.56,4.3,1.56,-9.78,12.94,44.5,-17.96,17.88,29.38,17.92,-1.22,188.86,-69.3,33.94,73.96,0,0.06,0.96,-1.4,-6.9,-3.3,-14.75510204,6.081632653,1.326530612,-1,1.693877551,8,-17.55102041,6.326530612,36.85714286,-31.79591837,1.183673469,11.36734694,51.63265306,-15.83673469,243.5510204,-55.73469388,2.857142857,18.02040816,0.04,0.05,0.96,1.2,-8.6,-3.2,-0.01917,0.10626,-0.12411,0.03527,-0.01309,-0.01277
0.18,0,5.74,26.46,40.36,-26.56,5.3,55.56,-8.78,9.94,42.5,-19.96,18.88,27.38,16.92,0.78,188.86,-68.3,34.94,74.96,0,0.05,0.96,-1.3,-7.1,-3.3,-22.75510204,7.081632653,1.326530612,0,-0.306122449,12,-17.55102041,5.326530612,35.85714286,-30.79591837,0.183673469,6.367346939,48.63265306,-17.83673469,243.5510204,-56.73469388,3.857142857,16.02040816,0.04,0.05,0.96,1.1,-8.7,-3.2,-0.01917,0.10626,-0.12411,0.03527,-0.01309,-0.01277
