Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,3.62,10.08,55.42,-23.96,6.6,19.42,37.72,15.84,96.08,-27.08,-16.38,5.94,-2.88,-11.42,217.66,-59.16,37.56,53.1,0.02,0.05,0.99,3.29,-5.39,-5.67,8.3125,-7.729166667,57.25,-39.95833333,-0.458333333,31.04166667,-25.29166667,-21.72916667,69.14583333,-85.625,2.895833333,26.79166667,-1.75,-10.72916667,204,-50.10416667,13.3125,14.70833333,0.04,0.06,0.98,-0.28,-3.36,-3.22,-0.0553,0.00452,0.08063,-0.26343,0.14652,-0.11413
0.02,-0.38,7.08,56.42,-20.96,6.6,43.42,38.72,11.84,98.08,-24.08,-13.38,26.94,-1.88,-11.42,219.66,-59.16,36.56,51.1,0.02,0.05,0.99,3.22,-5.81,-5.74,5.3125,-2.729166667,59.25,-38.95833333,1.541666667,13.04166667,-22.29166667,-19.72916667,72.14583333,-86.625,1.895833333,-10.20833333,-3.75,-11.72916667,202,-51.10416667,15.3125,15.70833333,0.04,0.06,0.98,-0.14,-3.57,-3.15,-0.0553,0.00452,0.08063,-0.26343,0.14652,-0.11413
0.04,-1.38,8.08,57.42,-21.96,8.6,51.42,35.72,12.84,97.08,-24.08,-11.38,22.94,-1.88,-10.42,218.66,-59.16,36.56,53.1,0.02,0.04,0.99,3.08,-5.6,-5.81,10.3125,-8.729166667,59.25,-38.95833333,1.541666667,6.041666667,-20.29166667,-16.72916667,72.14583333,-86.625,1.895833333,21.79166667,-3.75,-10.72916667,198,-50.10416667,13.3125,16.70833333,0.04,0.07,0.98,0,-3.64,-3.01,-0.0553,0.00452,0.08063,-0.26343,0.14652,-0.11413
0.06,-1.38,2.08,56.42,-22.96,8.6,51.42,34.72,7.84,98.08,-26.08,-14.38,0.94,0.12,-9.42,216.66,-57.16,36.56,54.1,0.02,0.04,0.98,3.29,-5.46,-5.67,5.3125,-4.729166667,57.25,-38.95833333,0.541666667,15.04166667,-24.29166667,-19.72916667,69.14583333,-86.625,1.895833333,9.791666667,-4.75,-8.729166667,191,-48.10416667,16.3125,14.70833333,0.04,0.06,0.98,-0.14,-3.64,-3.15,-0.0553,0.00452,0.08063,-0.26343,0.14652,-0.11413
0.08,-2.38,3.08,59.42,-25.96,7.6,37.42,35.72,10.84,101.08,-27.08,-16.38,9.94,-0.88,-12.42,214.66,-58.16,35.56,48.1,0.01,0.04,0.99,3.29,-5.6,-5.95,3.3125,-4.729166667,57.25,-36.95833333,1.541666667,4.041666667,-26.29166667,-18.72916667,75.14583333,-87.625,2.895833333,1.791666667,-3.75,-10.72916667,195,-50.10416667,13.3125,9.708333333,0.04,0.07,0.98,-0.14,-3.71,-3.01,-0.0553,0.00452,0.08063,-0.26343,0.14652,-0.11413
0.1,-4.38,4.08,57.42,-21.96,11.6,64.42,36.72,16.84,101.08,-25.08,-14.38,0.94,-2.88,-8.42,210.66,-57.16,37.56,45.1,0.02,0.05,0.99,3.36,-5.53,-5.81,4.3125,-9.729166667,55.25,-40.95833333,1.541666667,26.04166667,-27.29166667,-15.72916667,79.14583333,-88.625,1.895833333,19.79166667,-6.75,-9.729166667,194,-50.10416667,14.3125,13.70833333,0.04,0.06,0.98,-0.14,-3.71,-2.87,-0.0553,0.00452,0.08063,-0.26343,0.14652,-0.11413
0.12,1.62,12.08,58.42,-23.96,7.6,33.42,36.72,15.84,102.08,-26.08,-15.38,9.94,-0.88,-10.42,205.66,-58.16,33.56,47.1,0.02,0.05,0.99,3.5,-5.46,-5.81,7.3125,-6.729166667,58.25,-39.95833333,2.541666667,15.04166667,-24.29166667,-15.72916667,82.14583333,-90.625,2.895833333,24.79166667,-5.75,-7.729166667,192,-48.10416667,16.3125,10.70833333,0.04,0.07,0.98,0,-3.92,-3.08,-0.0553,0.00452,0.08063,-0.26343,0.14652,-0.11413
0.14,2.62,9.08,60.42,-21.96,7.6,49.42,38.72,13.84,100.08,-25.08,-11.38,19.94,-3.88,-9.42,201.66,-58.16,34.56,40.1,0.02,0.05,0.99,3.36,-5.39,-5.88,8.3125,-3.729166667,59.25,-41.95833333,1.541666667,-1.958333333,-23.29166667,-16.72916667,85.14583333,-88.625,3.895833333,-14.20833333,-5.75,-10.72916667,191,-49.10416667,15.3125,17.70833333,0.04,0.07,0.98,0.07,-3.92,-2.94,-0.0553,0.00452,0.08063,-0.26343,0.14652,-0.11413
0.16,3.62,10.08,60.42,-26.96,7.6,56.42,37.72,14.84,100.08,-25.08,-13.38,11.94,-4.88,-8.42,193.66,-56.16,35.56,38.1,0.02,0.04,0.98,3.78,-5.53,-5.81,4.3125,-6.729166667,58.25,-41.95833333,1.541666667,10.04166667,-23.29166667,-12.72916667,88.14583333,-90.625,3.895833333,3.791666667,-6.75,-8.729166667,190,-49.10416667,16.3125,12.70833333,0.05,0.07,0.98,0,-3.92,-3.15,-0.0553,0.00452,0.08063,-0.26343,0.14652,-0.11413
0.18,0.62,9.08,63.42,-28.96,11.6,42.42,37.72,13.84,103.08,-24.08,-13.38,-1.06,-2.88,-8.42,186.66,-56.16,31.56,34.1,0.01,0.05,0.99,3.57,-5.53,-5.95,4.3125,-6.729166667,61.25,-40.95833333,2.541666667,4.041666667,-27.29166667,-16.72916667,89.14583333,-92.625,1.895833333,-2.208333333,-4.75,-10.72916667,192,-51.10416667,13.3125,9.708333333,0.04,0.06,0.98,0,-3.78,-3.01,-0.0553,0.00452,0.08063,-0.26343,0.14652,-0.11413
