Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,0,72.28,-38.62,144.2,-131.14,39.78,25.46,33.32,90.14,117.92,-69.8,-34.7,17.8,-8.14,-30.42,148.1,-76.94,2.82,-3.12,-0.04,0.06,0.95,-0.7,-2.4,-4,-60.44897959,1.734693878,85.71428571,-10.85714286,22.59183673,-10.06122449,-17.40816327,96.40816327,172.4693878,-92.6122449,45.08163265,73.18367347,12.67346939,-55.85714286,202.8979592,-83.02040816,1.632653061,-16.67346939,0.05,0.07,0.98,2.4,-5.4,-1.6,0.05334,0.00293,0.0044,0,0,0
0.04,0,70.28,-33.62,146.2,-129.14,40.78,46.46,27.32,87.14,115.92,-67.8,-33.7,26.8,-9.14,-31.42,152.1,-78.94,3.82,-12.12,-0.04,0.06,0.95,-0.4,-2.4,-4.2,-59.44897959,-0.265306122,84.71428571,-12.85714286,22.59183673,-15.06122449,-13.40816327,94.40816327,171.4693878,-89.6122449,46.08163265,67.18367347,8.673469388,-55.85714286,204.8979592,-84.02040816,1.632653061,-27.67346939,0.05,0.07,0.98,2.3,-5.4,-1.6,0.05334,0.00293,0.0044,0,0,0
0.06,0,67.28,-39.62,147.2,-128.14,41.78,37.46,28.32,91.14,117.92,-68.8,-34.7,18.8,-10.14,-29.42,153.1,-77.94,3.82,-14.12,-0.04,0.07,0.95,-0.3,-2.1,-4,-58.44897959,0.734693878,85.71428571,-12.85714286,23.59183673,-4.06122449,-15.40816327,92.40816327,166.4693878,-88.6122449,45.08163265,90.18367347,12.67346939,-55.85714286,206.8979592,-84.02040816,0.632653061,-11.67346939,0.05,0.07,0.98,2.3,-5.2,-1.7,0.05334,0.00293,0.0044,0,0,0
0.08,0,64.28,-37.62,140.2,-129.14,38.78,51.46,28.32,91.14,116.92,-69.8,-32.7,13.8,-8.14,-30.42,155.1,-79.94,2.82,-7.12,-0.04,0.06,0.95,-0.4,-2.3,-4.1,-59.44897959,3.734693878,85.71428571,-11.85714286,24.59183673,36.93877551,-15.40816327,91.40816327,169.4693878,-88.6122449,43.08163265,75.18367347,9.673469388,-56.85714286,208.8979592,-85.02040816,2.632653061,-17.67346939,0.05,0.07,0.98,2.3,-5.2,-1.8,0.05334,0.00293,0.0044,0,0,0
0.1,0,64.28,-37.62,139.2,-127.14,37.78,38.46,32.32,90.14,115.92,-68.8,-34.7,33.8,-9.14,-29.42,159.1,-78.94,2.82,-15.12,-0.05,0.06,0.95,-0.5,-2.2,-4.1,-58.44897959,1.734693878,82.71428571,-11.85714286,23.59183673,-7.06122449,-15.40816327,92.40816327,163.4693878,-86.6122449,46.08163265,94.18367347,10.67346939,-56.85714286,208.8979592,-85.02040816,1.632653061,-15.67346939,0.05,0.07,0.98,2.3,-5.4,-1.7,0.05334,0.00293,0.0044,0,0,0
0.12,0,65.28,-37.62,144.2,-125.14,40.78,60.46,31.32,90.14,115.92,-67.8,-35.7,19.8,-7.14,-29.42,160.1,-79.94,1.82,-8.12,-0.05,0.06,0.95,-0.5,-2.4,-3.8,-57.44897959,-2.265306122,84.71428571,-11.85714286,21.59183673,3.93877551,-11.40816327,91.40816327,164.4693878,-87.6122449,40.08163265,107.1836735,10.67346939,-54.85714286,208.8979592,-84.02040816,1.632653061,-19.67346939,0.05,0.07,0.98,2.2,-5.4,-1.7,0.05334,0.00293,0.0044,0,0,0
0.14,0,64.28,-37.62,142.2,-126.14,39.78,37.46,33.32,88.14,116.92,-71.8,-33.7,-17.2,-9.14,-29.42,165.1,-81.94,3.82,-5.12,-0.05,0.06,0.95,-0.4,-2.3,-4,-60.44897959,3.734693878,81.71428571,-12.85714286,21.59183673,5.93877551,-9.408163265,91.40816327,163.4693878,-87.6122449,41.08163265,75.18367347,8.673469388,-56.85714286,210.8979592,-85.02040816,4.632653061,-20.67346939,0.05,0.07,0.98,2.2,-5.4,-1.7,0.05334,0.00293,0.0044,0,0,0
0.16,0,66.28,-36.62,145.2,-126.14,41.78,43.46,31.32,91.14,113.92,-67.8,-36.7,44.8,-7.14,-30.42,166.1,-82.94,2.82,-2.12,-0.05,0.06,0.95,-0.5,-2.2,-4,-49.44897959,5.734693878,84.71428571,-11.85714286,21.59183673,-16.06122449,-13.40816327,89.40816327,161.4693878,-85.6122449,41.08163265,73.18367347,9.673469388,-55.85714286,212.8979592,-85.02040816,2.632653061,-21.67346939,0.05,0.07,0.98,2.2,-5.4,-1.7,0.05334,0.00293,0.0044,0,0,0
0.18,0,66.28,-36.62,132.2,-127.14,35.78,14.46,31.32,93.14,116.92,-69.8,-33.7,-3.2,-7.14,-30.42,169.1,-85.94,2.82,-4.12,-0.04,0.07,0.95,-0.5,-1.9,-3.9,-54.44897959,0.734693878,80.71428571,-8.857142857,22.59183673,13.93877551,-10.40816327,87.40816327,162.4693878,-85.6122449,37.08163265,69.18367347,10.67346939,-59.85714286,213.8979592,-89.02040816,1.632653061,-18.67346939,0.05,0.07,0.98,2.2,-5.3,-1.7,0.05334,0.00293,0.0044,0,0,0
0.2,0,65.28,-33.62,135.2,-125.14,36.78,41.46,28.32,87.14,114.92,-69.8,-32.7,14.8,-9.14,-31.42,168.1,-84.94,2.82,-10.12,-0.05,0.06,0.95,-0.7,-2.3,-4.2,-56.44897959,1.734693878,79.71428571,-12.85714286,24.59183673,-2.06122449,-10.40816327,87.40816327,161.4693878,-84.6122449,38.08163265,68.18367347,9.673469388,-54.85714286,214.8979592,-85.02040816,2.632653061,-17.67346939,0.05,0.07,0.98,2.4,-5.4,-1.7,0.05334,0.00293,0.0044,0,0,0
0.22,0,70.28,-35.62,132.2,-124.14,34.78,34.46,28.32,86.14,112.92,-66.8,-33.7,39.8,-10.14,-28.42,169.1,-82.94,4.82,-8.12,-0.05,0.06,0.95,-0.7,-2.4,-4.3,-57.44897959,9.734693878,79.71428571,-10.85714286,20.59183673,-11.06122449,-10.40816327,89.40816327,157.4693878,-84.6122449,39.08163265,62.18367347,10.67346939,-53.85714286,217.8979592,-84.02040816,1.632653061,-17.67346939,0.05,0.07,0.97,2.3,-5.4,-1.9,0.05334,0.00293,0.0044,0,0,0
0.24,0,63.28,-38.62,137.2,-123.14,37.78,34.46,28.32,88.14,111.92,-65.8,-33.7,30.8,-10.14,-30.42,176.1,-86.94,4.82,-1.12,-0.05,0.06,0.95,-1,-2.3,-4.2,-50.44897959,7.734693878,81.71428571,-7.857142857,21.59183673,16.93877551,-13.40816327,82.40816327,156.4693878,-82.6122449,39.08163265,87.18367347,8.673469388,-56.85714286,215.8979592,-87.02040816,3.632653061,-19.67346939,0.05,0.07,0.98,2.2,-5.4,-1.7,0.05334,0.00293,0.0044,0,0,0
0.26,0,60.28,-32.62,136.2,-118.14,37.78,30.46,35.32,85.14,110.92,-66.8,-33.7,5.8,-8.14,-30.42,191.1,-91.94,4.82,-2.12,-0.05,0.06,0.95,-1.2,-2.1,-4.2,-51.44897959,3.734693878,78.71428571,-7.857142857,21.59183673,-7.06122449,-11.40816327,84.40816327,156.4693878,-82.6122449,38.08163265,66.18367347,12.67346939,-56.85714286,217.8979592,-88.02040816,0.632653061,-15.67346939,0.05,0.07,0.98,2,-5.4,-1.7,0.05334,0.00293,0.0044,0,0,0
0.28,0,57.28,-35.62,129.2,-115.14,37.78,45.46,33.32,80.14,102.92,-62.8,-33.7,40.8,-7.14,-30.42,201.1,-95.94,2.82,1.88,-0.05,0.06,0.95,-1.4,-2,-4.2,-54.44897959,5.734693878,78.71428571,-9.857142857,22.59183673,10.93877551,-10.40816327,83.40816327,154.4693878,-81.6122449,38.08163265,80.18367347,8.673469388,-58.85714286,222.8979592,-90.02040816,3.632653061,-25.67346939,0.05,0.07,0.98,2.2,-5.4,-1.8,0.05334,0.00293,0.0044,0,0,0
0.3,0,56.28,-35.62,123.2,-110.14,33.78,32.46,24.32,79.14,99.92,-58.8,-29.7,43.8,-7.14,-30.42,216.1,-100.94,4.82,1.88,-0.05,0.06,0.95,-1.1,-2.1,-4,-51.44897959,6.734693878,78.71428571,-7.857142857,21.59183673,34.93877551,-8.408163265,78.40816327,149.4693878,-81.6122449,37.08163265,81.18367347,10.67346939,-57.85714286,221.8979592,-90.02040816,1.632653061,-19.67346939,0.05,0.07,0.98,2.1,-5.6,-1.9,0.05334,0.00293,0.0044,0,0,0
0.32,0,55.28,-28.62,119.2,-105.14,33.78,52.46,32.32,74.14,97.92,-55.8,-27.7,6.8,-7.14,-32.42,229.1,-106.94,4.82,9.88,-0.05,0.06,0.95,-1.2,-2,-4.1,-51.44897959,7.734693878,78.71428571,-6.857142857,21.59183673,-13.06122449,-13.40816327,81.40816327,148.4693878,-78.6122449,38.08163265,78.18367347,8.673469388,-57.85714286,221.8979592,-89.02040816,4.632653061,-18.67346939,0.05,0.07,0.98,2.3,-5.4,-1.6,0.05334,0.00293,0.0044,0,0,0
0.34,0,48.28,-32.62,110.2,-100.14,29.78,32.46,32.32,72.14,92.92,-52.8,-28.7,19.8,-5.14,-34.42,237.1,-111.94,2.82,3.88,-0.05,0.06,0.95,-1,-2.3,-4,-50.44897959,10.73469388,77.71428571,-6.857142857,20.59183673,-8.06122449,-8.408163265,79.40816327,148.4693878,-79.6122449,37.08163265,67.18367347,10.67346939,-58.85714286,221.8979592,-90.02040816,3.632653061,-14.67346939,0.05,0.07,0.98,2.3,-5.4,-1.8,0.05334,0.00293,0.0044,0,0,0
0.36,0,51.28,-34.62,112.2,-99.14,30.78,43.46,30.32,72.14,91.92,-53.8,-24.7,1.8,-6.14,-33.42,241.1,-111.94,1.82,9.88,-0.05,0.06,0.95,-0.7,-2.1,-4.2,-52.44897959,2.734693878,77.71428571,-7.857142857,21.59183673,21.93877551,-9.408163265,77.40816327,147.4693878,-80.6122449,39.08163265,83.18367347,8.673469388,-58.85714286,223.8979592,-90.02040816,3.632653061,-15.67346939,0.05,0.07,0.98,2.5,-5.5,-1.9,0.05334,0.00293,0.0044,0,0,0
0.38,0,48.28,-28.62,103.2,-99.14,29.78,54.46,28.32,73.14,89.92,-51.8,-22.7,20.8,-5.14,-34.42,245.1,-113.94,2.82,6.88,-0.05,0.05,0.95,-0.7,-2.4,-4.2,-46.44897959,7.734693878,79.71428571,-6.857142857,20.59183673,3.93877551,-8.408163265,76.40816327,147.4693878,-80.6122449,38.08163265,67.18367347,8.673469388,-56.85714286,223.8979592,-89.02040816,5.632653061,-18.67346939,0.05,0.07,0.98,2.3,-5.5,-1.8,0.05334,0.00293,0.0044,0,0,0
0.4,0,49.28,-24.62,111.2,-97.14,33.78,36.46,26.32,69.14,88.92,-51.8,-21.7,27.8,-7.14,-30.42,245.1,-110.94,2.82,10.88,-0.05,0.06,0.95,-0.5,-2.4,-4.1,-54.44897959,5.734693878,77.71428571,-6.857142857,21.59183673,0.93877551,-10.40816327,80.40816327,147.4693878,-79.6122449,39.08163265,79.18367347,7.673469388,-58.85714286,223.8979592,-90.02040816,4.632653061,-25.67346939,0.05,0.07,0.97,2.5,-5.5,-1.7,0.05334,0.00293,0.0044,0,0,0
0.42,0,54.28,-28.62,104.2,-100.14,28.78,33.46,24.32,74.14,89.92,-50.8,-22.7,29.8,-5.14,-30.42,248.1,-112.94,2.82,4.88,-0.05,0.06,0.95,-0.4,-2.4,-4,-49.44897959,4.734693878,78.71428571,-7.857142857,20.59183673,29.93877551,-14.40816327,78.40816327,147.4693878,-80.6122449,38.08163265,95.18367347,9.673469388,-59.85714286,225.8979592,-91.02040816,4.632653061,-13.67346939,0.05,0.08,0.98,2.4,-5.5,-1.9,0.05334,0.00293,0.0044,0,0,0
