Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,1.26,11.78,154.3,-84.06,13.74,92.36,13.98,41.56,78.36,-20.48,-13.14,-40.98,35.28,1.28,54.74,-24.16,2.06,9.36,0.02,0.05,1,3.36,-5.67,-5.6,-3.74,20.8,111.56,-74.76,15.18,-74.22,7.32,2.92,84.72,-85.8,2.94,26.4,-26.62,-12.72,43.82,-24.74,9.18,-6.1,0.04,0.08,0.98,-0.35,-3.64,-2.87,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.04,0.26,18.78,155.3,-83.06,12.74,89.36,18.98,46.56,77.36,-21.48,-13.14,-34.98,34.28,2.28,55.74,-24.16,3.06,6.36,0.03,0.05,0.99,3.36,-5.74,-5.81,-1.74,24.8,111.56,-75.76,14.18,-86.22,3.32,5.92,93.72,-86.8,4.94,39.4,-24.62,-12.72,45.82,-24.74,8.18,-5.1,0.04,0.08,0.98,-0.28,-3.43,-2.8,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.06,-0.74,16.78,155.3,-83.06,17.74,107.36,17.98,42.56,77.36,-20.48,-14.14,-18.98,35.28,1.28,56.74,-25.16,3.06,10.36,0.03,0.06,0.99,3.36,-5.6,-5.6,-3.74,20.8,108.56,-75.76,12.18,-68.22,1.32,1.92,84.72,-86.8,4.94,42.4,-26.62,-10.72,44.82,-22.74,11.18,-5.1,0.04,0.08,0.98,-0.21,-3.5,-2.73,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.08,-1.74,12.78,154.3,-83.06,15.74,98.36,12.98,42.56,76.36,-20.48,-14.14,-13.98,36.28,0.28,57.74,-25.16,2.06,6.36,0.02,0.05,0.99,3.29,-5.46,-6.02,3.26,20.8,109.56,-79.76,11.18,-106.22,1.32,7.92,84.72,-88.8,3.94,15.4,-26.62,-10.72,44.82,-23.74,10.18,-0.1,0.04,0.07,0.98,0,-3.5,-2.73,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.1,4.26,10.78,151.3,-83.06,15.74,106.36,13.98,41.56,79.36,-19.48,-7.14,-22.98,35.28,-0.72,56.74,-25.16,3.06,9.36,0.02,0.06,0.99,3.29,-5.53,-5.67,-1.74,19.8,110.56,-75.76,12.18,-79.22,1.32,7.92,84.72,-85.8,2.94,28.4,-25.62,-11.72,44.82,-22.74,9.18,-2.1,0.04,0.08,0.98,-0.35,-3.57,-2.94,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.12,3.26,17.78,153.3,-84.06,13.74,87.36,19.98,42.56,76.36,-23.48,-16.14,-13.98,34.28,3.28,58.74,-24.16,3.06,7.36,0.02,0.05,0.99,3.36,-5.46,-5.74,0.26,22.8,108.56,-74.76,11.18,-88.22,5.32,7.92,83.72,-87.8,4.94,37.4,-24.62,-10.72,46.82,-22.74,8.18,-1.1,0.04,0.07,0.98,-0.28,-3.36,-2.8,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.14,4.26,14.78,152.3,-84.06,14.74,93.36,17.98,45.56,77.36,-23.48,-17.14,-29.98,37.28,-0.72,58.74,-28.16,2.06,8.36,0.02,0.05,0.99,3.36,-5.39,-5.95,0.26,22.8,109.56,-72.76,11.18,-71.22,4.32,5.92,88.72,-87.8,2.94,25.4,-25.62,-13.72,45.82,-24.74,10.18,-0.1,0.04,0.07,0.98,-0.07,-3.57,-2.73,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.16,4.26,15.78,151.3,-82.06,14.74,100.36,11.98,38.56,78.36,-23.48,-15.14,-53.98,35.28,-0.72,57.74,-26.16,3.06,6.36,0.03,0.06,0.99,3.15,-5.46,-5.67,2.26,25.8,108.56,-72.76,14.18,-71.22,-0.68,3.92,85.72,-86.8,4.94,49.4,-24.62,-11.72,44.82,-23.74,7.18,-3.1,0.04,0.08,0.98,-0.21,-3.36,-2.8,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.18,0.26,6.78,151.3,-81.06,13.74,83.36,22.98,43.56,76.36,-23.48,-18.14,-10.98,33.28,0.28,57.74,-24.16,4.06,1.36,0.03,0.05,0.99,3.36,-5.67,-5.74,-0.74,18.8,106.56,-73.76,12.18,-91.22,0.32,1.92,81.72,-85.8,3.94,42.4,-25.62,-10.72,46.82,-23.74,9.18,-2.1,0.03,0.08,0.98,-0.49,-3.29,-2.66,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.2,-0.74,12.78,151.3,-79.06,15.74,89.36,10.98,41.56,76.36,-21.48,-17.14,-7.98,35.28,0.28,58.74,-26.16,3.06,9.36,0.03,0.06,0.99,3.36,-5.39,-5.74,-3.74,18.8,106.56,-73.76,13.18,-73.22,1.32,-1.08,84.72,-86.8,2.94,29.4,-26.62,-12.72,45.82,-24.74,10.18,-6.1,0.04,0.08,0.98,-0.35,-3.43,-2.66,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.22,3.26,19.78,147.3,-78.06,11.74,81.36,17.98,39.56,77.36,-23.48,-18.14,-30.98,34.28,-0.72,58.74,-26.16,3.06,1.36,0.02,0.06,0.99,3.36,-5.32,-5.67,-0.74,19.8,106.56,-72.76,12.18,-99.22,3.32,7.92,79.72,-86.8,2.94,31.4,-28.62,-10.72,48.82,-23.74,12.18,-2.1,0.04,0.07,0.98,-0.21,-3.36,-2.73,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.24,3.26,18.78,152.3,-80.06,14.74,101.36,16.98,41.56,79.36,-21.48,-11.14,-36.98,36.28,0.28,59.74,-25.16,2.06,5.36,0.02,0.06,0.99,3.36,-5.39,-5.67,-4.74,21.8,107.56,-73.76,11.18,-79.22,5.32,3.92,86.72,-85.8,3.94,23.4,-25.62,-11.72,48.82,-23.74,8.18,-6.1,0.04,0.07,0.98,-0.14,-3.36,-2.87,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.26,4.26,18.78,150.3,-82.06,13.74,65.36,17.98,43.56,78.36,-25.48,-16.14,-13.98,37.28,0.28,57.74,-25.16,3.06,9.36,0.03,0.05,0.99,3.5,-5.46,-5.81,-0.74,20.8,107.56,-73.76,14.18,-73.22,4.32,5.92,84.72,-85.8,3.94,50.4,-24.62,-11.72,47.82,-24.74,7.18,-8.1,0.04,0.08,0.98,0,-3.64,-2.8,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.28,7.26,12.78,148.3,-82.06,13.74,98.36,15.98,41.56,77.36,-21.48,-13.14,5.02,36.28,1.28,59.74,-25.16,3.06,6.36,0.02,0.05,0.99,3.36,-5.6,-5.6,-1.74,21.8,105.56,-74.76,13.18,-86.22,7.32,3.92,81.72,-85.8,1.94,19.4,-25.62,-13.72,46.82,-24.74,10.18,-2.1,0.03,0.08,0.98,0,-3.29,-2.59,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.32,5.26,17.78,147.3,-83.06,13.74,83.36,14.98,41.56,77.36,-21.48,-12.14,-34.98,35.28,1.28,58.74,-24.16,4.06,2.36,0.03,0.05,0.99,3.36,-5.6,-5.81,1.26,21.8,107.56,-70.76,13.18,-83.22,3.32,3.92,76.72,-85.8,3.94,34.4,-26.62,-12.72,46.82,-23.74,10.18,-2.1,0.04,0.08,0.98,-0.28,-3.5,-2.73,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.34,5.26,16.78,144.3,-81.06,12.74,83.36,13.98,44.56,80.36,-21.48,-13.14,-22.98,36.28,1.28,58.74,-26.16,3.06,7.36,0.03,0.05,0.99,3.29,-5.53,-5.81,-3.74,22.8,106.56,-73.76,13.18,-86.22,9.32,3.92,85.72,-83.8,3.94,31.4,-26.62,-13.72,48.82,-25.74,10.18,-4.1,0.04,0.07,0.98,-0.35,-3.36,-2.73,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.36,3.26,14.78,145.3,-83.06,12.74,66.36,16.98,39.56,78.36,-23.48,-13.14,-18.98,35.28,1.28,58.74,-24.16,3.06,9.36,0.02,0.05,0.98,3.15,-5.39,-5.74,2.26,23.8,105.56,-72.76,12.18,-90.22,2.32,-1.08,77.72,-86.8,3.94,47.4,-26.62,-9.72,46.82,-22.74,11.18,-3.1,0.04,0.08,0.98,-0.42,-3.29,-3.01,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.38,4.26,9.78,144.3,-80.06,12.74,92.36,16.98,45.56,79.36,-24.48,-17.14,-19.98,38.28,-0.72,59.74,-26.16,3.06,11.36,0.03,0.06,0.99,3.15,-5.53,-5.74,1.26,21.8,105.56,-71.76,14.18,-87.22,3.32,4.92,80.72,-85.8,3.94,22.4,-24.62,-12.72,47.82,-23.74,8.18,-11.1,0.04,0.08,0.98,-0.42,-3.57,-2.8,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.4,3.26,17.78,146.3,-81.06,13.74,85.36,14.98,42.56,81.36,-19.48,-13.14,-34.98,35.28,0.28,61.74,-26.16,3.06,7.36,0.02,0.06,0.99,3.29,-5.32,-5.88,-3.74,19.8,101.56,-71.76,13.18,-68.22,7.32,0.92,76.72,-83.8,3.94,31.4,-26.62,-12.72,49.82,-24.74,10.18,-6.1,0.04,0.08,0.98,-0.42,-3.43,-2.8,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.42,10.26,24.78,143.3,-82.06,12.74,62.36,14.98,41.56,79.36,-26.48,-19.14,-44.98,36.28,-0.72,62.74,-27.16,3.06,3.36,0.03,0.05,0.99,3.36,-5.53,-5.67,-3.74,26.8,103.56,-70.76,16.18,-89.22,3.32,2.92,80.72,-83.8,2.94,-15.6,-24.62,-10.72,46.82,-22.74,10.18,-0.1,0.04,0.08,0.98,-0.49,-3.36,-2.8,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.44,1.26,15.78,144.3,-81.06,13.74,82.36,15.98,47.56,79.36,-25.48,-16.14,-6.98,35.28,-0.72,61.74,-27.16,3.06,7.36,0.02,0.05,0.99,3.5,-5.39,-5.6,-5.74,18.8,103.56,-72.76,13.18,-76.22,4.32,3.92,75.72,-83.8,2.94,29.4,-25.62,-11.72,50.82,-24.74,10.18,-4.1,0.04,0.07,0.98,-0.21,-3.5,-2.87,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.46,7.26,15.78,148.3,-80.06,10.74,82.36,12.98,44.56,79.36,-24.48,-18.14,-21.98,37.28,0.28,62.74,-26.16,3.06,9.36,0.03,0.06,0.98,3.36,-5.46,-5.74,-1.74,16.8,101.56,-72.76,11.18,-70.22,8.32,1.92,88.72,-81.8,4.94,45.4,-26.62,-13.72,50.82,-25.74,10.18,0.9,0.04,0.07,0.98,-0.42,-3.43,-2.66,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.48,7.26,17.78,145.3,-82.06,12.74,68.36,10.98,43.56,79.36,-25.48,-16.14,-12.98,36.28,0.28,61.74,-28.16,3.06,9.36,0.02,0.05,0.99,3.22,-5.6,-5.53,2.26,17.8,100.56,-68.76,12.18,-83.22,3.32,-0.08,72.72,-83.8,2.94,37.4,-24.62,-13.72,50.82,-26.74,9.18,-7.1,0.04,0.08,0.98,-0.28,-3.22,-2.66,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
0.5,1.26,12.78,142.3,-81.06,15.74,92.36,15.98,44.56,81.36,-27.48,-16.14,-41.98,37.28,-0.72,61.74,-27.16,3.06,13.36,0.02,0.05,0.99,3.22,-5.39,-5.81,3.26,17.8,101.56,-70.76,13.18,-85.22,2.32,0.92,77.72,-81.8,3.94,16.4,-25.62,-13.72,50.82,-23.74,9.18,-6.1,0.04,0.08,0.98,-0.21,-3.5,-2.73,0.05994,0.05261,0.0021,0.21862,-0.16025,-0.0385
