Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,59.41666667,50.875,62.10416667,-49.39583333,13.08333333,27.9375,37.04166667,104.2916667,154.9166667,-33.35416667,-7.770833333,-51.4375,1.583333333,9.291666667,53.16666667,-40.41666667,-9.625,-14.66666667,-0.05,0.06,0.99,-0.7,-4.7,-3.5,-77.72,87.2,59.74,-21.82,14.7,-76.42,66.68,88.86,164.32,-50.74,-20.96,-145.88,-5.64,10.08,16.9,-17.34,5.22,-11.34,0.02,0.08,0.97,-1.7,-3.3,-4.4,0.17932,-0.79659,0.07879,-0.14148,0.04548,-0.06678
0.02,0,59.41666667,49.875,61.10416667,-49.39583333,15.08333333,33.9375,36.04166667,100.2916667,152.9166667,-35.35416667,-6.770833333,-64.4375,-1.416666667,10.29166667,52.16666667,-40.41666667,-9.625,-18.66666667,-0.04,0.07,0.98,-0.6,-4.7,-3.4,-74.72,92.2,59.74,-20.82,15.7,-83.42,67.68,83.86,161.32,-51.74,-18.96,-164.88,-6.64,7.08,16.9,-18.34,6.22,-10.34,0.02,0.08,0.96,-2.1,-3.4,-4.4,0.17932,-0.79659,0.07879,-0.14148,0.04548,-0.06678
0.04,0,58.41666667,48.875,67.10416667,-48.39583333,13.08333333,36.9375,37.04166667,104.2916667,155.9166667,-33.35416667,-11.77083333,-61.4375,-2.416666667,13.29166667,50.16666667,-37.41666667,-8.625,-17.66666667,-0.04,0.06,0.98,-0.7,-4.7,-3.5,-76.72,89.2,61.74,-21.82,13.7,-72.42,64.68,82.86,160.32,-50.74,-18.96,-151.88,-6.64,9.08,16.9,-18.34,4.22,-14.34,0.02,0.09,0.97,-2.1,-3.5,-4.5,0.17932,-0.79659,0.07879,-0.14148,0.04548,-0.06678
0.06,0,64.41666667,56.875,64.10416667,-49.39583333,15.08333333,29.9375,38.04166667,107.2916667,147.9166667,-33.35416667,-7.770833333,-60.4375,1.583333333,9.291666667,52.16666667,-42.41666667,-10.625,-16.66666667,-0.04,0.06,0.98,-0.7,-5,-3.6,-79.72,88.2,61.74,-22.82,15.7,-76.42,68.68,85.86,161.32,-51.74,-19.96,-164.88,-7.64,7.08,15.9,-19.34,5.22,-18.34,0.02,0.08,0.97,-2.1,-3.8,-4.3,0.17932,-0.79659,0.07879,-0.14148,0.04548,-0.06678
0.08,0,59.41666667,51.875,63.10416667,-51.39583333,15.08333333,29.9375,35.04166667,96.29166667,144.9166667,-34.35416667,-6.770833333,-75.4375,-0.416666667,12.29166667,51.16666667,-40.41666667,-8.625,-5.666666667,-0.04,0.06,0.99,-0.9,-4.7,-3.5,-88.72,91.2,62.74,-19.82,13.7,-97.42,68.68,81.86,160.32,-53.74,-18.96,-161.88,-5.64,8.08,15.9,-19.34,5.22,-14.34,0.02,0.08,0.97,-2.1,-3.3,-4.5,0.17932,-0.79659,0.07879,-0.14148,0.04548,-0.06678
0.1,0,61.41666667,52.875,61.10416667,-50.39583333,15.08333333,41.9375,33.04166667,98.29166667,156.9166667,-33.35416667,-7.770833333,-68.4375,1.583333333,10.29166667,51.16666667,-40.41666667,-11.625,-14.66666667,-0.04,0.07,0.98,-1.2,-4.7,-3.6,-81.72,93.2,62.74,-20.82,13.7,-112.42,65.68,78.86,160.32,-51.74,-16.96,-151.88,-5.64,11.08,17.9,-15.34,4.22,-14.34,0.02,0.08,0.97,-2.3,-3.5,-4.3,0.17932,-0.79659,0.07879,-0.14148,0.04548,-0.06678
0.12,0,61.41666667,50.875,63.10416667,-49.39583333,13.08333333,19.9375,41.04166667,101.2916667,166.9166667,-34.35416667,-8.770833333,-57.4375,-0.416666667,11.29166667,54.16666667,-38.41666667,-9.625,-11.66666667,-0.04,0.06,0.98,-0.7,-4.8,-3.5,-79.72,87.2,62.74,-20.82,14.7,-81.42,66.68,83.86,159.32,-49.74,-18.96,-157.88,-6.64,10.08,15.9,-15.34,6.22,-12.34,0.02,0.08,0.96,-2.1,-3.7,-4.2,0.17932,-0.79659,0.07879,-0.14148,0.04548,-0.06678
0.14,0,57.41666667,49.875,62.10416667,-48.39583333,16.08333333,35.9375,39.04166667,103.2916667,154.9166667,-34.35416667,-7.770833333,-48.4375,-1.416666667,13.29166667,52.16666667,-38.41666667,-8.625,-17.66666667,-0.04,0.07,0.98,-0.9,-4.6,-3.3,-79.72,93.2,63.74,-18.82,14.7,-80.42,66.68,83.86,161.32,-49.74,-17.96,-143.88,-7.64,9.08,16.9,-16.34,5.22,-11.34,0.03,0.08,0.97,-2.2,-3.4,-4.5,0.17932,-0.79659,0.07879,-0.14148,0.04548,-0.06678
0.16,0,62.41666667,50.875,67.10416667,-50.39583333,15.08333333,4.9375,39.04166667,104.2916667,157.9166667,-33.35416667,-8.770833333,-62.4375,-2.416666667,8.291666667,53.16666667,-42.41666667,-8.625,-16.66666667,-0.04,0.06,0.99,-0.7,-4.8,-3.5,-80.72,92.2,62.74,-23.82,14.7,-103.42,69.68,84.86,158.32,-49.74,-18.96,-146.88,-6.64,8.08,14.9,-17.34,6.22,-14.34,0.02,0.08,0.96,-2,-3.3,-4.2,0.17932,-0.79659,0.07879,-0.14148,0.04548,-0.06678
0.18,0,60.41666667,53.875,62.10416667,-50.39583333,14.08333333,39.9375,38.04166667,102.2916667,156.9166667,-33.35416667,-7.770833333,-61.4375,-2.416666667,10.29166667,49.16666667,-39.41666667,-9.625,-19.66666667,-0.04,0.06,0.98,-0.6,-4.7,-3.5,-84.72,92.2,66.74,-22.82,12.7,-80.42,62.68,79.86,157.32,-49.74,-16.96,-136.88,-7.64,7.08,15.9,-16.34,6.22,-13.34,0.02,0.09,0.96,-1.9,-3.7,-4.5,0.17932,-0.79659,0.07879,-0.14148,0.04548,-0.06678
