Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.02,0,89.6875,6.729166667,181.6875,-65.10416667,-5.270833333,55.5,-69.95833333,64.875,90.29166667,-40,13.52083333,25.75,-31.4375,-43.0625,190.5,-85.8125,5.958333333,13.95833333,-0.03,0.08,0.96,-1.7,-6,-5.6,-32.85714286,-45.65306122,144.2653061,-65.79591837,-14.08163265,122.7959184,1.244897959,110,164.3469388,-41.59183673,27,39.02040816,7.06122449,5.020408163,76.14285714,-58.95918367,-15.79591837,-25.46938776,0.09,0.06,0.98,3.8,-5.9,-5.6,0.13172,0.01972,-0.00865,0,0,0
0.04,0,86.6875,5.729166667,182.6875,-65.10416667,-3.270833333,69.5,-69.95833333,61.875,95.29166667,-39,12.52083333,-7.25,-32.4375,-42.0625,190.5,-86.8125,6.958333333,10.95833333,-0.03,0.08,0.96,-1.6,-5.9,-5.6,-29.85714286,-42.65306122,147.2653061,-67.79591837,-13.08163265,88.79591837,-7.755102041,113,168.3469388,-43.59183673,29,26.02040816,7.06122449,3.020408163,74.14285714,-58.95918367,-14.79591837,-27.46938776,0.09,0.06,0.98,3.6,-5.9,-5.6,0.13172,0.01972,-0.00865,0,0,0
0.06,0,88.6875,6.729166667,184.6875,-66.10416667,-3.270833333,59.5,-71.95833333,66.875,102.2916667,-39,14.52083333,10.75,-35.4375,-44.0625,187.5,-84.8125,6.958333333,13.95833333,-0.03,0.08,0.96,-1.6,-5.9,-5.6,-27.85714286,-44.65306122,148.2653061,-65.79591837,-13.08163265,102.7959184,-2.755102041,113,170.3469388,-44.59183673,32,51.02040816,7.06122449,4.020408163,72.14285714,-55.95918367,-15.79591837,-27.46938776,0.09,0.06,0.98,3.9,-5.9,-5.5,0.13172,0.01972,-0.00865,0,0,0
0.08,0,89.6875,5.729166667,187.6875,-67.10416667,-3.270833333,64.5,-72.95833333,68.875,94.29166667,-38,13.52083333,27.75,-34.4375,-42.0625,181.5,-83.8125,6.958333333,11.95833333,-0.03,0.08,0.96,-1.7,-5.7,-5.9,-30.85714286,-48.65306122,146.2653061,-65.79591837,-16.08163265,135.7959184,-6.755102041,119,173.3469388,-45.59183673,31,40.02040816,9.06122449,4.020408163,69.14285714,-54.95918367,-14.79591837,-30.46938776,0.09,0.06,0.98,3.7,-5.8,-5.4,0.13172,0.01972,-0.00865,0,0,0
0.1,0,91.6875,4.729166667,185.6875,-67.10416667,-5.270833333,49.5,-73.95833333,68.875,91.29166667,-39,12.52083333,8.75,-35.4375,-42.0625,176.5,-80.8125,6.958333333,6.958333333,-0.03,0.08,0.96,-1.4,-5.6,-5.7,-35.85714286,-46.65306122,149.2653061,-63.79591837,-15.08163265,123.7959184,-5.755102041,117,174.3469388,-47.59183673,30,17.02040816,10.06122449,4.020408163,66.14285714,-52.95918367,-16.79591837,-28.46938776,0.09,0.06,0.98,3.9,-5.7,-5.6,0.13172,0.01972,-0.00865,0,0,0
0.12,0,89.6875,8.729166667,189.6875,-67.10416667,-4.270833333,71.5,-68.95833333,68.875,93.29166667,-40,12.52083333,-21.25,-35.4375,-41.0625,172.5,-77.8125,5.958333333,4.958333333,-0.04,0.08,0.96,-1.4,-5.9,-5.6,-32.85714286,-45.65306122,153.2653061,-66.79591837,-14.08163265,90.79591837,-4.755102041,120,164.3469388,-43.59183673,29,64.02040816,10.06122449,4.020408163,63.14285714,-50.95918367,-14.79591837,-25.46938776,0.09,0.06,0.98,4.1,-5.8,-5.4,0.13172,0.01972,-0.00865,0,0,0
0.14,0,94.6875,6.729166667,191.6875,-68.10416667,-5.270833333,55.5,-75.95833333,72.875,98.29166667,-42,14.52083333,1.75,-36.4375,-42.0625,169.5,-77.8125,6.958333333,11.95833333,-0.03,0.08,0.96,-1.5,-5.9,-5.6,-38.85714286,-44.65306122,156.2653061,-68.79591837,-13.08163265,95.79591837,-6.755102041,118,173.3469388,-46.59183673,32,36.02040816,7.06122449,5.020408163,59.14285714,-47.95918367,-12.79591837,-31.46938776,0.09,0.06,0.98,3.9,-6,-5.9,0.13172,0.01972,-0.00865,0,0,0
0.16,0,92.6875,8.729166667,191.6875,-67.10416667,-5.270833333,79.5,-75.95833333,71.875,94.29166667,-39,14.52083333,16.75,-38.4375,-39.0625,166.5,-73.8125,7.958333333,4.958333333,-0.03,0.08,0.96,-1.5,-6,-5.5,-35.85714286,-44.65306122,156.2653061,-67.79591837,-14.08163265,117.7959184,-4.755102041,123,177.3469388,-47.59183673,33,31.02040816,10.06122449,2.020408163,55.14285714,-47.95918367,-13.79591837,-34.46938776,0.09,0.06,0.98,3.8,-5.8,-5.6,0.13172,0.01972,-0.00865,0,0,0
0.18,0,95.6875,5.729166667,193.6875,-67.10416667,-5.270833333,70.5,-73.95833333,69.875,91.29166667,-38,12.52083333,17.75,-36.4375,-40.0625,162.5,-75.8125,5.958333333,5.958333333,-0.03,0.08,0.96,-1.7,-6,-5.9,-31.85714286,-46.65306122,158.2653061,-69.79591837,-13.08163265,107.7959184,-5.755102041,123,178.3469388,-45.59183673,34,42.02040816,9.06122449,3.020408163,54.14285714,-44.95918367,-12.79591837,-32.46938776,0.09,0.06,0.98,3.7,-5.6,-5.5,0.13172,0.01972,-0.00865,0,0,0
0.2,0,98.6875,5.729166667,195.6875,-68.10416667,-6.270833333,78.5,-77.95833333,77.875,99.29166667,-39,14.52083333,-3.25,-38.4375,-39.0625,161.5,-72.8125,7.958333333,3.958333333,-0.03,0.07,0.96,-1.3,-6,-5.6,-35.85714286,-46.65306122,157.2653061,-67.79591837,-14.08163265,114.7959184,-7.755102041,123,168.3469388,-43.59183673,32,73.02040816,11.06122449,3.020408163,53.14285714,-44.95918367,-14.79591837,-26.46938776,0.09,0.06,0.98,3.8,-5.9,-5.6,0.13172,0.01972,-0.00865,0,0,0
0.22,0,98.6875,7.729166667,202.6875,-71.10416667,-7.270833333,61.5,-76.95833333,75.875,105.2916667,-43,12.52083333,-6.25,-38.4375,-41.0625,155.5,-72.8125,5.958333333,1.958333333,-0.03,0.08,0.96,-1.4,-5.9,-5.9,-38.85714286,-46.65306122,161.2653061,-70.79591837,-13.08163265,78.79591837,-5.755102041,125,176.3469388,-47.59183673,32,42.02040816,10.06122449,2.020408163,50.14285714,-44.95918367,-13.79591837,-28.46938776,0.09,0.06,0.98,3.8,-5.8,-5.7,0.13172,0.01972,-0.00865,0,0,0
0.24,0,97.6875,6.729166667,204.6875,-69.10416667,-6.270833333,54.5,-77.95833333,78.875,91.29166667,-40,15.52083333,38.75,-41.4375,-38.0625,151.5,-70.8125,8.958333333,2.958333333,-0.03,0.08,0.97,-1.4,-5.9,-5.9,-33.85714286,-45.65306122,159.2653061,-66.79591837,-14.08163265,102.7959184,-3.755102041,128,179.3469388,-46.59183673,33,50.02040816,10.06122449,4.020408163,48.14285714,-43.95918367,-12.79591837,-25.46938776,0.09,0.06,0.98,3.7,-5.7,-5.7,0.13172,0.01972,-0.00865,0,0,0
