Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,-10.26,2.46,32.36,-9.56,2.3,39.56,7.22,10.94,32.5,-13.96,13.88,35.38,4.92,-41.22,259.86,-91.3,53.94,114.96,0,0.06,0.96,-1.2,-7.2,-3.3,-29.75510204,8.081632653,6.326530612,-4,5.693877551,38,-16.55102041,3.326530612,36.85714286,-26.79591837,2.183673469,24.36734694,48.63265306,-23.83673469,254.5510204,-62.73469388,6.857142857,27.02040816,0.04,0.06,0.97,1.1,-8.7,-3.3,-0.04541,0.08056,-0.09073,-0.28088,-0.06857,-0.0154
0.02,0,-2.26,2.46,15.36,-6.56,6.3,40.56,3.22,7.94,31.5,-14.96,12.88,24.38,6.92,-42.22,261.86,-91.3,53.94,117.96,0,0.06,0.96,-1.2,-7.1,-3.2,-23.75510204,10.08163265,5.326530612,-2,2.693877551,13,-15.55102041,5.326530612,35.85714286,-27.79591837,1.183673469,-11.63265306,49.63265306,-22.83673469,257.5510204,-61.73469388,6.857142857,22.02040816,0.03,0.06,0.96,1.1,-8.7,-3.3,-0.04541,0.08056,-0.09073,-0.28088,-0.06857,-0.0154
0.04,0,-8.26,2.46,23.36,-6.56,6.3,33.56,2.22,5.94,32.5,-14.96,11.88,24.38,7.92,-40.22,260.86,-90.3,52.94,120.96,0,0.05,0.95,-1.2,-7.1,-3.1,-33.75510204,11.08163265,6.326530612,0,0.693877551,14,-10.55102041,5.326530612,38.85714286,-29.79591837,1.183673469,3.367346939,49.63265306,-25.83673469,258.5510204,-64.73469388,4.857142857,24.02040816,0.03,0.06,0.96,1.3,-8.7,-3.2,-0.04541,0.08056,-0.09073,-0.28088,-0.06857,-0.0154
0.06,0,-10.26,2.46,23.36,-6.56,5.3,37.56,0.22,7.94,32.5,-13.96,12.88,35.38,7.92,-41.22,262.86,-91.3,52.94,114.96,0,0.05,0.96,-1.4,-7.3,-3.4,-33.75510204,13.08163265,6.326530612,-1,0.693877551,24,-13.55102041,1.326530612,27.85714286,-27.79591837,0.183673469,-15.63265306,50.63265306,-22.83673469,259.5510204,-62.73469388,5.857142857,21.02040816,0.03,0.06,0.96,1.1,-8.7,-3.3,-0.04541,0.08056,-0.09073,-0.28088,-0.06857,-0.0154
0.08,0,-9.26,2.46,20.36,-6.56,7.3,27.56,3.22,12.94,32.5,-12.96,10.88,39.38,5.92,-41.22,261.86,-91.3,54.94,113.96,0,0.05,0.96,-1.2,-7.2,-3.2,-27.75510204,11.08163265,6.326530612,-2,0.693877551,-2,-11.55102041,4.326530612,34.85714286,-28.79591837,0.183673469,4.367346939,52.63265306,-25.83673469,261.5510204,-64.73469388,2.857142857,28.02040816,0.03,0.06,0.97,1.1,-8.7,-3.2,-0.04541,0.08056,-0.09073,-0.28088,-0.06857,-0.0154
0.1,0,-9.26,2.46,26.36,-8.56,4.3,26.56,1.22,5.94,33.5,-13.96,12.88,39.38,6.92,-43.22,259.86,-91.3,52.94,113.96,0,0.06,0.96,-1,-7.3,-3.3,-33.75510204,11.08163265,6.326530612,-3,0.693877551,14,-11.55102041,1.326530612,31.85714286,-28.79591837,1.183673469,-6.632653061,51.63265306,-23.83673469,260.5510204,-62.73469388,3.857142857,22.02040816,0.03,0.06,0.96,1.1,-8.7,-3.2,-0.04541,0.08056,-0.09073,-0.28088,-0.06857,-0.0154
0.12,0,-7.26,8.46,23.36,-7.56,5.3,48.56,-0.78,11.94,34.5,-11.96,12.88,40.38,6.92,-41.22,259.86,-90.3,53.94,116.96,0,0.05,0.96,-1,-7.1,-3.2,-29.75510204,11.08163265,5.326530612,-2,1.693877551,10,-16.55102041,7.326530612,27.85714286,-24.79591837,1.183673469,-1.632653061,50.63265306,-22.83673469,260.5510204,-61.73469388,5.857142857,19.02040816,0.03,0.06,0.96,1.2,-8.8,-3.3,-0.04541,0.08056,-0.09073,-0.28088,-0.06857,-0.0154
0.14,0,-4.26,6.46,23.36,-6.56,6.3,41.56,0.22,7.94,33.5,-14.96,14.88,30.38,5.92,-40.22,256.86,-90.3,53.94,112.96,0,0.05,0.96,-1.1,-7.1,-3.2,-41.75510204,13.08163265,6.326530612,-3,-0.306122449,9,-13.55102041,1.326530612,33.85714286,-28.79591837,0.183673469,10.36734694,50.63265306,-24.83673469,262.5510204,-63.73469388,6.857142857,25.02040816,0.03,0.06,0.96,1.1,-8.6,-3.3,-0.04541,0.08056,-0.09073,-0.28088,-0.06857,-0.0154
0.16,0,-6.26,1.46,24.36,-10.56,5.3,36.56,0.22,10.94,34.5,-11.96,13.88,29.38,6.92,-40.22,254.86,-88.3,51.94,108.96,0,0.05,0.95,-1.1,-7.3,-3.3,-34.75510204,14.08163265,4.326530612,-1,0.693877551,12,-10.55102041,4.326530612,30.85714286,-27.79591837,0.183673469,-0.632653061,49.63265306,-26.83673469,263.5510204,-65.73469388,7.857142857,19.02040816,0.03,0.05,0.97,1.1,-8.7,-3.2,-0.04541,0.08056,-0.09073,-0.28088,-0.06857,-0.0154
0.18,0,-2.26,4.46,25.36,-8.56,5.3,21.56,4.22,10.94,33.5,-10.96,11.88,41.38,5.92,-42.22,252.86,-90.3,53.94,115.96,0,0.06,0.95,-1.1,-7.4,-3.2,-25.75510204,12.08163265,6.326530612,-3,2.693877551,24,-13.55102041,5.326530612,36.85714286,-27.79591837,2.183673469,-1.632653061,52.63265306,-23.83673469,264.5510204,-62.73469388,3.857142857,18.02040816,0.04,0.06,0.97,1.2,-8.9,-3.3,-0.04541,0.08056,-0.09073,-0.28088,-0.06857,-0.0154
