Time(s),FX1,L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,0,-12.0625,12.16666667,76.14583333,-33.375,16.5625,32.64583333,3.270833333,44.75,110.75,-35.02083333,18.97916667,30.47916667,16.1875,-24.6875,119.375,-60.25,28.58333333,16.66666667,-0.02,0.06,0.97,-1.4,-7,-3.3,-52.27083333,35.70833333,36.64583333,-35.29166667,7.5625,80.16666667,-65.89583333,10.95833333,129.0208333,-64.52083333,18.77083333,-20.5625,5.354166667,-7.333333333,91.47916667,-13.91666667,-0.875,-25.02083333,0.03,0.06,0.97,0.9,-8.6,-3.1,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.02,0,-10.0625,13.16666667,76.14583333,-33.375,14.5625,34.64583333,7.270833333,50.75,114.75,-31.02083333,20.97916667,9.479166667,16.1875,-24.6875,119.375,-60.25,28.58333333,18.66666667,-0.01,0.06,0.96,-1.7,-7.1,-3.3,-45.27083333,43.70833333,37.64583333,-33.29166667,7.5625,80.16666667,-63.89583333,8.958333333,131.0208333,-65.52083333,21.77083333,-19.5625,8.354166667,-8.333333333,92.47916667,-15.91666667,-2.875,-22.02083333,0.04,0.06,0.97,0.7,-8.7,-3.1,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.04,0,-9.0625,11.16666667,76.14583333,-35.375,14.5625,27.64583333,8.270833333,52.75,114.75,-32.02083333,17.97916667,32.47916667,19.1875,-28.6875,122.375,-63.25,26.58333333,24.66666667,-0.02,0.06,0.97,-1.3,-7.1,-3.1,-48.27083333,36.70833333,35.64583333,-34.29166667,6.5625,86.16666667,-62.89583333,12.95833333,127.0208333,-61.52083333,17.77083333,-3.5625,6.354166667,-6.333333333,92.47916667,-13.91666667,-0.875,-24.02083333,0.03,0.07,0.97,0.8,-8.6,-3.1,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.06,0,-14.0625,8.166666667,72.14583333,-32.375,18.5625,44.64583333,5.270833333,46.75,110.75,-34.02083333,19.97916667,21.47916667,16.1875,-26.6875,122.375,-63.25,29.58333333,21.66666667,-0.01,0.06,0.97,-1.3,-6.9,-3.2,-50.27083333,39.70833333,35.64583333,-33.29166667,7.5625,81.16666667,-61.89583333,10.95833333,128.0208333,-62.52083333,18.77083333,-8.5625,7.354166667,-6.333333333,95.47916667,-12.91666667,-1.875,-27.02083333,0.03,0.07,0.97,0.8,-8.5,-3,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.08,0,-11.0625,9.166666667,72.14583333,-32.375,14.5625,26.64583333,4.270833333,46.75,111.75,-33.02083333,17.97916667,-1.520833333,16.1875,-27.6875,121.375,-63.25,28.58333333,21.66666667,-0.02,0.05,0.97,-1.4,-7,-3.1,-46.27083333,36.70833333,35.64583333,-35.29166667,9.5625,92.16666667,-59.89583333,12.95833333,129.0208333,-62.52083333,17.77083333,-33.5625,7.354166667,-7.333333333,95.47916667,-13.91666667,-1.875,-25.02083333,0.03,0.06,0.97,0.7,-8.7,-3.1,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.1,0,-13.0625,7.166666667,72.14583333,-32.375,18.5625,37.64583333,4.270833333,45.75,109.75,-33.02083333,19.97916667,27.47916667,17.1875,-27.6875,119.375,-63.25,27.58333333,20.66666667,-0.02,0.06,0.96,-1.3,-6.8,-3,-48.27083333,37.70833333,35.64583333,-35.29166667,6.5625,72.16666667,-62.89583333,10.95833333,122.0208333,-60.52083333,16.77083333,-6.5625,8.354166667,-6.333333333,95.47916667,-13.91666667,-2.875,-24.02083333,0.03,0.07,0.97,0.4,-8.8,-3.1,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.12,0,-13.0625,10.16666667,66.14583333,-29.375,15.5625,45.64583333,10.27083333,46.75,109.75,-32.02083333,16.97916667,8.479166667,17.1875,-26.6875,120.375,-62.25,28.58333333,17.66666667,-0.01,0.05,0.97,-1.4,-7.1,-3.1,-44.27083333,35.70833333,34.64583333,-35.29166667,10.5625,85.16666667,-59.89583333,7.958333333,126.0208333,-61.52083333,18.77083333,-34.5625,5.354166667,-7.333333333,102.4791667,-15.91666667,1.125,-21.02083333,0.03,0.07,0.97,0.4,-8.6,-2.9,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.14,0,-16.0625,6.166666667,71.14583333,-33.375,17.5625,54.64583333,4.270833333,40.75,111.75,-31.02083333,19.97916667,-13.52083333,17.1875,-25.6875,120.375,-61.25,27.58333333,23.66666667,-0.02,0.06,0.97,-1.2,-7.1,-3.1,-44.27083333,28.70833333,34.64583333,-34.29166667,12.5625,87.16666667,-60.89583333,10.95833333,126.0208333,-62.52083333,17.77083333,-25.5625,9.354166667,-9.333333333,105.4791667,-18.91666667,-1.875,-25.02083333,0.03,0.06,0.97,0.4,-8.8,-2.9,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.16,0,-14.0625,7.166666667,69.14583333,-30.375,14.5625,48.64583333,10.27083333,49.75,109.75,-32.02083333,17.97916667,29.47916667,19.1875,-28.6875,120.375,-63.25,27.58333333,21.66666667,-0.02,0.06,0.97,-1.2,-7.1,-3.1,-45.27083333,35.70833333,34.64583333,-33.29166667,10.5625,87.16666667,-62.89583333,9.958333333,119.0208333,-60.52083333,19.77083333,-8.5625,8.354166667,-6.333333333,107.4791667,-16.91666667,-0.875,-24.02083333,0.03,0.06,0.97,0.7,-8.5,-3,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.18,0,-13.0625,5.166666667,75.14583333,-32.375,15.5625,42.64583333,8.270833333,44.75,108.75,-31.02083333,16.97916667,6.479166667,18.1875,-26.6875,119.375,-61.25,26.58333333,20.66666667,-0.02,0.06,0.96,-1.2,-7.1,-3.3,-51.27083333,35.70833333,33.64583333,-32.29166667,4.5625,88.16666667,-64.89583333,9.958333333,119.0208333,-60.52083333,18.77083333,4.4375,7.354166667,-8.333333333,107.4791667,-16.91666667,-0.875,-22.02083333,0.04,0.06,0.96,0.7,-8.4,-3.1,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.2,0,-13.0625,5.166666667,79.14583333,-34.375,15.5625,35.64583333,8.270833333,47.75,109.75,-31.02083333,18.97916667,15.47916667,17.1875,-28.6875,120.375,-63.25,29.58333333,20.66666667,-0.02,0.06,0.97,-1.3,-7,-3.3,-38.27083333,33.70833333,33.64583333,-32.29166667,11.5625,84.16666667,-58.89583333,8.958333333,131.0208333,-62.52083333,17.77083333,-27.5625,7.354166667,-5.333333333,108.4791667,-15.91666667,-1.875,-29.02083333,0.03,0.07,0.97,0.8,-8.4,-3.1,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.22,0,-13.0625,2.166666667,74.14583333,-33.375,15.5625,45.64583333,4.270833333,42.75,105.75,-33.02083333,20.97916667,28.47916667,18.1875,-25.6875,120.375,-61.25,27.58333333,19.66666667,-0.01,0.06,0.96,-1.3,-7,-3.3,-44.27083333,32.70833333,33.64583333,-33.29166667,9.5625,91.16666667,-62.89583333,6.958333333,128.0208333,-61.52083333,18.77083333,-17.5625,6.354166667,-6.333333333,108.4791667,-14.91666667,1.125,-20.02083333,0.04,0.06,0.97,1.1,-8.5,-3.3,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.24,0,-13.0625,8.166666667,72.14583333,-31.375,15.5625,49.64583333,9.270833333,47.75,110.75,-32.02083333,19.97916667,17.47916667,16.1875,-27.6875,122.375,-63.25,29.58333333,26.66666667,-0.02,0.06,0.96,-1.2,-7,-3.2,-50.27083333,37.70833333,31.64583333,-30.29166667,5.5625,80.16666667,-58.89583333,12.95833333,109.0208333,-58.52083333,16.77083333,-17.5625,7.354166667,-7.333333333,104.4791667,-16.91666667,0.125,-23.02083333,0.03,0.06,0.97,1.1,-8.4,-3.2,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.26,0,-14.0625,11.16666667,67.14583333,-31.375,17.5625,27.64583333,7.270833333,47.75,107.75,-33.02083333,18.97916667,17.47916667,17.1875,-24.6875,119.375,-61.25,25.58333333,13.66666667,-0.02,0.06,0.97,-1.4,-7,-3.3,-46.27083333,34.70833333,33.64583333,-31.29166667,9.5625,91.16666667,-60.89583333,7.958333333,135.0208333,-64.52083333,18.77083333,-18.5625,6.354166667,-6.333333333,106.4791667,-16.91666667,-0.875,-23.02083333,0.03,0.06,0.97,1.1,-8.6,-3.2,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.28,0,-14.0625,8.166666667,67.14583333,-33.375,17.5625,58.64583333,9.270833333,50.75,107.75,-31.02083333,19.97916667,23.47916667,17.1875,-27.6875,124.375,-63.25,28.58333333,25.66666667,-0.02,0.06,0.97,-1.3,-7.1,-3.2,-50.27083333,34.70833333,33.64583333,-32.29166667,9.5625,89.16666667,-61.89583333,7.958333333,126.0208333,-62.52083333,17.77083333,-27.5625,9.354166667,-7.333333333,103.4791667,-15.91666667,-2.875,-19.02083333,0.03,0.06,0.97,1.2,-8.9,-3.3,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.3,0,-8.0625,10.16666667,72.14583333,-32.375,16.5625,39.64583333,7.270833333,47.75,111.75,-32.02083333,18.97916667,30.47916667,15.1875,-29.6875,127.375,-65.25,29.58333333,22.66666667,-0.02,0.06,0.97,-1.3,-7,-3.2,-52.27083333,31.70833333,33.64583333,-31.29166667,8.5625,91.16666667,-61.89583333,8.958333333,129.0208333,-61.52083333,20.77083333,12.4375,7.354166667,-7.333333333,103.4791667,-15.91666667,-1.875,-23.02083333,0.03,0.06,0.97,1.3,-8.5,-3.1,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.32,0,-10.0625,7.166666667,76.14583333,-35.375,15.5625,44.64583333,9.270833333,43.75,107.75,-31.02083333,18.97916667,22.47916667,17.1875,-24.6875,125.375,-61.25,28.58333333,29.66666667,-0.02,0.06,0.97,-1.3,-7,-3.3,-52.27083333,32.70833333,33.64583333,-33.29166667,8.5625,110.1666667,-57.89583333,8.958333333,129.0208333,-63.52083333,16.77083333,-19.5625,7.354166667,-9.333333333,101.4791667,-17.91666667,-1.875,-18.02083333,0.04,0.06,0.97,1.4,-8.6,-3.1,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.34,0,-12.0625,11.16666667,73.14583333,-31.375,16.5625,41.64583333,4.270833333,45.75,109.75,-35.02083333,18.97916667,20.47916667,18.1875,-28.6875,127.375,-64.25,28.58333333,30.66666667,-0.02,0.06,0.97,-1.4,-7,-3.3,-51.27083333,36.70833333,34.64583333,-32.29166667,6.5625,87.16666667,-60.89583333,7.958333333,130.0208333,-62.52083333,18.77083333,-8.5625,6.354166667,-8.333333333,99.47916667,-15.91666667,0.125,-24.02083333,0.03,0.07,0.97,1.4,-8.5,-3.2,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.36,0,-14.0625,7.166666667,74.14583333,-33.375,14.5625,32.64583333,5.270833333,47.75,111.75,-32.02083333,20.97916667,33.47916667,18.1875,-26.6875,127.375,-63.25,28.58333333,23.66666667,-0.01,0.06,0.97,-1.5,-7,-3.1,-50.27083333,32.70833333,34.64583333,-33.29166667,5.5625,91.16666667,-57.89583333,10.95833333,121.0208333,-58.52083333,18.77083333,1.4375,8.354166667,-6.333333333,96.47916667,-12.91666667,-1.875,-21.02083333,0.03,0.06,0.97,1.4,-8.6,-3.1,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.38,0,-9.0625,10.16666667,72.14583333,-33.375,13.5625,16.64583333,7.270833333,49.75,110.75,-31.02083333,21.97916667,40.47916667,14.1875,-28.6875,128.375,-64.25,32.58333333,24.66666667,-0.01,0.06,0.97,-1.3,-7.1,-3.1,-43.27083333,32.70833333,34.64583333,-33.29166667,10.5625,99.16666667,-58.89583333,7.958333333,129.0208333,-61.52083333,18.77083333,-14.5625,8.354166667,-8.333333333,95.47916667,-14.91666667,-2.875,-21.02083333,0.04,0.06,0.97,0.9,-8.7,-3,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.4,0,-15.0625,6.166666667,76.14583333,-32.375,15.5625,58.64583333,7.270833333,50.75,111.75,-32.02083333,18.97916667,20.47916667,16.1875,-24.6875,128.375,-61.25,29.58333333,26.66666667,-0.02,0.06,0.97,-1.3,-6.9,-3.1,-46.27083333,38.70833333,33.64583333,-30.29166667,6.5625,71.16666667,-53.89583333,8.958333333,125.0208333,-60.52083333,18.77083333,-9.5625,5.354166667,-6.333333333,95.47916667,-12.91666667,2.125,-25.02083333,0.03,0.07,0.97,1.2,-8.7,-3,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
0.42,0,-13.0625,3.166666667,70.14583333,-35.375,15.5625,42.64583333,6.270833333,45.75,109.75,-31.02083333,20.97916667,42.47916667,19.1875,-29.6875,128.375,-65.25,27.58333333,28.66666667,-0.02,0.06,0.97,-1.3,-7,-3.1,-40.27083333,32.70833333,34.64583333,-35.29166667,12.5625,104.1666667,-58.89583333,9.958333333,120.0208333,-60.52083333,17.77083333,-17.5625,7.354166667,-9.333333333,95.47916667,-15.91666667,-2.875,-24.02083333,0.03,0.07,0.97,1.1,-8.7,-3,-0.05933,0.02839,0.04156,0.0708,-0.18799,0.39891
