Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,107.5102041,64.95918367,28.2244898,-9.367346939,2.285714286,113.1836735,-28.42857143,53.02040816,74.06122449,-36.24489796,3.714285714,91.20408163,75.08163265,-1.979591837,401.244898,-93.97959184,-13.36734694,108.9387755,0,0.06,1.01,0.42,-3.36,0.77,-39.12244898,-1.12244898,37.87755102,-3.387755102,-60.55102041,25.06122449,-28.85714286,-10.91836735,53.30612245,-32.91836735,10.02040816,-70.08163265,44.89795918,-12.83673469,473.7346939,-120.9387755,39.85714286,112.1020408,0,0.04,1.01,1.26,-3.29,0.56,-0.07752,-0.06812,0.02074,0.08948,0.05719,0.03319
0.02,96.51020408,55.95918367,36.2244898,-7.367346939,11.28571429,64.18367347,-34.42857143,50.02040816,75.06122449,-40.24489796,2.714285714,44.20408163,77.08163265,1.020408163,401.244898,-91.97959184,-15.36734694,111.9387755,0.01,0.06,1.01,0.42,-3.29,0.77,-60.12244898,-4.12244898,60.87755102,-4.387755102,-35.55102041,9.06122449,-25.85714286,-9.918367347,54.30612245,-32.91836735,11.02040816,-44.08163265,42.89795918,-10.83673469,474.7346939,-119.9387755,41.85714286,111.1020408,0,0.04,1.02,1.26,-3.22,0.49,-0.07752,-0.06812,0.02074,0.08948,0.05719,0.03319
0.04,99.51020408,58.95918367,43.2244898,-7.367346939,21.28571429,116.1836735,-15.42857143,53.02040816,74.06122449,-36.24489796,4.714285714,96.20408163,76.08163265,-0.979591837,401.244898,-93.97959184,-15.36734694,113.9387755,0,0.06,1.01,0.42,-3.29,0.77,-49.12244898,3.87755102,38.87755102,-2.387755102,-56.55102041,33.06122449,-22.85714286,-10.91836735,54.30612245,-32.91836735,9.020408163,-69.08163265,45.89795918,-12.83673469,478.7346939,-121.9387755,39.85714286,109.1020408,0,0.04,1.02,1.33,-3.22,0.56,-0.07752,-0.06812,0.02074,0.08948,0.05719,0.03319
0.06,94.51020408,58.95918367,43.2244898,-6.367346939,17.28571429,103.1836735,-31.42857143,52.02040816,73.06122449,-37.24489796,-0.285714286,92.20408163,76.08163265,-2.979591837,404.244898,-95.97959184,-14.36734694,118.9387755,0,0.06,1.01,0.42,-3.22,0.77,-46.12244898,3.87755102,41.87755102,-3.387755102,-52.55102041,13.06122449,-24.85714286,-7.918367347,53.30612245,-33.91836735,11.02040816,-57.08163265,43.89795918,-11.83673469,475.7346939,-120.9387755,40.85714286,107.1020408,0,0.04,1.02,1.33,-3.22,0.49,-0.07752,-0.06812,0.02074,0.08948,0.05719,0.03319
0.08,82.51020408,55.95918367,56.2244898,-5.367346939,36.28571429,95.18367347,-28.42857143,55.02040816,73.06122449,-36.24489796,2.714285714,94.20408163,76.08163265,-1.979591837,402.244898,-94.97959184,-15.36734694,113.9387755,0,0.06,1.01,0.49,-3.29,0.84,-34.12244898,3.87755102,31.87755102,-3.387755102,-60.55102041,34.06122449,-29.85714286,-9.918367347,54.30612245,-32.91836735,12.02040816,-65.08163265,44.89795918,-9.836734694,475.7346939,-120.9387755,40.85714286,108.1020408,0,0.04,1.02,1.4,-3.15,0.49,-0.07752,-0.06812,0.02074,0.08948,0.05719,0.03319
0.1,92.51020408,54.95918367,45.2244898,-8.367346939,19.28571429,87.18367347,-28.42857143,52.02040816,74.06122449,-37.24489796,2.714285714,87.20408163,73.08163265,-1.979591837,403.244898,-94.97959184,-11.36734694,110.9387755,0,0.06,1.01,0.42,-3.22,0.84,-36.12244898,1.87755102,32.87755102,-4.387755102,-63.55102041,0.06122449,-18.85714286,-11.91836735,53.30612245,-31.91836735,10.02040816,-52.08163265,44.89795918,-10.83673469,478.7346939,-121.9387755,39.85714286,119.1020408,0,0.04,1.02,1.4,-3.22,0.42,-0.07752,-0.06812,0.02074,0.08948,0.05719,0.03319
0.12,92.51020408,58.95918367,45.2244898,-9.367346939,17.28571429,91.18367347,-30.42857143,53.02040816,74.06122449,-38.24489796,2.714285714,87.20408163,75.08163265,-3.979591837,402.244898,-94.97959184,-13.36734694,111.9387755,0,0.06,1.01,0.56,-3.29,0.84,-45.12244898,1.87755102,41.87755102,-5.387755102,-54.55102041,15.06122449,-30.85714286,-8.918367347,53.30612245,-33.91836735,12.02040816,-48.08163265,44.89795918,-11.83673469,475.7346939,-120.9387755,39.85714286,103.1020408,0,0.04,1.02,1.4,-3.22,0.56,-0.07752,-0.06812,0.02074,0.08948,0.05719,0.03319
0.14,95.51020408,53.95918367,40.2244898,-8.367346939,16.28571429,70.18367347,-41.42857143,53.02040816,74.06122449,-38.24489796,2.714285714,61.20408163,76.08163265,-0.979591837,403.244898,-94.97959184,-12.36734694,115.9387755,0,0.06,1.01,0.56,-3.15,0.84,-40.12244898,-0.12244898,42.87755102,-4.387755102,-52.55102041,11.06122449,-19.85714286,-11.91836735,54.30612245,-34.91836735,8.020408163,-68.08163265,45.89795918,-12.83673469,477.7346939,-121.9387755,36.85714286,116.1020408,0,0.04,1.02,1.26,-3.22,0.49,-0.07752,-0.06812,0.02074,0.08948,0.05719,0.03319
0.16,95.51020408,60.95918367,38.2244898,-7.367346939,14.28571429,96.18367347,-26.42857143,49.02040816,73.06122449,-36.24489796,2.714285714,74.20408163,75.08163265,-1.979591837,401.244898,-93.97959184,-11.36734694,112.9387755,0,0.06,1.01,0.49,-3.22,0.77,-52.12244898,1.87755102,46.87755102,-3.387755102,-49.55102041,26.06122449,-14.85714286,-9.918367347,54.30612245,-33.91836735,11.02040816,-63.08163265,44.89795918,-10.83673469,477.7346939,-121.9387755,39.85714286,107.1020408,0,0.04,1.02,1.33,-3.22,0.56,-0.07752,-0.06812,0.02074,0.08948,0.05719,0.03319
0.18,111.5102041,60.95918367,28.2244898,-8.367346939,3.285714286,92.18367347,-32.42857143,54.02040816,74.06122449,-39.24489796,1.714285714,84.20408163,75.08163265,-0.979591837,402.244898,-93.97959184,-12.36734694,109.9387755,0,0.06,1.01,0.49,-3.15,0.84,-49.12244898,-1.12244898,43.87755102,-2.387755102,-50.55102041,25.06122449,-9.857142857,-7.918367347,54.30612245,-33.91836735,12.02040816,-31.08163265,45.89795918,-9.836734694,482.7346939,-121.9387755,39.85714286,121.1020408,0,0.04,1.02,1.33,-3.22,0.49,-0.07752,-0.06812,0.02074,0.08948,0.05719,0.03319
