Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0,4.568627451,36.54901961,64.82352941,-18.23529412,11.2745098,50.31372549,34.82352941,34.05882353,79.56862745,-5.156862745,4.176470588,17.05882353,-6.607843137,-32.62745098,258.1764706,-68.35294118,23.29411765,50.07843137,0.04,0.04,0.99,3.22,-5.53,-5.95,6.836734694,33.40816327,75.87755102,-28.89795918,8.959183673,-12.40816327,-35.08163265,-1.673469388,44.69387755,-63.51020408,17.34693878,56.75510204,21.65306122,-27.32653061,172.8979592,-43.40816327,16.79591837,7.755102041,0.03,0.07,0.97,-0.49,-3.64,-2.8,0,0,0,0.08521,0.13593,0.20659
0.02,14.56862745,36.54901961,62.82352941,-20.23529412,9.274509804,44.31372549,36.82352941,30.05882353,79.56862745,-9.156862745,4.176470588,-15.94117647,-3.607843137,-34.62745098,257.1764706,-70.35294118,22.29411765,52.07843137,0.03,0.05,0.99,3.22,-5.53,-5.95,2.836734694,33.40816327,74.87755102,-26.89795918,8.959183673,-1.408163265,-39.08163265,-2.673469388,41.69387755,-61.51020408,17.34693878,28.75510204,21.65306122,-29.32653061,176.8979592,-45.40816327,16.79591837,8.755102041,0.02,0.07,0.98,-0.28,-3.71,-3.01,0,0,0,0.08521,0.13593,0.20659
0.04,11.56862745,38.54901961,64.82352941,-19.23529412,8.274509804,56.31372549,34.82352941,32.05882353,78.56862745,-5.156862745,5.176470588,-22.94117647,-5.607843137,-33.62745098,260.1764706,-70.35294118,24.29411765,51.07843137,0.03,0.04,0.99,3.29,-5.53,-5.88,2.836734694,33.40816327,76.87755102,-26.89795918,8.959183673,-11.40816327,-32.08163265,-0.673469388,41.69387755,-62.51020408,17.34693878,46.75510204,21.65306122,-28.32653061,174.8979592,-44.40816327,16.79591837,7.755102041,0.02,0.07,0.98,-0.42,-3.57,-3.01,0,0,0,0.08521,0.13593,0.20659
0.06,10.56862745,40.54901961,63.82352941,-19.23529412,11.2745098,31.31372549,36.82352941,36.05882353,79.56862745,-6.156862745,3.176470588,-24.94117647,-3.607843137,-34.62745098,259.1764706,-70.35294118,23.29411765,56.07843137,0.03,0.04,0.99,3.43,-5.74,-5.88,7.836734694,34.40816327,76.87755102,-25.89795918,9.959183673,-2.408163265,-32.08163265,1.326530612,46.69387755,-60.51020408,17.34693878,45.75510204,21.65306122,-30.32653061,175.8979592,-46.40816327,17.79591837,9.755102041,0.02,0.07,0.98,-0.49,-3.71,-3.15,0,0,0,0.08521,0.13593,0.20659
0.08,5.568627451,37.54901961,60.82352941,-20.23529412,9.274509804,56.31372549,30.82352941,36.05882353,78.56862745,-6.156862745,6.176470588,-2.941176471,-1.607843137,-35.62745098,259.1764706,-71.35294118,22.29411765,54.07843137,0.03,0.04,0.99,3.08,-5.53,-5.88,6.836734694,31.40816327,75.87755102,-26.89795918,9.959183673,-17.40816327,-34.08163265,1.326530612,44.69387755,-60.51020408,18.34693878,29.75510204,20.65306122,-28.32653061,175.8979592,-45.40816327,17.79591837,8.755102041,0.02,0.07,0.98,-0.35,-3.57,-3.08,0,0,0,0.08521,0.13593,0.20659
0.1,6.568627451,33.54901961,63.82352941,-19.23529412,7.274509804,43.31372549,37.82352941,35.05882353,77.56862745,-6.156862745,4.176470588,19.05882353,-5.607843137,-33.62745098,259.1764706,-69.35294118,25.29411765,56.07843137,0.03,0.04,0.99,3.15,-5.67,-5.95,3.836734694,31.40816327,74.87755102,-26.89795918,10.95918367,-3.408163265,-36.08163265,-4.673469388,43.69387755,-62.51020408,18.34693878,39.75510204,25.65306122,-27.32653061,178.8979592,-42.40816327,12.79591837,7.755102041,0.03,0.07,0.98,-0.49,-3.64,-3.08,0,0,0,0.08521,0.13593,0.20659
0.12,7.568627451,38.54901961,62.82352941,-18.23529412,9.274509804,73.31372549,35.82352941,36.05882353,76.56862745,-6.156862745,7.176470588,15.05882353,-2.607843137,-32.62745098,261.1764706,-68.35294118,23.29411765,55.07843137,0.03,0.04,0.99,2.94,-5.53,-5.81,4.836734694,33.40816327,75.87755102,-25.89795918,9.959183673,-2.408163265,-33.08163265,0.326530612,47.69387755,-62.51020408,19.34693878,30.75510204,22.65306122,-29.32653061,179.8979592,-46.40816327,16.79591837,6.755102041,0.02,0.07,0.98,-0.35,-3.64,-2.87,0,0,0,0.08521,0.13593,0.20659
0.14,8.568627451,35.54901961,61.82352941,-21.23529412,10.2745098,51.31372549,35.82352941,31.05882353,76.56862745,-7.156862745,3.176470588,-15.94117647,-4.607843137,-33.62745098,258.1764706,-69.35294118,23.29411765,46.07843137,0.03,0.05,0.99,3.15,-5.6,-5.81,5.836734694,35.40816327,75.87755102,-27.89795918,8.959183673,-0.408163265,-35.08163265,-2.673469388,42.69387755,-63.51020408,17.34693878,70.75510204,20.65306122,-28.32653061,180.8979592,-45.40816327,16.79591837,8.755102041,0.03,0.07,0.98,-0.28,-3.85,-2.94,0,0,0,0.08521,0.13593,0.20659
0.16,11.56862745,37.54901961,63.82352941,-18.23529412,10.2745098,49.31372549,30.82352941,35.05882353,77.56862745,-8.156862745,6.176470588,4.058823529,-2.607843137,-34.62745098,257.1764706,-68.35294118,23.29411765,56.07843137,0.03,0.04,0.99,3.15,-5.53,-5.88,8.836734694,31.40816327,76.87755102,-27.89795918,8.959183673,-20.40816327,-35.08163265,1.326530612,43.69387755,-63.51020408,19.34693878,80.75510204,21.65306122,-27.32653061,180.8979592,-45.40816327,16.79591837,8.755102041,0.02,0.07,0.98,-0.42,-3.57,-2.94,0,0,0,0.08521,0.13593,0.20659
0.18,5.568627451,40.54901961,59.82352941,-19.23529412,10.2745098,61.31372549,31.82352941,32.05882353,75.56862745,-7.156862745,5.176470588,1.058823529,-4.607843137,-33.62745098,256.1764706,-69.35294118,24.29411765,50.07843137,0.04,0.04,0.99,3.15,-5.39,-5.6,7.836734694,33.40816327,75.87755102,-25.89795918,10.95918367,-10.40816327,-41.08163265,1.326530612,40.69387755,-62.51020408,19.34693878,54.75510204,21.65306122,-29.32653061,180.8979592,-45.40816327,16.79591837,15.75510204,0.03,0.07,0.98,-0.21,-3.5,-2.87,0,0,0,0.08521,0.13593,0.20659
